hold_max,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
60,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
61,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
62,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
63,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
64,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
65,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
66,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
67,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
68,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
69,Base5,0,120.48385221942337,2.718186779927427,94.63421900481124,47,48.93617021276596,true
70,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
71,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
72,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
73,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
74,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
75,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
76,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
77,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
78,Base5,0,120.48385221942337,2.718186779927427,94.63421900481124,47,48.93617021276596,true
79,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
80,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
81,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
82,Base5,0,120.48385221942337,2.718186779927427,94.63421900481124,47,48.93617021276596,true
83,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
84,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
85,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
86,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
87,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
88,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
89,Base5,0,120.48385221942337,2.718186779927427,94.63421900481124,47,48.93617021276596,true
90,Base5,0,120.48385221942337,2.7181867799274264,94.63421900481124,47,48.93617021276596,true
