vl,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
80,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
80,Base5,0,379.59,9.4792,54.60,14,57.14,true
80,Base5,1,925.69,7.3288,11.73,11,63.64,true
80,Base5,2,2.66,0.7796,25.05,13,53.85,true
80,Base5,3,205.61,10.0831,34.21,14,78.57,true
80,Base5,4,-3.99,0.5220,29.95,13,46.15,false
80,Base5,5,-5.27,0.5802,27.10,13,38.46,false
80,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
80,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
80,OldGuard4,2,76.09,4.1784,29.00,14,35.71,true
80,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
80,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
80,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
80,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
80,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
80,LargeCaps5,2,18.19,1.9670,25.05,14,42.86,true
80,LargeCaps5,3,141.77,9.1989,34.21,12,75.00,true
80,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
80,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
80,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
80,NoDOGE,1,11.59,3.4590,12.61,8,50.00,true
80,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
80,NoDOGE,3,205.61,10.0831,34.21,14,78.57,true
80,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
80,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
80,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
80,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
80,Legacy4,2,126.64,5.3198,25.05,13,46.15,true
80,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
80,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
80,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
81,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
81,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
81,Legacy4,2,126.64,5.3198,25.05,13,46.15,true
81,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
81,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
81,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
81,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
81,OldGuard4,1,-58.61,-10.6256,58.61,13,30.77,false
81,OldGuard4,2,76.09,4.1784,29.00,14,35.71,true
81,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
81,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
81,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
81,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
81,Legacy5BNB,1,-19.51,-2.0780,36.97,10,30.00,false
81,Legacy5BNB,2,217.20,6.6844,25.05,13,61.54,true
81,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
81,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
81,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
81,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
81,NoDOGE,1,11.59,3.4590,12.61,8,50.00,true
81,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
81,NoDOGE,3,216.30,10.2950,31.91,14,78.57,true
81,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
81,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
81,OldGuardNoBNB,0,211.17,9.3202,32.58,14,50.00,true
81,OldGuardNoBNB,1,-44.11,-7.9394,45.09,11,36.36,false
81,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
81,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
81,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
81,OldGuardNoBNB,5,-56.20,-10.5429,56.20,14,21.43,false
81,LowVolume5,0,228.02,8.6899,20.88,16,62.50,true
81,LowVolume5,1,-39.09,-4.5437,41.12,14,42.86,false
81,LowVolume5,2,859.83,13.8720,24.85,14,57.14,true
81,LowVolume5,3,448.56,9.6018,46.40,14,50.00,true
81,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
81,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
81,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
81,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
81,LargeCaps5,2,18.19,1.9670,25.05,14,42.86,true
81,LargeCaps5,3,141.77,9.1989,34.21,12,75.00,true
81,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
81,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
81,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
81,Legacy3,1,-3.74,0.7805,30.22,13,46.15,false
81,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
81,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
81,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
81,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
81,Base5,0,379.59,9.4792,54.60,14,57.14,true
81,Base5,1,925.69,7.3288,11.73,11,63.64,true
81,Base5,2,2.66,0.7796,25.05,13,53.85,true
81,Base5,3,216.30,10.2950,31.91,14,78.57,true
81,Base5,4,-3.99,0.5220,29.95,13,46.15,false
81,Base5,5,-5.27,0.5802,27.10,13,38.46,false
82,Base5,0,379.59,9.4792,54.60,14,57.14,true
82,Base5,1,925.69,7.3288,11.73,11,63.64,true
82,Base5,2,2.66,0.7796,25.05,13,53.85,true
82,Base5,3,216.30,10.2950,31.91,14,78.57,true
82,Base5,4,-3.99,0.5220,29.95,13,46.15,false
82,Base5,5,-5.27,0.5802,27.10,13,38.46,false
82,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
82,OldGuard4,1,-51.54,-8.5886,51.54,13,38.46,false
82,OldGuard4,2,76.09,4.1784,29.00,14,35.71,true
82,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
82,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
82,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
82,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
82,Legacy3,1,-3.74,0.7805,30.22,13,46.15,false
82,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
82,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
82,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
82,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
82,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
82,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
82,LargeCaps5,2,18.19,1.9670,25.05,14,42.86,true
82,LargeCaps5,3,122.06,7.8732,39.57,12,75.00,true
82,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
82,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
82,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
82,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
82,Legacy5BNB,2,217.20,6.6844,25.05,13,61.54,true
82,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
82,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
82,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
82,OldGuardNoBNB,0,214.01,9.3543,31.97,14,50.00,true
82,OldGuardNoBNB,1,-44.11,-7.9394,45.09,11,36.36,false
82,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
82,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
82,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
82,OldGuardNoBNB,5,-56.20,-10.5429,56.20,14,21.43,false
82,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
82,NoDOGE,1,11.59,3.4590,12.61,8,50.00,true
82,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
82,NoDOGE,3,216.30,10.2950,31.91,14,78.57,true
82,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
82,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
82,LowVolume5,0,228.02,8.6899,20.88,16,62.50,true
82,LowVolume5,1,-39.09,-4.5437,41.12,14,42.86,false
82,LowVolume5,2,859.83,13.8720,24.85,14,57.14,true
82,LowVolume5,3,448.56,9.6018,46.40,14,50.00,true
82,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
82,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
82,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
82,Legacy4,1,6.01,1.8577,28.71,12,50.00,true
82,Legacy4,2,126.64,5.3198,25.05,13,46.15,true
82,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
82,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
82,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
83,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
83,Legacy3,1,-3.74,0.7805,30.22,13,46.15,false
83,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
83,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
83,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
83,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
83,Base5,0,379.59,9.4792,54.60,14,57.14,true
83,Base5,1,925.69,7.3288,11.73,11,63.64,true
83,Base5,2,2.66,0.7796,25.05,13,53.85,true
83,Base5,3,216.30,10.2950,31.91,14,78.57,true
83,Base5,4,-3.99,0.5220,29.95,13,46.15,false
83,Base5,5,-5.27,0.5802,27.10,13,38.46,false
83,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
83,NoDOGE,1,11.59,3.4590,12.61,8,50.00,true
83,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
83,NoDOGE,3,216.30,10.2950,31.91,14,78.57,true
83,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
83,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
83,OldGuardNoBNB,0,313.00,12.4061,28.23,13,61.54,true
83,OldGuardNoBNB,1,-44.11,-7.9394,45.09,11,36.36,false
83,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
83,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
83,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
83,OldGuardNoBNB,5,-56.20,-10.5429,56.20,14,21.43,false
83,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
83,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
83,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
83,LargeCaps5,3,122.06,7.8732,39.57,12,75.00,true
83,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
83,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
83,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
83,OldGuard4,1,-51.54,-8.5886,51.54,13,38.46,false
83,OldGuard4,2,76.09,4.1784,29.00,14,35.71,true
83,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
83,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
83,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
83,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
83,Legacy4,1,6.01,1.8577,28.71,12,50.00,true
83,Legacy4,2,126.64,5.3198,25.05,13,46.15,true
83,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
83,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
83,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
83,LowVolume5,0,228.02,8.6899,20.88,16,62.50,true
83,LowVolume5,1,-39.09,-4.5437,41.12,14,42.86,false
83,LowVolume5,2,859.83,13.8720,24.85,14,57.14,true
83,LowVolume5,3,448.56,9.6018,46.40,14,50.00,true
83,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
83,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
83,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
83,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
83,Legacy5BNB,2,217.20,6.6844,25.05,13,61.54,true
83,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
83,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
83,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
84,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
84,Legacy4,1,6.01,1.8577,28.71,12,50.00,true
84,Legacy4,2,126.64,5.3198,25.05,13,46.15,true
84,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
84,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
84,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
84,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
84,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
84,Legacy5BNB,2,217.20,6.6844,25.05,13,61.54,true
84,Legacy5BNB,3,165.13,11.7618,12.13,12,66.67,true
84,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
84,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
84,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
84,OldGuard4,1,-51.54,-8.5886,51.54,13,38.46,false
84,OldGuard4,2,76.09,4.1784,29.00,14,35.71,true
84,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
84,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
84,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
84,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
84,NoDOGE,1,11.59,3.4590,12.61,8,50.00,true
84,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
84,NoDOGE,3,305.64,11.1595,31.91,14,78.57,true
84,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
84,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
84,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
84,Legacy3,1,-3.74,0.7805,30.22,13,46.15,false
84,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
84,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
84,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
84,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
84,LowVolume5,0,228.02,8.6899,20.88,16,62.50,true
84,LowVolume5,1,-39.09,-4.5437,41.12,14,42.86,false
84,LowVolume5,2,859.83,13.8720,24.85,14,57.14,true
84,LowVolume5,3,448.56,9.6018,46.40,14,50.00,true
84,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
84,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
84,OldGuardNoBNB,0,313.00,12.4061,28.23,13,61.54,true
84,OldGuardNoBNB,1,-44.11,-7.9394,45.09,11,36.36,false
84,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
84,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
84,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
84,OldGuardNoBNB,5,-56.20,-10.5429,56.20,14,21.43,false
84,Base5,0,379.59,9.4792,54.60,14,57.14,true
84,Base5,1,925.69,7.3288,11.73,11,63.64,true
84,Base5,2,2.66,0.7796,25.05,13,53.85,true
84,Base5,3,305.64,11.1595,31.91,14,78.57,true
84,Base5,4,-3.99,0.5220,29.95,13,46.15,false
84,Base5,5,-5.27,0.5802,27.10,13,38.46,false
84,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
84,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
84,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
84,LargeCaps5,3,117.28,7.7044,39.57,12,75.00,true
84,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
84,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
85,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
85,Legacy3,1,-3.74,0.7805,30.22,13,46.15,false
85,Legacy3,2,63.94,3.7861,29.00,15,33.33,true
85,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
85,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
85,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
85,OldGuardNoBNB,0,187.50,9.4908,28.23,13,53.85,true
85,OldGuardNoBNB,1,-44.11,-7.9394,45.09,11,36.36,false
85,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
85,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
85,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
85,OldGuardNoBNB,5,-56.20,-10.5429,56.20,14,21.43,false
85,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
85,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
85,Legacy5BNB,2,217.20,6.6844,25.05,13,61.54,true
85,Legacy5BNB,3,165.13,11.7618,12.13,12,66.67,true
85,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
85,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
85,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
85,NoDOGE,1,11.59,3.4590,12.61,8,50.00,true
85,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
85,NoDOGE,3,458.65,12.4391,31.91,14,78.57,true
85,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
85,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
85,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
85,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
85,Legacy4,2,126.64,5.3198,25.05,13,46.15,true
85,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
85,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
85,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
85,Base5,0,379.59,9.4792,54.60,14,57.14,true
85,Base5,1,925.69,7.3288,11.73,11,63.64,true
85,Base5,2,2.66,0.7796,25.05,13,53.85,true
85,Base5,3,458.65,12.4391,31.91,14,78.57,true
85,Base5,4,-3.99,0.5220,29.95,13,46.15,false
85,Base5,5,-5.27,0.5802,27.10,13,38.46,false
85,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
85,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
85,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
85,LargeCaps5,3,117.28,7.7044,39.57,12,75.00,true
85,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
85,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
85,LowVolume5,0,228.02,8.6899,20.88,16,62.50,true
85,LowVolume5,1,-49.29,-5.6655,50.98,14,42.86,false
85,LowVolume5,2,813.04,13.7170,24.85,14,57.14,true
85,LowVolume5,3,448.56,9.6018,46.40,14,50.00,true
85,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
85,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
85,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
85,OldGuard4,1,-58.61,-10.6256,58.61,13,30.77,false
85,OldGuard4,2,76.09,4.1784,29.00,14,35.71,true
85,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
85,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
85,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
86,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
86,OldGuard4,1,-58.61,-10.6256,58.61,13,30.77,false
86,OldGuard4,2,76.09,4.1784,29.00,14,35.71,true
86,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
86,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
86,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
86,Base5,0,379.59,9.4792,54.60,14,57.14,true
86,Base5,1,925.69,7.3288,11.73,11,63.64,true
86,Base5,2,2.66,0.7796,25.05,13,53.85,true
86,Base5,3,458.65,12.4391,31.91,14,78.57,true
86,Base5,4,-3.99,0.5220,29.95,13,46.15,false
86,Base5,5,-5.27,0.5802,27.10,13,38.46,false
86,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
86,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
86,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
86,LargeCaps5,3,117.28,7.7044,39.57,12,75.00,true
86,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
86,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
86,LowVolume5,0,228.02,8.6899,20.88,16,62.50,true
86,LowVolume5,1,-49.29,-5.6655,50.98,14,42.86,false
86,LowVolume5,2,813.04,13.7170,24.85,14,57.14,true
86,LowVolume5,3,448.56,9.6018,46.40,14,50.00,true
86,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
86,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
86,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
86,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
86,Legacy5BNB,2,217.20,6.6844,25.05,13,61.54,true
86,Legacy5BNB,3,165.13,11.7618,12.13,12,66.67,true
86,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
86,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
86,OldGuardNoBNB,0,187.50,9.4908,28.23,13,53.85,true
86,OldGuardNoBNB,1,-44.11,-7.9394,45.09,11,36.36,false
86,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
86,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
86,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
86,OldGuardNoBNB,5,-56.20,-10.5429,56.20,14,21.43,false
86,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
86,Legacy3,1,-3.74,0.7805,30.22,13,46.15,false
86,Legacy3,2,63.94,3.7861,29.00,15,33.33,true
86,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
86,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
86,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
86,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
86,NoDOGE,1,11.59,3.4590,12.61,8,50.00,true
86,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
86,NoDOGE,3,458.65,12.4391,31.91,14,78.57,true
86,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
86,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
86,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
86,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
86,Legacy4,2,126.64,5.3198,25.05,13,46.15,true
86,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
86,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
86,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
87,Base5,0,379.59,9.4792,54.60,14,57.14,true
87,Base5,1,925.69,7.3288,11.73,11,63.64,true
87,Base5,2,-6.02,0.2940,25.05,13,53.85,false
87,Base5,3,689.52,13.2580,31.91,14,78.57,true
87,Base5,4,-3.99,0.5220,29.95,13,46.15,false
87,Base5,5,-5.27,0.5802,27.10,13,38.46,false
87,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
87,Legacy3,1,-3.74,0.7805,30.22,13,46.15,false
87,Legacy3,2,63.94,3.7861,29.00,15,33.33,true
87,Legacy3,3,404.66,8.4273,39.96,14,50.00,true
87,Legacy3,4,-26.54,-1.4793,50.63,12,41.67,false
87,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
87,LowVolume5,0,228.02,8.6899,20.88,16,62.50,true
87,LowVolume5,1,-49.29,-5.6655,50.98,14,42.86,false
87,LowVolume5,2,813.04,13.7170,24.85,14,57.14,true
87,LowVolume5,3,448.56,9.6018,46.40,14,50.00,true
87,LowVolume5,4,-60.29,-5.6346,66.83,12,33.33,false
87,LowVolume5,5,-63.69,-5.4791,73.80,16,25.00,false
87,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
87,OldGuard4,1,-58.61,-10.6256,58.61,13,30.77,false
87,OldGuard4,2,76.09,4.1784,29.00,14,35.71,true
87,OldGuard4,3,404.66,8.4273,39.96,14,50.00,true
87,OldGuard4,4,-26.54,-1.4793,50.63,12,41.67,false
87,OldGuard4,5,-61.36,-8.1875,65.95,15,26.67,false
87,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
87,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
87,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
87,LargeCaps5,3,117.28,7.7044,39.57,12,75.00,true
87,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
87,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
87,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
87,NoDOGE,1,11.59,3.4590,12.61,8,50.00,true
87,NoDOGE,2,14.76,1.8365,25.05,14,42.86,true
87,NoDOGE,3,689.52,13.2580,31.91,14,78.57,true
87,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
87,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
87,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
87,Legacy4,1,-9.47,0.2906,32.71,12,41.67,false
87,Legacy4,2,126.64,5.3198,25.05,13,46.15,true
87,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
87,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
87,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
87,Legacy5BNB,0,205.62,12.5721,11.06,13,69.23,true
87,Legacy5BNB,1,-7.12,0.4323,32.71,11,36.36,false
87,Legacy5BNB,2,217.20,6.6844,25.05,13,61.54,true
87,Legacy5BNB,3,165.13,11.7618,12.13,12,66.67,true
87,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
87,Legacy5BNB,5,-41.98,-7.9055,42.76,11,36.36,false
87,OldGuardNoBNB,0,187.50,9.4908,28.23,13,53.85,true
87,OldGuardNoBNB,1,-44.11,-7.9394,45.09,11,36.36,false
87,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
87,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
87,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
87,OldGuardNoBNB,5,-56.20,-10.5429,56.20,14,21.43,false
88,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
88,LargeCaps5,1,11.59,3.4590,12.61,8,50.00,true
88,LargeCaps5,2,14.76,1.8365,25.05,14,42.86,true
88,LargeCaps5,3,117.28,7.7044,39.57,12,75.00,true
88,LargeCaps5,4,7.41,1.7658,29.61,13,53.85,true
88,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
88,OldGuardNoBNB,0,187.50,9.4908,28.23,13,53.85,true
88,OldGuardNoBNB,1,-44.11,-7.9394,45.09,11,36.36,false
88,OldGuardNoBNB,2,133.11,5.6641,25.05,12,50.00,true
88,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
88,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
88,OldGuardNoBNB,5,-56.20,-10.5429,56.20,14,21.43,false
88,LowVolume5,0,228.02,8.6899,20.88,16,62.50,true
88,LowVolume5,1,-49.29,-5.6655,50.98,14,42.86,false
88,LowVolume5,2,813.04,13.7170,24.85,14,57.14,true
88,LowVolume5,3,448.56,9.6018,46.40,14,50.00,true
