step,cap_1,cap_2,cap_3,cap_4,cap_5,cap_6,cap_7,cap_8,cap_9,cap_10
4540,30952.548988,961785940.037021,1487050278919.511475,,,,,,,
4541,30952.548988,961785940.037021,1484397746863.260986,,,,,,,
4542,30952.548988,961785940.037021,1484397746863.260986,,,,,,,
4543,30952.548988,1036917107.075159,1484397746863.260986,,,,,,,
4544,32959.471149,1036917107.075159,1484397746863.260986,,,,,,,
4545,32959.471149,1407924194.201615,1484397746863.260986,,,,,,,
4546,32959.471149,1407924194.201615,1484397746863.260986,,,,,,,
4547,32959.471149,1407924194.201615,1484397746863.260986,,,,,,,
4548,32959.471149,1407924194.201615,1484397746863.260986,,,,,,,
4549,32959.471149,1407924194.201615,1484397746863.260986,,,,,,,
4550,32959.471149,1407924194.201615,1484397746863.260986,,,,,,,
4551,32959.471149,1290116534.446708,1484397746863.260986,,,,,,,
4552,32959.471149,1290116534.446708,1484397746863.260986,,,,,,,
4553,32959.471149,1290116534.446708,1484397746863.260986,,,,,,,
4554,32959.471149,1290116534.446708,1484397746863.260986,,,,,,,
4555,32959.471149,1497379708.303925,1484397746863.260986,,,,,,,
4556,32959.471149,1245711292.547234,1484397746863.260986,,,,,,,
4557,32959.471149,1245711292.547234,1484397746863.260986,,,,,,,
4558,32959.471149,1245711292.547234,1392422395260.823486,,,,,,,
4559,32959.471149,1245711292.547234,1215897967296.084473,,,,,,,
4560,32959.471149,1245711292.547234,1215897967296.084473,,,,,,,
4561,32959.471149,1245711292.547234,1215897967296.084473,,,,,,,
4562,32959.471149,1245711292.547234,1215897967296.084473,,,,,,,
4563,32959.471149,1245711292.547234,1215897967296.084473,,,,,,,
4564,32959.471149,1230420711.818469,1215897967296.084473,,,,,,,
4565,32959.471149,1230420711.818469,1092911510642.055176,,,,,,,
4566,32959.471149,1230420711.818469,1092911510642.055176,,,,,,,
4567,32959.471149,1230420711.818469,1092911510642.055176,,,,,,,
4568,32959.471149,1150127008.064769,1092911510642.055176,,,,,,,
4569,32959.471149,1150127008.064769,1245699258270.407715,,,,,,,
4570,32959.471149,1150127008.064769,1121620732545.248535,,,,,,,
4571,32959.471149,1150127008.064769,1121620732545.248535,,,,,,,
4572,32959.471149,1150127008.064769,1121620732545.248535,,,,,,,
4573,32959.471149,1150127008.064769,1121620732545.248535,,,,,,,
4574,32959.471149,1150127008.064769,1121620732545.248535,,,,,,,
4575,32959.471149,1150127008.064769,1121620732545.248535,,,,,,,
4576,32959.471149,1150127008.064769,871707250743.847778,,,,,,,
4577,32959.471149,1150127008.064769,871707250743.847778,,,,,,,
4578,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4579,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4580,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4581,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4582,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4583,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4584,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4585,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4586,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4587,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4588,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4589,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4590,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4591,32959.471149,1150127008.064769,925492411851.444946,,,,,,,
4592,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4593,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4594,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4595,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4596,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4597,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4598,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4599,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4600,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4601,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4602,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4603,32959.471149,1150127008.064769,597557483634.588623,,,,,,,
4604,36968.732934,1150127008.064769,597557483634.588623,,,,,,,
4605,36968.732934,1375022934.104354,597557483634.588623,,,,,,,
4606,36968.732934,1375022934.104354,597557483634.588623,,,,,,,
4607,36968.732934,1375022934.104354,597557483634.588623,,,,,,,
4608,36968.732934,1375022934.104354,597557483634.588623,,,,,,,
4609,36968.732934,1737931602.666111,597557483634.588623,,,,,,,
4610,36968.732934,1737931602.666111,597557483634.588623,,,,,,,
4611,36968.732934,1850616779.220778,597557483634.588623,,,,,,,
4612,36968.732934,1850616779.220778,597557483634.588623,,,,,,,
4613,38852.305653,1850616779.220778,597557483634.588623,,,,,,,
4614,36697.640455,1850616779.220778,597557483634.588623,,,,,,,
4615,36697.640455,1850616779.220778,597557483634.588623,,,,,,,
4616,36697.640455,1850616779.220778,597557483634.588623,,,,,,,
4617,36697.640455,1794493926.145733,597557483634.588623,,,,,,,
4618,36697.640455,1794493926.145733,597557483634.588623,,,,,,,
4619,36697.640455,1794493926.145733,597557483634.588623,,,,,,,
4620,36697.640455,1794493926.145733,597557483634.588623,,,,,,,
4621,36697.640455,1794493926.145733,597557483634.588623,,,,,,,
4622,36697.640455,1794493926.145733,597557483634.588623,,,,,,,
4623,36697.640455,1794493926.145733,603610360268.915039,,,,,,,
4624,36697.640455,1794493926.145733,603610360268.915039,,,,,,,
4625,36697.640455,1794493926.145733,603610360268.915039,,,,,,,
4626,36697.640455,1794493926.145733,603610360268.915039,,,,,,,
4627,36697.640455,1794493926.145733,603610360268.915039,,,,,,,
4628,36697.640455,1794493926.145733,603610360268.915039,,,,,,,
4629,36697.640455,1794493926.145733,603610360268.915039,,,,,,,
4630,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4631,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4632,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4633,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4634,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4635,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4636,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4637,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4638,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4639,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4640,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4641,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4642,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4643,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4644,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4645,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4646,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4647,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4648,36697.640455,1794493926.145733,750334109380.435913,,,,,,,
4649,36697.640455,1794493926.145733,575202593486.501221,,,,,,,
4650,35764.007378,1794493926.145733,575202593486.501221,,,,,,,
4651,35764.007378,1794493926.145733,575202593486.501221,,,,,,,
4652,35764.007378,1794493926.145733,575202593486.501221,,,,,,,
4653,35764.007378,1794493926.145733,575202593486.501221,,,,,,,
4654,35764.007378,1794493926.145733,575202593486.501221,,,,,,,
4655,35764.007378,1794493926.145733,575202593486.501221,,,,,,,
4656,35764.007378,1794493926.145733,575202593486.501221,,,,,,,
4657,35764.007378,1794493926.145733,575202593486.501221,,,,,,,
4658,43700.937580,2012780071.815200,575202593486.501221,,,,,,,
4659,41622.447401,2012780071.815200,575202593486.501221,,,,,,,
4660,41622.447401,2012780071.815200,575202593486.501221,,,,,,,
4661,41622.447401,2242359706.358527,575202593486.501221,,,,,,,
4662,41622.447401,2371290187.183946,551386441741.404053,,,,,,,
4663,41622.447401,1761782473.687183,551386441741.404053,,,,,,,
4664,41622.447401,1761782473.687183,560823373507.149414,,,,,,,
4665,41622.447401,1761782473.687183,560823373507.149414,,,,,,,
4666,41622.447401,1761782473.687183,421230164901.671326,,,,,,,
4667,41622.447401,1761782473.687183,421230164901.671326,,,,,,,
4668,41622.447401,1761782473.687183,421230164901.671326,,,,,,,
4669,41622.447401,1761782473.687183,421230164901.671326,,,,,,,
4670,41622.447401,1761782473.687183,421230164901.671326,,,,,,,
4671,38118.795529,1761782473.687183,421230164901.671326,,,,,,,
4672,38118.795529,1761782473.687183,421230164901.671326,,,,,,,
4673,38118.795529,1761782473.687183,421230164901.671326,,,,,,,
4674,38118.795529,1761782473.687183,421230164901.671326,,,,,,,
4675,38118.795529,1761782473.687183,421230164901.671326,,,,,,,
4676,38118.795529,1761782473.687183,437258358967.187927,,,,,,,
4677,38118.795529,1761782473.687183,437258358967.187927,,,,,,,
4678,38118.795529,1761782473.687183,437258358967.187927,,,,,,,
4679,38118.795529,1761782473.687183,437258358967.187927,,,,,,,
4680,38118.795529,1761782473.687183,460173407550.908875,,,,,,,
4681,38118.795529,1761782473.687183,460173407550.908875,,,,,,,
4682,38118.795529,1761782473.687183,460173407550.908875,,,,,,,
4683,38118.795529,1761782473.687183,460173407550.908875,,,,,,,
4684,38118.795529,1761782473.687183,460173407550.908875,,,,,,,
4685,38118.795529,1761782473.687183,460173407550.908875,,,,,,,
4686,38118.795529,1761782473.687183,460173407550.908875,,,,,,,
4687,38118.795529,1761782473.687183,393188347467.683289,,,,,,,
4688,38118.795529,1761782473.687183,393188347467.683289,,,,,,,
4689,38118.795529,1761782473.687183,393188347467.683289,,,,,,,
4690,38118.795529,1761782473.687183,535785242541.445129,,,,,,,
4691,38118.795529,1761782473.687183,521515957131.483521,,,,,,,
4692,38118.795529,1716960562.205758,449791143247.454834,,,,,,,
4693,38118.795529,1716960562.205758,449791143247.454834,,,,,,,
4694,38118.795529,1716960562.205758,449791143247.454834,,,,,,,
4695,38118.795529,1716960562.205758,449791143247.454834,,,,,,,
4696,38118.795529,1716960562.205758,449791143247.454834,,,,,,,
4697,38118.795529,1716960562.205758,398029119425.195190,,,,,,,
4698,38118.795529,1716960562.205758,398029119425.195190,,,,,,,
4699,38118.795529,1716960562.205758,398029119425.195190,,,,,,,
4700,38118.795529,2097997172.481289,398029119425.195190,,,,,,,
4701,38118.795529,1998212894.161430,328654765067.700317,,,,,,,
4702,38118.795529,1998212894.161430,328654765067.700317,,,,,,,
4703,38118.795529,1998212894.161430,328654765067.700317,,,,,,,
4704,38118.795529,1998212894.161430,328654765067.700317,,,,,,,
4705,38118.795529,1793126647.343188,328654765067.700317,,,,,,,
4706,38118.795529,1793126647.343188,328654765067.700317,,,,,,,
4707,38118.795529,1793126647.343188,328654765067.700317,,,,,,,
4708,38118.795529,1793126647.343188,328654765067.700317,,,,,,,
4709,44822.152180,1793126647.343188,328654765067.700317,,,,,,,
4710,44822.152180,1793126647.343188,328654765067.700317,,,,,,,
4711,44822.152180,1793126647.343188,328654765067.700317,,,,,,,
4712,44822.152180,1793126647.343188,328654765067.700317,,,,,,,
4713,44822.152180,1793126647.343188,328654765067.700317,,,,,,,
4714,44822.152180,1793126647.343188,328654765067.700317,,,,,,,
4715,43899.585255,1793126647.343188,288009745864.169922,,,,,,,
4716,43899.585255,1793126647.343188,288009745864.169922,,,,,,,
4717,43899.585255,1793126647.343188,288009745864.169922,,,,,,,
4718,43899.585255,1793126647.343188,288009745864.169922,,,,,,,
4719,43899.585255,1793126647.343188,288009745864.169922,,,,,,,
4720,43899.585255,1793126647.343188,261526916005.241730,,,,,,,
4721,43899.585255,1793126647.343188,261526916005.241730,,,,,,,
4722,43899.585255,1793126647.343188,261526916005.241730,,,,,,,
4723,38470.965073,1793126647.343188,286080140415.605103,,,,,,,
4724,38470.965073,1793126647.343188,354666266883.771362,,,,,,,
4725,38470.965073,1793126647.343188,376338222617.901917,,,,,,,
4726,38470.965073,1793126647.343188,376338222617.901917,,,,,,,
4727,38470.965073,1793126647.343188,376338222617.901917,,,,,,,
4728,38470.965073,1793126647.343188,376338222617.901917,,,,,,,
4729,38470.965073,1793126647.343188,376338222617.901917,,,,,,,
4730,38470.965073,1793126647.343188,376338222617.901917,,,,,,,
4731,38470.965073,1793126647.343188,376338222617.901917,,,,,,,
4732,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4733,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4734,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4735,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4736,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4737,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4738,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4739,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4740,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4741,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4742,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4743,38470.965073,1793126647.343188,367923383633.140869,,,,,,,
4744,38470.965073,1789346538.663772,367923383633.140869,,,,,,,
4745,38470.965073,1836342851.753995,367923383633.140869,,,,,,,
4746,38470.965073,1836342851.753995,367923383633.140869,,,,,,,
4747,38470.965073,1836342851.753995,372093266648.658508,,,,,,,
4748,38470.965073,1836342851.753995,372093266648.658508,,,,,,,
4749,38470.965073,1836342851.753995,372093266648.658508,,,,,,,
4750,44023.137299,1767711638.263372,372093266648.658508,,,,,,,
4751,52310.180065,1782868619.458310,372093266648.658508,,,,,,,
4752,52310.180065,1782868619.458310,372093266648.658508,,,,,,,
4753,52310.180065,1782868619.458310,372093266648.658508,,,,,,,
4754,52310.180065,1782868619.458310,372093266648.658508,,,,,,,
4755,60103.635481,1782868619.458310,372093266648.658508,,,,,,,
4756,60103.635481,1782868619.458310,372093266648.658508,,,,,,,
4757,60103.635481,1782868619.458310,372093266648.658508,,,,,,,
4758,60103.635481,1782868619.458310,372093266648.658508,,,,,,,
4759,60103.635481,1782868619.458310,372093266648.658508,,,,,,,
4760,58514.125516,1782868619.458310,421348538633.499756,,,,,,,
4761,58514.125516,1782868619.458310,421348538633.499756,,,,,,,
4762,58514.125516,1782868619.458310,421348538633.499756,,,,,,,
4763,75105.238928,1782868619.458310,421348538633.499756,,,,,,,
4764,88567.227348,1782868619.458310,446529465392.891479,,,,,,,
4765,88567.227348,1782868619.458310,446529465392.891479,,,,,,,
4766,88567.227348,1782868619.458310,446529465392.891479,,,,,,,
4767,88567.227348,1782868619.458310,446529465392.891479,,,,,,,
4768,88567.227348,1782868619.458310,446529465392.891479,,,,,,,
4769,88567.227348,1782868619.458310,446529465392.891479,,,,,,,
4770,88567.227348,1782868619.458310,446529465392.891479,,,,,,,
4771,88567.227348,1782868619.458310,401821529592.274597,,,,,,,
4772,88567.227348,1782868619.458310,401821529592.274597,,,,,,,
4773,88567.227348,1782868619.458310,401821529592.274597,,,,,,,
4774,88567.227348,1782868619.458310,401821529592.274597,,,,,,,
4775,88567.227348,1782868619.458310,401821529592.274597,,,,,,,
4776,88567.227348,1782868619.458310,401821529592.274597,,,,,,,
4777,88567.227348,1782868619.458310,475608211950.105957,,,,,,,
4778,88567.227348,1782868619.458310,387881822226.504272,,,,,,,
4779,88567.227348,2040174190.360509,368775531468.715393,,,,,,,
4780,88567.227348,2424222484.133025,368775531468.715393,,,,,,,
4781,88567.227348,3100068702.364872,368775531468.715393,,,,,,,
4782,88567.227348,3561933815.238118,368775531468.715393,,,,,,,
4783,88567.227348,3561933815.238118,368775531468.715393,,,,,,,
4784,88567.227348,3561933815.238118,368775531468.715393,,,,,,,
4785,88567.227348,3561933815.238118,368775531468.715393,,,,,,,
4786,88567.227348,3561933815.238118,613293631318.013916,,,,,,,
4787,88567.227348,3467734367.045110,613293631318.013916,,,,,,,
4788,119243.724891,3467734367.045110,613293631318.013916,,,,,,,
4789,103178.669192,3467734367.045110,613293631318.013916,,,,,,,
4790,103178.669192,4450976851.819423,613293631318.013916,,,,,,,
4791,103178.669192,5248777374.059415,749922882341.086548,,,,,,,
4792,103178.669192,5248777374.059415,749922882341.086548,,,,,,,
4793,103178.669192,5248777374.059415,749922882341.086548,,,,,,,
4794,103178.669192,4476180896.804034,749922882341.086548,,,,,,,
4795,103178.669192,4476180896.804034,749922882341.086548,,,,,,,
4796,93410.521441,4476180896.804034,749922882341.086548,,,,,,,
4797,93410.521441,4476180896.804034,749922882341.086548,,,,,,,
4798,93410.521441,4476180896.804034,749922882341.086548,,,,,,,
4799,93410.521441,4476180896.804034,749922882341.086548,,,,,,,
4800,93410.521441,4476180896.804034,749922882341.086548,,,,,,,
4801,93410.521441,4476180896.804034,749922882341.086548,,,,,,,
4802,93410.521441,6026568736.591352,808504089440.788452,,,,,,,
4803,93410.521441,5214642050.138740,808504089440.788452,,,,,,,
4804,93410.521441,5214642050.138740,1097785407211.074707,,,,,,,
4805,93410.521441,5214642050.138740,1097785407211.074707,,,,,,,
4806,93410.521441,5214642050.138740,1097785407211.074707,,,,,,,
