atr_mult,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
4.20,OldGuard4,1,1.35659894,35.6599,2.336426,8.0803,37,51.3514,true
4.20,OldGuard4,2,1.42347141,42.3471,1.915522,13.2072,33,51.5152,true
4.20,OldGuard4,3,1.08290628,8.2906,0.561436,18.5690,28,42.8571,true
4.20,OldGuard4,4,0.84730734,-15.2693,-0.688025,33.5395,37,43.2432,false
4.20,OldGuard4,5,0.92294200,-7.7058,-1.020737,14.8448,34,35.2941,false
4.20,OldGuard4,6,0.86815449,-13.1846,-1.396801,18.2744,38,39.4737,false
4.25,Base5,0,2.15007247,115.0072,2.505647,18.9543,33,69.6970,true
4.25,Base5,1,1.77429131,77.4291,3.352045,7.2460,47,53.1915,true
4.25,Base5,2,2.13560713,113.5607,3.884825,7.1636,39,64.1026,true
4.25,Base5,3,1.04676198,4.6762,0.399190,20.7292,29,55.1724,true
4.25,Base5,4,0.99518717,-0.4813,0.169415,37.4212,39,48.7179,false
4.25,Base5,5,1.21543436,21.5434,1.843630,7.4258,41,46.3415,true
4.25,NoDOGE,0,1.49236857,49.2369,2.405806,12.8028,27,74.0741,true
4.25,NoDOGE,1,1.95437115,95.4371,3.834790,6.8598,43,55.8140,true
4.25,NoDOGE,2,1.88724928,88.7249,3.566203,10.5023,34,64.7059,true
4.25,NoDOGE,3,1.00247723,0.2477,0.134847,22.3990,26,53.8462,true
4.25,NoDOGE,4,0.87562646,-12.4374,-0.433890,38.0867,35,48.5714,false
4.25,NoDOGE,5,1.12149303,12.1493,1.212882,7.2904,32,46.8750,true
4.25,Legacy4,0,1.56844076,56.8441,2.602784,9.1730,28,64.2857,true
4.25,Legacy4,1,1.49028137,49.0281,2.596948,8.0371,42,57.1429,true
4.25,Legacy4,2,1.50885682,50.8857,2.466823,12.1762,30,53.3333,true
4.25,Legacy4,3,1.06214514,6.2145,0.510626,15.1539,24,50.0000,true
4.25,Legacy4,4,0.92643940,-7.3561,-0.163025,34.7262,36,50.0000,false
4.25,Legacy4,5,0.92433307,-7.5667,-0.934591,12.5765,31,35.4839,false
4.25,Legacy4,6,0.99090134,-0.9099,-0.046089,12.0290,36,47.2222,false
4.25,Legacy5BNB,0,1.74712994,74.7130,2.870519,8.4155,33,66.6667,true
4.25,Legacy5BNB,1,1.37556092,37.5561,2.013447,8.9625,48,54.1667,true
4.25,Legacy5BNB,2,2.76481918,176.4819,4.512334,7.7178,34,67.6471,true
4.25,Legacy5BNB,3,1.05848045,5.8480,0.452561,15.1539,28,53.5714,true
4.25,Legacy5BNB,4,1.14803201,14.8032,0.757978,27.1300,38,57.8947,true
4.25,Legacy5BNB,5,0.87524567,-12.4754,-1.527312,16.4849,35,31.4286,false
4.25,Legacy5BNB,6,1.02267042,2.2670,0.307131,11.3796,42,57.1429,true
4.25,OldGuardNoBNB,0,1.63127824,63.1278,2.615833,5.9605,30,63.3333,true
4.25,OldGuardNoBNB,1,1.50268208,50.2682,2.740399,8.5497,43,55.8140,true
4.25,OldGuardNoBNB,2,1.77905854,77.9059,2.985438,10.1764,36,55.5556,true
4.25,OldGuardNoBNB,3,1.15706276,15.7063,0.906357,19.7227,32,50.0000,true
4.25,OldGuardNoBNB,4,0.86807324,-13.1927,-0.384532,35.4211,42,47.6190,false
4.25,OldGuardNoBNB,5,0.93154301,-6.8457,-0.775965,12.7818,37,40.5405,false
4.25,OldGuardNoBNB,6,0.93660776,-6.3392,-0.600644,16.3378,39,43.5897,false
4.25,LargeCaps5,0,1.36713019,36.7130,1.902911,18.1753,33,69.6970,true
4.25,LargeCaps5,1,1.65177927,65.1779,2.938711,9.4923,49,53.0612,true
4.25,LargeCaps5,2,3.26192465,226.1925,5.209364,5.2556,38,71.0526,true
4.25,LargeCaps5,3,1.00390341,0.3903,0.148958,19.9389,29,58.6207,true
4.25,LargeCaps5,4,1.01322966,1.3230,0.220188,31.4412,36,50.0000,true
4.25,LargeCaps5,5,1.10687654,10.6877,1.076912,7.2904,35,48.5714,true
4.25,Legacy3,0,1.34623095,34.6231,2.031300,6.0776,25,64.0000,true
4.25,Legacy3,1,1.56152654,56.1527,3.433933,6.2935,35,57.1429,true
4.25,Legacy3,2,1.43110761,43.1108,2.100436,8.1529,25,56.0000,true
4.25,Legacy3,3,1.05344489,5.3445,0.467702,12.7358,19,42.1053,true
4.25,Legacy3,4,0.90427727,-9.5723,-0.452545,28.2371,31,45.1613,false
4.25,Legacy3,5,0.93052446,-6.9476,-0.985659,13.0553,27,29.6296,false
4.25,Legacy3,6,0.93297368,-6.7026,-0.816642,12.7895,32,46.8750,false
4.25,LowVolume5,0,1.63788993,63.7890,2.917303,6.3207,31,70.9677,true
4.25,LowVolume5,1,1.68246384,68.2464,3.076316,11.8448,38,50.0000,true
4.25,LowVolume5,2,1.50364750,50.3647,2.256515,12.6443,32,56.2500,true
4.25,LowVolume5,3,0.81581918,-18.4181,-0.869669,36.8482,29,41.3793,false
4.25,LowVolume5,4,0.90076422,-9.9236,-0.364451,37.7094,35,51.4286,false
4.25,LowVolume5,5,1.04912632,4.9126,0.544985,15.7923,37,37.8378,true
4.25,LowVolume5,6,0.81805888,-18.1941,-1.902499,19.2901,34,38.2353,false
4.25,OldGuard4,0,1.30497122,30.4971,1.741857,6.8079,27,62.9630,true
4.25,OldGuard4,1,1.35659894,35.6599,2.336426,8.0803,37,51.3514,true
4.25,OldGuard4,2,1.43477700,43.4777,1.950912,13.2072,33,51.5152,true
4.25,OldGuard4,3,1.08290628,8.2906,0.561436,18.5690,28,42.8571,true
4.25,OldGuard4,4,0.84730734,-15.2693,-0.688025,33.5395,37,43.2432,false
4.25,OldGuard4,5,0.92294200,-7.7058,-1.020737,14.8448,34,35.2941,false
4.25,OldGuard4,6,0.86815449,-13.1846,-1.396801,18.2744,38,39.4737,false
4.30,Base5,0,2.15007247,115.0072,2.505647,18.9543,33,69.6970,true
4.30,Base5,1,1.74865519,74.8655,3.321795,7.2460,47,53.1915,true
4.30,Base5,2,2.06152213,106.1522,3.703268,7.1636,39,61.5385,true
4.30,Base5,3,1.03746110,3.7461,0.344939,20.7292,29,55.1724,true
4.30,Base5,4,1.00383251,0.3833,0.203339,37.3613,39,48.7179,true
4.30,Base5,5,1.21543436,21.5434,1.843630,7.4258,41,46.3415,true
4.30,NoDOGE,0,1.49236857,49.2369,2.405806,12.8028,27,74.0741,true
4.30,NoDOGE,1,1.92613313,92.6133,3.811571,6.8598,43,55.8140,true
4.30,NoDOGE,2,1.82177991,82.1780,3.368268,10.5023,34,61.7647,true
4.30,NoDOGE,3,0.99356983,-0.6430,0.079665,22.3990,26,53.8462,false
4.30,NoDOGE,4,0.88323315,-11.6767,-0.392362,37.5488,35,48.5714,false
4.30,NoDOGE,5,1.12149303,12.1493,1.212882,7.2904,32,46.8750,true
4.30,Legacy4,0,1.55213733,55.2137,2.536282,9.1730,28,64.2857,true
4.30,Legacy4,1,1.47081367,47.0814,2.556822,8.0371,42,57.1429,true
4.30,Legacy4,2,1.50770554,50.7706,2.456972,12.2432,30,53.3333,true
4.30,Legacy4,3,1.06214514,6.2145,0.510626,15.1539,24,50.0000,true
4.30,Legacy4,4,0.93886775,-6.1132,-0.104174,34.1591,36,50.0000,false
4.30,Legacy4,5,0.92433307,-7.5667,-0.934591,12.5765,31,35.4839,false
4.30,Legacy4,6,0.99635326,-0.3647,0.019889,11.5450,36,47.2222,false
4.30,Legacy5BNB,0,1.65192148,65.1921,2.584480,8.6418,33,63.6364,true
4.30,Legacy5BNB,1,1.39741690,39.7417,2.146873,8.9625,47,55.3191,true
4.30,Legacy5BNB,2,2.76270959,176.2710,4.503104,7.7178,34,67.6471,true
4.30,Legacy5BNB,3,1.05848045,5.8480,0.452561,15.1539,28,53.5714,true
4.30,Legacy5BNB,4,1.16343307,16.3433,0.813659,26.4969,38,57.8947,true
4.30,Legacy5BNB,5,0.87524567,-12.4754,-1.527312,16.4849,35,31.4286,false
4.30,Legacy5BNB,6,1.02829713,2.8297,0.363283,10.8921,42,57.1429,true
4.30,OldGuardNoBNB,0,1.54238303,54.2383,2.314526,7.1360,30,60.0000,true
4.30,OldGuardNoBNB,1,1.48305239,48.3052,2.703368,8.5497,43,55.8140,true
4.30,OldGuardNoBNB,2,1.77770110,77.7701,2.976605,10.2450,36,55.5556,true
4.30,OldGuardNoBNB,3,1.15706276,15.7063,0.906357,19.7227,32,50.0000,true
4.30,OldGuardNoBNB,4,0.88131936,-11.8681,-0.310584,34.8161,42,47.6190,false
4.30,OldGuardNoBNB,5,0.93154301,-6.8457,-0.775965,12.7818,37,40.5405,false
4.30,OldGuardNoBNB,6,0.94176096,-5.8239,-0.537639,15.8774,39,43.5897,false
4.30,LargeCaps5,0,1.36713019,36.7130,1.902911,18.1753,33,69.6970,true
4.30,LargeCaps5,1,1.65177927,65.1779,2.938711,9.4923,49,53.0612,true
4.30,LargeCaps5,2,3.14876729,214.8767,5.047272,5.4050,38,68.4211,true
4.30,LargeCaps5,3,1.00390341,0.3903,0.148958,19.9389,29,58.6207,true
4.30,LargeCaps5,4,1.02203174,2.2032,0.259762,30.8456,36,50.0000,true
4.30,LargeCaps5,5,1.10687654,10.6877,1.076912,7.2904,35,48.5714,true
4.30,Legacy3,0,1.33223732,33.2237,1.952823,6.0776,25,64.0000,true
4.30,Legacy3,1,1.57089822,57.0898,3.480364,6.2935,35,57.1429,true
4.30,Legacy3,2,1.43001566,43.0016,2.091980,8.1529,25,56.0000,true
4.30,Legacy3,3,1.05344489,5.3445,0.467702,12.7358,19,42.1053,true
4.30,Legacy3,4,0.90851590,-9.1484,-0.424842,28.2371,31,45.1613,false
4.30,Legacy3,5,0.93052446,-6.9476,-0.985659,13.0553,27,29.6296,false
4.30,Legacy3,6,0.93297368,-6.7026,-0.816642,12.7895,32,46.8750,false
4.30,LowVolume5,0,1.56054047,56.0540,2.615480,6.3207,30,70.0000,true
4.30,LowVolume5,1,1.69256133,69.2561,3.109518,11.8448,38,50.0000,true
4.30,LowVolume5,2,1.49549705,49.5497,2.220350,12.6443,32,56.2500,true
4.30,LowVolume5,3,0.80857031,-19.1430,-0.913829,37.4093,29,41.3793,false
4.30,LowVolume5,4,0.90663313,-9.3367,-0.316130,37.5961,35,51.4286,false
4.30,LowVolume5,5,1.04912632,4.9126,0.544985,15.7923,37,37.8378,true
4.30,LowVolume5,6,0.81805888,-18.1941,-1.902499,19.2901,34,38.2353,false
4.30,OldGuard4,0,1.29140647,29.1406,1.666308,6.8079,27,62.9630,true
4.30,OldGuard4,1,1.36474071,36.4741,2.381101,8.0803,37,51.3514,true
4.30,OldGuard4,2,1.43368225,43.3682,1.943876,13.2072,33,51.5152,true
4.30,OldGuard4,3,1.08290628,8.2906,0.561436,18.5690,28,42.8571,true
4.30,OldGuard4,4,0.85282795,-14.7172,-0.629108,33.1618,37,43.2432,false
4.30,OldGuard4,5,0.92294200,-7.7058,-1.020737,14.8448,34,35.2941,false
4.30,OldGuard4,6,0.86815449,-13.1846,-1.396801,18.2744,38,39.4737,false
4.35,Base5,0,2.15007247,115.0072,2.505647,18.9543,33,69.6970,true
4.35,Base5,1,1.74865519,74.8655,3.321795,7.2460,47,53.1915,true
4.35,Base5,2,2.16126322,116.1263,3.933246,6.2892,38,63.1579,true
4.35,Base5,3,1.03746110,3.7461,0.344939,20.7292,29,55.1724,true
4.35,Base5,4,1.00383251,0.3833,0.203339,37.3613,39,48.7179,true
4.35,Base5,5,1.21677492,21.6775,1.853545,7.4258,41,46.3415,true
4.35,NoDOGE,0,1.49236857,49.2369,2.405806,12.8028,27,74.0741,true
4.35,NoDOGE,1,1.92613313,92.6133,3.811571,6.8598,43,55.8140,true
4.35,NoDOGE,2,1.90992173,90.9922,3.615696,8.5366,33,63.6364,true
4.35,NoDOGE,3,0.99356983,-0.6430,0.079665,22.3990,26,53.8462,false
4.35,NoDOGE,4,0.88323315,-11.6767,-0.392362,37.5488,35,48.5714,false
4.35,NoDOGE,5,1.12272998,12.2730,1.223876,7.2904,32,46.8750,true
4.35,Legacy4,0,1.55213733,55.2137,2.536282,9.1730,28,64.2857,true
4.35,Legacy4,1,1.50217554,50.2176,2.654385,8.0371,42,59.5238,true
4.35,Legacy4,2,1.50770554,50.7706,2.456972,12.2432,30,53.3333,true
4.35,Legacy4,3,1.06214514,6.2145,0.510626,15.1539,24,50.0000,true
4.35,Legacy4,4,0.92911845,-7.0882,-0.149375,34.8428,36,50.0000,false
4.35,Legacy4,5,0.92535256,-7.4647,-0.920380,12.4801,31,35.4839,false
4.35,Legacy4,6,0.99635326,-0.3647,0.019889,11.5450,36,47.2222,false
4.35,Legacy5BNB,0,1.65192148,65.1921,2.584480,8.6418,33,63.6364,true
4.35,Legacy5BNB,1,1.47019129,47.0191,2.406273,8.9625,46,56.5217,true
4.35,Legacy5BNB,2,2.76270959,176.2710,4.503104,7.7178,34,67.6471,true
4.35,Legacy5BNB,3,1.05848045,5.8480,0.452561,15.1539,28,53.5714,true
4.35,Legacy5BNB,4,1.15135185,15.1352,0.769350,27.2602,38,57.8947,true
4.35,Legacy5BNB,5,0.87621102,-12.3789,-1.513924,16.3928,35,31.4286,false
4.35,Legacy5BNB,6,1.04339187,4.3392,0.519306,10.8921,41,56.0976,true
4.35,OldGuardNoBNB,0,1.54238303,54.2383,2.314526,7.1360,30,60.0000,true
4.35,OldGuardNoBNB,1,1.51467522,51.4675,2.800871,8.5497,43,58.1395,true
4.35,OldGuardNoBNB,2,1.77770110,77.7701,2.976605,10.2450,36,55.5556,true
4.35,OldGuardNoBNB,3,1.15706276,15.7063,0.906357,19.7227,32,50.0000,true
4.35,OldGuardNoBNB,4,0.87216765,-12.7832,-0.351688,35.4930,42,47.6190,false
4.35,OldGuardNoBNB,5,0.93154301,-6.8457,-0.775965,12.7818,37,40.5405,false
4.35,OldGuardNoBNB,6,0.94176096,-5.8239,-0.537639,15.8774,39,43.5897,false
4.35,LargeCaps5,0,1.36713019,36.7130,1.902911,18.1753,33,69.6970,true
4.35,LargeCaps5,1,1.65177927,65.1779,2.938711,9.4923,49,53.0612,true
4.35,LargeCaps5,2,3.30111175,230.1112,5.248301,5.4050,37,70.2703,true
4.35,LargeCaps5,3,1.00390341,0.3903,0.148958,19.9389,29,58.6207,true
4.35,LargeCaps5,4,1.02203174,2.2032,0.259762,30.8456,36,50.0000,true
4.35,LargeCaps5,5,1.10809736,10.8097,1.087810,7.2904,35,48.5714,true
4.35,Legacy3,0,1.33223732,33.2237,1.952823,6.0776,25,64.0000,true
4.35,Legacy3,1,1.60689032,60.6890,3.602276,6.2935,35,60.0000,true
4.35,Legacy3,2,1.43001566,43.0016,2.091980,8.1529,25,56.0000,true
4.35,Legacy3,3,1.05344489,5.3445,0.467702,12.7358,19,42.1053,true
4.35,Legacy3,4,0.89908177,-10.0918,-0.485271,28.9823,31,45.1613,false
4.35,Legacy3,5,0.93155078,-6.8449,-0.969697,12.9594,27,29.6296,false
4.35,Legacy3,6,0.93297368,-6.7026,-0.816642,12.7895,32,46.8750,false
4.35,LowVolume5,0,1.56054047,56.0540,2.615480,6.3207,30,70.0000,true
4.35,LowVolume5,1,1.69256133,69.2561,3.109518,11.8448,38,50.0000,true
4.35,LowVolume5,2,1.49549705,49.5497,2.220350,12.6443,32,56.2500,true
4.35,LowVolume5,3,0.80857031,-19.1430,-0.913829,37.4093,29,41.3793,false
4.35,LowVolume5,4,0.89721855,-10.2781,-0.366267,38.1933,35,51.4286,false
4.35,LowVolume5,5,1.05028346,5.0283,0.555815,15.6994,37,37.8378,true
4.35,LowVolume5,6,0.81805888,-18.1941,-1.902499,19.2901,34,38.2353,false
4.35,OldGuard4,0,1.29140647,29.1406,1.666308,6.8079,27,62.9630,true
4.35,OldGuard4,1,1.39600938,39.6009,2.515075,8.0803,37,54.0541,true
4.35,OldGuard4,2,1.43368225,43.3682,1.943876,13.2072,33,51.5152,true
4.35,OldGuard4,3,1.08290628,8.2906,0.561436,18.5690,28,42.8571,true
4.35,OldGuard4,4,0.84397209,-15.6028,-0.680503,33.8558,37,43.2432,false
4.35,OldGuard4,5,0.92395996,-7.6040,-1.005866,14.7509,34,35.2941,false
4.35,OldGuard4,6,0.86815449,-13.1846,-1.396801,18.2744,38,39.4737,false
4.40,Base5,0,2.17032843,117.0328,2.532045,18.9543,33,69.6970,true
4.40,Base5,1,1.74865519,74.8655,3.321795,7.2460,47,53.1915,true
4.40,Base5,2,2.16126322,116.1263,3.933246,6.2892,38,63.1579,true
4.40,Base5,3,1.03746110,3.7461,0.344939,20.7292,29,55.1724,true
4.40,Base5,4,1.01306538,1.3065,0.238520,36.7852,39,48.7179,true
4.40,Base5,5,1.21677492,21.6775,1.853545,7.4258,41,46.3415,true
4.40,NoDOGE,0,1.50642826,50.6428,2.452611,12.6536,27,74.0741,true
4.40,NoDOGE,1,1.92613313,92.6133,3.811571,6.8598,43,55.8140,true
4.40,NoDOGE,2,1.90992173,90.9922,3.615696,8.5366,33,63.6364,true
4.40,NoDOGE,3,0.99356983,-0.6430,0.079665,22.3990,26,53.8462,false
4.40,NoDOGE,4,0.89135680,-10.8643,-0.352126,36.9744,35,48.5714,false
4.40,NoDOGE,5,1.12272998,12.2730,1.223876,7.2904,32,46.8750,true
4.40,Legacy4,0,1.55213733,55.2137,2.536282,9.1730,28,64.2857,true
4.40,Legacy4,1,1.50217554,50.2176,2.654385,8.0371,42,59.5238,true
4.40,Legacy4,2,1.50770554,50.7706,2.456972,12.2432,30,53.3333,true
4.40,Legacy4,3,1.05403858,5.4039,0.459763,15.8015,24,50.0000,true
4.40,Legacy4,4,0.93766413,-6.2336,-0.110424,34.2435,36,50.0000,false
4.40,Legacy4,5,0.92535256,-7.4647,-0.920380,12.4801,31,35.4839,false
4.40,Legacy4,6,0.99635326,-0.3647,0.019889,11.5450,36,47.2222,false
4.40,Legacy5BNB,0,1.65192148,65.1921,2.584480,8.6418,33,63.6364,true
4.40,Legacy5BNB,1,1.47019129,47.0191,2.406273,8.9625,46,56.5217,true
4.40,Legacy5BNB,2,2.76270959,176.2710,4.503104,7.7178,34,67.6471,true
4.40,Legacy5BNB,3,1.05040186,5.0402,0.409486,15.8015,28,53.5714,true
4.40,Legacy5BNB,4,1.16194156,16.1942,0.808050,26.5912,38,57.8947,true
4.40,Legacy5BNB,5,0.87621102,-12.3789,-1.513924,16.3928,35,31.4286,false
4.40,Legacy5BNB,6,1.04339187,4.3392,0.519306,10.8921,41,56.0976,true
4.40,OldGuardNoBNB,0,1.54238303,54.2383,2.314526,7.1360,30,60.0000,true
4.40,OldGuardNoBNB,1,1.51467522,51.4675,2.800871,8.5497,43,58.1395,true
4.40,OldGuardNoBNB,2,1.77770110,77.7701,2.976605,10.2450,36,55.5556,true
4.40,OldGuardNoBNB,3,1.14848464,14.8485,0.866683,20.3179,32,50.0000,true
4.40,OldGuardNoBNB,4,0.88018952,-11.9810,-0.316503,34.8997,42,47.6190,false
4.40,OldGuardNoBNB,5,0.93154301,-6.8457,-0.775965,12.7818,37,40.5405,false
4.40,OldGuardNoBNB,6,0.94176096,-5.8239,-0.537639,15.8774,39,43.5897,false
4.40,LargeCaps5,0,1.36873780,36.8738,1.883968,19.2174,33,66.6667,true
4.40,LargeCaps5,1,1.65177927,65.1779,2.938711,9.4923,49,53.0612,true
4.40,LargeCaps5,2,3.30111175,230.1112,5.248301,5.4050,37,70.2703,true
4.40,LargeCaps5,3,1.00390341,0.3903,0.148958,19.9389,29,58.6207,true
4.40,LargeCaps5,4,1.03143200,3.1432,0.301256,30.2096,36,50.0000,true
4.40,LargeCaps5,5,1.10809736,10.8097,1.087810,7.2904,35,48.5714,true
4.40,Legacy3,0,1.33223732,33.2237,1.952823,6.0776,25,64.0000,true
4.40,Legacy3,1,1.60689032,60.6890,3.602276,6.2935,35,60.0000,true
4.40,Legacy3,2,1.43001566,43.0016,2.091980,8.1529,25,56.0000,true
4.40,Legacy3,3,1.04540474,4.5405,0.414467,13.4018,19,42.1053,true
4.40,Legacy3,4,0.89908177,-10.0918,-0.485271,28.9823,31,45.1613,false
4.40,Legacy3,5,0.93155078,-6.8449,-0.969697,12.9594,27,29.6296,false
4.40,Legacy3,6,0.93297368,-6.7026,-0.816642,12.7895,32,46.8750,false
4.40,LowVolume5,0,1.56054047,56.0540,2.615480,6.3207,30,70.0000,true
4.40,LowVolume5,1,1.69256133,69.2561,3.109518,11.8448,38,50.0000,true
4.40,LowVolume5,2,1.49549705,49.5497,2.220350,12.6443,32,56.2500,true
4.40,LowVolume5,3,0.80257580,-19.7424,-0.950366,37.8734,29,41.3793,false
4.40,LowVolume5,4,0.89721855,-10.2781,-0.366267,38.1933,35,51.4286,false
4.40,LowVolume5,5,1.05028346,5.0283,0.555815,15.6994,37,37.8378,true
4.40,LowVolume5,6,0.81805888,-18.1941,-1.902499,19.2901,34,38.2353,false
4.40,OldGuard4,0,1.29140647,29.1406,1.666308,6.8079,27,62.9630,true
4.40,OldGuard4,1,1.39600938,39.6009,2.515075,8.0803,37,54.0541,true
4.40,OldGuard4,2,1.43368225,43.3682,1.943876,13.2072,33,51.5152,true
4.40,OldGuard4,3,1.07487793,7.4878,0.521414,19.1727,28,42.8571,true
4.40,OldGuard4,4,0.84397209,-15.6028,-0.680503,33.8558,37,43.2432,false
4.40,OldGuard4,5,0.92395996,-7.6040,-1.005866,14.7509,34,35.2941,false
4.40,OldGuard4,6,0.86815449,-13.1846,-1.396801,18.2744,38,39.4737,false
4.45,Base5,0,2.19740422,119.7404,2.570827,18.9543,32,71.8750,true
4.45,Base5,1,1.74865519,74.8655,3.321795,7.2460,47,53.1915,true
4.45,Base5,2,2.16126322,116.1263,3.933246,6.2892,38,63.1579,true
4.45,Base5,3,1.03746110,3.7461,0.344939,20.7292,29,55.1724,true
4.45,Base5,4,1.01306538,1.3065,0.238520,36.7852,39,48.7179,true
4.45,Base5,5,1.26869189,26.8692,2.265360,7.4258,39,51.2821,true
4.45,NoDOGE,0,1.52522161,52.5222,2.523581,12.6536,26,76.9231,true
4.45,NoDOGE,1,1.92613313,92.6133,3.811571,6.8598,43,55.8140,true
4.45,NoDOGE,2,1.90992173,90.9922,3.615696,8.5366,33,63.6364,true
4.45,NoDOGE,3,0.99356983,-0.6430,0.079665,22.3990,26,53.8462,false
4.45,NoDOGE,4,0.89135680,-10.8643,-0.352126,36.9744,35,48.5714,false
4.45,NoDOGE,5,1.12272998,12.2730,1.223876,7.2904,32,46.8750,true
4.45,Legacy4,0,1.57150092,57.1501,2.600009,9.1730,27,66.6667,true
4.45,Legacy4,1,1.50217554,50.2176,2.654385,8.0371,42,59.5238,true
4.45,Legacy4,2,1.50770554,50.7706,2.456972,12.2432,30,53.3333,true
4.45,Legacy4,3,1.05403858,5.4039,0.459763,15.8015,24,50.0000,true
4.45,Legacy4,4,0.93766413,-6.2336,-0.110424,34.2435,36,50.0000,false
4.45,Legacy4,5,0.92535256,-7.4647,-0.920380,12.4801,31,35.4839,false
4.45,Legacy4,6,0.99635326,-0.3647,0.019889,11.5450,36,47.2222,false
4.45,Legacy5BNB,0,1.68006683,68.0067,2.664067,8.6418,32,65.6250,true
4.45,Legacy5BNB,1,1.47019129,47.0191,2.406273,8.9625,46,56.5217,true
4.45,Legacy5BNB,2,2.76270959,176.2710,4.503104,7.7178,34,67.6471,true
4.45,Legacy5BNB,3,1.05040186,5.0402,0.409486,15.8015,28,53.5714,true
4.45,Legacy5BNB,4,1.16194156,16.1942,0.808050,26.5912,38,57.8947,true
4.45,Legacy5BNB,5,0.87621102,-12.3789,-1.513924,16.3928,35,31.4286,false
4.45,Legacy5BNB,6,1.04339187,4.3392,0.519306,10.8921,41,56.0976,true
4.45,OldGuardNoBNB,0,1.54238303,54.2383,2.314526,7.1360,30,60.0000,true
4.45,OldGuardNoBNB,1,1.51467522,51.4675,2.800871,8.5497,43,58.1395,true
4.45,OldGuardNoBNB,2,1.77770110,77.7701,2.976605,10.2450,36,55.5556,true
4.45,OldGuardNoBNB,3,1.16019292,16.0193,0.919260,20.3179,32,50.0000,true
4.45,OldGuardNoBNB,4,0.88018952,-11.9810,-0.316503,34.8997,42,47.6190,false
4.45,OldGuardNoBNB,5,0.93154301,-6.8457,-0.775965,12.7818,37,40.5405,false
4.45,OldGuardNoBNB,6,0.94176096,-5.8239,-0.537639,15.8774,39,43.5897,false
4.45,LargeCaps5,0,1.49118347,49.1183,2.283591,19.2174,32,71.8750,true
4.45,LargeCaps5,1,1.65177927,65.1779,2.938711,9.4923,49,53.0612,true
4.45,LargeCaps5,2,3.30111175,230.1112,5.248301,5.4050,37,70.2703,true
4.45,LargeCaps5,3,1.00390341,0.3903,0.148958,19.9389,29,58.6207,true
4.45,LargeCaps5,4,1.03143200,3.1432,0.301256,30.2096,36,50.0000,true
4.45,LargeCaps5,5,1.10809736,10.8097,1.087810,7.2904,35,48.5714,true
4.45,Legacy3,0,1.34885756,34.8858,2.026682,6.0776,24,66.6667,true
4.45,Legacy3,1,1.60689032,60.6890,3.602276,6.2935,35,60.0000,true
4.45,Legacy3,2,1.43001566,43.0016,2.091980,8.1529,25,56.0000,true
4.45,Legacy3,3,1.04540474,4.5405,0.414467,13.4018,19,42.1053,true
4.45,Legacy3,4,0.89908177,-10.0918,-0.485271,28.9823,31,45.1613,false
4.45,Legacy3,5,0.93155078,-6.8449,-0.969697,12.9594,27,29.6296,false
4.45,Legacy3,6,0.93297368,-6.7026,-0.816642,12.7895,32,46.8750,false
4.45,LowVolume5,0,1.56054047,56.0540,2.615480,6.3207,30,70.0000,true
4.45,LowVolume5,1,1.69256133,69.2561,3.109518,11.8448,38,50.0000,true
4.45,LowVolume5,2,1.49549705,49.5497,2.220350,12.6443,32,56.2500,true
4.45,LowVolume5,3,0.81075770,-18.9242,-0.898307,37.2400,29,41.3793,false
4.45,LowVolume5,4,0.89721855,-10.2781,-0.366267,38.1933,35,51.4286,false
4.45,LowVolume5,5,1.05028346,5.0283,0.555815,15.6994,37,37.8378,true
4.45,LowVolume5,6,0.81805888,-18.1941,-1.902499,19.2901,34,38.2353,false
4.45,OldGuard4,0,1.29140647,29.1406,1.666308,6.8079,27,62.9630,true
4.45,OldGuard4,1,1.39600938,39.6009,2.515075,8.0803,37,54.0541,true
4.45,OldGuard4,2,1.43368225,43.3682,1.943876,13.2072,33,51.5152,true
4.45,OldGuard4,3,1.08583582,8.5836,0.575339,18.3487,28,42.8571,true
4.45,OldGuard4,4,0.84397209,-15.6028,-0.680503,33.8558,37,43.2432,false
4.45,OldGuard4,5,0.92395996,-7.6040,-1.005866,14.7509,34,35.2941,false
4.45,OldGuard4,6,0.86815449,-13.1846,-1.396801,18.2744,38,39.4737,false
4.50,Base5,0,2.17913600,117.9136,2.544983,18.9543,32,71.8750,true
4.50,Base5,1,1.74865519,74.8655,3.321795,7.2460,47,53.1915,true
4.50,Base5,2,2.16126322,116.1263,3.933246,6.2892,38,63.1579,true
4.50,Base5,3,1.03746110,3.7461,0.344939,20.7292,29,55.1724,true
4.50,Base5,4,1.01687443,1.6874,0.253002,36.5475,39,48.7179,true
4.50,Base5,5,1.31255312,31.2553,2.434306,7.4258,38,50.0000,true
4.50,NoDOGE,0,1.51254161,51.2542,2.472791,12.7131,26,76.9231,true
4.50,NoDOGE,1,1.92613313,92.6133,3.811571,6.8598,43,55.8140,true
4.50,NoDOGE,2,1.90992173,90.9922,3.615696,8.5366,33,63.6364,true
4.50,NoDOGE,3,0.99356983,-0.6430,0.079665,22.3990,26,53.8462,false
4.50,NoDOGE,4,0.89470823,-10.5292,-0.335302,36.7375,35,48.5714,false
4.50,NoDOGE,5,1.12272998,12.2730,1.223876,7.2904,32,46.8750,true
