atr_period,lookback,threshold,pass,total,pass_pct,sharpe,ret_pct,dd_pct,trades,win_rate,config_key
0,0,0,pass,total,pass_pct,sha,r,d,trades,win,AP000_LB000_T000
19,504,0,29,45,64.4,0.8,1,3,14,0.5,AP019_LB504_T000
19,504,5,29,45,64.4,0.8,1,3,13,0.5,AP019_LB504_T005
19,504,10,29,45,64.4,0.9,1,3,13,0.5,AP019_LB504_T010
19,504,15,29,45,64.4,0.8,1,3,13,0.5,AP019_LB504_T015
19,504,20,25,45,55.6,0.6,8,3,12,0.5,AP019_LB504_T020
19,504,25,28,45,62.2,0.6,9,3,12,0.5,AP019_LB504_T025
19,504,30,28,45,62.2,0.9,8,2,12,0.5,AP019_LB504_T030
19,504,40,26,45,57.8,0.6,6,3,11,0.4,AP019_LB504_T040
20,21,0,29,45,64.4,0.8,1,3,14,0.5,AP020_LB021_T000
20,21,5,24,45,53.3,0.2,3,3,12,0.4,AP020_LB021_T005
20,21,10,25,45,55.6,0.3,4,3,10,0.5,AP020_LB021_T010
20,21,15,26,45,57.8,0.1,3,3,9,0.5,AP020_LB021_T015
20,21,20,28,45,62.2,0.2,3,3,9,0.5,AP020_LB021_T020
20,21,25,32,45,71.1,0.3,2,3,8,0.5,AP020_LB021_T025
20,21,30,34,45,75.6,0.5,2,2,8,0.5,AP020_LB021_T030
20,21,40,32,45,71.1,0.6,2,2,7,0.5,AP020_LB021_T040
20,42,0,29,45,64.4,0.8,1,3,14,0.5,AP020_LB042_T000
20,42,5,32,45,71.1,1.1,1,2,12,0.5,AP020_LB042_T005
20,42,10,29,45,64.4,0.7,9,2,11,0.5,AP020_LB042_T010
20,42,15,29,45,64.4,0.6,5,2,10,0.5,AP020_LB042_T015
20,42,20,30,45,66.7,0.6,5,3,9,0.5,AP020_LB042_T020
20,42,25,28,45,62.2,0.6,5,2,9,0.5,AP020_LB042_T025
20,42,30,28,45,62.2,0.4,5,2,8,0.5,AP020_LB042_T030
20,42,40,24,45,53.3,0.3,3,2,8,0.5,AP020_LB042_T040
20,63,0,29,45,64.4,0.8,1,3,14,0.5,AP020_LB063_T000
20,63,5,32,45,71.1,1.0,1,2,11,0.5,AP020_LB063_T005
20,63,10,34,45,75.6,0.8,8,2,11,0.5,AP020_LB063_T010
20,63,15,34,45,75.6,0.8,9,2,10,0.5,AP020_LB063_T015
20,63,20,26,45,57.8,0.4,8,3,10,0.5,AP020_LB063_T020
20,63,25,26,45,57.8,0.2,7,3,10,0.5,AP020_LB063_T025
20,63,30,26,45,57.8,0.4,6,3,9,0.5,AP020_LB063_T030
20,63,40,20,45,44.4,0.1,1,3,8,0.5,AP020_LB063_T040
20,126,0,29,45,64.4,0.8,1,3,14,0.5,AP020_LB126_T000
20,126,5,31,45,68.9,1.0,1,2,12,0.5,AP020_LB126_T005
20,126,10,30,45,66.7,1.1,1,2,12,0.5,AP020_LB126_T010
20,126,15,29,45,64.4,0.8,1,2,11,0.5,AP020_LB126_T015
20,126,20,31,45,68.9,0.8,9,3,10,0.5,AP020_LB126_T020
20,126,25,28,45,62.2,0.6,9,3,10,0.5,AP020_LB126_T025
20,126,30,24,45,53.3,0.3,6,3,10,0.4,AP020_LB126_T030
20,126,40,19,45,42.2,0.1,2,3,8,0.4,AP020_LB126_T040
20,252,0,29,45,64.4,0.8,1,3,14,0.5,AP020_LB252_T000
20,252,5,32,45,71.1,1.0,1,2,13,0.5,AP020_LB252_T005
20,252,10,35,45,77.8,0.9,1,3,11,0.5,AP020_LB252_T010
20,252,15,31,45,68.9,0.6,1,3,11,0.5,AP020_LB252_T015
20,252,20,31,45,68.9,0.6,9,3,11,0.5,AP020_LB252_T020
20,252,25,20,45,44.4,0.4,6,3,10,0.4,AP020_LB252_T025
20,252,30,24,45,53.3,0.7,7,2,9,0.5,AP020_LB252_T030
20,252,40,23,45,51.1,0.3,5,2,8,0.4,AP020_LB252_T040
20,504,0,29,45,64.4,0.8,1,3,14,0.5,AP020_LB504_T000
20,504,5,29,45,64.4,0.7,1,3,13,0.5,AP020_LB504_T005
20,504,10,29,45,64.4,0.9,1,3,13,0.5,AP020_LB504_T010
20,504,15,26,45,57.8,0.6,9,3,13,0.5,AP020_LB504_T015
20,504,20,26,45,57.8,0.6,9,3,13,0.5,AP020_LB504_T020
20,504,25,28,45,62.2,0.8,1,3,12,0.5,AP020_LB504_T025
20,504,30,31,45,68.9,1.1,9,2,12,0.5,AP020_LB504_T030
20,504,40,23,45,51.1,0.7,7,3,11,0.5,AP020_LB504_T040
21,21,0,29,45,64.4,0.8,1,3,14,0.5,AP021_LB021_T000
21,21,5,26,45,57.8,0.6,6,3,10,0.5,AP021_LB021_T005
21,21,10,32,45,71.1,0.8,6,3,9,0.5,AP021_LB021_T010
21,21,15,27,45,60.0,0.3,3,3,9,0.5,AP021_LB021_T015
21,21,20,29,45,64.4,0.2,2,2,8,0.5,AP021_LB021_T020
21,21,25,29,45,64.4,0.2,2,2,8,0.5,AP021_LB021_T025
21,21,30,33,45,73.3,0.5,3,2,7,0.5,AP021_LB021_T030
21,21,40,31,45,68.9,0.6,3,2,7,0.6,AP021_LB021_T040
21,42,0,29,45,64.4,0.8,1,3,14,0.5,AP021_LB042_T000
21,42,5,36,45,80.0,1.1,1,2,11,0.5,AP021_LB042_T005
21,42,10,34,45,75.6,0.9,8,3,10,0.5,AP021_LB042_T010
21,42,15,34,45,75.6,0.8,7,2,10,0.5,AP021_LB042_T015
21,42,20,34,45,75.6,0.9,8,2,9,0.6,AP021_LB042_T020
21,42,25,27,45,60.0,0.7,7,2,9,0.5,AP021_LB042_T025
21,42,30,32,45,71.1,0.8,7,2,9,0.5,AP021_LB042_T030
21,42,40,26,45,57.8,0.5,4,2,8,0.5,AP021_LB042_T040
21,63,0,29,45,64.4,0.8,1,3,14,0.5,AP021_LB063_T000
21,63,5,33,45,73.3,0.9,9,3,11,0.5,AP021_LB063_T005
21,63,10,32,45,71.1,0.9,9,2,11,0.5,AP021_LB063_T010
21,63,15,34,45,75.6,0.9,1,2,10,0.5,AP021_LB063_T015
21,63,20,27,45,60.0,0.6,8,2,10,0.5,AP021_LB063_T020
21,63,25,25,45,55.6,0.4,7,3,10,0.5,AP021_LB063_T025
21,63,30,26,45,57.8,0.4,6,3,9,0.5,AP021_LB063_T030
21,63,40,20,45,44.4,0.2,4,3,8,0.4,AP021_LB063_T040
21,126,0,29,45,64.4,0.8,1,3,14,0.5,AP021_LB126_T000
21,126,5,31,45,68.9,1.1,1,2,12,0.5,AP021_LB126_T005
21,126,10,30,45,66.7,1.0,1,2,11,0.5,AP021_LB126_T010
21,126,15,34,45,75.6,1.1,1,2,11,0.5,AP021_LB126_T015
21,126,20,29,45,64.4,0.7,9,2,10,0.5,AP021_LB126_T020
21,126,25,26,45,57.8,0.6,8,2,10,0.5,AP021_LB126_T025
21,126,30,23,45,51.1,0.4,6,3,10,0.5,AP021_LB126_T030
21,126,40,25,45,55.6,0.4,3,2,8,0.4,AP021_LB126_T040
21,252,0,29,45,64.4,0.8,1,3,14,0.5,AP021_LB252_T000
21,252,5,32,45,71.1,0.8,1,2,12,0.5,AP021_LB252_T005
21,252,10,34,45,75.6,0.9,1,2,11,0.5,AP021_LB252_T010
21,252,15,31,45,68.9,0.6,1,2,11,0.5,AP021_LB252_T015
21,252,20,28,45,62.2,0.4,8,3,11,0.5,AP021_LB252_T020
21,252,25,21,45,46.7,0.5,6,2,10,0.4,AP021_LB252_T025
21,252,30,23,45,51.1,0.8,8,2,9,0.5,AP021_LB252_T030
21,252,40,24,45,53.3,0.2,7,2,8,0.4,AP021_LB252_T040
21,504,0,29,45,64.4,0.8,1,3,14,0.5,AP021_LB504_T000
21,504,5,29,45,64.4,0.7,1,3,13,0.5,AP021_LB504_T005
21,504,10,29,45,64.4,0.9,1,3,13,0.5,AP021_LB504_T010
21,504,15,26,45,57.8,0.6,9,3,13,0.5,AP021_LB504_T015
21,504,20,26,45,57.8,0.7,1,3,12,0.5,AP021_LB504_T020
21,504,25,28,45,62.2,0.8,9,3,12,0.5,AP021_LB504_T025
21,504,30,28,45,62.2,0.6,8,3,12,0.5,AP021_LB504_T030
21,504,40,24,45,53.3,0.8,7,2,11,0.5,AP021_LB504_T040
22,21,0,29,45,64.4,0.8,1,3,14,0.5,AP022_LB021_T000
22,21,5,26,45,57.8,0.7,7,3,11,0.5,AP022_LB021_T005
22,21,10,33,45,73.3,0.6,5,2,9,0.5,AP022_LB021_T010
22,21,15,29,45,64.4,0.4,4,2,9,0.5,AP022_LB021_T015
22,21,20,28,45,62.2,0.2,4,2,8,0.5,AP022_LB021_T020
22,21,25,27,45,60.0,0.4,3,2,8,0.5,AP022_LB021_T025
22,21,30,32,45,71.1,0.5,4,2,7,0.5,AP022_LB021_T030
22,21,40,34,45,75.6,0.6,4,2,7,0.5,AP022_LB021_T040
22,42,0,29,45,64.4,0.8,1,3,14,0.5,AP022_LB042_T000
22,42,5,35,45,77.8,1.2,1,2,11,0.5,AP022_LB042_T005
22,42,10,32,45,71.1,0.9,7,3,10,0.5,AP022_LB042_T010
22,42,15,31,45,68.9,0.8,8,2,10,0.5,AP022_LB042_T015
22,42,20,33,45,73.3,0.9,7,2,9,0.5,AP022_LB042_T020
22,42,25,31,45,68.9,0.7,7,2,9,0.5,AP022_LB042_T025
22,42,30,28,45,62.2,0.7,7,2,8,0.5,AP022_LB042_T030
22,42,40,22,45,48.9,0.5,6,2,8,0.5,AP022_LB042_T040
22,63,0,29,45,64.4,0.8,1,3,14,0.5,AP022_LB063_T000
22,63,5,34,45,75.6,1.0,9,2,11,0.5,AP022_LB063_T005
22,63,10,32,45,71.1,0.8,9,2,10,0.5,AP022_LB063_T010
22,63,15,31,45,68.9,0.8,8,2,10,0.5,AP022_LB063_T015
22,63,20,27,45,60.0,0.5,7,3,10,0.5,AP022_LB063_T020
22,63,25,24,45,53.3,0.4,6,3,9,0.5,AP022_LB063_T025
22,63,30,26,45,57.8,0.5,7,2,9,0.5,AP022_LB063_T030
22,63,40,22,45,48.9,0.3,4,3,8,0.4,AP022_LB063_T040
22,126,0,29,45,64.4,0.8,1,3,14,0.5,AP022_LB126_T000
22,126,5,31,45,68.9,1.0,1,2,12,0.5,AP022_LB126_T005
22,126,10,30,45,66.7,0.9,1,2,11,0.5,AP022_LB126_T010
22,126,15,33,45,73.3,1.0,1,2,11,0.5,AP022_LB126_T015
22,126,20,29,45,64.4,0.8,9,2,10,0.5,AP022_LB126_T020
22,126,25,24,45,53.3,0.7,8,2,10,0.5,AP022_LB126_T025
22,126,30,23,45,51.1,0.4,6,3,10,0.4,AP022_LB126_T030
22,126,40,23,45,51.1,0.2,3,3,8,0.4,AP022_LB126_T040
22,252,0,29,45,64.4,0.8,1,3,14,0.5,AP022_LB252_T000
22,252,5,32,45,71.1,0.8,1,3,12,0.5,AP022_LB252_T005
22,252,10,31,45,68.9,0.8,1,2,11,0.5,AP022_LB252_T010
22,252,15,31,45,68.9,0.7,1,3,11,0.5,AP022_LB252_T015
22,252,20,23,45,51.1,0.3,7,3,11,0.4,AP022_LB252_T020
22,252,25,25,45,55.6,0.7,8,2,10,0.4,AP022_LB252_T025
22,252,30,23,45,51.1,0.5,8,2,9,0.4,AP022_LB252_T030
22,252,40,21,45,46.7,0.1,6,2,8,0.4,AP022_LB252_T040
22,504,0,29,45,64.4,0.8,1,3,14,0.5,AP022_LB504_T000
22,504,5,29,45,64.4,0.7,1,3,13,0.5,AP022_LB504_T005
22,504,10,28,45,62.2,0.8,9,3,13,0.5,AP022_LB504_T010
22,504,15,26,45,57.8,0.6,9,3,13,0.5,AP022_LB504_T015
22,504,20,26,45,57.8,0.7,1,3,12,0.5,AP022_LB504_T020
22,504,25,26,45,57.8,0.7,9,3,12,0.5,AP022_LB504_T025
22,504,30,24,45,53.3,0.5,8,3,12,0.4,AP022_LB504_T030
22,504,40,25,45,55.6,0.7,7,3,11,0.5,AP022_LB504_T040
23,21,0,29,45,64.4,0.8,1,3,14,0.5,AP023_LB021_T000
23,21,5,24,45,53.3,0.3,4,3,11,0.5,AP023_LB021_T005
23,21,10,33,45,73.3,0.8,7,2,10,0.5,AP023_LB021_T010
23,21,15,40,45,88.9,1.1,9,2,9,0.6,AP023_LB021_T015
23,21,20,38,45,84.4,0.8,7,2,9,0.5,AP023_LB021_T020
23,21,25,32,45,71.1,0.7,6,2,8,0.5,AP023_LB021_T025
23,21,30,33,45,73.3,0.9,6,2,8,0.6,AP023_LB021_T030
23,21,40,33,45,73.3,0.9,6,2,7,0.6,AP023_LB021_T040
23,42,0,29,45,64.4,0.8,1,3,14,0.5,AP023_LB042_T000
23,42,5,32,45,71.1,1.1,1,2,11,0.5,AP023_LB042_T005
23,42,10,34,45,75.6,0.9,9,2,11,0.5,AP023_LB042_T010
23,42,15,32,45,71.1,0.7,7,2,10,0.5,AP023_LB042_T015
23,42,20,30,45,66.7,0.8,7,3,9,0.5,AP023_LB042_T020
23,42,25,31,45,68.9,0.8,7,2,9,0.5,AP023_LB042_T025
23,42,30,26,45,57.8,0.6,6,2,9,0.5,AP023_LB042_T030
23,42,40,31,45,68.9,0.9,7,2,8,0.5,AP023_LB042_T040
23,63,0,29,45,64.4,0.8,1,3,14,0.5,AP023_LB063_T000
23,63,5,35,45,77.8,1.2,1,2,11,0.5,AP023_LB063_T005
23,63,10,32,45,71.1,0.8,9,2,11,0.5,AP023_LB063_T010
23,63,15,30,45,66.7,0.7,8,2,10,0.5,AP023_LB063_T015
23,63,20,26,45,57.8,0.4,7,3,10,0.5,AP023_LB063_T020
23,63,25,29,45,64.4,0.5,7,2,9,0.5,AP023_LB063_T025
23,63,30,27,45,60.0,0.4,6,2,9,0.5,AP023_LB063_T030
23,63,40,26,45,57.8,0.4,4,3,8,0.5,AP023_LB063_T040
23,126,0,29,45,64.4,0.8,1,3,14,0.5,AP023_LB126_T000
23,126,5,30,45,66.7,0.9,1,2,12,0.5,AP023_LB126_T005
23,126,10,29,45,64.4,0.9,1,2,11,0.5,AP023_LB126_T010
23,126,15,34,45,75.6,1.0,9,2,11,0.5,AP023_LB126_T015
23,126,20,30,45,66.7,0.8,9,2,11,0.5,AP023_LB126_T020
23,126,25,25,45,55.6,0.5,7,3,10,0.5,AP023_LB126_T025
23,126,30,29,45,64.4,0.7,7,2,10,0.5,AP023_LB126_T030
23,126,40,28,45,62.2,0.5,8,2,8,0.5,AP023_LB126_T040
23,252,0,29,45,64.4,0.8,1,3,14,0.5,AP023_LB252_T000
23,252,5,30,45,66.7,0.7,1,3,13,0.5,AP023_LB252_T005
23,252,10,31,45,68.9,0.8,1,2,11,0.5,AP023_LB252_T010
23,252,15,31,45,68.9,0.7,9,3,11,0.5,AP023_LB252_T015
23,252,20,22,45,48.9,0.4,8,2,10,0.5,AP023_LB252_T020
23,252,25,24,45,53.3,0.4,8,2,10,0.4,AP023_LB252_T025
23,252,30,31,45,68.9,0.5,1,2,9,0.5,AP023_LB252_T030
23,252,40,25,45,55.6,0.4,8,2,8,0.4,AP023_LB252_T040
23,504,0,29,45,64.4,0.8,1,3,14,0.5,AP023_LB504_T000
23,504,5,29,45,64.4,0.7,1,3,13,0.5,AP023_LB504_T005
23,504,10,28,45,62.2,0.7,9,3,13,0.5,AP023_LB504_T010
23,504,15,26,45,57.8,0.6,8,3,13,0.5,AP023_LB504_T015
23,504,20,28,45,62.2,0.7,1,3,12,0.5,AP023_LB504_T020
23,504,25,28,45,62.2,0.8,1,3,12,0.5,AP023_LB504_T025
23,504,30,23,45,51.1,0.4,8,3,12,0.5,AP023_LB504_T030
23,504,40,28,45,62.2,0.8,7,2,11,0.5,AP023_LB504_T040
24,21,0,29,45,64.4,0.8,1,3,14,0.5,AP024_LB021_T000
24,21,5,19,45,42.2,0.2,3,3,11,0.5,AP024_LB021_T005
24,21,10,24,45,53.3,0.1,3,3,10,0.5,AP024_LB021_T010
24,21,15,30,45,66.7,0.4,4,3,9,0.5,AP024_LB021_T015
24,21,20,29,45,64.4,0.5,5,3,9,0.5,AP024_LB021_T020
24,21,25,35,45,77.8,0.9,7,2,8,0.6,AP024_LB021_T025
24,21,30,36,45,80.0,0.9,7,2,8,0.6,AP024_LB021_T030
24,21,40,30,45,66.7,0.6,3,2,7,0.5,AP024_LB021_T040
24,42,0,29,45,64.4,0.8,1,3,14,0.5,AP024_LB042_T000
24,42,5,31,45,68.9,0.9,1,3,12,0.5,AP024_LB042_T005
24,42,10,30,45,66.7,0.8,7,3,11,0.5,AP024_LB042_T010
24,42,15,28,45,62.2,0.7,7,3,11,0.5,AP024_LB042_T015
24,42,20,30,45,66.7,0.8,7,3,10,0.5,AP024_LB042_T020
24,42,25,35,45,77.8,1.0,8,2,9,0.5,AP024_LB042_T025
24,42,30,30,45,66.7,0.9,7,3,9,0.5,AP024_LB042_T030
24,42,40,26,45,57.8,0.7,4,2,7,0.5,AP024_LB042_T040
24,63,0,29,45,64.4,0.8,1,3,14,0.5,AP024_LB063_T000
24,63,5,32,45,71.1,1.0,1,2,11,0.5,AP024_LB063_T005
24,63,10,27,45,60.0,0.8,8,2,11,0.5,AP024_LB063_T010
24,63,15,30,45,66.7,0.8,9,2,10,0.5,AP024_LB063_T015
24,63,20,27,45,60.0,0.5,7,3,10,0.5,AP024_LB063_T020
24,63,25,27,45,60.0,0.5,7,2,10,0.5,AP024_LB063_T025
24,63,30,29,45,64.4,0.4,5,2,9,0.5,AP024_LB063_T030
24,63,40,23,45,51.1,0.5,5,3,8,0.5,AP024_LB063_T040
24,126,0,29,45,64.4,0.8,1,3,14,0.5,AP024_LB126_T000
24,126,5,26,45,57.8,0.7,1,2,12,0.5,AP024_LB126_T005
24,126,10,33,45,73.3,1.1,1,2,11,0.5,AP024_LB126_T010
24,126,15,32,45,71.1,0.9,1,2,11,0.5,AP024_LB126_T015
24,126,20,30,45,66.7,0.8,9,2,11,0.5,AP024_LB126_T020
24,126,25,30,45,66.7,0.6,7,3,10,0.5,AP024_LB126_T025
24,126,30,27,45,60.0,0.6,7,3,10,0.5,AP024_LB126_T030
24,126,40,23,45,51.1,0.1,6,2,8,0.4,AP024_LB126_T040
24,252,0,29,45,64.4,0.8,1,3,14,0.5,AP024_LB252_T000
24,252,5,30,45,66.7,0.7,1,3,12,0.5,AP024_LB252_T005
24,252,10,29,45,64.4,0.9,1,3,12,0.5,AP024_LB252_T010
24,252,15,31,45,68.9,0.7,1,2,11,0.5,AP024_LB252_T015
24,252,20,25,45,55.6,0.4,8,3,10,0.5,AP024_LB252_T020
24,252,25,28,45,62.2,0.5,9,2,10,0.5,AP024_LB252_T025
24,252,30,28,45,62.2,0.3,1,2,9,0.5,AP024_LB252_T030
24,252,40,26,45,57.8,0.4,8,2,8,0.5,AP024_LB252_T040
24,504,0,29,45,64.4,0.8,1,3,14,0.5,AP024_LB504_T000
24,504,5,29,45,64.4,0.7,1,3,13,0.5,AP024_LB504_T005
24,504,10,28,45,62.2,0.7,9,3,13,0.5,AP024_LB504_T010
24,504,15,27,45,60.0,0.6,9,3,13,0.5,AP024_LB504_T015
24,504,20,28,45,62.2,0.7,1,3,12,0.5,AP024_LB504_T020
24,504,25,26,45,57.8,0.7,1,3,12,0.5,AP024_LB504_T025
24,504,30,25,45,55.6,0.6,1,2,12,0.5,AP024_LB504_T030
24,504,40,32,45,71.1,0.9,9,2,11,0.5,AP024_LB504_T040
25,21,0,29,45,64.4,0.8,1,3,14,0.5,AP025_LB021_T000
25,21,5,29,45,64.4,0.5,6,3,10,0.5,AP025_LB021_T005
25,21,10,30,45,66.7,0.8,7,2,9,0.5,AP025_LB021_T010
25,21,15,30,45,66.7,0.6,6,2,8,0.6,AP025_LB021_T015
25,21,20,30,45,66.7,0.6,4,2,8,0.5,AP025_LB021_T020
25,21,25,28,45,62.2,0.5,4,2,8,0.5,AP025_LB021_T025
25,21,30,30,45,66.7,0.7,4,2,7,0.6,AP025_LB021_T030
25,21,40,35,45,77.8,1.0,4,2,7,0.5,AP025_LB021_T040
25,42,0,29,45,64.4,0.8,1,3,14,0.5,AP025_LB042_T000
25,42,5,32,45,71.1,1.0,1,2,11,0.5,AP025_LB042_T005
25,42,10,31,45,68.9,0.7,8,3,11,0.5,AP025_LB042_T010
25,42,15,30,45,66.7,0.8,7,2,10,0.5,AP025_LB042_T015
25,42,20,32,45,71.1,1.0,8,2,10,0.5,AP025_LB042_T020
25,42,25,30,45,66.7,0.8,7,2,9,0.5,AP025_LB042_T025
25,42,30,29,45,64.4,0.7,5,2,9,0.5,AP025_LB042_T030
25,42,40,30,45,66.7,0.7,4,2,7,0.5,AP025_LB042_T040
25,63,0,29,45,64.4,0.8,1,3,14,0.5,AP025_LB063_T000
25,63,5,32,45,71.1,0.8,1,2,11,0.5,AP025_LB063_T005
25,63,10,30,45,66.7,0.8,9,2,11,0.5,AP025_LB063_T010
25,63,15,32,45,71.1,0.9,9,2,10,0.5,AP025_LB063_T015
25,63,20,27,45,60.0,0.5,7,3,10,0.5,AP025_LB063_T020
25,63,25,31,45,68.9,0.7,7,2,9,0.5,AP025_LB063_T025
25,63,30,27,45,60.0,0.5,5,2,9,0.5,AP025_LB063_T030
25,63,40,20,45,44.4,0.2,4,3,8,0.4,AP025_LB063_T040
25,126,0,29,45,64.4,0.8,1,3,14,0.5,AP025_LB126_T000
25,126,5,27,45,60.0,0.7,1,2,12,0.5,AP025_LB126_T005
25,126,10,32,45,71.1,1.1,1,2,11,0.5,AP025_LB126_T010
25,126,15,32,45,71.1,1.0,1,2,11,0.5,AP025_LB126_T015
25,126,20,30,45,66.7,0.8,9,2,10,0.5,AP025_LB126_T020
25,126,25,30,45,66.7,0.7,7,3,10,0.5,AP025_LB126_T025
25,126,30,27,45,60.0,0.6,5,2,9,0.5,AP025_LB126_T030
25,126,40,25,45,55.6,0.1,6,2,8,0.4,AP025_LB126_T040
25,252,0,29,45,64.4,0.8,1,3,14,0.5,AP025_LB252_T000
25,252,5,30,45,66.7,0.7,1,3,12,0.5,AP025_LB252_T005
25,252,10,31,45,68.9,0.9,1,2,11,0.5,AP025_LB252_T010
25,252,15,27,45,60.0,0.8,1,2,11,0.5,AP025_LB252_T015
25,252,20,25,45,55.6,0.3,9,3,10,0.5,AP025_LB252_T020
25,252,25,30,45,66.7,0.6,1,2,10,0.5,AP025_LB252_T025
25,252,30,30,45,66.7,0.4,1,2,9,0.5,AP025_LB252_T030
25,252,40,26,45,57.8,0.3,7,2,8,0.5,AP025_LB252_T040
25,504,0,29,45,64.4,0.8,1,3,14,0.5,AP025_LB504_T000
25,504,5,29,45,64.4,0.7,1,3,13,0.5,AP025_LB504_T005
25,504,10,28,45,62.2,0.7,9,3,13,0.5,AP025_LB504_T010
25,504,15,28,45,62.2,0.7,1,3,13,0.5,AP025_LB504_T015
25,504,20,27,45,60.0,0.7,1,3,12,0.5,AP025_LB504_T020
25,504,25,30,45,66.7,0.8,1,3,12,0.5,AP025_LB504_T025
25,504,30,26,45,57.8,0.6,1,3,12,0.5,AP025_LB504_T030
25,504,40,26,45,57.8,0.7,8,2,11,0.5,AP025_LB504_T040
26,21,0,29,45,64.4,0.8,1,3,14,0.5,AP026_LB021_T000
26,21,5,32,45,71.1,0.9,9,3,10,0.5,AP026_LB021_T005
26,21,10,30,45,66.7,0.5,5,3,9,0.5,AP026_LB021_T010
26,21,15,30,45,66.7,0.6,6,2,9,0.5,AP026_LB021_T015
26,21,20,35,45,77.8,0.8,7,2,8,0.6,AP026_LB021_T020
26,21,25,37,45,82.2,1.0,6,2,8,0.6,AP026_LB021_T025
26,21,30,34,45,75.6,0.9,6,2,7,0.6,AP026_LB021_T030
26,21,40,26,45,57.8,0.7,3,2,7,0.5,AP026_LB021_T040
26,42,0,29,45,64.4,0.8,1,3,14,0.5,AP026_LB042_T000
26,42,5,32,45,71.1,0.9,9,3,11,0.5,AP026_LB042_T005
26,42,10,29,45,64.4,0.8,8,3,11,0.5,AP026_LB042_T010
26,42,15,32,45,71.1,0.9,8,2,10,0.5,AP026_LB042_T015
26,42,20,35,45,77.8,1.2,8,2,9,0.6,AP026_LB042_T020
26,42,25,32,45,71.1,0.9,6,2,9,0.6,AP026_LB042_T025
26,42,30,33,45,73.3,0.8,6,2,8,0.5,AP026_LB042_T030
26,42,40,27,45,60.0,0.6,4,2,7,0.5,AP026_LB042_T040
26,63,0,29,45,64.4,0.8,1,3,14,0.5,AP026_LB063_T000
26,63,5,32,45,71.1,0.9,1,2,11,0.5,AP026_LB063_T005
26,63,10,30,45,66.7,0.9,9,2,11,0.5,AP026_LB063_T010
26,63,15,30,45,66.7,0.6,8,3,10,0.5,AP026_LB063_T015
26,63,20,28,45,62.2,0.5,7,3,10,0.5,AP026_LB063_T020
26,63,25,27,45,60.0,0.4,6,2,9,0.5,AP026_LB063_T025
26,63,30,27,45,60.0,0.4,5,2,9,0.5,AP026_LB063_T030
26,63,40,22,45,48.9,0.3,4,3,8,0.5,AP026_LB063_T040
26,126,0,29,45,64.4,0.8,1,3,14,0.5,AP026_LB126_T000
26,126,5,26,45,57.8,0.7,1,2,12,0.5,AP026_LB126_T005
26,126,10,32,45,71.1,1.0,1,2,12,0.5,AP026_LB126_T010
26,126,15,30,45,66.7,0.9,1,2,11,0.5,AP026_LB126_T015
26,126,20,30,45,66.7,0.9,8,2,11,0.5,AP026_LB126_T020
26,126,25,27,45,60.0,0.5,8,3,10,0.5,AP026_LB126_T025
26,126,30,25,45,55.6,0.4,6,3,9,0.5,AP026_LB126_T030
26,126,40,26,45,57.8,0.1,6,2,8,0.4,AP026_LB126_T040
26,252,0,29,45,64.4,0.8,1,3,14,0.5,AP026_LB252_T000
26,252,5,28,45,62.2,0.7,1,3,12,0.5,AP026_LB252_T005
26,252,10,29,45,64.4,0.7,1,3,12,0.5,AP026_LB252_T010
26,252,15,28,45,62.2,0.6,9,3,11,0.5,AP026_LB252_T015
26,252,20,28,45,62.2,0.4,9,2,10,0.5,AP026_LB252_T020
26,252,25,29,45,64.4,0.4,1,2,10,0.5,AP026_LB252_T025
26,252,30,28,45,62.2,0.4,1,2,9,0.5,AP026_LB252_T030
26,252,40,26,45,57.8,0.3,7,2,8,0.5,AP026_LB252_T040
26,504,0,29,45,64.4,0.8,1,3,14,0.5,AP026_LB504_T000
26,504,5,28,45,62.2,0.8,1,3,13,0.5,AP026_LB504_T005
26,504,10,28,45,62.2,0.7,9,3,13,0.5,AP026_LB504_T010
26,504,15,29,45,64.4,0.7,1,3,13,0.5,AP026_LB504_T015
26,504,20,27,45,60.0,0.7,1,3,13,0.5,AP026_LB504_T020
26,504,25,28,45,62.2,0.6,1,3,12,0.5,AP026_LB504_T025
26,504,30,26,45,57.8,0.5,9,3,12,0.5,AP026_LB504_T030
26,504,40,27,45,60.0,0.7,8,2,10,0.5,AP026_LB504_T040
27,21,0,29,45,64.4,0.8,1,3,14,0.5,AP027_LB021_T000
27,21,5,32,45,71.1,0.9,9,2,10,0.5,AP027_LB021_T005
27,21,10,30,45,66.7,0.8,9,2,9,0.6,AP027_LB021_T010
27,21,15,31,45,68.9,0.9,8,2,9,0.6,AP027_LB021_T015
27,21,20,34,45,75.6,0.9,7,2,8,0.6,AP027_LB021_T020
27,21,25,34,45,75.6,0.8,6,2,8,0.6,AP027_LB021_T025
27,21,30,36,45,80.0,0.9,6,2,7,0.6,AP027_LB021_T030
27,21,40,29,45,64.4,0.7,5,2,7,0.5,AP027_LB021_T040
27,42,0,29,45,64.4,0.8,1,3,14,0.5,AP027_LB042_T000
27,42,5,32,45,71.1,0.9,1,2,11,0.5,AP027_LB042_T005
27,42,10,32,45,71.1,0.9,9,2,11,0.5,AP027_LB042_T010
27,42,15,32,45,71.1,1.0,8,2,10,0.5,AP027_LB042_T015
