atr_period,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
42,Legacy5BNB,8,132106.1309,17.6474,15.1968,83,65.06,true
42,OldGuardNoBNB,0,79002.7279,9.5083,14.1053,98,74.49,true
42,OldGuardNoBNB,1,1106.3829,21.1587,28.9772,67,65.67,true
42,OldGuardNoBNB,2,179312.2334,9.3055,11.4501,76,77.63,true
42,OldGuardNoBNB,3,1529788.3405,11.1235,15.7923,99,81.82,true
42,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
42,OldGuardNoBNB,5,1224.3163,33.3386,36.6956,55,47.27,true
42,OldGuardNoBNB,6,1954.6364,30.9810,18.2400,79,59.49,true
42,OldGuardNoBNB,7,10057.7256,15.1415,10.9474,77,74.03,true
42,LargeCaps5,0,47544906.6632,11.2724,19.1840,96,72.92,true
42,LargeCaps5,1,274.1766,34.4499,23.8644,53,54.72,true
42,LargeCaps5,2,424519.9472,9.2886,24.0496,77,75.32,true
42,LargeCaps5,3,52570062.8416,11.0180,17.6444,113,79.65,true
42,LargeCaps5,4,6526.2831,25.3190,16.4778,74,70.27,true
42,LargeCaps5,5,163.9815,47.5044,36.8916,56,42.86,true
42,LargeCaps5,6,1061.2055,45.2762,21.0817,74,52.70,true
42,Legacy3,0,29595.1876,13.1780,20.0840,87,77.01,true
42,Legacy3,1,2059.2936,21.1131,30.8108,74,66.22,true
42,Legacy3,2,453177.1364,8.7772,12.1396,75,78.67,true
42,Legacy3,3,892848.8429,10.7594,12.8669,86,82.56,true
42,Legacy3,4,277.2214,53.3414,34.4295,48,56.25,true
42,Legacy3,5,-12.4382,116.1489,51.1462,49,36.73,true
42,Legacy3,6,1246.3645,37.8469,22.9826,75,57.33,true
42,Legacy3,7,4477.2136,17.2812,7.5116,67,74.63,true
42,Legacy3,8,812257.0963,16.3691,15.1968,83,66.27,true
42,LowVolume5,0,41248.5273,13.7133,15.4974,96,76.04,true
42,LowVolume5,1,5836.9743,21.7712,22.2851,76,73.68,true
42,LowVolume5,2,1573962.1660,7.0921,18.3819,89,71.91,true
42,LowVolume5,3,4029700147.7434,7.4706,12.2861,107,76.64,true
42,LowVolume5,4,219.6648,57.9942,40.2367,51,47.06,true
42,LowVolume5,5,708.5128,28.7384,57.8276,79,46.84,true
42,LowVolume5,6,613.7654,37.8688,19.6978,80,60.00,true
42,LowVolume5,7,5825.3903,20.6587,15.5197,77,72.73,true
42,OldGuard4,0,220434.4411,9.6199,12.6829,102,77.45,true
42,OldGuard4,1,2069.1099,23.8514,27.9191,77,67.53,true
42,OldGuard4,2,394657.9441,8.6890,17.8055,78,76.92,true
42,OldGuard4,3,892848.8429,10.7594,12.8669,86,82.56,true
42,OldGuard4,4,606.0633,34.3721,39.9499,54,57.41,true
42,OldGuard4,5,585.1181,35.4694,53.6313,63,39.68,true
42,OldGuard4,6,1682.1559,39.0449,30.7388,92,57.61,true
42,OldGuard4,7,4115.4094,15.6887,16.6079,78,70.51,true
44,Base5,0,39435617.5756,10.5854,9.4462,86,76.74,true
44,Base5,1,19963.3951,19.1462,23.8644,56,64.29,true
44,Base5,2,172243.1756,9.4814,15.7684,77,74.03,true
44,Base5,3,7569310.8333,11.0432,17.6444,116,80.17,true
44,Base5,4,4906.3278,27.2771,24.5941,76,67.11,true
44,Base5,5,1448.4472,18.0916,32.7254,64,50.00,true
44,Base5,6,9465.0224,14.4627,28.5750,83,51.81,true
44,NoDOGE,0,39435617.5756,10.5854,9.4462,86,76.74,true
44,NoDOGE,1,268.2573,33.9463,23.8644,52,51.92,true
44,NoDOGE,2,633251.9284,9.1687,24.0496,76,75.00,true
44,NoDOGE,3,25285213.8761,9.2817,17.6444,118,80.51,true
44,NoDOGE,4,5131.3025,26.9317,24.5941,75,68.00,true
44,NoDOGE,5,245.6195,41.4930,32.7254,55,45.45,true
44,NoDOGE,6,1061.2055,45.2762,21.0817,74,52.70,true
44,Legacy4,0,38692.7750,12.2734,10.3704,88,76.14,true
44,Legacy4,1,1560.1554,19.7170,33.6627,72,61.11,true
44,Legacy4,2,305106.6933,9.0557,11.4501,76,78.95,true
44,Legacy4,3,2016486.6460,11.0984,15.7923,99,82.83,true
44,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
44,Legacy4,5,41.9967,70.0656,39.6691,46,41.30,true
44,Legacy4,6,1451.3046,32.5557,17.8919,72,59.72,true
44,Legacy4,7,9848.8184,15.2607,10.9474,76,73.68,true
44,Legacy4,8,131589.8447,18.0981,15.1968,78,67.95,true
44,Legacy5BNB,0,97440.7812,11.7887,15.4980,104,74.04,true
44,Legacy5BNB,1,654.4765,23.3552,28.9772,65,61.54,true
44,Legacy5BNB,2,209985.4798,9.0616,17.8090,76,77.63,true
44,Legacy5BNB,3,32660817.1597,10.1539,14.7978,99,83.84,true
44,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
44,Legacy5BNB,5,232.5427,38.0619,29.4001,47,51.06,true
44,Legacy5BNB,6,1479.1178,32.4623,17.8919,73,60.27,true
44,Legacy5BNB,7,9678.1532,14.6366,10.9474,75,74.67,true
44,Legacy5BNB,8,132106.1309,17.6474,15.1968,83,65.06,true
44,OldGuardNoBNB,0,107421.7442,9.2466,12.2124,98,75.51,true
44,OldGuardNoBNB,1,1092.1146,20.9344,28.9772,67,64.18,true
44,OldGuardNoBNB,2,305106.6933,9.0557,11.4501,76,78.95,true
44,OldGuardNoBNB,3,2016486.6460,11.0984,15.7923,99,82.83,true
44,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
44,OldGuardNoBNB,5,1541.3961,31.0000,36.6956,55,49.09,true
44,OldGuardNoBNB,6,1954.6364,30.9810,18.2400,79,59.49,true
44,OldGuardNoBNB,7,10174.0717,15.1130,10.9474,77,74.03,true
44,LargeCaps5,0,63639999.1326,10.9759,15.4980,96,75.00,true
44,LargeCaps5,1,269.7511,33.9139,23.8644,53,52.83,true
44,LargeCaps5,2,657420.0141,9.0955,24.0496,77,75.32,true
44,LargeCaps5,3,54373694.2175,11.0180,17.6444,113,80.53,true
44,LargeCaps5,4,6782.9993,25.0391,16.4778,74,70.27,true
44,LargeCaps5,5,228.1079,40.9601,36.1340,56,44.64,true
44,LargeCaps5,6,1061.2055,45.2762,21.0817,74,52.70,true
44,Legacy3,0,38441.0643,12.7370,15.4974,87,78.16,true
44,Legacy3,1,2033.7549,20.9433,30.8108,74,64.86,true
44,Legacy3,2,603403.8034,8.8022,12.1396,75,78.67,true
44,Legacy3,3,1176919.6978,10.6954,12.8669,86,83.72,true
44,Legacy3,4,277.2214,53.3414,34.4295,48,56.25,true
44,Legacy3,5,-9.9631,118.4340,49.7652,49,36.73,true
44,Legacy3,6,1246.3645,37.8469,22.9826,75,57.33,true
44,Legacy3,7,4529.6408,17.2308,7.5116,67,74.63,true
44,Legacy3,8,812257.0963,16.3691,15.1968,83,66.27,true
44,LowVolume5,0,47896.5809,13.6012,15.4974,96,76.04,true
44,LowVolume5,1,5836.9743,21.7712,22.2851,76,73.68,true
44,LowVolume5,2,2169568.8303,7.1506,18.3819,89,71.91,true
44,LowVolume5,3,5493893080.8698,7.4702,12.2861,107,78.50,true
44,LowVolume5,4,219.6648,57.9942,40.2367,51,47.06,true
44,LowVolume5,5,738.9837,28.3273,56.6355,79,46.84,true
44,LowVolume5,6,613.7654,37.8688,19.6978,80,60.00,true
44,LowVolume5,7,6093.3490,20.5346,11.6993,77,72.73,true
44,OldGuard4,0,286129.2764,9.3344,13.6864,102,78.43,true
44,OldGuard4,1,2043.4551,23.6723,27.9191,77,66.23,true
44,OldGuard4,2,525489.9793,8.7128,17.8055,78,76.92,true
44,OldGuard4,3,1176919.6978,10.6954,12.8669,86,83.72,true
44,OldGuard4,4,606.0633,34.3721,39.9499,54,57.41,true
44,OldGuard4,5,610.9385,35.4460,52.3206,63,39.68,true
44,OldGuard4,6,1682.1559,39.0449,30.7388,92,57.61,true
44,OldGuard4,7,4163.6925,15.6445,16.6079,78,70.51,true
46,Base5,0,36569865.4428,10.7735,9.4462,86,76.74,true
46,Base5,1,19548.5785,19.1969,23.8644,56,64.29,true
46,Base5,2,172243.1756,9.4814,15.7684,77,74.03,true
46,Base5,3,9732533.6113,10.6022,17.6444,116,81.90,true
46,Base5,4,4906.3278,27.2771,24.5941,76,67.11,true
46,Base5,5,1448.4472,18.0916,32.7254,64,50.00,true
46,Base5,6,10468.2847,14.4247,21.0833,83,53.01,true
46,NoDOGE,0,36569865.4428,10.7735,9.4462,86,76.74,true
46,NoDOGE,1,260.6435,35.0748,23.8644,52,51.92,true
46,NoDOGE,2,633251.9284,9.1687,24.0496,76,75.00,true
46,NoDOGE,3,26978758.5449,9.2816,17.6444,118,81.36,true
46,NoDOGE,4,5131.3025,26.9317,24.5941,75,68.00,true
46,NoDOGE,5,245.6195,41.4930,32.7254,55,45.45,true
46,NoDOGE,6,1061.2055,45.2762,21.0817,74,52.70,true
46,Legacy4,0,47534.8684,12.2013,10.3704,88,76.14,true
46,Legacy4,1,1525.8311,20.1010,33.6627,72,61.11,true
46,Legacy4,2,305106.6933,9.0557,11.4501,76,78.95,true
46,Legacy4,3,2151552.3834,11.0983,15.7923,99,83.84,true
46,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
46,Legacy4,5,41.9967,70.0656,39.6691,46,41.30,true
46,Legacy4,6,1451.3046,32.5557,17.8919,72,59.72,true
46,Legacy4,7,10207.2964,15.2048,10.9474,76,75.00,true
46,Legacy4,8,131589.8447,18.0981,15.1968,78,67.95,true
46,Legacy5BNB,0,119673.3927,11.7649,15.4980,104,74.04,true
46,Legacy5BNB,1,638.8775,23.8723,28.9772,65,61.54,true
46,Legacy5BNB,2,209985.4798,9.0616,17.8090,76,77.63,true
46,Legacy5BNB,3,34848360.5853,10.1539,14.7978,99,84.85,true
46,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
46,Legacy5BNB,5,232.5427,38.0619,29.4001,47,51.06,true
46,Legacy5BNB,6,1479.1178,32.4623,17.8919,73,60.27,true
46,Legacy5BNB,7,10030.4817,14.5856,10.9474,75,76.00,true
46,Legacy5BNB,8,132106.1309,17.6474,15.1968,83,65.06,true
46,OldGuardNoBNB,0,128426.3445,9.2366,12.2124,98,75.51,true
46,OldGuardNoBNB,1,1067.4673,21.3635,28.9772,67,64.18,true
46,OldGuardNoBNB,2,305106.6933,9.0557,11.4501,76,78.95,true
46,OldGuardNoBNB,3,2151552.3834,11.0983,15.7923,99,83.84,true
46,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
46,OldGuardNoBNB,5,1541.3961,31.0000,36.6956,55,49.09,true
46,OldGuardNoBNB,6,2170.8756,29.9546,17.8919,79,60.76,true
46,OldGuardNoBNB,7,10544.2692,15.0596,10.9474,77,75.32,true
46,LargeCaps5,0,59015340.0409,11.1849,15.4980,96,75.00,true
46,LargeCaps5,1,262.1064,35.0278,23.8644,53,52.83,true
46,LargeCaps5,2,657420.0141,9.0955,24.0496,77,75.32,true
46,LargeCaps5,3,58015509.7698,11.0180,17.6444,113,81.42,true
46,LargeCaps5,4,6782.9993,25.0391,16.4778,74,70.27,true
46,LargeCaps5,5,228.1079,40.9601,36.1340,56,44.64,true
46,LargeCaps5,6,1061.2055,45.2762,21.0817,74,52.70,true
46,Legacy3,0,47225.7849,12.6719,15.4974,87,78.16,true
46,Legacy3,1,1989.6389,21.2753,30.8108,74,64.86,true
46,Legacy3,2,603403.8034,8.8022,12.1396,75,78.67,true
46,Legacy3,3,1255753.4210,10.6953,12.8669,86,84.88,true
46,Legacy3,4,277.2214,53.3414,34.4295,48,56.25,true
46,Legacy3,5,-9.9631,118.4340,49.7652,49,36.73,true
46,Legacy3,6,1246.3645,37.8469,22.9826,75,57.33,true
46,Legacy3,7,4696.4570,17.1249,7.5116,67,76.12,true
46,Legacy3,8,812257.0963,16.3691,15.1968,83,66.27,true
46,LowVolume5,0,57272.8146,13.4954,15.4974,96,76.04,true
46,LowVolume5,1,5989.3255,21.7422,22.2851,76,75.00,true
46,LowVolume5,2,2169568.8303,7.1506,18.3819,89,71.91,true
46,LowVolume5,3,5493893080.8698,7.4702,12.2861,107,78.50,true
46,LowVolume5,4,219.6648,57.9942,40.2367,51,47.06,true
46,LowVolume5,5,804.2206,27.6342,56.0123,79,46.84,true
46,LowVolume5,6,688.8853,36.1184,19.6978,80,61.25,true
46,LowVolume5,7,6316.5091,20.1920,11.6993,77,74.03,true
46,OldGuard4,0,342044.7714,9.3253,13.6864,102,78.43,true
46,OldGuard4,1,1999.1385,24.0274,27.9191,77,66.23,true
46,OldGuard4,2,525489.9793,8.7128,17.8055,78,76.92,true
46,OldGuard4,3,1255753.4210,10.6953,12.8669,86,84.88,true
46,OldGuard4,4,606.0633,34.3721,39.9499,54,57.41,true
46,OldGuard4,5,621.1556,35.4541,51.6354,63,39.68,true
46,OldGuard4,6,1869.7180,37.5586,30.7388,92,58.70,true
46,OldGuard4,7,4317.3228,15.5403,16.6079,78,71.79,true
48,Base5,0,45993096.1119,10.5746,9.4462,86,77.91,true
48,Base5,1,20310.5714,19.1468,23.8644,56,64.29,true
48,Base5,2,172243.1756,9.4814,15.7684,77,74.03,true
48,Base5,3,9732533.6113,10.6022,17.6444,116,81.90,true
48,Base5,4,4740.6559,27.3330,24.5941,76,67.11,true
48,Base5,5,1497.9468,18.0656,30.5748,64,50.00,true
48,Base5,6,10276.2882,14.5111,22.3102,83,51.81,true
48,NoDOGE,0,45993096.1119,10.5746,9.4462,86,77.91,true
48,NoDOGE,1,274.6296,33.8749,23.8644,52,51.92,true
48,NoDOGE,2,633251.9284,9.1687,24.0496,76,75.00,true
48,NoDOGE,3,26978758.5449,9.2816,17.6444,118,81.36,true
48,NoDOGE,4,4958.1857,26.9869,24.5941,75,68.00,true
48,NoDOGE,5,256.6680,41.0888,30.5748,55,45.45,true
48,NoDOGE,6,1106.8763,44.5539,21.0817,74,52.70,true
48,Legacy4,0,47534.8684,12.2013,10.3704,88,76.14,true
48,Legacy4,1,1773.6101,19.2699,33.6627,72,62.50,true
48,Legacy4,2,305106.6933,9.0557,11.4501,76,78.95,true
48,Legacy4,3,2151552.3834,11.0983,15.7923,99,83.84,true
48,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
48,Legacy4,5,37.2598,70.4744,39.6691,46,41.30,true
48,Legacy4,6,1512.3182,32.1162,17.8919,72,59.72,true
48,Legacy4,7,10207.2964,15.2048,10.9474,76,75.00,true
48,Legacy4,8,127881.4865,18.1169,21.2282,78,67.95,true
48,Legacy5BNB,0,119673.3927,11.7649,15.4980,104,74.04,true
48,Legacy5BNB,1,751.4835,22.7825,28.9772,65,63.08,true
48,Legacy5BNB,2,209985.4798,9.0616,17.8090,76,77.63,true
48,Legacy5BNB,3,34140149.3249,10.1786,15.6793,99,83.84,true
48,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
48,Legacy5BNB,5,232.5427,38.0619,29.4001,47,51.06,true
48,Legacy5BNB,6,1541.2253,32.0109,17.8919,73,60.27,true
48,Legacy5BNB,7,10030.4817,14.5856,10.9474,75,76.00,true
48,Legacy5BNB,8,128383.2342,17.6686,21.2282,83,65.06,true
48,OldGuardNoBNB,0,135653.2208,9.2350,12.2124,98,76.53,true
48,OldGuardNoBNB,1,1066.1040,20.9303,28.9772,67,64.18,true
48,OldGuardNoBNB,2,305106.6933,9.0557,11.4501,76,78.95,true
48,OldGuardNoBNB,3,2151552.3834,11.0983,15.7923,99,83.84,true
48,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
48,OldGuardNoBNB,5,1486.6408,31.0518,36.6956,55,49.09,true
48,OldGuardNoBNB,6,2508.5873,28.5898,17.8919,79,62.03,true
48,OldGuardNoBNB,7,10544.2692,15.0596,10.9474,77,75.32,true
48,LargeCaps5,0,74222248.1638,10.9675,15.4980,96,76.04,true
48,LargeCaps5,1,276.1492,33.8486,23.8644,53,52.83,true
48,LargeCaps5,2,657420.0141,9.0955,24.0496,77,75.32,true
48,LargeCaps5,3,56836481.8463,11.0380,17.6444,113,80.53,true
48,LargeCaps5,4,6555.2236,25.0795,16.4778,74,70.27,true
48,LargeCaps5,5,238.5966,40.5376,34.0924,56,44.64,true
48,LargeCaps5,6,1106.8763,44.5539,21.0817,74,52.70,true
48,Legacy3,0,47225.7849,12.6719,15.4974,87,78.16,true
48,Legacy3,1,2308.1029,20.5813,30.8108,74,66.22,true
48,Legacy3,2,603403.8034,8.8022,12.1396,75,78.67,true
48,Legacy3,3,1255753.4210,10.6953,12.8669,86,84.88,true
48,Legacy3,4,277.2214,53.3414,34.4295,48,56.25,true
48,Legacy3,5,-18.4894,117.9930,52.9529,49,36.73,true
48,Legacy3,6,1299.3177,37.3162,22.9826,75,57.33,true
48,Legacy3,7,4696.4570,17.1249,7.5116,67,76.12,true
48,Legacy3,8,737819.3810,16.4984,21.2282,83,66.27,true
48,LowVolume5,0,60498.8165,13.4833,15.4974,96,77.08,true
48,LowVolume5,1,5700.6192,21.8367,23.0088,76,75.00,true
48,LowVolume5,2,2140765.6609,7.1506,18.3819,89,71.91,true
48,LowVolume5,3,5493893080.8698,7.4702,12.2861,107,78.50,true
48,LowVolume5,4,219.6648,57.9942,40.2367,51,47.06,true
48,LowVolume5,5,706.9955,29.1047,59.3873,79,46.84,true
48,LowVolume5,6,771.9111,34.5145,19.6978,80,62.50,true
48,LowVolume5,7,7893.4204,18.3748,11.6993,77,75.32,true
48,OldGuard4,0,361283.1457,9.3237,9.4717,102,79.41,true
48,OldGuard4,1,1996.6873,23.6817,27.9191,77,66.23,true
48,OldGuard4,2,525489.9793,8.7128,17.8055,78,76.92,true
48,OldGuard4,3,1255753.4210,10.6953,12.8669,86,84.88,true
48,OldGuard4,4,606.0633,34.3721,39.9499,54,57.41,true
48,OldGuard4,5,543.6143,35.1746,55.3461,63,39.68,true
48,OldGuard4,6,2162.6433,35.5571,30.7388,92,59.78,true
48,OldGuard4,7,4317.3228,15.5403,16.6079,78,71.79,true
50,Base5,0,45993096.1119,10.5746,9.4462,86,77.91,true
50,Base5,1,16530.8996,19.2180,23.8644,56,64.29,true
50,Base5,2,120464.5972,9.9041,15.7684,77,74.03,true
50,Base5,3,9732533.6113,10.6022,17.6444,116,81.90,true
50,Base5,4,4740.6559,27.3330,24.5941,76,67.11,true
50,Base5,5,1237.8495,18.7980,30.5748,64,48.44,true
50,Base5,6,12175.1328,14.2800,18.1350,83,54.22,true
50,NoDOGE,0,45993096.1119,10.5746,9.4462,86,77.91,true
50,NoDOGE,1,260.6435,35.0748,23.8644,52,51.92,true
50,NoDOGE,2,415632.4756,9.3555,24.0496,76,75.00,true
50,NoDOGE,3,26978758.5449,9.2816,17.6444,118,81.36,true
50,NoDOGE,4,4958.1857,26.9869,24.5941,75,68.00,true
50,NoDOGE,5,198.6133,46.3186,30.5748,55,43.64,true
50,NoDOGE,6,1106.8763,44.5539,21.0817,74,52.70,true
50,Legacy4,0,38692.7750,12.2734,10.3704,88,76.14,true
50,Legacy4,1,1703.6622,19.6634,33.6627,72,62.50,true
50,Legacy4,2,182259.9613,9.2956,11.4501,76,77.63,true
50,Legacy4,3,2151552.3834,11.0983,15.7923,99,83.84,true
50,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
50,Legacy4,5,14.9181,87.8091,39.6691,46,39.13,true
50,Legacy4,6,1512.3182,32.1162,17.8919,72,59.72,true
50,Legacy4,7,10366.5389,15.1733,9.5716,76,75.00,true
50,Legacy4,8,127881.4865,18.1169,21.2282,78,67.95,true
50,Legacy5BNB,0,97440.7812,11.7887,15.4980,104,74.04,true
50,Legacy5BNB,1,719.6949,23.3068,28.9772,65,63.08,true
50,Legacy5BNB,2,125425.3598,9.3056,17.8090,76,76.32,true
50,Legacy5BNB,3,34140149.3249,10.1786,15.6793,99,83.84,true
50,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
50,Legacy5BNB,5,178.4148,41.9457,29.4001,47,48.94,true
50,Legacy5BNB,6,1541.2253,32.0109,17.8919,73,60.27,true
50,Legacy5BNB,7,10186.9926,14.5555,9.5716,75,76.00,true
50,Legacy5BNB,8,128383.2342,17.6686,21.2282,83,65.06,true
50,OldGuardNoBNB,0,110454.3969,9.2465,12.2124,98,76.53,true
50,OldGuardNoBNB,1,1096.0102,21.3431,28.9772,67,64.18,true
50,OldGuardNoBNB,2,182259.9613,9.2956,11.4501,76,77.63,true
50,OldGuardNoBNB,3,2151552.3834,11.0983,15.7923,99,83.84,true
50,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
50,OldGuardNoBNB,5,1346.2191,32.4024,36.6956,55,47.27,true
50,OldGuardNoBNB,6,2508.5873,28.5898,17.8919,79,62.03,true
50,OldGuardNoBNB,7,10708.7178,15.0296,9.5716,77,75.32,true
50,LargeCaps5,0,74222248.1638,10.9675,15.4980,96,76.04,true
50,LargeCaps5,1,262.1064,35.0278,23.8644,53,52.83,true
50,LargeCaps5,2,431496.4173,9.2803,24.0496,77,75.32,true
50,LargeCaps5,3,56836481.8463,11.0380,17.6444,113,80.53,true
50,LargeCaps5,4,6555.2236,25.0795,16.4778,74,70.27,true
50,LargeCaps5,5,183.4834,45.7106,34.0924,56,42.86,true
50,LargeCaps5,6,1106.8763,44.5539,21.0817,74,52.70,true
50,Legacy3,0,40263.6948,12.7264,15.4974,87,78.16,true
50,Legacy3,1,2218.2006,20.9134,30.8108,74,66.22,true
50,Legacy3,2,360491.4702,8.8764,12.1396,75,77.33,true
50,Legacy3,3,1316640.1958,10.5483,12.8669,86,84.88,true
50,Legacy3,4,277.2214,53.3414,34.4295,48,56.25,true
50,Legacy3,5,-18.4894,117.9930,52.9529,49,36.73,true
50,Legacy3,6,1299.3177,37.3162,22.9826,75,57.33,true
50,Legacy3,7,4696.4570,17.1249,7.5116,67,76.12,true
50,Legacy3,8,670998.9327,16.6727,24.8462,83,66.27,true
50,LowVolume5,0,51584.1324,13.5906,15.4974,96,77.08,true
50,LowVolume5,1,6080.1069,21.8251,23.0088,76,75.00,true
50,LowVolume5,2,1366503.2414,7.0820,18.3819,89,71.91,true
50,LowVolume5,3,5760250150.6729,7.4687,12.2861,107,78.50,true
50,LowVolume5,4,229.3247,58.0472,40.2367,51,47.06,true
50,LowVolume5,5,807.6384,27.9081,58.0441,79,46.84,true
50,LowVolume5,6,771.9111,34.5145,19.6978,80,62.50,true
50,LowVolume5,7,7893.4204,18.3748,11.6993,77,75.32,true
50,OldGuard4,0,308120.1180,9.3322,8.3994,102,79.41,true
50,OldGuard4,1,2050.4595,24.0112,27.9191,77,66.23,true
50,OldGuard4,2,313938.2252,8.7969,17.8055,78,75.64,true
50,OldGuard4,3,1316640.1958,10.5483,12.8669,86,84.88,true
50,OldGuard4,4,627.3996,34.3920,38.1352,54,57.41,true
50,OldGuard4,5,600.7066,34.7433,55.3461,63,39.68,true
50,OldGuard4,6,2162.6433,35.5571,30.7388,92,59.78,true
50,OldGuard4,7,4328.1885,15.5397,16.4027,78,71.79,true
52,Base5,0,45993096.1119,10.5746,9.4462,86,77.91,true
52,Base5,1,16734.7408,19.2175,23.8644,56,66.07,true
52,Base5,2,116459.4004,9.9078,15.7684,77,74.03,true
52,Base5,3,8110342.2034,10.6023,17.6444,116,81.90,true
52,Base5,4,5070.5383,26.9777,24.5941,76,67.11,true
52,Base5,5,1237.8495,18.7980,30.5748,64,48.44,true
52,Base5,6,12175.1328,14.2800,18.1350,83,54.22,true
52,NoDOGE,0,45993096.1119,10.5746,9.4462,86,77.91,true
52,NoDOGE,1,288.0673,33.4955,23.8644,52,55.77,true
52,NoDOGE,2,415632.4756,9.3555,24.0496,76,75.00,true
52,NoDOGE,3,22482044.2665,9.2817,17.6444,118,81.36,true
52,NoDOGE,4,5302.8924,26.6244,24.5941,75,68.00,true
52,NoDOGE,5,198.6133,46.3186,30.5748,55,43.64,true
52,NoDOGE,6,1106.8763,44.5539,21.0817,74,52.70,true
52,Legacy4,0,38692.7750,12.2734,10.3704,88,76.14,true
52,Legacy4,1,1725.7693,19.6580,33.6627,72,63.89,true
52,Legacy4,2,200237.8035,9.2611,11.4501,76,78.95,true
52,Legacy4,3,1792924.6832,11.0989,15.7923,99,83.84,true
52,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
52,Legacy4,5,14.9181,87.8091,39.6691,46,39.13,true
52,Legacy4,6,1512.3182,32.1162,17.8919,72,59.72,true
52,Legacy4,7,11362.8559,14.9241,10.9474,76,78.95,true
52,Legacy4,8,125909.2541,18.1756,21.2282,78,67.95,true
52,Legacy5BNB,0,97440.7812,11.7887,15.4980,104,74.04,true
52,Legacy5BNB,1,729.7417,23.2927,28.9772,65,64.62,true
52,Legacy5BNB,2,137800.1985,9.2702,17.8090,76,77.63,true
52,Legacy5BNB,3,10834947.9178,10.2228,15.6793,99,83.84,true
52,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
52,Legacy5BNB,5,178.4148,41.9457,29.4001,47,48.94,true
52,Legacy5BNB,6,1441.0472,32.6094,17.8919,73,58.90,true
52,Legacy5BNB,7,11166.2184,14.3101,10.9474,75,80.00,true
52,Legacy5BNB,8,126403.2697,17.7222,21.2282,83,65.06,true
52,OldGuardNoBNB,0,110454.3969,9.2465,12.2124,98,76.53,true
52,OldGuardNoBNB,1,1005.0907,22.4855,28.9772,67,64.18,true
52,OldGuardNoBNB,2,200237.8035,9.2611,11.4501,76,78.95,true
52,OldGuardNoBNB,3,1792924.6832,11.0989,15.7923,99,83.84,true
52,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
52,OldGuardNoBNB,5,1346.2191,32.4024,36.6956,55,47.27,true
52,OldGuardNoBNB,6,2508.5873,28.5898,17.8919,79,62.03,true
52,OldGuardNoBNB,7,11737.6070,14.7834,10.9474,77,79.22,true
52,LargeCaps5,0,74222248.1638,10.9675,15.4980,96,76.04,true
52,LargeCaps5,1,289.6413,33.4855,23.8644,53,56.60,true
52,LargeCaps5,2,431496.4173,9.2803,24.0496,77,75.32,true
52,LargeCaps5,3,18038054.3770,11.0691,17.6444,113,80.53,true
52,LargeCaps5,4,7008.7657,24.7209,16.4778,74,70.27,true
52,LargeCaps5,5,183.4834,45.7106,34.0924,56,42.86,true
52,LargeCaps5,6,1106.8763,44.5539,21.0817,74,52.70,true
52,Legacy3,0,40263.6948,12.7264,15.4974,87,78.16,true
52,Legacy3,1,2246.6142,20.9094,30.8108,74,67.57,true
52,Legacy3,2,396040.1537,8.8661,12.1396,75,78.67,true
52,Legacy3,3,1097171.8877,10.5498,12.8669,86,84.88,true
52,Legacy3,4,233.5358,53.6180,34.4295,48,54.17,true
52,Legacy3,5,-12.9666,119.9064,49.7652,49,36.73,true
52,Legacy3,6,1299.3177,37.3162,22.9826,75,57.33,true
52,Legacy3,7,5234.1917,16.6754,5.2145,67,80.60,true
52,Legacy3,8,660657.1003,16.7201,24.8462,83,66.27,true
52,LowVolume5,0,48842.1182,13.6074,15.4974,96,77.08,true
52,LowVolume5,1,5896.6199,22.2863,23.0088,76,75.00,true
52,LowVolume5,2,1501228.9630,7.0757,18.3819,89,73.03,true
52,LowVolume5,3,7922068466.3767,7.4686,12.2861,107,78.50,true
52,LowVolume5,4,191.1860,58.3843,40.2367,51,45.10,true
52,LowVolume5,5,883.0631,26.6844,54.5575,79,46.84,true
52,LowVolume5,6,789.3403,34.5145,19.6978,80,62.50,true
52,LowVolume5,7,7893.4204,18.3748,11.6993,77,75.32,true
52,OldGuard4,0,291768.0207,9.3344,13.2591,102,79.41,true
52,OldGuard4,1,1886.9837,24.9002,27.9191,77,66.23,true
