step,Base5_W0_asym_hard,Base5_W0_asym_soft,Base5_W0_baseline,Base5_W1_asym_hard,Base5_W1_asym_soft,Base5_W1_baseline,Base5_W2_asym_hard,Base5_W2_asym_soft,Base5_W2_baseline,Base5_W3_asym_hard,Base5_W3_asym_soft,Base5_W3_baseline,Base5_W4_asym_hard,Base5_W4_asym_soft,Base5_W4_baseline,Base5_W5_asym_hard,Base5_W5_asym_soft,Base5_W5_baseline,LargeCaps5_W0_asym_hard,LargeCaps5_W0_asym_soft,LargeCaps5_W0_baseline,LargeCaps5_W1_asym_hard,LargeCaps5_W1_asym_soft,LargeCaps5_W1_baseline,LargeCaps5_W2_asym_hard,LargeCaps5_W2_asym_soft,LargeCaps5_W2_baseline,LargeCaps5_W3_asym_hard,LargeCaps5_W3_asym_soft,LargeCaps5_W3_baseline,LargeCaps5_W4_asym_hard,LargeCaps5_W4_asym_soft,LargeCaps5_W4_baseline,LargeCaps5_W5_asym_hard,LargeCaps5_W5_asym_soft,LargeCaps5_W5_baseline,Legacy3_W0_asym_hard,Legacy3_W0_asym_soft,Legacy3_W0_baseline,Legacy3_W1_asym_hard,Legacy3_W1_asym_soft,Legacy3_W1_baseline,Legacy3_W2_asym_hard,Legacy3_W2_asym_soft,Legacy3_W2_baseline,Legacy3_W3_asym_hard,Legacy3_W3_asym_soft,Legacy3_W3_baseline,Legacy3_W4_asym_hard,Legacy3_W4_asym_soft,Legacy3_W4_baseline,Legacy3_W5_asym_hard,Legacy3_W5_asym_soft,Legacy3_W5_baseline,Legacy4_W0_asym_hard,Legacy4_W0_asym_soft,Legacy4_W0_baseline,Legacy4_W1_asym_hard,Legacy4_W1_asym_soft,Legacy4_W1_baseline,Legacy4_W2_asym_hard,Legacy4_W2_asym_soft,Legacy4_W2_baseline,Legacy4_W3_asym_hard,Legacy4_W3_asym_soft,Legacy4_W3_baseline,Legacy4_W4_asym_hard,Legacy4_W4_asym_soft,Legacy4_W4_baseline,Legacy4_W5_asym_hard,Legacy4_W5_asym_soft,Legacy4_W5_baseline,Legacy5BNB_W0_asym_hard,Legacy5BNB_W0_asym_soft,Legacy5BNB_W0_baseline,Legacy5BNB_W1_asym_hard,Legacy5BNB_W1_asym_soft,Legacy5BNB_W1_baseline,Legacy5BNB_W2_asym_hard,Legacy5BNB_W2_asym_soft,Legacy5BNB_W2_baseline,Legacy5BNB_W3_asym_hard,Legacy5BNB_W3_asym_soft,Legacy5BNB_W3_baseline,Legacy5BNB_W4_asym_hard,Legacy5BNB_W4_asym_soft,Legacy5BNB_W4_baseline,Legacy5BNB_W5_asym_hard,Legacy5BNB_W5_asym_soft,Legacy5BNB_W5_baseline,LowVolume5_W0_asym_hard,LowVolume5_W0_asym_soft,LowVolume5_W0_baseline,LowVolume5_W1_asym_hard,LowVolume5_W1_asym_soft,LowVolume5_W1_baseline,LowVolume5_W2_asym_hard,LowVolume5_W2_asym_soft,LowVolume5_W2_baseline,LowVolume5_W3_asym_hard,LowVolume5_W3_asym_soft,LowVolume5_W3_baseline,LowVolume5_W4_asym_hard,LowVolume5_W4_asym_soft,LowVolume5_W4_baseline,LowVolume5_W5_asym_hard,LowVolume5_W5_asym_soft,LowVolume5_W5_baseline,NoDOGE_W0_asym_hard,NoDOGE_W0_asym_soft,NoDOGE_W0_baseline,NoDOGE_W1_asym_hard,NoDOGE_W1_asym_soft,NoDOGE_W1_baseline,NoDOGE_W2_asym_hard,NoDOGE_W2_asym_soft,NoDOGE_W2_baseline,NoDOGE_W3_asym_hard,NoDOGE_W3_asym_soft,NoDOGE_W3_baseline,NoDOGE_W4_asym_hard,NoDOGE_W4_asym_soft,NoDOGE_W4_baseline,NoDOGE_W5_asym_hard,NoDOGE_W5_asym_soft,NoDOGE_W5_baseline,OldGuard4_W0_asym_hard,OldGuard4_W0_asym_soft,OldGuard4_W0_baseline,OldGuard4_W1_asym_hard,OldGuard4_W1_asym_soft,OldGuard4_W1_baseline,OldGuard4_W2_asym_hard,OldGuard4_W2_asym_soft,OldGuard4_W2_baseline,OldGuard4_W3_asym_hard,OldGuard4_W3_asym_soft,OldGuard4_W3_baseline,OldGuard4_W4_asym_hard,OldGuard4_W4_asym_soft,OldGuard4_W4_baseline,OldGuard4_W5_asym_hard,OldGuard4_W5_asym_soft,OldGuard4_W5_baseline,OldGuardNoBNB_W0_asym_hard,OldGuardNoBNB_W0_asym_soft,OldGuardNoBNB_W0_baseline,OldGuardNoBNB_W1_asym_hard,OldGuardNoBNB_W1_asym_soft,OldGuardNoBNB_W1_baseline,OldGuardNoBNB_W2_asym_hard,OldGuardNoBNB_W2_asym_soft,OldGuardNoBNB_W2_baseline,OldGuardNoBNB_W3_asym_hard,OldGuardNoBNB_W3_asym_soft,OldGuardNoBNB_W3_baseline,OldGuardNoBNB_W4_asym_hard,OldGuardNoBNB_W4_asym_soft,OldGuardNoBNB_W4_baseline,OldGuardNoBNB_W5_asym_hard,OldGuardNoBNB_W5_asym_soft,OldGuardNoBNB_W5_baseline
123,,,,1.173964,2.458284,2.504314,1.487580,1.487580,1.487580,,,,,,,0.926699,0.926699,0.926699,,,,0.710978,0.769184,0.846018,3.094146,3.094146,3.094146,,,,2.099721,2.099721,2.099721,1.148536,1.148536,1.148536,,,,1.172381,1.172381,1.146937,1.359516,1.359516,1.359516,1.009983,1.009983,1.009983,0.635421,0.635421,0.703324,0.608930,0.586259,0.593124,,,,0.831252,0.807002,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.738975,0.711462,0.658016,,,,0.953936,0.926107,1.001661,2.153934,2.153934,2.153934,3.108644,3.108644,3.108644,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,0.896630,0.896630,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,3.058353,3.058353,3.058353,,,,,,,1.148536,1.148536,1.148536,,,,0.588973,0.588973,0.587885,1.334779,1.334779,1.334779,1.009983,1.009983,1.009983,0.844013,0.844013,0.879254,0.783460,0.754291,0.716523,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
124,,,,1.173964,2.458284,2.504314,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,3.540697,3.540697,3.540697,,,,2.099721,2.099721,2.099721,1.148536,1.148536,1.148536,,,,1.107818,1.107818,1.205374,1.359516,1.359516,1.359516,1.009983,1.009983,1.009983,0.635421,0.635421,0.703324,0.666099,0.586259,0.593124,,,,0.831252,0.807002,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.719499,0.711462,0.719793,,,,0.953936,0.926107,1.001661,2.153934,2.153934,2.153934,3.108644,3.108644,3.108644,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,0.896630,0.896630,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,3.058353,3.058353,3.058353,,,,,,,1.148536,1.148536,1.148536,,,,0.556539,0.556539,0.587885,1.334779,1.334779,1.334779,1.009983,1.009983,1.009983,0.844013,0.844013,0.879254,0.783460,0.754291,0.716523,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
125,,,,1.173964,2.458284,2.504314,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,4.207208,4.207208,4.207208,,,,2.099721,2.099721,2.099721,1.256805,1.256805,1.256805,,,,1.107818,1.107818,1.167837,1.555723,1.555723,1.555723,1.009983,1.009983,1.009983,0.635421,0.635421,0.703324,0.635920,0.641300,0.593124,,,,0.831252,0.807002,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.719793,,,,0.953936,0.926107,1.001661,2.153934,2.153934,2.153934,3.108644,3.108644,3.108644,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,0.896630,0.896630,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,3.058353,3.058353,3.058353,,,,,,,1.256805,1.256805,1.256805,,,,0.556539,0.556539,0.555510,1.334779,1.334779,1.334779,1.009983,1.009983,1.009983,0.844013,0.844013,0.879254,0.889126,0.754291,0.716523,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
126,,,,1.173964,2.458284,2.504314,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,3.153345,3.153345,3.153345,,,,2.099721,2.099721,2.099721,1.237543,1.237543,1.237543,,,,1.107818,1.107818,1.167837,1.848577,1.848577,1.848577,1.009983,1.009983,1.009983,0.635421,0.635421,0.703324,0.603263,0.612244,0.593124,,,,0.831252,0.807002,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.719793,,,,0.953936,0.926107,1.001661,2.153934,2.153934,2.153934,3.108644,3.108644,3.108644,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,0.896630,0.896630,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,3.499738,3.499738,3.499738,,,,,,,1.237543,1.237543,1.237543,,,,0.556539,0.556539,0.555510,1.334779,1.334779,1.334779,1.009983,1.009983,1.009983,0.844013,0.844013,0.879254,,0.856023,0.716523,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
127,,,,1.173964,2.458284,2.504314,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,3.153345,3.153345,3.153345,,,,2.099721,2.099721,2.099721,1.237543,1.237543,1.237543,,,,1.107818,1.107818,1.103525,1.385527,1.385527,1.385527,0.958979,0.958979,0.958979,0.635421,0.635421,0.703324,0.603263,0.580803,0.593124,,,,0.831252,0.807002,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.719793,,,,0.953936,0.926107,1.001661,2.464793,2.464793,2.464793,3.108644,3.108644,3.108644,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,0.896630,0.896630,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,4.158538,4.158538,4.158538,,,,,,,1.237543,1.237543,1.237543,,,,0.556539,0.556539,0.555510,1.334779,1.334779,1.334779,0.958979,0.958979,0.958979,0.844013,0.844013,0.879254,,,0.716523,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
128,,,,1.233778,2.458284,2.504314,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,2.059898,2.059898,2.059898,1.237543,1.237543,1.237543,,,,1.107818,1.107818,1.103525,1.385527,1.385527,1.385527,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.648809,,,,0.831252,0.807002,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,0.953936,0.926107,1.001661,2.928772,2.928772,2.928772,3.108644,3.108644,3.108644,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,0.896630,0.896630,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,3.116867,3.116867,3.116867,,,,,,,1.237543,1.237543,1.237543,,,,0.556539,0.556539,0.555510,1.334779,1.334779,1.334779,,,,0.844013,0.844013,0.879254,,,0.813161,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
129,,,,1.195356,2.458284,2.504314,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.237543,1.237543,1.237543,,,,1.107818,1.107818,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.619413,,,,0.831252,0.807002,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,0.953936,0.926107,1.001661,2.195145,2.195145,2.195145,3.108644,3.108644,3.108644,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,0.896630,0.896630,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,3.116867,3.116867,3.116867,,,,,,,1.237543,1.237543,1.237543,,,,0.556539,0.556539,0.555510,1.334779,1.334779,1.334779,,,,0.844013,0.844013,0.879254,,,,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
130,,,,1.195356,2.458284,2.504314,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.204926,1.204926,1.204926,,,,1.107818,1.107818,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,0.831252,0.807002,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,0.953936,0.926107,1.001661,2.195145,2.195145,2.195145,3.108644,3.108644,3.108644,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,,,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.204926,1.204926,1.204926,,,,0.556539,0.556539,0.555510,1.334779,1.334779,1.334779,,,,0.844013,0.844013,0.879254,,,,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
131,,,,1.195356,2.458284,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.204926,1.204926,1.204926,,,,1.107818,1.107818,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,1.069323,1.038128,0.872840,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,0.953936,0.926107,1.001661,,,,2.951658,2.951658,2.951658,1.279594,1.279594,1.279594,0.745304,0.745304,0.745304,,,,,,0.824087,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.204926,1.204926,1.204926,,,,0.556539,0.556539,0.555510,1.334779,1.334779,1.334779,,,,0.844013,0.844013,0.879254,,,,,,,0.426125,0.426125,0.461839,2.177748,2.177748,2.177748,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
132,,,,1.195356,2.583535,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.204926,1.204926,1.204926,,,,1.107818,1.107818,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,0.998450,0.969323,0.872840,2.492043,2.492043,2.492043,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,0.953936,0.926107,1.001661,,,,,,,1.279594,1.279594,1.279594,0.715704,0.715704,0.715704,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.204926,1.204926,1.204926,,,,0.556539,0.556539,0.555510,1.527416,1.527416,1.527416,,,,0.810315,0.810315,0.879254,,,,,,,0.426125,0.426125,0.461839,2.492043,2.492043,2.492043,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
133,,,,1.195356,2.503080,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,1.107818,1.107818,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,0.998450,0.969323,0.872840,2.961153,2.961153,2.961153,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,0.953936,0.926107,1.001661,,,,,,,1.279594,1.279594,1.279594,0.689510,0.689510,0.689510,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,0.556539,0.556539,0.555510,1.814941,1.814941,1.814941,,,,0.810315,0.810315,0.879254,,,,,,,0.426125,0.426125,0.461839,2.961153,2.961153,2.961153,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
134,,,,1.195356,2.503080,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,1.107818,1.107818,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,0.975258,0.946807,0.872840,2.219414,2.219414,2.219414,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,0.953936,0.926107,1.001661,,,,,,,1.279594,1.279594,1.279594,0.689510,0.689510,0.689510,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,0.556539,0.556539,0.555510,1.360317,1.360317,1.360317,,,,0.810315,0.810315,0.879254,,,,,,,0.426125,0.426125,0.461839,2.219414,2.219414,2.219414,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
135,,,,1.195356,2.503080,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,1.107818,1.107818,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,1.164485,1.130514,1.122822,2.219414,2.219414,2.219414,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,1.227143,1.191344,1.001661,,,,,,,1.279594,1.279594,1.279594,0.689510,0.689510,0.689510,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,0.556539,0.556539,0.555510,1.360317,1.360317,1.360317,,,,0.810315,0.810315,0.879254,,,,,,,0.426125,0.426125,0.461839,2.219414,2.219414,2.219414,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
136,,,,1.195356,2.503080,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,1.164485,1.130514,1.048403,,,,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,1.145810,1.112383,1.001661,,,,,,,1.279594,1.279594,1.279594,0.689510,0.689510,0.689510,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,0.555510,,,,,,,0.810315,0.810315,0.879254,,,,,,,0.426125,0.426125,0.461839,,,,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
137,,,,1.195356,2.503080,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,1.074285,1.042945,1.048403,,,,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,1.145810,1.112383,1.001661,,,,,,,1.279594,1.279594,1.279594,0.689510,0.689510,0.689510,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.810315,0.810315,0.844149,,,,,,,,,0.461839,,,,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
138,,,,1.195356,2.503080,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,1.103525,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,1.074285,1.042945,1.024051,,,,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,1.119195,1.086545,1.001661,,,,,,,1.279594,1.279594,1.279594,0.754244,0.754244,0.754244,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.810315,0.810315,0.844149,,,,,,,,,,,,,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
139,,,,1.195356,2.503080,2.808945,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,0.603263,0.580803,0.587604,,,,1.074285,1.042945,1.222745,,,,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.288538,,,,,,,1.279594,1.279594,1.279594,0.754244,0.754244,0.754244,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.810315,0.810315,0.844149,,,,,,,,,,,,,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
140,,,,1.195356,2.503080,2.952062,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,0.684626,0.580803,0.587604,,,,1.074285,1.042945,1.222745,,,,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.203135,,,,,,,1.279594,1.279594,1.279594,0.754244,0.754244,0.754244,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.710978,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.810315,0.810315,0.844149,,,,,,,,,,,,,,,,1.093448,1.093448,1.210298,1.161501,1.118256,1.062265
141,,,,1.195356,2.503080,2.860131,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.797463,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,,0.659137,0.587604,,,,1.074285,1.042945,1.128032,,,,,,,1.093448,1.093448,1.210298,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.203135,,,,,,,1.279594,1.279594,1.279594,0.754244,0.754244,0.754244,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.797463,0.769184,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.810315,0.810315,0.844149,,,,,,,,,,,,,,,,1.093448,1.093448,1.210298,1.112121,1.118256,1.062265
142,,,,1.195356,2.503080,2.860131,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,,,0.587604,,,,1.074285,1.042945,1.128032,,,,,,,1.295912,1.295912,1.210298,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.175189,,,,,,,1.279594,1.279594,1.279594,0.734366,0.734366,0.734366,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.859724,0.859724,0.844149,,,,,,,,,,,,,,,,1.295912,1.295912,1.210298,1.112121,1.070715,1.062265
143,,,,1.195356,2.503080,2.860131,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,,,0.587604,,,,1.074285,1.042945,1.128032,,,,,,,,,1.210298,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.403208,,,,,,,1.279594,1.279594,1.279594,0.595739,0.595739,0.595739,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,,,0.844149,,,,,,,,,,,,,,,,,,1.210298,1.112121,1.070715,1.062265
144,,,,1.195356,2.503080,2.860131,,,,,,,,,,0.890842,0.890842,0.890842,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,,,0.666855,,,,1.074285,1.042945,1.128032,,,,,,,,,1.434398,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.403208,,,,,,,1.279594,1.279594,1.279594,0.595739,0.595739,0.595739,,,,,,,,,,,,,0.713148,0.713148,0.789358,,,,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,,,0.844149,,,,,,,,,,,,,,,,,,1.434398,,1.070715,1.017104
145,,,,1.195356,2.503080,2.860131,,,,,,,,,,0.852969,0.852969,0.852969,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,,,,,,,1.074285,1.042945,1.128032,,,,,,,,,,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.403208,,,,,,,1.279594,1.279594,1.279594,0.595739,0.595739,0.595739,,,,,,,,,,,,,0.684675,0.684675,0.789358,,,,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,,,0.844149,,,,,,,,,,,,,,,,,,,,,1.017104
146,,,,,2.503080,2.860131,,,,,,,,,,0.852969,0.852969,0.852969,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,,,,,,,1.074285,1.042945,1.128032,,,,,,,,,,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.403208,,,,,,,1.279594,1.279594,1.279594,0.595739,0.595739,0.595739,,,,,,,,,,,,,0.684675,0.684675,0.789358,,,,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,,,0.844149,,,,,,,,,,,,,,,,,,,,,1.017104
147,,,,,2.503080,2.860131,,,,,,,,,,0.852969,0.852969,0.852969,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,,,,,,,1.074285,1.042945,1.128032,,,,,,,,,,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.403208,,,,,,,1.279594,1.279594,1.279594,0.595739,0.595739,0.595739,,,,,,,,,,,,,0.684675,0.684675,0.757842,,,,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,,,0.895621,,,,,,,,,,,,,,,,,,,,,
148,,,,,2.503080,2.860131,,,,,,,,,,,,,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,0.635421,0.635421,0.703324,,,,,,,1.074285,1.042945,1.128032,,,,,,,,,,0.719499,0.692711,0.700823,,,,1.336350,1.297365,1.403208,,,,,,,1.279594,1.279594,1.279594,0.595739,0.595739,0.595739,,,,,,,,,,,,,0.684675,0.684675,0.757842,,,,,,,0.797463,0.862749,0.846018,,,,,,,,,,1.158303,1.158303,1.158303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
