bar,equity,btc_buyhold,drawdown,bh_drawdown
30,8597.564005665427,6430.924880590534,14.024359943345734,35.690751194094666
31,8597.564005665427,5901.953973078593,14.024359943345734,40.98046026921408
32,8597.564005665427,5879.947894051237,14.024359943345734,41.20052105948763
33,8597.564005665427,5732.86148501954,14.024359943345734,42.6713851498046
34,8597.564005665427,5988.536691272254,14.024359943345734,40.11463308727746
35,8597.564005665427,6094.659140251846,14.024359943345734,39.053408597481535
36,8597.564005665427,5890.33434650456,14.024359943345734,41.0966565349544
37,8597.564005665427,5943.465045592705,14.024359943345734,40.56534954407295
38,8597.564005665427,6038.897090751194,14.024359943345734,39.61102909248806
39,8597.564005665427,6880.590534085975,14.024359943345734,31.194094659140248
40,8597.564005665427,6840.9986973512805,14.024359943345734,31.590013026487195
41,8597.564005665427,6946.6000868432475,14.024359943345734,30.533999131567523
42,8597.564005665427,7255.753365175858,14.024359943345734,27.442466348241425
43,8597.564005665427,7003.838471558836,14.024359943345734,29.961615284411636
44,8597.564005665427,6847.607468519323,14.024359943345734,31.523925314806768
45,8597.564005665427,7097.698653929657,14.024359943345734,29.023013460703435
46,8597.564005665427,7188.884064264004,14.024359943345734,28.111159357359956
47,8597.564005665427,7691.689101172383,14.024359943345734,23.083108988276173
48,7524.153734407479,7742.3447676943115,24.758462655925214,22.576552323056887
49,7524.153734407479,7630.933564915329,24.758462655925214,23.69066435084671
50,7524.153734407479,7758.584455058619,24.758462655925214,22.414155449413812
51,7524.153734407479,8354.311767260095,24.758462655925214,16.456882327399054
52,8269.329046982893,7702.987407729049,17.306709530171066,22.97012592270951
53,8269.329046982893,8046.895353886235,17.306709530171066,19.53104646113765
54,8269.329046982893,7742.379504993487,17.306709530171066,22.57620495006513
55,8269.329046982893,8118.106817194964,17.306709530171066,18.818931828050363
56,8269.329046982893,8179.765523230569,17.306709530171066,18.202344767694314
57,8269.329046982893,8029.535388623534,17.306709530171066,19.704646113764657
58,8269.329046982893,7877.967867998263,17.306709530171066,21.220321320017373
59,8639.768486331419,8031.12462006079,13.60231513668581,19.688753799392096
60,8639.768486331419,8467.216673903604,13.60231513668581,15.32783326096396
61,8639.768486331419,8435.944420321319,13.60231513668581,15.640555796786812
62,8639.768486331419,8566.217976552323,13.60231513668581,14.337820234476768
63,8639.768486331419,8388.198002605297,13.60231513668581,16.11801997394703
64,8639.768486331419,8132.870169344334,13.60231513668581,18.671298306556665
65,8892.465329333509,7978.775510204081,11.075346706664915,20.212244897959188
66,8892.465329333509,8085.106382978723,11.075346706664915,19.148936170212774
67,7587.423810614856,7817.802865827182,24.12576189385144,21.821971341728176
68,7587.423810614856,7294.83282674772,24.12576189385144,27.0516717325228
69,7587.423810614856,7352.097264437691,24.12576189385144,26.479027355623092
70,7587.423810614856,7537.742075553625,24.12576189385144,24.62257924446375
71,7587.423810614856,7523.525835866261,24.12576189385144,24.764741641337388
72,7587.423810614856,7348.675640468953,24.12576189385144,26.51324359531047
73,7587.423810614856,7234.04255319149,24.12576189385144,27.6595744680851
74,7587.423810614856,6983.465045592705,24.12576189385144,30.16534954407295
75,7587.423810614856,7155.718627876683,24.12576189385144,28.44281372123317
76,7587.423810614856,7150.230134607034,24.12576189385144,28.497698653929653
77,7587.423810614856,7405.106382978724,24.12576189385144,25.948936170212768
78,7587.423810614856,7278.54103343465,24.12576189385144,27.214589665653506
79,7587.423810614856,6927.581415544941,24.12576189385144,30.724185844550593
80,7587.423810614856,6514.937038645246,24.12576189385144,34.85062961354755
81,7587.423810614856,6578.384715588363,24.12576189385144,34.21615284411637
82,7587.423810614856,6475.9009986973515,24.12576189385144,35.24099001302648
83,7587.423810614856,6369.0490664350855,24.12576189385144,36.309509335649146
84,7587.423810614856,6373.41728180634,24.12576189385144,36.2658271819366
85,7587.423810614856,6165.002171081199,24.12576189385144,38.349978289188016
