cp,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
19,Legacy5BNB,2,64.99,4.7501,20.66,14,57.14,true,1.649866
20,Legacy5BNB,2,52.84,3.6515,23.39,15,53.33,true,1.528392
21,Legacy5BNB,2,58.29,3.9083,20.66,15,53.33,true,1.582880
22,Legacy5BNB,2,58.29,3.9083,20.66,15,53.33,true,1.582880
23,Legacy5BNB,2,58.29,3.9083,20.66,15,53.33,true,1.582880
24,Legacy5BNB,2,281.98,6.3986,16.54,15,60.00,true,3.819785
25,Legacy5BNB,2,281.98,6.3986,16.54,15,60.00,true,3.819785
26,Legacy5BNB,2,298.61,4.4557,16.54,15,60.00,true,3.986103
27,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
28,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
29,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
30,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
31,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
32,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
33,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
34,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
35,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
36,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
37,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
38,Legacy5BNB,2,188.20,4.5639,16.54,16,62.50,true,2.881968
39,Legacy5BNB,2,144.81,3.9232,19.16,17,58.82,true,2.448103
40,Legacy5BNB,2,144.81,3.9232,19.16,17,58.82,true,2.448103
41,Legacy5BNB,2,144.81,3.9232,19.16,17,58.82,true,2.448103
42,Legacy5BNB,2,127.57,3.7134,19.16,17,58.82,true,2.275679
43,Legacy5BNB,2,127.57,3.7134,19.16,17,58.82,true,2.275679
44,Legacy5BNB,2,127.57,3.7134,19.16,17,58.82,true,2.275679
45,Legacy5BNB,2,127.57,3.7134,19.16,17,58.82,true,2.275679
46,Legacy5BNB,2,127.57,3.7134,19.16,17,58.82,true,2.275679
47,Legacy5BNB,2,127.57,3.7134,19.16,17,58.82,true,2.275679
48,Legacy5BNB,2,131.43,3.8046,19.16,17,58.82,true,2.314263
49,Legacy5BNB,2,131.43,3.8046,19.16,17,58.82,true,2.314263
50,Legacy5BNB,2,131.43,3.8046,19.16,17,58.82,true,2.314263
51,Legacy5BNB,2,131.43,3.8046,19.16,17,58.82,true,2.314263
52,Legacy5BNB,2,131.43,3.8046,19.16,17,58.82,true,2.314263
53,Legacy5BNB,2,131.43,3.8046,19.16,17,58.82,true,2.314263
54,Legacy5BNB,2,71.96,4.6170,16.54,15,53.33,true,1.719624
55,Legacy5BNB,2,71.96,4.6170,16.54,15,53.33,true,1.719624
56,Legacy5BNB,2,71.96,4.6170,16.54,15,53.33,true,1.719624
57,Legacy5BNB,2,45.31,3.1531,22.96,16,50.00,true,1.453056
58,Legacy5BNB,2,45.31,3.1531,22.96,16,50.00,true,1.453056
59,Legacy5BNB,2,45.31,3.1531,22.96,16,50.00,true,1.453056
60,Legacy5BNB,2,45.31,3.1531,22.96,16,50.00,true,1.453056
1,Legacy5BNB,3,374.62,8.3916,37.90,15,53.33,true,4.746210
2,Legacy5BNB,3,309.62,7.7812,42.61,15,53.33,true,4.096239
3,Legacy5BNB,3,200.21,6.6304,49.52,15,53.33,true,3.002065
4,Legacy5BNB,3,226.30,6.8778,49.04,15,53.33,true,3.263028
5,Legacy5BNB,3,306.90,7.9227,51.83,14,57.14,true,4.069000
6,Legacy5BNB,3,455.15,9.0450,31.85,14,57.14,true,5.551520
7,Legacy5BNB,3,575.99,10.4136,17.91,13,69.23,true,6.759866
8,Legacy5BNB,3,446.32,9.3164,27.11,13,61.54,true,5.463207
9,Legacy5BNB,3,317.17,7.9332,35.33,14,57.14,true,4.171653
10,Legacy5BNB,3,271.61,7.4099,39.29,14,57.14,true,3.716112
11,Legacy5BNB,3,301.87,7.6904,39.29,14,57.14,true,4.018701
12,Legacy5BNB,3,301.87,7.6904,39.29,14,57.14,true,4.018701
13,Legacy5BNB,3,301.87,7.6904,39.29,14,57.14,true,4.018701
14,Legacy5BNB,3,331.46,8.1319,39.49,14,57.14,true,4.314602
15,Legacy5BNB,3,256.86,7.1189,45.59,15,53.33,true,3.568597
16,Legacy5BNB,3,329.49,7.1415,39.49,15,53.33,true,4.294937
17,Legacy5BNB,3,305.04,7.0120,39.49,15,53.33,true,4.050368
18,Legacy5BNB,3,305.04,7.0120,39.49,15,53.33,true,4.050368
19,Legacy5BNB,3,305.04,7.0120,39.49,15,53.33,true,4.050368
20,Legacy5BNB,3,320.67,7.2025,39.49,15,53.33,true,4.206731
21,Legacy5BNB,3,323.16,7.0239,39.49,15,53.33,true,4.231579
22,Legacy5BNB,3,207.13,5.4113,33.96,16,56.25,true,3.071331
23,Legacy5BNB,3,207.31,5.4344,33.96,16,56.25,true,3.073114
24,Legacy5BNB,3,207.31,5.4344,33.96,16,56.25,true,3.073114
25,Legacy5BNB,3,90.26,4.5011,33.96,16,50.00,true,1.902627
26,Legacy5BNB,3,93.69,4.5155,33.96,16,50.00,true,1.936902
27,Legacy5BNB,3,93.69,4.5155,33.96,16,50.00,true,1.936902
28,Legacy5BNB,3,93.69,4.5155,33.96,16,50.00,true,1.936902
29,Legacy5BNB,3,93.69,4.5155,33.96,16,50.00,true,1.936902
30,Legacy5BNB,3,97.18,4.6152,32.77,16,50.00,true,1.971822
31,Legacy5BNB,3,97.18,4.6152,32.77,16,50.00,true,1.971822
32,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
33,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
34,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
35,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
36,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
37,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
38,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
39,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
40,Legacy5BNB,3,101.03,4.7333,31.99,16,50.00,true,2.010337
41,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
42,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
43,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
44,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
45,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
46,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
47,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
48,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
49,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
50,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
51,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
52,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
53,Legacy5BNB,3,106.73,4.8944,31.99,16,50.00,true,2.067274
54,Legacy5BNB,3,106.12,4.9240,31.99,16,50.00,true,2.061181
55,Legacy5BNB,3,103.07,4.8856,31.99,16,50.00,true,2.030692
56,Legacy5BNB,3,103.07,4.8856,31.99,16,50.00,true,2.030692
57,Legacy5BNB,3,103.07,4.8856,31.99,16,50.00,true,2.030692
58,Legacy5BNB,3,103.07,4.8856,31.99,16,50.00,true,2.030692
59,Legacy5BNB,3,103.07,4.8856,31.99,16,50.00,true,2.030692
60,Legacy5BNB,3,103.07,4.8856,31.99,16,50.00,true,2.030692
1,Legacy5BNB,4,13.23,2.0419,27.32,12,50.00,true,1.132348
2,Legacy5BNB,4,14.66,2.4814,26.77,12,50.00,true,1.146639
3,Legacy5BNB,4,-1.01,0.9851,33.19,13,46.15,false,0.989866
4,Legacy5BNB,4,40.76,4.9072,31.44,12,66.67,true,1.407610
5,Legacy5BNB,4,-16.04,-0.7166,43.33,12,41.67,false,0.839589
6,Legacy5BNB,4,36.98,5.1034,32.80,11,63.64,true,1.369824
7,Legacy5BNB,4,37.50,4.5142,32.55,11,63.64,true,1.374965
8,Legacy5BNB,4,43.42,3.8797,29.64,11,63.64,true,1.434224
9,Legacy5BNB,4,43.42,3.8797,29.64,11,63.64,true,1.434224
10,Legacy5BNB,4,47.25,3.7924,27.77,11,63.64,true,1.472514
11,Legacy5BNB,4,47.25,3.7924,27.77,11,63.64,true,1.472514
12,Legacy5BNB,4,47.25,3.7924,27.77,11,63.64,true,1.472514
13,Legacy5BNB,4,47.25,3.7924,27.77,11,63.64,true,1.472514
14,Legacy5BNB,4,47.25,3.7924,27.77,11,63.64,true,1.472514
15,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
16,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
17,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
18,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
19,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
20,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
21,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
22,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
23,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
24,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
25,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
26,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
27,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
28,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
29,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
30,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
31,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
32,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
33,Legacy5BNB,4,65.25,5.5139,17.22,11,63.64,true,1.652502
34,Legacy5BNB,4,65.25,5.5139,17.22,11,63.64,true,1.652502
35,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
36,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
37,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
38,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
39,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
40,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
41,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
42,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
43,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
44,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
45,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
46,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
47,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
48,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
49,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
50,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
51,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
52,Legacy5BNB,4,49.86,4.0524,26.49,11,63.64,true,1.498590
53,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
54,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
55,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
56,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
57,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
58,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
59,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
60,Legacy5BNB,4,60.10,4.6453,26.49,11,63.64,true,1.600991
1,Legacy5BNB,5,-37.36,-4.4997,47.65,13,30.77,false,0.626395
2,Legacy5BNB,5,-48.14,-6.0344,55.63,13,30.77,false,0.518633
3,Legacy5BNB,5,-46.56,-5.7580,54.28,13,30.77,false,0.534376
4,Legacy5BNB,5,-49.67,-5.1743,57.01,13,30.77,false,0.503341
5,Legacy5BNB,5,-50.53,-5.2335,55.85,13,30.77,false,0.494681
6,Legacy5BNB,5,-41.76,-4.9413,47.97,13,30.77,false,0.582419
7,Legacy5BNB,5,-40.62,-4.7675,48.17,13,30.77,false,0.593850
8,Legacy5BNB,5,-27.26,-2.9052,36.51,13,38.46,false,0.727372
9,Legacy5BNB,5,-25.95,-2.7323,35.37,13,38.46,false,0.740499
10,Legacy5BNB,5,-43.23,-7.6996,43.89,13,38.46,false,0.567692
11,Legacy5BNB,5,-44.30,-7.8956,44.94,13,38.46,false,0.557003
12,Legacy5BNB,5,-45.58,-8.1352,46.21,13,38.46,false,0.544229
13,Legacy5BNB,5,-41.05,-7.0673,41.73,12,41.67,false,0.589501
14,Legacy5BNB,5,-39.51,-6.8098,40.21,12,41.67,false,0.604934
15,Legacy5BNB,5,-23.43,-2.3601,32.74,12,41.67,false,0.765737
16,Legacy5BNB,5,-23.30,-2.2939,31.05,12,41.67,false,0.767027
17,Legacy5BNB,5,-21.50,-2.0630,31.05,12,41.67,false,0.785031
18,Legacy5BNB,5,-21.50,-2.0630,31.05,12,41.67,false,0.785031
19,Legacy5BNB,5,-21.50,-2.0630,31.05,12,41.67,false,0.785031
20,Legacy5BNB,5,-17.52,-1.5505,31.05,12,41.67,false,0.824837
21,Legacy5BNB,5,-17.52,-1.5505,31.05,12,41.67,false,0.824837
22,Legacy5BNB,5,-17.52,-1.5505,31.05,12,41.67,false,0.824837
23,Legacy5BNB,5,-22.77,-2.1861,35.44,12,41.67,false,0.772264
24,Legacy5BNB,5,-24.54,-2.4147,35.44,12,41.67,false,0.754554
25,Legacy5BNB,5,-24.54,-2.4147,35.44,12,41.67,false,0.754554
26,Legacy5BNB,5,-25.36,-2.5502,31.05,13,46.15,false,0.746353
27,Legacy5BNB,5,-30.12,-3.1275,35.44,13,46.15,false,0.698783
28,Legacy5BNB,5,-25.12,-2.4863,31.05,13,46.15,false,0.748840
29,Legacy5BNB,5,-14.09,-1.5939,23.80,12,58.33,false,0.859081
30,Legacy5BNB,5,-14.09,-1.5939,23.80,12,58.33,false,0.859081
31,Legacy5BNB,5,-14.09,-1.5939,23.80,12,58.33,false,0.859081
32,Legacy5BNB,5,-14.09,-1.5939,23.80,12,58.33,false,0.859081
33,Legacy5BNB,5,-14.09,-1.5939,23.80,12,58.33,false,0.859081
34,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
35,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
36,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
37,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
38,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
39,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
40,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
41,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
42,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
43,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
44,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
45,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
46,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
47,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
48,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
49,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
50,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
51,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
52,Legacy5BNB,5,-16.54,-1.7137,23.80,12,58.33,false,0.834611
53,Legacy5BNB,5,-16.54,-1.7137,23.80,12,58.33,false,0.834611
54,Legacy5BNB,5,-16.54,-1.7137,23.80,12,58.33,false,0.834611
55,Legacy5BNB,5,-16.54,-1.7137,23.80,12,58.33,false,0.834611
56,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
57,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
58,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
59,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
60,Legacy5BNB,5,-19.68,-2.3412,23.80,12,58.33,false,0.803163
1,OldGuardNoBNB,0,68.29,5.0674,45.76,17,35.29,true,1.682939
2,OldGuardNoBNB,0,48.67,3.8321,52.47,17,35.29,true,1.486657
3,OldGuardNoBNB,0,36.48,3.9759,25.20,16,50.00,true,1.364764
4,OldGuardNoBNB,0,21.67,3.1936,29.96,15,53.33,true,1.216711
5,OldGuardNoBNB,0,106.40,7.2104,26.36,15,53.33,true,2.064024
6,OldGuardNoBNB,0,162.86,7.5989,37.68,15,46.67,true,2.628553
7,OldGuardNoBNB,0,158.61,7.6112,37.00,15,46.67,true,2.586088
8,OldGuardNoBNB,0,162.87,7.8293,36.36,15,53.33,true,2.628738
9,OldGuardNoBNB,0,114.50,6.3729,37.17,15,53.33,true,2.145022
10,OldGuardNoBNB,0,128.62,6.9740,39.06,15,53.33,true,2.286164
11,OldGuardNoBNB,0,167.00,8.6609,28.83,15,53.33,true,2.669966
12,OldGuardNoBNB,0,167.00,8.6609,28.83,15,53.33,true,2.669966
13,OldGuardNoBNB,0,143.13,7.4664,34.26,16,56.25,true,2.431301
14,OldGuardNoBNB,0,171.97,8.2464,26.46,16,56.25,true,2.719732
15,OldGuardNoBNB,0,171.97,8.2464,26.46,16,56.25,true,2.719732
16,OldGuardNoBNB,0,174.33,7.7654,30.03,17,58.82,true,2.743262
17,OldGuardNoBNB,0,177.94,7.9334,29.11,17,58.82,true,2.779375
18,OldGuardNoBNB,0,153.49,7.4580,29.28,17,58.82,true,2.534941
19,OldGuardNoBNB,0,93.56,5.7273,46.00,18,55.56,true,1.935619
20,OldGuardNoBNB,0,128.48,6.9298,37.10,18,61.11,true,2.284794
21,OldGuardNoBNB,0,128.48,6.9298,37.10,18,61.11,true,2.284794
22,OldGuardNoBNB,0,128.48,6.9298,37.10,18,61.11,true,2.284794
23,OldGuardNoBNB,0,128.48,6.9298,37.10,18,61.11,true,2.284794
24,OldGuardNoBNB,0,129.03,6.9112,36.95,18,61.11,true,2.290293
25,OldGuardNoBNB,0,129.03,6.9112,36.95,18,61.11,true,2.290293
26,OldGuardNoBNB,0,118.53,6.8203,36.95,18,61.11,true,2.185296
27,OldGuardNoBNB,0,118.53,6.8203,36.95,18,61.11,true,2.185296
28,OldGuardNoBNB,0,118.53,6.8203,36.95,18,61.11,true,2.185296
29,OldGuardNoBNB,0,92.08,5.7478,44.58,18,61.11,true,1.920824
30,OldGuardNoBNB,0,71.44,4.9353,44.58,19,57.89,true,1.714380
31,OldGuardNoBNB,0,71.44,4.9353,44.58,19,57.89,true,1.714380
32,OldGuardNoBNB,0,97.11,5.8994,43.13,18,61.11,true,1.971120
33,OldGuardNoBNB,0,97.11,5.8994,43.13,18,61.11,true,1.971120
34,OldGuardNoBNB,0,102.40,5.9135,40.02,19,52.63,true,2.023954
35,OldGuardNoBNB,0,102.40,5.9135,40.02,19,52.63,true,2.023954
36,OldGuardNoBNB,0,102.40,5.9135,40.02,19,52.63,true,2.023954
37,OldGuardNoBNB,0,97.23,5.7579,41.55,19,52.63,true,1.972309
38,OldGuardNoBNB,0,85.89,5.2126,46.37,19,57.89,true,1.858928
39,OldGuardNoBNB,0,85.89,5.2126,46.37,19,57.89,true,1.858928
40,OldGuardNoBNB,0,85.89,5.2126,46.37,19,57.89,true,1.858928
41,OldGuardNoBNB,0,97.23,5.7579,41.55,19,52.63,true,1.972309
42,OldGuardNoBNB,0,97.23,5.7579,41.55,19,52.63,true,1.972309
43,OldGuardNoBNB,0,97.23,5.7579,41.55,19,52.63,true,1.972309
44,OldGuardNoBNB,0,97.23,5.7579,41.55,19,52.63,true,1.972309
45,OldGuardNoBNB,0,108.23,6.1361,41.55,19,52.63,true,2.082327
46,OldGuardNoBNB,0,85.85,5.3267,41.55,20,50.00,true,1.858525
47,OldGuardNoBNB,0,69.60,4.8651,41.46,21,42.86,true,1.695956
48,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
49,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
50,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
51,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
52,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
53,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
54,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
55,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
56,OldGuardNoBNB,0,59.61,4.3996,46.37,21,47.62,true,1.596072
57,OldGuardNoBNB,0,63.79,4.5507,44.96,21,47.62,true,1.637865
58,OldGuardNoBNB,0,63.79,4.5507,44.96,21,47.62,true,1.637865
59,OldGuardNoBNB,0,63.79,4.5507,44.96,21,47.62,true,1.637865
60,OldGuardNoBNB,0,63.79,4.5507,44.96,21,47.62,true,1.637865
1,OldGuardNoBNB,1,-7.42,-0.8675,20.47,13,38.46,false,0.925800
2,OldGuardNoBNB,1,-53.94,-9.3829,56.10,14,21.43,false,0.460594
3,OldGuardNoBNB,1,-61.47,-11.3878,61.47,14,14.29,false,0.385262
4,OldGuardNoBNB,1,-41.05,-4.0457,57.98,13,15.38,false,0.589460
5,OldGuardNoBNB,1,-32.39,-2.6884,51.80,12,16.67,false,0.676123
6,OldGuardNoBNB,1,-40.50,-3.6994,57.58,12,16.67,false,0.595030
7,OldGuardNoBNB,1,-54.06,-11.2147,54.06,12,16.67,false,0.459409
8,OldGuardNoBNB,1,-45.38,-4.4323,61.07,12,16.67,false,0.546163
9,OldGuardNoBNB,1,-48.19,-4.9852,63.06,12,25.00,false,0.518148
10,OldGuardNoBNB,1,-49.58,-10.4117,50.98,12,33.33,false,0.504217
11,OldGuardNoBNB,1,-45.35,-9.1585,46.87,12,33.33,false,0.546477
12,OldGuardNoBNB,1,-45.35,-9.1585,46.87,12,33.33,false,0.546477
13,OldGuardNoBNB,1,-30.78,-2.3628,52.03,12,41.67,false,0.692154
14,OldGuardNoBNB,1,-36.38,-3.6438,44.41,12,41.67,false,0.636209
15,OldGuardNoBNB,1,-36.38,-3.6438,44.41,12,41.67,false,0.636209
16,OldGuardNoBNB,1,-35.30,-3.4795,43.47,12,41.67,false,0.647013
17,OldGuardNoBNB,1,-29.13,-2.8958,38.08,12,41.67,false,0.708712
18,OldGuardNoBNB,1,-29.13,-2.8958,38.08,12,41.67,false,0.708712
19,OldGuardNoBNB,1,-25.21,-2.4838,34.66,12,41.67,false,0.747851
20,OldGuardNoBNB,1,-25.21,-2.4838,34.66,12,41.67,false,0.747851
21,OldGuardNoBNB,1,-25.21,-2.4838,34.66,12,41.67,false,0.747851
22,OldGuardNoBNB,1,-25.21,-2.4838,34.66,12,41.67,false,0.747851
23,OldGuardNoBNB,1,-9.21,-0.5431,22.23,12,50.00,false,0.907876
24,OldGuardNoBNB,1,7.93,1.7327,34.10,12,50.00,true,1.079319
25,OldGuardNoBNB,1,7.93,1.7327,34.10,12,50.00,true,1.079319
26,OldGuardNoBNB,1,-0.07,1.1412,37.76,12,41.67,false,0.999303
27,OldGuardNoBNB,1,-17.97,-0.3857,48.91,12,33.33,false,0.820256
28,OldGuardNoBNB,1,-17.68,-0.4669,48.73,12,33.33,false,0.823163
29,OldGuardNoBNB,1,-7.80,0.4703,42.57,12,41.67,false,0.922026
30,OldGuardNoBNB,1,-7.80,0.4703,42.57,12,41.67,false,0.922026
31,OldGuardNoBNB,1,-5.88,0.6399,41.38,12,41.67,false,0.941163
32,OldGuardNoBNB,1,-5.88,0.6399,41.38,12,41.67,false,0.941163
33,OldGuardNoBNB,1,-5.88,0.6399,41.38,12,41.67,false,0.941163
34,OldGuardNoBNB,1,-22.47,-0.9571,51.71,12,33.33,false,0.775270
35,OldGuardNoBNB,1,-22.47,-0.9571,51.71,12,33.33,false,0.775270
36,OldGuardNoBNB,1,-18.48,-0.5066,49.23,12,33.33,false,0.815196
37,OldGuardNoBNB,1,-18.48,-0.5066,49.23,12,33.33,false,0.815196
38,OldGuardNoBNB,1,-18.48,-0.5066,49.23,12,33.33,false,0.815196
39,OldGuardNoBNB,1,-17.55,-0.4239,48.64,12,33.33,false,0.824534
40,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
41,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
42,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
43,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
44,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
45,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
46,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
47,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
48,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
49,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
50,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
51,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
52,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
53,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
54,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
55,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
56,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
57,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
58,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
59,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
60,OldGuardNoBNB,1,-28.71,-1.1671,55.60,13,30.77,false,0.712926
1,OldGuardNoBNB,2,178.55,8.2964,19.72,14,64.29,true,2.785497
2,OldGuardNoBNB,2,158.64,7.6458,15.69,13,46.15,true,2.586435
3,OldGuardNoBNB,2,192.35,8.5165,15.53,13,61.54,true,2.923527
