em,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
0.07,NoDOGE,4,181.4672,17.4759,9.34,11,72.73,true
0.07,NoDOGE,5,-2.4213,0.9888,31.04,12,41.67,false
0.07,Legacy4,0,132.9201,9.8577,10.77,14,57.14,true
0.07,Legacy4,1,13.7190,2.6175,30.97,13,46.15,true
0.07,Legacy4,2,158.5790,6.1443,25.05,12,58.33,true
0.07,Legacy4,3,66.6026,5.5095,42.91,14,57.14,true
0.07,Legacy4,4,38.7821,5.6003,19.85,11,54.55,true
0.07,Legacy4,5,-33.4726,-3.4730,33.84,13,23.08,false
0.07,Legacy5BNB,0,245.7301,13.0194,10.53,14,64.29,true
0.07,Legacy5BNB,1,13.7227,2.9752,23.07,11,36.36,true
0.07,Legacy5BNB,2,158.5790,6.1443,25.05,12,58.33,true
0.07,Legacy5BNB,3,145.8006,10.4323,17.58,13,61.54,true
0.07,Legacy5BNB,4,92.1212,12.8848,16.23,9,66.67,true
0.07,Legacy5BNB,5,-56.0780,-9.8388,56.67,11,27.27,false
0.07,OldGuardNoBNB,0,238.1288,8.3334,39.12,15,53.33,true
0.07,OldGuardNoBNB,1,-58.7005,-10.2815,59.42,13,30.77,false
0.07,OldGuardNoBNB,2,158.5790,6.1443,25.05,12,58.33,true
0.07,OldGuardNoBNB,3,66.6026,5.5095,42.91,14,57.14,true
0.07,OldGuardNoBNB,4,38.7821,5.6003,19.85,11,54.55,true
0.07,OldGuardNoBNB,5,-54.0724,-9.4926,54.07,13,23.08,false
0.07,LargeCaps5,0,226.0924,8.4926,54.60,14,57.14,true
0.07,LargeCaps5,1,-21.6821,-4.2801,29.66,9,44.44,false
0.07,LargeCaps5,2,239.3192,7.3759,25.05,13,69.23,true
0.07,LargeCaps5,3,66.5397,5.4328,39.57,13,69.23,true
0.07,LargeCaps5,4,127.9446,13.2897,9.36,11,63.64,true
0.07,LargeCaps5,5,-2.4213,0.9888,31.04,12,41.67,false
0.07,Legacy3,0,281.9144,13.8912,9.04,13,69.23,true
0.07,Legacy3,1,-13.5799,0.1043,31.45,13,38.46,false
0.07,Legacy3,2,66.7455,3.8489,29.00,15,33.33,true
0.07,Legacy3,3,124.2258,7.2440,35.38,14,50.00,true
0.07,Legacy3,4,-48.2363,-5.3729,51.21,12,25.00,false
0.07,Legacy3,5,-56.8962,-5.4967,62.02,16,25.00,false
0.07,LowVolume5,0,133.5297,6.1429,24.37,16,56.25,true
0.07,LowVolume5,1,-22.6623,-1.1735,48.20,14,35.71,false
0.07,LowVolume5,2,492.9544,11.0996,25.30,14,64.29,true
0.07,LowVolume5,3,294.9015,8.2540,45.78,14,50.00,true
0.07,LowVolume5,4,-48.5591,-4.5931,49.42,13,30.77,false
0.07,LowVolume5,5,-70.6217,-6.4551,79.58,17,23.53,false
0.07,OldGuard4,0,144.5147,6.6844,35.13,15,53.33,true
0.07,OldGuard4,1,10.1618,2.6649,15.01,11,54.55,true
0.07,OldGuard4,2,71.5437,3.9549,28.85,15,40.00,true
0.07,OldGuard4,3,124.2258,7.2440,35.38,14,50.00,true
0.07,OldGuard4,4,-54.6401,-6.4673,54.64,13,15.38,false
0.07,OldGuard4,5,-58.5586,-4.7698,63.58,17,29.41,false
0.08,Base5,0,226.0924,8.4926,54.60,14,57.14,true
0.08,Base5,1,925.6927,7.3288,11.73,11,63.64,true
0.08,Base5,2,301.6793,9.3736,25.05,12,91.67,true
0.08,Base5,3,45.8382,4.3087,47.43,15,60.00,true
0.08,Base5,4,181.4672,17.4759,9.34,11,72.73,true
0.08,Base5,5,-2.4213,0.9888,31.04,12,41.67,false
0.08,NoDOGE,0,226.0924,8.4926,54.60,14,57.14,true
0.08,NoDOGE,1,-1.7440,0.2608,16.21,8,50.00,false
0.08,NoDOGE,2,239.3192,7.3759,25.05,13,69.23,true
0.08,NoDOGE,3,146.6157,8.2352,31.91,14,71.43,true
0.08,NoDOGE,4,181.4672,17.4759,9.34,11,72.73,true
0.08,NoDOGE,5,-2.4213,0.9888,31.04,12,41.67,false
0.08,Legacy4,0,132.9201,9.8577,10.77,14,57.14,true
0.08,Legacy4,1,42.6695,4.7103,30.97,12,50.00,true
0.08,Legacy4,2,158.5790,6.1443,25.05,12,58.33,true
0.08,Legacy4,3,132.7055,8.9565,22.72,14,57.14,true
0.08,Legacy4,4,38.7821,5.6003,19.85,11,54.55,true
0.08,Legacy4,5,-33.4726,-3.4730,33.84,13,23.08,false
0.08,Legacy5BNB,0,245.7301,13.0194,10.53,14,64.29,true
0.08,Legacy5BNB,1,42.6742,5.5987,23.07,10,40.00,true
0.08,Legacy5BNB,2,158.5790,6.1443,25.05,12,58.33,true
0.08,Legacy5BNB,3,153.6415,10.4727,17.58,13,61.54,true
0.08,Legacy5BNB,4,92.1212,12.8848,16.23,9,66.67,true
0.08,Legacy5BNB,5,-56.0780,-9.8388,56.67,11,27.27,false
0.08,OldGuardNoBNB,0,238.1288,8.3334,39.12,15,53.33,true
0.08,OldGuardNoBNB,1,-48.1865,-8.2137,49.56,12,33.33,false
0.08,OldGuardNoBNB,2,158.5790,6.1443,25.05,12,58.33,true
0.08,OldGuardNoBNB,3,132.7055,8.9565,22.72,14,57.14,true
0.08,OldGuardNoBNB,4,38.7821,5.6003,19.85,11,54.55,true
0.08,OldGuardNoBNB,5,-54.0724,-9.4926,54.07,13,23.08,false
0.08,LargeCaps5,0,226.0924,8.4926,54.60,14,57.14,true
0.08,LargeCaps5,1,-1.7440,0.2608,16.21,8,50.00,false
0.08,LargeCaps5,2,239.3192,7.3759,25.05,13,69.23,true
0.08,LargeCaps5,3,71.8523,5.6163,39.57,13,69.23,true
0.08,LargeCaps5,4,127.9446,13.2897,9.36,11,63.64,true
0.08,LargeCaps5,5,-2.4213,0.9888,31.04,12,41.67,false
0.08,Legacy3,0,281.9144,13.8912,9.04,13,69.23,true
0.08,Legacy3,1,-13.5799,0.1043,31.45,13,38.46,false
0.08,Legacy3,2,55.9875,3.6312,29.00,15,33.33,true
0.08,Legacy3,3,124.2258,7.2440,35.38,14,50.00,true
0.08,Legacy3,4,-48.2363,-5.3729,51.21,12,25.00,false
0.08,Legacy3,5,-56.8962,-5.4967,62.02,16,25.00,false
0.08,LowVolume5,0,133.5297,6.1429,24.37,16,56.25,true
0.08,LowVolume5,1,-22.6623,-1.1735,48.20,14,35.71,false
0.08,LowVolume5,2,492.9544,11.0996,25.30,14,64.29,true
0.08,LowVolume5,3,294.9015,8.2540,45.78,14,50.00,true
0.08,LowVolume5,4,-48.5591,-4.5931,49.42,13,30.77,false
0.08,LowVolume5,5,-70.6217,-6.4551,79.58,17,23.53,false
0.08,OldGuard4,0,144.5147,6.6844,35.13,15,53.33,true
0.08,OldGuard4,1,10.1618,2.6649,15.01,11,54.55,true
0.08,OldGuard4,2,60.4761,3.7370,28.85,15,40.00,true
0.08,OldGuard4,3,124.2258,7.2440,35.38,14,50.00,true
0.08,OldGuard4,4,-54.6401,-6.4673,54.64,13,15.38,false
0.08,OldGuard4,5,-58.5586,-4.7698,63.58,17,29.41,false
0.09,Base5,0,198.3979,7.9921,58.45,14,57.14,true
0.09,Base5,1,925.6927,7.3288,11.73,11,63.64,true
0.09,Base5,2,301.6793,9.3736,25.05,12,91.67,true
0.09,Base5,3,45.8382,4.3087,47.43,15,60.00,true
0.09,Base5,4,181.4672,17.4759,9.34,11,72.73,true
0.09,Base5,5,-2.4213,0.9888,31.04,12,41.67,false
0.09,NoDOGE,0,198.3979,7.9921,58.45,14,57.14,true
0.09,NoDOGE,1,-1.7440,0.2608,16.21,8,50.00,false
0.09,NoDOGE,2,239.3192,7.3759,25.05,13,69.23,true
0.09,NoDOGE,3,146.6157,8.2352,31.91,14,71.43,true
0.09,NoDOGE,4,181.4672,17.4759,9.34,11,72.73,true
0.09,NoDOGE,5,-2.4213,0.9888,31.04,12,41.67,false
0.09,Legacy4,0,126.4833,9.8208,10.77,14,57.14,true
0.09,Legacy4,1,42.6695,4.7103,30.97,12,50.00,true
0.09,Legacy4,2,158.5790,6.1443,25.05,12,58.33,true
0.09,Legacy4,3,119.7170,8.3117,22.72,14,57.14,true
0.09,Legacy4,4,38.7821,5.6003,19.85,11,54.55,true
0.09,Legacy4,5,-33.4726,-3.4730,33.84,13,23.08,false
0.09,Legacy5BNB,0,236.1757,13.0111,10.53,14,64.29,true
0.09,Legacy5BNB,1,42.6742,5.5987,23.07,10,40.00,true
0.09,Legacy5BNB,2,158.5790,6.1443,25.05,12,58.33,true
0.09,Legacy5BNB,3,139.4845,9.7288,17.58,13,61.54,true
0.09,Legacy5BNB,4,92.1212,12.8848,16.23,9,66.67,true
0.09,Legacy5BNB,5,-56.0780,-9.8388,56.67,11,27.27,false
0.09,OldGuardNoBNB,0,228.7845,8.2021,39.12,15,53.33,true
0.09,OldGuardNoBNB,1,-48.1865,-8.2137,49.56,12,33.33,false
0.09,OldGuardNoBNB,2,158.5790,6.1443,25.05,12,58.33,true
0.09,OldGuardNoBNB,3,119.7170,8.3117,22.72,14,57.14,true
0.09,OldGuardNoBNB,4,38.7821,5.6003,19.85,11,54.55,true
0.09,OldGuardNoBNB,5,-54.0724,-9.4926,54.07,13,23.08,false
0.09,LargeCaps5,0,198.3979,7.9921,58.45,14,57.14,true
0.09,LargeCaps5,1,-1.7440,0.2608,16.21,8,50.00,false
0.09,LargeCaps5,2,239.3192,7.3759,25.05,13,69.23,true
0.09,LargeCaps5,3,71.8523,5.6163,39.57,13,69.23,true
0.09,LargeCaps5,4,127.9446,13.2897,9.36,11,63.64,true
0.09,LargeCaps5,5,-2.4213,0.9888,31.04,12,41.67,false
0.09,Legacy3,0,271.3601,13.8574,9.04,13,69.23,true
0.09,Legacy3,1,-13.5799,0.1043,31.45,13,38.46,false
0.09,Legacy3,2,55.9875,3.6312,29.00,15,33.33,true
0.09,Legacy3,3,111.7106,6.8353,38.99,14,50.00,true
0.09,Legacy3,4,-48.2363,-5.3729,51.21,12,25.00,false
0.09,Legacy3,5,-56.8962,-5.4967,62.02,16,25.00,false
0.09,LowVolume5,0,133.5297,6.1429,24.37,16,56.25,true
0.09,LowVolume5,1,-28.4361,-1.8114,52.06,14,35.71,false
0.09,LowVolume5,2,492.9544,11.0996,25.30,14,64.29,true
0.09,LowVolume5,3,294.9015,8.2540,45.78,14,50.00,true
0.09,LowVolume5,4,-48.5591,-4.5931,49.42,13,30.77,false
0.09,LowVolume5,5,-70.6217,-6.4551,79.58,17,23.53,false
0.09,OldGuard4,0,137.7575,6.5427,35.13,15,53.33,true
0.09,OldGuard4,1,10.1618,2.6649,15.01,11,54.55,true
0.09,OldGuard4,2,60.4761,3.7370,28.85,15,40.00,true
0.09,OldGuard4,3,111.7106,6.8353,38.99,14,50.00,true
0.09,OldGuard4,4,-54.6401,-6.4673,54.64,13,15.38,false
0.09,OldGuard4,5,-58.5586,-4.7698,63.58,17,29.41,false
0.10,Base5,0,198.3979,7.9921,58.45,14,57.14,true
0.10,Base5,1,925.6927,7.3288,11.73,11,63.64,true
0.10,Base5,2,301.6793,9.3736,25.05,12,91.67,true
0.10,Base5,3,45.8382,4.3087,47.43,15,60.00,true
0.10,Base5,4,181.4672,17.4759,9.34,11,72.73,true
0.10,Base5,5,-16.8920,-0.7737,37.56,12,33.33,false
0.10,NoDOGE,0,198.3979,7.9921,58.45,14,57.14,true
0.10,NoDOGE,1,-1.7440,0.2608,16.21,8,50.00,false
0.10,NoDOGE,2,239.3192,7.3759,25.05,13,69.23,true
0.10,NoDOGE,3,146.6157,8.2352,31.91,14,71.43,true
0.10,NoDOGE,4,181.4672,17.4759,9.34,11,72.73,true
0.10,NoDOGE,5,-16.8920,-0.7737,37.56,12,33.33,false
0.10,Legacy4,0,126.4833,9.8208,10.77,14,57.14,true
0.10,Legacy4,1,42.6695,4.7103,30.97,12,50.00,true
0.10,Legacy4,2,158.5790,6.1443,25.05,12,58.33,true
0.10,Legacy4,3,119.7170,8.3117,22.72,14,57.14,true
0.10,Legacy4,4,38.7821,5.6003,19.85,11,54.55,true
0.10,Legacy4,5,-33.4726,-3.4730,33.84,13,23.08,false
0.10,Legacy5BNB,0,236.1757,13.0111,10.53,14,64.29,true
0.10,Legacy5BNB,1,42.6742,5.5987,23.07,10,40.00,true
0.10,Legacy5BNB,2,158.5790,6.1443,25.05,12,58.33,true
0.10,Legacy5BNB,3,139.4845,9.7288,17.58,13,61.54,true
0.10,Legacy5BNB,4,92.1212,12.8848,16.23,9,66.67,true
0.10,Legacy5BNB,5,-59.9677,-11.7051,59.97,11,18.18,false
0.10,OldGuardNoBNB,0,228.7845,8.2021,39.12,15,53.33,true
0.10,OldGuardNoBNB,1,-48.1865,-8.2137,49.56,12,33.33,false
0.10,OldGuardNoBNB,2,158.5790,6.1443,25.05,12,58.33,true
0.10,OldGuardNoBNB,3,119.7170,8.3117,22.72,14,57.14,true
0.10,OldGuardNoBNB,4,38.7821,5.6003,19.85,11,54.55,true
0.10,OldGuardNoBNB,5,-54.0724,-9.4926,54.07,13,23.08,false
0.10,LargeCaps5,0,198.3979,7.9921,58.45,14,57.14,true
0.10,LargeCaps5,1,-1.7440,0.2608,16.21,8,50.00,false
0.10,LargeCaps5,2,239.3192,7.3759,25.05,13,69.23,true
0.10,LargeCaps5,3,71.8523,5.6163,39.57,13,69.23,true
0.10,LargeCaps5,4,127.9446,13.2897,9.36,11,63.64,true
0.10,LargeCaps5,5,-16.8920,-0.7737,37.56,12,33.33,false
0.10,Legacy3,0,271.3601,13.8574,9.04,13,69.23,true
0.10,Legacy3,1,-13.5799,0.1043,31.45,13,38.46,false
0.10,Legacy3,2,55.9875,3.6312,29.00,15,33.33,true
0.10,Legacy3,3,111.7106,6.8353,38.99,14,50.00,true
0.10,Legacy3,4,-48.2363,-5.3729,51.21,12,25.00,false
0.10,Legacy3,5,-56.8962,-5.4967,62.02,16,25.00,false
0.10,LowVolume5,0,133.5297,6.1429,24.37,16,56.25,true
0.10,LowVolume5,1,-28.4361,-1.8114,52.06,14,35.71,false
0.10,LowVolume5,2,492.9544,11.0996,25.30,14,64.29,true
0.10,LowVolume5,3,294.9015,8.2540,45.78,14,50.00,true
0.10,LowVolume5,4,-48.5591,-4.5931,49.42,13,30.77,false
0.10,LowVolume5,5,-70.6217,-6.4551,79.58,17,23.53,false
0.10,OldGuard4,0,137.7575,6.5427,35.13,15,53.33,true
0.10,OldGuard4,1,10.1618,2.6649,15.01,11,54.55,true
0.10,OldGuard4,2,60.4761,3.7370,28.85,15,40.00,true
0.10,OldGuard4,3,111.7106,6.8353,38.99,14,50.00,true
0.10,OldGuard4,4,-54.6401,-6.4673,54.64,13,15.38,false
0.10,OldGuard4,5,-58.5586,-4.7698,63.58,17,29.41,false
0.11,Base5,0,198.3979,7.9921,58.45,14,57.14,true
0.11,Base5,1,925.6927,7.3288,11.73,11,63.64,true
0.11,Base5,2,301.6793,9.3736,25.05,12,91.67,true
0.11,Base5,3,45.8382,4.3087,47.43,15,60.00,true
0.11,Base5,4,181.4672,17.4759,9.34,11,72.73,true
0.11,Base5,5,-16.8920,-0.7737,37.56,12,33.33,false
0.11,NoDOGE,0,198.3979,7.9921,58.45,14,57.14,true
0.11,NoDOGE,1,-1.7440,0.2608,16.21,8,50.00,false
0.11,NoDOGE,2,239.3192,7.3759,25.05,13,69.23,true
0.11,NoDOGE,3,146.6157,8.2352,31.91,14,71.43,true
0.11,NoDOGE,4,181.4672,17.4759,9.34,11,72.73,true
0.11,NoDOGE,5,-16.8920,-0.7737,37.56,12,33.33,false
0.11,Legacy4,0,126.4833,9.8208,10.77,14,57.14,true
0.11,Legacy4,1,42.6695,4.7103,30.97,12,50.00,true
0.11,Legacy4,2,158.5790,6.1443,25.05,12,58.33,true
0.11,Legacy4,3,119.7170,8.3117,22.72,14,57.14,true
0.11,Legacy4,4,38.7821,5.6003,19.85,11,54.55,true
0.11,Legacy4,5,-33.4726,-3.4730,33.84,13,23.08,false
0.11,Legacy5BNB,0,236.1757,13.0111,10.53,14,64.29,true
0.11,Legacy5BNB,1,42.6742,5.5987,23.07,10,40.00,true
0.11,Legacy5BNB,2,158.5790,6.1443,25.05,12,58.33,true
0.11,Legacy5BNB,3,139.4845,9.7288,17.58,13,61.54,true
0.11,Legacy5BNB,4,92.1212,12.8848,16.23,9,66.67,true
0.11,Legacy5BNB,5,-59.9677,-11.7051,59.97,11,18.18,false
0.11,OldGuardNoBNB,0,228.7845,8.2021,39.12,15,53.33,true
0.11,OldGuardNoBNB,1,-48.1865,-8.2137,49.56,12,33.33,false
0.11,OldGuardNoBNB,2,158.5790,6.1443,25.05,12,58.33,true
0.11,OldGuardNoBNB,3,119.7170,8.3117,22.72,14,57.14,true
0.11,OldGuardNoBNB,4,38.7821,5.6003,19.85,11,54.55,true
0.11,OldGuardNoBNB,5,-54.0724,-9.4926,54.07,13,23.08,false
0.11,LargeCaps5,0,198.3979,7.9921,58.45,14,57.14,true
0.11,LargeCaps5,1,-1.7440,0.2608,16.21,8,50.00,false
0.11,LargeCaps5,2,239.3192,7.3759,25.05,13,69.23,true
0.11,LargeCaps5,3,71.8523,5.6163,39.57,13,69.23,true
0.11,LargeCaps5,4,127.9446,13.2897,9.36,11,63.64,true
0.11,LargeCaps5,5,-16.8920,-0.7737,37.56,12,33.33,false
0.11,Legacy3,0,271.3601,13.8574,9.04,13,69.23,true
0.11,Legacy3,1,-13.5799,0.1043,31.45,13,38.46,false
0.11,Legacy3,2,55.1203,3.6228,29.40,15,33.33,true
0.11,Legacy3,3,111.7106,6.8353,38.99,14,50.00,true
0.11,Legacy3,4,-48.2363,-5.3729,51.21,12,25.00,false
0.11,Legacy3,5,-49.4809,-4.5458,55.48,15,26.67,false
0.11,LowVolume5,0,133.5297,6.1429,24.37,16,56.25,true
0.11,LowVolume5,1,-28.4361,-1.8114,52.06,14,35.71,false
0.11,LowVolume5,2,489.6582,11.1077,25.71,14,64.29,true
0.11,LowVolume5,3,294.9015,8.2540,45.78,14,50.00,true
0.11,LowVolume5,4,-52.0831,-5.2663,52.89,13,23.08,false
0.11,LowVolume5,5,-65.2836,-5.7052,75.87,16,25.00,false
0.11,OldGuard4,0,137.7575,6.5427,35.13,15,53.33,true
0.11,OldGuard4,1,10.1618,2.6649,15.01,11,54.55,true
0.11,OldGuard4,2,59.5840,3.7290,29.24,15,40.00,true
0.11,OldGuard4,3,111.7106,6.8353,38.99,14,50.00,true
0.11,OldGuard4,4,-56.8840,-6.9576,56.88,13,15.38,false
0.11,OldGuard4,5,-51.4292,-3.9115,57.31,16,31.25,false
0.12,Base5,0,198.3979,7.9921,58.45,14,57.14,true
0.12,Base5,1,925.6927,7.3288,11.73,11,63.64,true
0.12,Base5,2,301.6793,9.3736,25.05,12,91.67,true
0.12,Base5,3,45.8382,4.3087,47.43,15,60.00,true
0.12,Base5,4,171.5242,16.2392,9.34,11,72.73,true
0.12,Base5,5,-23.2049,-1.6651,42.30,12,25.00,false
0.12,NoDOGE,0,198.3979,7.9921,58.45,14,57.14,true
0.12,NoDOGE,1,-1.7440,0.2608,16.21,8,50.00,false
0.12,NoDOGE,2,239.3192,7.3759,25.05,13,69.23,true
0.12,NoDOGE,3,146.6157,8.2352,31.91,14,71.43,true
0.12,NoDOGE,4,171.5242,16.2392,9.34,11,72.73,true
0.12,NoDOGE,5,-11.3203,-0.0756,33.38,11,36.36,false
0.12,Legacy4,0,126.4833,9.8208,10.77,14,57.14,true
0.12,Legacy4,1,42.6695,4.7103,30.97,12,50.00,true
0.12,Legacy4,2,158.5790,6.1443,25.05,12,58.33,true
0.12,Legacy4,3,119.7170,8.3117,22.72,14,57.14,true
0.12,Legacy4,4,24.2401,4.1261,19.85,11,54.55,true
0.12,Legacy4,5,-29.0125,-2.8609,29.40,12,25.00,false
0.12,Legacy5BNB,0,236.1757,13.0111,10.53,14,64.29,true
0.12,Legacy5BNB,1,42.6742,5.5987,23.07,10,40.00,true
0.12,Legacy5BNB,2,158.5790,6.1443,25.05,12,58.33,true
0.12,Legacy5BNB,3,139.4845,9.7288,17.58,13,61.54,true
0.12,Legacy5BNB,4,88.3355,15.2791,8.11,8,75.00,true
0.12,Legacy5BNB,5,-59.5768,-11.5764,59.58,11,18.18,false
0.12,OldGuardNoBNB,0,228.7845,8.2021,39.12,15,53.33,true
0.12,OldGuardNoBNB,1,-48.1865,-8.2137,49.56,12,33.33,false
0.12,OldGuardNoBNB,2,158.5790,6.1443,25.05,12,58.33,true
0.12,OldGuardNoBNB,3,119.7170,8.3117,22.72,14,57.14,true
0.12,OldGuardNoBNB,4,24.2401,4.1261,19.85,11,54.55,true
0.12,OldGuardNoBNB,5,-50.9934,-8.9041,50.99,12,25.00,false
0.12,LargeCaps5,0,198.3979,7.9921,58.45,14,57.14,true
0.12,LargeCaps5,1,-1.7440,0.2608,16.21,8,50.00,false
0.12,LargeCaps5,2,239.3192,7.3759,25.05,13,69.23,true
0.12,LargeCaps5,3,71.8523,5.6163,39.57,13,69.23,true
0.12,LargeCaps5,4,119.8923,12.3731,11.05,11,63.64,true
0.12,LargeCaps5,5,-11.3203,-0.0756,33.38,11,36.36,false
0.12,Legacy3,0,271.3601,13.8574,9.04,13,69.23,true
0.12,Legacy3,1,-13.5799,0.1043,31.45,13,38.46,false
0.12,Legacy3,2,73.9948,4.1498,25.05,14,35.71,true
0.12,Legacy3,3,111.7106,6.8353,38.99,14,50.00,true
0.12,Legacy3,4,-51.7144,-5.8069,54.49,12,25.00,false
0.12,Legacy3,5,-46.0940,-4.1295,52.50,14,28.57,false
0.12,LowVolume5,0,133.5297,6.1429,24.37,16,56.25,true
0.12,LowVolume5,1,-28.4361,-1.8114,52.06,14,35.71,false
0.12,LowVolume5,2,561.4057,12.2434,16.67,13,69.23,true
0.12,LowVolume5,3,294.9015,8.2540,45.78,14,50.00,true
0.12,LowVolume5,4,-71.5187,-9.8723,72.00,13,15.38,false
0.12,LowVolume5,5,-65.2836,-5.7052,75.87,16,25.00,false
0.12,OldGuard4,0,137.7575,6.5427,35.13,15,53.33,true
0.12,OldGuard4,1,10.1618,2.6649,15.01,11,54.55,true
0.12,OldGuard4,2,79.0016,4.2605,25.05,14,42.86,true
0.12,OldGuard4,3,111.7106,6.8353,38.99,14,50.00,true
0.12,OldGuard4,4,-59.7810,-7.3424,59.78,13,15.38,false
0.12,OldGuard4,5,-52.5499,-4.0659,58.30,16,31.25,false
0.13,Base5,0,181.7996,7.7228,58.45,14,57.14,true
0.13,Base5,1,847.6897,7.2572,11.73,11,63.64,true
0.13,Base5,2,301.6793,9.3736,25.05,12,91.67,true
0.13,Base5,3,45.8382,4.3087,47.43,15,60.00,true
0.13,Base5,4,171.5242,16.2392,9.34,11,72.73,true
0.13,Base5,5,-23.2049,-1.6651,42.30,12,25.00,false
0.13,NoDOGE,0,181.7996,7.7228,58.45,14,57.14,true
0.13,NoDOGE,1,-9.2163,-1.7346,22.58,8,50.00,false
0.13,NoDOGE,2,239.3192,7.3759,25.05,13,69.23,true
0.13,NoDOGE,3,146.6157,8.2352,31.91,14,71.43,true
0.13,NoDOGE,4,171.5242,16.2392,9.34,11,72.73,true
0.13,NoDOGE,5,-11.3203,-0.0756,33.38,11,36.36,false
0.13,Legacy4,0,126.4833,9.8208,10.77,14,57.14,true
0.13,Legacy4,1,31.8196,3.9885,36.22,12,50.00,true
0.13,Legacy4,2,158.5790,6.1443,25.05,12,58.33,true
0.13,Legacy4,3,119.7170,8.3117,22.72,14,57.14,true
0.13,Legacy4,4,24.2401,4.1261,19.85,11,54.55,true
0.13,Legacy4,5,-29.0125,-2.8609,29.40,12,25.00,false
0.13,Legacy5BNB,0,217.4761,13.1444,10.53,14,64.29,true
0.13,Legacy5BNB,1,31.8239,4.6914,28.92,10,40.00,true
0.13,Legacy5BNB,2,158.5790,6.1443,25.05,12,58.33,true
0.13,Legacy5BNB,3,139.4845,9.7288,17.58,13,61.54,true
0.13,Legacy5BNB,4,88.3355,15.2791,8.11,8,75.00,true
0.13,Legacy5BNB,5,-59.5768,-11.5764,59.58,11,18.18,false
0.13,OldGuardNoBNB,0,148.6496,6.7234,39.12,15,53.33,true
0.13,OldGuardNoBNB,1,-52.1269,-9.2990,53.40,12,33.33,false
0.13,OldGuardNoBNB,2,158.5790,6.1443,25.05,12,58.33,true
0.13,OldGuardNoBNB,3,119.7170,8.3117,22.72,14,57.14,true
0.13,OldGuardNoBNB,4,24.2401,4.1261,19.85,11,54.55,true
0.13,OldGuardNoBNB,5,-50.9934,-8.9041,50.99,12,25.00,false
0.13,LargeCaps5,0,181.7996,7.7228,58.45,14,57.14,true
0.13,LargeCaps5,1,-9.2163,-1.7346,22.58,8,50.00,false
0.13,LargeCaps5,2,239.3192,7.3759,25.05,13,69.23,true
0.13,LargeCaps5,3,71.8523,5.6163,39.57,13,69.23,true
0.13,LargeCaps5,4,119.8923,12.3731,11.05,11,63.64,true
0.13,LargeCaps5,5,-11.3203,-0.0756,33.38,11,36.36,false
0.13,Legacy3,0,271.3601,13.8574,9.04,13,69.23,true
0.13,Legacy3,1,-13.5799,0.1043,31.45,13,38.46,false
0.13,Legacy3,2,73.9948,4.1498,25.05,14,35.71,true
0.13,Legacy3,3,111.7106,6.8353,38.99,14,50.00,true
0.13,Legacy3,4,-51.7144,-5.8069,54.49,12,25.00,false
0.13,Legacy3,5,-46.0940,-4.1295,52.50,14,28.57,false
0.13,LowVolume5,0,133.5297,6.1429,24.37,16,56.25,true
0.13,LowVolume5,1,-28.4361,-1.8114,52.06,14,35.71,false
0.13,LowVolume5,2,561.4057,12.2434,16.67,13,69.23,true
0.13,LowVolume5,3,294.9015,8.2540,45.78,14,50.00,true
0.13,LowVolume5,4,-71.5187,-9.8723,72.00,13,15.38,false
0.13,LowVolume5,5,-65.2836,-5.7052,75.87,16,25.00,false
0.13,OldGuard4,0,137.7575,6.5427,35.13,15,53.33,true
0.13,OldGuard4,1,1.7841,1.1962,17.12,11,54.55,true
0.13,OldGuard4,2,79.0016,4.2605,25.05,14,42.86,true
0.13,OldGuard4,3,111.7106,6.8353,38.99,14,50.00,true
0.13,OldGuard4,4,-59.7810,-7.3424,59.78,13,15.38,false
0.13,OldGuard4,5,-52.5499,-4.0659,58.30,16,31.25,false
0.14,Base5,0,181.7996,7.7228,58.45,14,57.14,true
0.14,Base5,1,847.6897,7.2572,11.73,11,63.64,true
0.14,Base5,2,301.6793,9.3736,25.05,12,91.67,true
0.14,Base5,3,45.8382,4.3087,47.43,15,60.00,true
0.14,Base5,4,171.5242,16.2392,9.34,11,72.73,true
0.14,Base5,5,-1.8998,0.9616,27.92,11,36.36,false
0.14,NoDOGE,0,181.7996,7.7228,58.45,14,57.14,true
0.14,NoDOGE,1,-9.2163,-1.7346,22.58,8,50.00,false
0.14,NoDOGE,2,239.3192,7.3759,25.05,13,69.23,true
0.14,NoDOGE,3,146.6157,8.2352,31.91,14,71.43,true
0.14,NoDOGE,4,171.5242,16.2392,9.34,11,72.73,true
0.14,NoDOGE,5,-11.3203,-0.0756,33.38,11,36.36,false
0.14,Legacy4,0,105.7803,8.8926,10.77,14,57.14,true
0.14,Legacy4,1,31.8196,3.9885,36.22,12,50.00,true
0.14,Legacy4,2,166.8591,6.6520,25.05,11,72.73,true
0.14,Legacy4,3,119.7170,8.3117,22.72,14,57.14,true
0.14,Legacy4,4,24.2401,4.1261,19.85,11,54.55,true
0.14,Legacy4,5,-29.0125,-2.8609,29.40,12,25.00,false
0.14,Legacy5BNB,0,217.4761,13.1444,10.53,14,64.29,true
0.14,Legacy5BNB,1,31.8239,4.6914,28.92,10,40.00,true
0.14,Legacy5BNB,2,28.9390,2.3558,25.05,11,63.64,true
0.14,Legacy5BNB,3,139.4845,9.7288,17.58,13,61.54,true
