hold_max,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
66,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
67,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
68,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
69,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
70,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
71,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
72,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
73,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
74,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
75,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
76,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
77,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
78,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
79,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
80,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
81,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
82,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
83,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
84,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
85,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
86,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
87,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
88,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
89,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
90,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
91,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
92,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
93,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
94,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
95,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
96,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
97,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
98,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
99,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
100,Base5,3,-33.4667,-2.355161,50.4570,10,50.0000,false,0.66533345
1,Base5,4,108.2018,6.802453,13.1427,37,62.1622,true,2.08201766
2,Base5,4,93.1107,6.631151,13.3403,31,64.5161,true,1.93110686
3,Base5,4,15.6534,2.072025,18.4936,27,59.2593,true,1.15653400
4,Base5,4,79.6529,5.581044,19.4115,23,56.5217,true,1.79652884
5,Base5,4,49.9836,4.765310,20.4813,20,65.0000,true,1.49983556
6,Base5,4,54.2117,5.278282,21.9357,19,57.8947,true,1.54211685
7,Base5,4,-2.9274,0.340451,27.8638,18,50.0000,false,0.97072632
8,Base5,4,52.8490,5.443607,29.1106,15,66.6667,true,1.52848962
9,Base5,4,40.4314,5.839597,20.9788,14,71.4286,true,1.40431405
10,Base5,4,-11.2530,-0.529271,30.9904,14,50.0000,false,0.88746957
11,Base5,4,-14.6847,-0.830955,31.1404,14,50.0000,false,0.85315255
12,Base5,4,3.3715,1.331435,29.6144,13,53.8462,true,1.03371459
13,Base5,4,125.7321,12.258540,14.8333,11,72.7273,true,2.25732081
14,Base5,4,97.7853,8.754557,14.8333,11,63.6364,true,1.97785280
15,Base5,4,84.8881,8.568259,14.8333,10,60.0000,true,1.84888082
16,Base5,4,101.7057,13.726426,8.0250,10,60.0000,true,2.01705728
17,Base5,4,60.2132,8.756286,17.3745,10,60.0000,true,1.60213225
18,Base5,4,48.4145,5.674860,25.1527,10,40.0000,true,1.48414468
19,Base5,4,20.5754,3.751234,25.1527,10,40.0000,true,1.20575446
20,Base5,4,37.4641,6.454911,13.5342,9,44.4444,true,1.37464145
21,Base5,4,28.4695,5.724937,13.5342,9,44.4444,true,1.28469467
22,Base5,4,21.1243,4.921448,13.5342,9,44.4444,true,1.21124285
23,Base5,4,21.1496,4.960095,13.5342,9,44.4444,true,1.21149596
24,Base5,4,26.7195,5.627785,13.5342,9,44.4444,true,1.26719461
25,Base5,4,33.2126,6.263987,13.5342,9,44.4444,true,1.33212607
26,Base5,4,31.8606,6.212685,13.5342,9,44.4444,true,1.31860561
27,Base5,4,32.9878,6.362969,13.5342,9,44.4444,true,1.32987761
28,Base5,4,66.7875,8.345694,25.1527,9,44.4444,true,1.66787492
29,Base5,4,62.6877,8.093751,25.1527,9,44.4444,true,1.62687656
30,Base5,4,69.0277,8.541042,25.1527,9,44.4444,true,1.69027685
31,Base5,4,131.0553,13.866995,13.5342,8,50.0000,true,2.31055314
32,Base5,4,105.5414,14.487877,13.5342,8,50.0000,true,2.05541374
33,Base5,4,98.8762,14.263002,13.5342,8,50.0000,true,1.98876223
34,Base5,4,97.4575,14.175383,13.5342,8,50.0000,true,1.97457450
35,Base5,4,31.0191,6.878074,13.5342,9,44.4444,true,1.31019060
36,Base5,4,17.7005,4.040449,16.1481,9,44.4444,true,1.17700542
37,Base5,4,18.5258,3.836441,18.5178,9,44.4444,true,1.18525822
38,Base5,4,19.5848,3.980040,18.5178,9,44.4444,true,1.19584845
39,Base5,4,83.0179,13.595654,13.5342,8,50.0000,true,1.83017874
40,Base5,4,28.9070,5.271395,13.5342,9,44.4444,true,1.28906978
41,Base5,4,31.3599,5.041788,14.8356,9,44.4444,true,1.31359941
42,Base5,4,86.2828,13.761949,13.5342,8,50.0000,true,1.86282814
43,Base5,4,65.7664,12.294375,13.5342,8,50.0000,true,1.65766446
44,Base5,4,60.4882,11.802215,13.5342,8,50.0000,true,1.60488243
45,Base5,4,49.0197,10.813650,13.5342,8,50.0000,true,1.49019737
46,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
47,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
48,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
49,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
50,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
51,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
52,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
53,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
54,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
55,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
56,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
57,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
58,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
59,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
60,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
61,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
62,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
63,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
64,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
65,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
66,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
67,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
68,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
69,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
70,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
71,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
72,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
73,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
74,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
75,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
76,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
77,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
78,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
79,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
80,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
81,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
82,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
83,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
84,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
85,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
86,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
87,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
88,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
89,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
90,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
91,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
92,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
93,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
94,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
95,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
96,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
97,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
98,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
99,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
100,Base5,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
1,Base5,5,35.6690,3.892815,11.6082,30,46.6667,true,1.35668986
2,Base5,5,1.8409,0.726528,16.3928,26,46.1538,true,1.01840934
3,Base5,5,-36.5839,-3.850334,46.0005,25,36.0000,false,0.63416144
4,Base5,5,-8.9126,-0.119859,25.5103,20,35.0000,false,0.91087420
5,Base5,5,-25.5284,-2.299253,34.0523,20,40.0000,false,0.74471599
6,Base5,5,25.9615,3.481482,23.7809,18,50.0000,true,1.25961483
7,Base5,5,-5.0559,0.270049,24.3403,17,35.2941,false,0.94944051
8,Base5,5,-21.0929,-1.861518,25.7349,17,41.1765,false,0.78907084
9,Base5,5,2.2406,1.060441,20.2547,15,53.3333,true,1.02240647
10,Base5,5,1.1655,1.123380,27.3570,15,40.0000,true,1.01165484
11,Base5,5,7.1704,1.928826,25.6962,13,46.1538,true,1.07170352
12,Base5,5,3.1592,1.487378,27.0976,13,38.4615,true,1.03159208
13,Base5,5,-2.8413,0.787154,28.8061,13,38.4615,false,0.97158743
14,Base5,5,-2.4802,0.987889,31.9069,13,38.4615,false,0.97519837
15,Base5,5,-7.7577,0.179022,32.5144,13,46.1538,false,0.92242306
16,Base5,5,-18.0390,-0.783327,37.7911,12,33.3333,false,0.81960998
17,Base5,5,-24.6608,-1.735990,40.8129,13,30.7692,false,0.75339210
18,Base5,5,-24.0706,-2.001789,40.5005,13,30.7692,false,0.75929430
19,Base5,5,-21.9470,-1.611118,37.5506,12,33.3333,false,0.78053000
20,Base5,5,4.3659,1.829440,19.9402,11,36.3636,true,1.04365901
21,Base5,5,4.2424,1.837316,19.6721,11,36.3636,true,1.04242450
22,Base5,5,7.4501,2.260488,19.6721,11,36.3636,true,1.07450055
23,Base5,5,-2.6558,0.993398,22.4975,11,36.3636,false,0.97344164
24,Base5,5,9.9084,2.566630,19.6721,10,40.0000,true,1.09908359
25,Base5,5,6.1327,2.157856,23.9391,9,44.4444,true,1.06132748
26,Base5,5,2.0261,1.507062,23.9391,9,44.4444,true,1.02026060
27,Base5,5,-2.2943,0.732485,23.9391,9,44.4444,false,0.97705663
28,Base5,5,-3.3109,0.537670,23.9391,9,44.4444,false,0.96689099
29,Base5,5,-4.1542,0.372383,23.9391,9,44.4444,false,0.95845813
30,Base5,5,0.0969,1.176709,23.9391,9,44.4444,true,1.00096899
31,Base5,5,-3.6228,0.476505,23.9391,9,44.4444,false,0.96377199
32,Base5,5,-2.6236,0.669860,23.9391,9,44.4444,false,0.97376435
33,Base5,5,0.2297,1.202055,23.9391,9,44.4444,true,1.00229745
34,Base5,5,3.7819,1.823262,23.9391,9,44.4444,true,1.03781943
35,Base5,5,0.5070,1.252210,23.9391,9,44.4444,true,1.00506990
36,Base5,5,1.5813,1.444348,23.9391,9,44.4444,true,1.01581313
37,Base5,5,1.5062,1.430868,23.9391,9,44.4444,true,1.01506226
38,Base5,5,1.0268,1.344821,23.9391,9,44.4444,true,1.01026824
39,Base5,5,2.0665,1.529272,23.9391,9,44.4444,true,1.02066492
40,Base5,5,-0.5327,1.058931,23.9391,9,44.4444,false,0.99467322
41,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
42,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
43,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
44,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
45,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
46,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
47,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
48,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
49,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
50,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
51,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
52,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
53,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
54,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
55,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
56,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
57,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
58,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
59,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
60,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
61,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
62,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
63,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
64,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
65,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
66,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
67,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
68,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
69,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
70,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
71,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
72,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
73,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
74,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
75,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
76,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
77,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
78,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
79,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
80,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
81,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
82,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
83,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
84,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
85,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
86,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
87,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
88,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
89,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
90,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
91,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
92,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
93,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
94,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
95,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
96,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
97,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
98,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
99,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
100,Base5,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
1,NoDOGE,0,261.8490,8.892217,30.0752,36,72.2222,true,3.61848953
2,NoDOGE,0,148.2337,5.292087,46.0983,33,66.6667,true,2.48233709
3,NoDOGE,0,117.1843,4.902083,61.6003,27,59.2593,true,2.17184304
4,NoDOGE,0,310.4019,8.304754,67.4043,23,69.5652,true,4.10401852
5,NoDOGE,0,398.1724,8.689983,58.4974,22,63.6364,true,4.98172394
6,NoDOGE,0,155.7798,6.485364,58.7746,20,65.0000,true,2.55779824
7,NoDOGE,0,377.1785,8.844271,50.1785,19,57.8947,true,4.77178482
8,NoDOGE,0,278.7627,7.776234,58.7918,17,52.9412,true,3.78762678
9,NoDOGE,0,312.0690,7.953978,54.5961,17,52.9412,true,4.12068965
10,NoDOGE,0,211.4631,7.420797,54.5961,17,52.9412,true,3.11463119
11,NoDOGE,0,82.7241,5.712940,54.5961,16,62.5000,true,1.82724144
12,NoDOGE,0,379.5913,9.479158,54.5961,14,57.1429,true,4.79591349
13,NoDOGE,0,330.3710,10.067816,54.5961,14,57.1429,true,4.30371032
14,NoDOGE,0,307.1851,9.228554,54.5961,14,57.1429,true,4.07185061
15,NoDOGE,0,149.9929,7.168765,54.5961,14,50.0000,true,2.49992913
16,NoDOGE,0,563.9767,10.784926,54.5961,14,57.1429,true,6.63976719
17,NoDOGE,0,433.8661,11.025223,52.2376,12,66.6667,true,5.33866077
18,NoDOGE,0,314.4518,9.132751,52.2376,12,50.0000,true,4.14451794
19,NoDOGE,0,417.4210,10.523100,52.2376,11,54.5455,true,5.17421031
20,NoDOGE,0,139.7011,7.015279,52.2376,12,50.0000,true,2.39701084
21,NoDOGE,0,113.8228,6.661498,52.2376,12,50.0000,true,2.13822801
22,NoDOGE,0,109.2046,6.706512,52.2376,12,50.0000,true,2.09204622
23,NoDOGE,0,102.6321,6.598082,52.2376,12,50.0000,true,2.02632060
24,NoDOGE,0,221.1747,9.526896,52.2376,11,54.5455,true,3.21174668
25,NoDOGE,0,208.4484,9.180868,52.2376,11,54.5455,true,3.08448423
26,NoDOGE,0,904.0573,18.633985,20.7753,9,66.6667,true,10.04057275
27,NoDOGE,0,573.1849,13.725100,20.7753,9,66.6667,true,6.73184898
28,NoDOGE,0,729.6774,14.683001,20.7753,9,66.6667,true,8.29677376
29,NoDOGE,0,597.2483,13.798782,20.7753,9,66.6667,true,6.97248345
30,NoDOGE,0,570.9218,12.082263,24.0155,9,55.5556,true,6.70921827
31,NoDOGE,0,420.6914,11.128798,40.2871,9,55.5556,true,5.20691374
32,NoDOGE,0,494.8693,11.789053,23.5434,9,55.5556,true,5.94869295
33,NoDOGE,0,434.1494,10.516550,27.0552,9,55.5556,true,5.34149442
34,NoDOGE,0,527.6072,10.701773,20.7753,9,55.5556,true,6.27607203
35,NoDOGE,0,459.1155,10.629915,20.7753,9,55.5556,true,5.59115458
36,NoDOGE,0,470.0073,10.757447,20.7753,9,55.5556,true,5.70007328
37,NoDOGE,0,516.8787,10.612400,20.7753,9,55.5556,true,6.16878722
38,NoDOGE,0,453.8829,10.527446,20.7753,9,44.4444,true,5.53882909
39,NoDOGE,0,607.3215,11.291099,20.7753,8,50.0000,true,7.07321529
40,NoDOGE,0,608.3247,11.464800,20.7753,8,50.0000,true,7.08324650
41,NoDOGE,0,574.6907,11.575883,20.7753,8,50.0000,true,6.74690725
42,NoDOGE,0,574.0895,11.680344,20.7753,8,50.0000,true,6.74089499
43,NoDOGE,0,547.6277,11.733136,20.7753,8,50.0000,true,6.47627713
44,NoDOGE,0,539.8824,11.906660,20.7753,8,50.0000,true,6.39882402
45,NoDOGE,0,506.7162,12.092833,20.7753,8,50.0000,true,6.06716212
46,NoDOGE,0,461.3965,11.936747,20.7753,8,50.0000,true,5.61396481
47,NoDOGE,0,481.1599,12.128341,20.9254,8,50.0000,true,5.81159884
48,NoDOGE,0,461.0548,12.041490,24.4042,8,50.0000,true,5.61054767
49,NoDOGE,0,455.8739,11.948317,24.4042,8,50.0000,true,5.55873905
50,NoDOGE,0,862.1785,13.831766,20.7753,7,71.4286,true,9.62178534
51,NoDOGE,0,855.6362,13.809991,20.7753,7,71.4286,true,9.55636248
52,NoDOGE,0,843.7020,13.770591,20.7753,7,71.4286,true,9.43702019
53,NoDOGE,0,853.4692,13.859753,20.7753,7,71.4286,true,9.53469233
54,NoDOGE,0,781.4627,13.532881,20.7753,7,71.4286,true,8.81462659
55,NoDOGE,0,788.9209,13.806513,20.7753,7,57.1429,true,8.88920922
56,NoDOGE,0,775.2396,13.658218,20.7753,7,57.1429,true,8.75239553
57,NoDOGE,0,859.3610,14.308943,20.7753,7,57.1429,true,9.59361008
58,NoDOGE,0,852.0451,14.331142,20.7753,7,57.1429,true,9.52045072
59,NoDOGE,0,879.1765,14.415980,20.7753,7,57.1429,true,9.79176455
60,NoDOGE,0,793.7145,14.569638,20.7753,7,57.1429,true,8.93714511
61,NoDOGE,0,735.6229,14.037188,20.7753,7,57.1429,true,8.35622880
62,NoDOGE,0,724.5108,13.891562,20.7753,7,57.1429,true,8.24510795
63,NoDOGE,0,825.7397,14.661878,20.7753,7,57.1429,true,9.25739719
64,NoDOGE,0,801.8444,14.413479,20.7753,7,57.1429,true,9.01844362
65,NoDOGE,0,798.0635,14.328488,20.7753,7,57.1429,true,8.98063459
66,NoDOGE,0,766.6574,14.021303,20.7753,7,57.1429,true,8.66657419
67,NoDOGE,0,792.0013,14.172443,20.7753,7,57.1429,true,8.92001289
68,NoDOGE,0,804.8800,14.222691,20.7753,7,57.1429,true,9.04879992
69,NoDOGE,0,811.7579,14.224863,20.7753,7,57.1429,true,9.11757874
70,NoDOGE,0,862.8170,14.675510,20.7753,7,57.1429,true,9.62817026
71,NoDOGE,0,923.2107,14.915055,20.7753,7,57.1429,true,10.23210696
72,NoDOGE,0,1009.6335,15.797123,20.7753,6,66.6667,true,11.09633468
73,NoDOGE,0,1000.7265,15.665467,20.7753,6,66.6667,true,11.00726497
74,NoDOGE,0,952.8382,15.234820,20.7753,6,66.6667,true,10.52838157
75,NoDOGE,0,989.1816,15.453320,20.7753,6,66.6667,true,10.89181554
76,NoDOGE,0,987.7900,15.382055,20.7753,6,66.6667,true,10.87789999
77,NoDOGE,0,1010.9499,15.498260,20.7753,6,66.6667,true,11.10949908
78,NoDOGE,0,933.2673,14.849159,20.7753,6,66.6667,true,10.33267264
79,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
80,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
81,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
82,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
83,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
84,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
85,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
86,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
87,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
88,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
89,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
90,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
91,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
92,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
93,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
94,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
95,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
96,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
97,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
98,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
99,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
100,NoDOGE,0,878.6758,14.379904,20.7753,6,66.6667,true,9.78675778
1,NoDOGE,1,58.0949,8.104829,7.3265,22,59.0909,true,1.58094870
2,NoDOGE,1,40.9775,6.281195,13.2586,19,52.6316,true,1.40977462
3,NoDOGE,1,77.8701,9.061882,13.8007,16,62.5000,true,1.77870141
4,NoDOGE,1,93.2477,12.829620,9.3367,14,64.2857,true,1.93247714
