universe,window,atr_mult,vol_lb,vol_mult,vol_label,ret_pct,sharpe,max_dd,trades,win_rate,pass
LargeCaps5,W6,2.00,20,1.00,SMA20_1.00,-4.14,-1.6628,4.14,2,0.0,false
LargeCaps5,W6,2.00,20,1.25,SMA20_1.25,-4.14,-1.6628,4.14,2,0.0,false
LargeCaps5,W6,2.00,10,1.00,SMA10_1.00,-2.62,-1.2107,2.62,1,0.0,false
LargeCaps5,W6,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W6,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W6,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LargeCaps5,W6,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W0,0.00,0,0.00,none,-1.76,0.1724,35.21,31,35.5,true
Legacy3,W0,0.00,20,1.00,SMA20_1.00,18.39,0.7742,20.86,21,38.1,true
Legacy3,W0,0.00,20,1.25,SMA20_1.25,24.01,1.0250,13.52,15,40.0,true
Legacy3,W0,0.00,10,1.00,SMA10_1.00,16.54,0.7137,25.80,19,36.8,true
Legacy3,W0,0.10,0,0.00,none,-17.41,-0.4751,35.08,25,32.0,false
Legacy3,W0,0.10,20,1.00,SMA20_1.00,-1.22,0.1176,21.30,17,35.3,true
Legacy3,W0,0.10,20,1.25,SMA20_1.25,2.64,0.2652,14.21,12,33.3,true
Legacy3,W0,0.10,10,1.00,SMA10_1.00,-3.54,0.0349,26.81,16,31.2,true
Legacy3,W0,0.20,0,0.00,none,-20.08,-0.6737,31.95,22,27.3,false
Legacy3,W0,0.20,20,1.00,SMA20_1.00,-1.22,0.1176,21.30,17,35.3,true
Legacy3,W0,0.20,20,1.25,SMA20_1.25,2.64,0.2652,14.21,12,33.3,true
Legacy3,W0,0.20,10,1.00,SMA10_1.00,3.72,0.3158,21.30,15,33.3,true
Legacy3,W0,0.30,0,0.00,none,-19.11,-1.0244,25.74,16,25.0,false
Legacy3,W0,0.30,20,1.00,SMA20_1.00,-9.64,-0.4455,18.82,12,33.3,false
Legacy3,W0,0.30,20,1.25,SMA20_1.25,-10.58,-1.0132,17.91,9,33.3,false
Legacy3,W0,0.30,10,1.00,SMA10_1.00,-9.64,-0.4455,18.82,12,33.3,false
Legacy3,W0,0.50,0,0.00,none,-15.69,-0.8965,17.51,12,25.0,false
Legacy3,W0,0.50,20,1.00,SMA20_1.00,-8.15,-0.4088,15.04,9,33.3,false
Legacy3,W0,0.50,20,1.25,SMA20_1.25,-9.11,-1.2381,11.08,6,33.3,false
Legacy3,W0,0.50,10,1.00,SMA10_1.00,-8.15,-0.4088,15.04,9,33.3,false
Legacy3,W0,0.75,0,0.00,none,-19.23,-1.9679,20.98,8,25.0,false
Legacy3,W0,0.75,20,1.00,SMA20_1.00,-13.68,-1.4501,15.55,6,33.3,false
Legacy3,W0,0.75,20,1.25,SMA20_1.25,-1.89,-0.2753,6.28,4,50.0,false
Legacy3,W0,0.75,10,1.00,SMA10_1.00,-13.68,-1.4501,15.55,6,33.3,false
Legacy3,W0,1.00,0,0.00,none,-3.96,-0.4873,8.52,4,50.0,false
Legacy3,W0,1.00,20,1.00,SMA20_1.00,-3.96,-0.4873,8.52,4,50.0,false
Legacy3,W0,1.00,20,1.25,SMA20_1.25,4.69,1.6035,0.28,3,66.7,true
Legacy3,W0,1.00,10,1.00,SMA10_1.00,-3.96,-0.4873,8.52,4,50.0,false
Legacy3,W0,1.50,0,0.00,none,4.98,1.7069,0.00,2,100.0,false
Legacy3,W0,1.50,20,1.00,SMA20_1.00,4.98,1.7069,0.00,2,100.0,false
Legacy3,W0,1.50,20,1.25,SMA20_1.25,4.98,1.7069,0.00,2,100.0,false
Legacy3,W0,1.50,10,1.00,SMA10_1.00,4.98,1.7069,0.00,2,100.0,false
Legacy3,W0,2.00,0,0.00,none,4.98,1.7069,0.00,2,100.0,false
Legacy3,W0,2.00,20,1.00,SMA20_1.00,4.98,1.7069,0.00,2,100.0,false
Legacy3,W0,2.00,20,1.25,SMA20_1.25,4.98,1.7069,0.00,2,100.0,false
Legacy3,W0,2.00,10,1.00,SMA10_1.00,4.98,1.7069,0.00,2,100.0,false
Legacy3,W0,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W0,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W0,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W0,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W1,0.00,0,0.00,none,1.16,0.2153,32.74,31,45.2,true
Legacy3,W1,0.00,20,1.00,SMA20_1.00,-8.02,-0.2353,37.77,23,39.1,false
Legacy3,W1,0.00,20,1.25,SMA20_1.25,11.17,0.6938,20.11,13,53.8,true
Legacy3,W1,0.00,10,1.00,SMA10_1.00,-11.52,-0.4532,34.77,19,36.8,false
Legacy3,W1,0.10,0,0.00,none,-3.28,-0.0141,28.34,27,48.1,false
Legacy3,W1,0.10,20,1.00,SMA20_1.00,-12.77,-0.6012,33.70,20,40.0,false
Legacy3,W1,0.10,20,1.25,SMA20_1.25,1.38,0.1993,19.56,11,54.5,true
Legacy3,W1,0.10,10,1.00,SMA10_1.00,-19.31,-1.0928,33.18,17,35.3,false
Legacy3,W1,0.20,0,0.00,none,-10.65,-0.4089,32.09,22,40.9,false
Legacy3,W1,0.20,20,1.00,SMA20_1.00,-16.18,-0.8255,36.30,18,33.3,false
Legacy3,W1,0.20,20,1.25,SMA20_1.25,-2.59,-0.0573,21.37,9,44.4,false
Legacy3,W1,0.20,10,1.00,SMA10_1.00,-22.47,-1.3354,35.80,15,26.7,false
Legacy3,W1,0.30,0,0.00,none,-4.64,-0.1464,25.31,16,37.5,false
Legacy3,W1,0.30,20,1.00,SMA20_1.00,-5.89,-0.2680,26.29,13,30.8,false
Legacy3,W1,0.30,20,1.25,SMA20_1.25,10.65,0.8622,9.01,6,50.0,true
Legacy3,W1,0.30,10,1.00,SMA10_1.00,-9.66,-0.5634,25.71,11,27.3,false
Legacy3,W1,0.50,0,0.00,none,-0.69,0.0705,18.18,10,30.0,true
Legacy3,W1,0.50,20,1.00,SMA20_1.00,-1.85,-0.0291,19.13,8,25.0,false
Legacy3,W1,0.50,20,1.25,SMA20_1.25,16.34,1.3046,4.14,4,50.0,true
Legacy3,W1,0.50,10,1.00,SMA10_1.00,-1.08,0.0225,18.49,8,25.0,true
Legacy3,W1,0.75,0,0.00,none,-14.04,-1.0239,23.50,8,12.5,false
Legacy3,W1,0.75,20,1.00,SMA20_1.00,-9.13,-0.6606,19.13,7,14.3,false
Legacy3,W1,0.75,20,1.25,SMA20_1.25,7.71,0.7778,4.14,3,33.3,true
Legacy3,W1,0.75,10,1.00,SMA10_1.00,-8.42,-0.6138,18.49,7,14.3,false
Legacy3,W1,1.00,0,0.00,none,-0.71,0.0193,11.63,5,20.0,true
Legacy3,W1,1.00,20,1.00,SMA20_1.00,4.96,0.5244,6.59,4,25.0,true
Legacy3,W1,1.00,20,1.25,SMA20_1.25,7.71,0.7778,4.14,3,33.3,true
Legacy3,W1,1.00,10,1.00,SMA10_1.00,-0.71,0.0193,11.63,5,20.0,true
Legacy3,W1,1.50,0,0.00,none,9.83,0.9735,2.25,2,50.0,false
Legacy3,W1,1.50,20,1.00,SMA20_1.00,9.83,0.9735,2.25,2,50.0,false
Legacy3,W1,1.50,20,1.25,SMA20_1.25,9.83,0.9735,2.25,2,50.0,false
Legacy3,W1,1.50,10,1.00,SMA10_1.00,9.83,0.9735,2.25,2,50.0,false
Legacy3,W1,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W1,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W1,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W1,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W1,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W1,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W1,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W1,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W2,0.00,0,0.00,none,14.40,0.7416,23.92,21,42.9,true
Legacy3,W2,0.00,20,1.00,SMA20_1.00,3.86,0.3394,20.66,15,40.0,true
Legacy3,W2,0.00,20,1.25,SMA20_1.25,-7.51,-0.4564,15.89,9,33.3,false
Legacy3,W2,0.00,10,1.00,SMA10_1.00,-6.33,-0.2455,19.16,15,40.0,false
Legacy3,W2,0.10,0,0.00,none,-0.85,0.0874,20.07,15,40.0,true
Legacy3,W2,0.10,20,1.00,SMA20_1.00,11.31,0.7418,14.97,13,46.2,true
Legacy3,W2,0.10,20,1.25,SMA20_1.25,-0.88,0.0299,9.86,7,42.9,true
Legacy3,W2,0.10,10,1.00,SMA10_1.00,0.16,0.1318,13.56,12,41.7,true
Legacy3,W2,0.20,0,0.00,none,11.66,0.7453,12.52,11,54.5,true
Legacy3,W2,0.20,20,1.00,SMA20_1.00,20.20,1.2119,9.21,10,60.0,true
Legacy3,W2,0.20,20,1.25,SMA20_1.25,-0.88,0.0299,9.86,7,42.9,true
Legacy3,W2,0.20,10,1.00,SMA10_1.00,4.29,0.3700,12.52,10,50.0,true
Legacy3,W2,0.30,0,0.00,none,13.57,0.8420,11.02,10,60.0,true
Legacy3,W2,0.30,20,1.00,SMA20_1.00,22.25,1.3165,9.21,9,66.7,true
Legacy3,W2,0.30,20,1.25,SMA20_1.25,0.81,0.1563,9.86,6,50.0,true
Legacy3,W2,0.30,10,1.00,SMA10_1.00,6.08,0.4710,11.02,9,55.6,true
Legacy3,W2,0.50,0,0.00,none,-7.63,-0.5000,19.22,6,50.0,false
Legacy3,W2,0.50,20,1.00,SMA20_1.00,-0.57,0.0391,13.04,5,60.0,true
Legacy3,W2,0.50,20,1.25,SMA20_1.25,-9.38,-1.0558,13.04,4,50.0,false
Legacy3,W2,0.50,10,1.00,SMA10_1.00,-7.63,-0.5000,19.22,6,50.0,false
Legacy3,W2,0.75,0,0.00,none,-13.27,-1.3641,15.66,3,33.3,false
Legacy3,W2,0.75,20,1.00,SMA20_1.00,-6.64,-0.8004,9.21,2,50.0,false
Legacy3,W2,0.75,20,1.25,SMA20_1.25,-6.64,-0.8004,9.21,2,50.0,false
Legacy3,W2,0.75,10,1.00,SMA10_1.00,-13.27,-1.3641,15.66,3,33.3,false
Legacy3,W2,1.00,0,0.00,none,-6.64,-0.8004,9.21,2,50.0,false
Legacy3,W2,1.00,20,1.00,SMA20_1.00,-6.64,-0.8004,9.21,2,50.0,false
Legacy3,W2,1.00,20,1.25,SMA20_1.25,-6.64,-0.8004,9.21,2,50.0,false
Legacy3,W2,1.00,10,1.00,SMA10_1.00,-6.64,-0.8004,9.21,2,50.0,false
Legacy3,W2,1.50,0,0.00,none,2.83,1.2107,0.00,1,100.0,false
Legacy3,W2,1.50,20,1.00,SMA20_1.00,2.83,1.2107,0.00,1,100.0,false
Legacy3,W2,1.50,20,1.25,SMA20_1.25,2.83,1.2107,0.00,1,100.0,false
Legacy3,W2,1.50,10,1.00,SMA10_1.00,2.83,1.2107,0.00,1,100.0,false
Legacy3,W2,2.00,0,0.00,none,2.83,1.2107,0.00,1,100.0,false
Legacy3,W2,2.00,20,1.00,SMA20_1.00,2.83,1.2107,0.00,1,100.0,false
Legacy3,W2,2.00,20,1.25,SMA20_1.25,2.83,1.2107,0.00,1,100.0,false
Legacy3,W2,2.00,10,1.00,SMA10_1.00,2.83,1.2107,0.00,1,100.0,false
Legacy3,W2,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W2,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W2,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W2,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W3,0.00,0,0.00,none,743.81,2.5832,19.85,35,68.6,true
Legacy3,W3,0.00,20,1.00,SMA20_1.00,51.35,1.6251,17.47,17,52.9,true
Legacy3,W3,0.00,20,1.25,SMA20_1.25,32.36,1.5872,14.92,11,54.5,true
Legacy3,W3,0.00,10,1.00,SMA10_1.00,21.38,0.8788,12.29,15,46.7,true
Legacy3,W3,0.10,0,0.00,none,186.74,2.2604,15.16,25,64.0,true
Legacy3,W3,0.10,20,1.00,SMA20_1.00,48.07,1.6274,12.29,15,53.3,true
Legacy3,W3,0.10,20,1.25,SMA20_1.25,42.56,2.0603,8.36,10,60.0,true
Legacy3,W3,0.10,10,1.00,SMA10_1.00,18.76,0.8311,12.29,13,46.2,true
Legacy3,W3,0.20,0,0.00,none,109.55,1.7187,15.16,20,60.0,true
Legacy3,W3,0.20,20,1.00,SMA20_1.00,28.31,1.1453,12.29,12,50.0,true
Legacy3,W3,0.20,20,1.25,SMA20_1.25,31.32,1.7428,8.36,8,62.5,true
Legacy3,W3,0.20,10,1.00,SMA10_1.00,9.40,0.5295,12.29,11,45.5,true
Legacy3,W3,0.30,0,0.00,none,33.79,1.0625,15.16,17,58.8,true
Legacy3,W3,0.30,20,1.00,SMA20_1.00,34.43,1.3373,12.29,11,54.5,true
Legacy3,W3,0.30,20,1.25,SMA20_1.25,31.32,1.7428,8.36,8,62.5,true
Legacy3,W3,0.30,10,1.00,SMA10_1.00,14.61,0.7156,12.29,10,50.0,true
Legacy3,W3,0.50,0,0.00,none,28.62,1.0921,12.58,12,58.3,true
Legacy3,W3,0.50,20,1.00,SMA20_1.00,58.01,2.0942,4.69,9,66.7,true
Legacy3,W3,0.50,20,1.25,SMA20_1.25,31.32,1.7428,8.36,8,62.5,true
Legacy3,W3,0.50,10,1.00,SMA10_1.00,25.64,1.1112,11.97,9,55.6,true
Legacy3,W3,0.75,0,0.00,none,25.64,1.1112,11.97,9,55.6,true
Legacy3,W3,0.75,20,1.00,SMA20_1.00,42.72,1.7656,4.69,8,62.5,true
Legacy3,W3,0.75,20,1.25,SMA20_1.25,18.61,1.2959,8.36,7,57.1,true
Legacy3,W3,0.75,10,1.00,SMA10_1.00,25.64,1.1112,11.97,9,55.6,true
Legacy3,W3,1.00,0,0.00,none,15.78,0.7924,12.73,8,50.0,true
Legacy3,W3,1.00,20,1.00,SMA20_1.00,31.52,1.4523,4.69,7,57.1,true
Legacy3,W3,1.00,20,1.25,SMA20_1.25,9.30,0.8023,8.36,6,50.0,true
Legacy3,W3,1.00,10,1.00,SMA10_1.00,15.78,0.7924,12.73,8,50.0,true
Legacy3,W3,1.50,0,0.00,none,5.02,0.5925,4.69,2,50.0,false
Legacy3,W3,1.50,20,1.00,SMA20_1.00,5.02,0.5925,4.69,2,50.0,false
Legacy3,W3,1.50,20,1.25,SMA20_1.25,5.02,0.5925,4.69,2,50.0,false
Legacy3,W3,1.50,10,1.00,SMA10_1.00,5.02,0.5925,4.69,2,50.0,false
Legacy3,W3,2.00,0,0.00,none,5.02,0.5925,4.69,2,50.0,false
Legacy3,W3,2.00,20,1.00,SMA20_1.00,5.02,0.5925,4.69,2,50.0,false
Legacy3,W3,2.00,20,1.25,SMA20_1.25,5.02,0.5925,4.69,2,50.0,false
Legacy3,W3,2.00,10,1.00,SMA10_1.00,5.02,0.5925,4.69,2,50.0,false
Legacy3,W3,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W3,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W3,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W3,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,0.00,0,0.00,none,-2.61,-0.0405,29.61,21,52.4,false
Legacy3,W4,0.00,20,1.00,SMA20_1.00,-9.73,-0.8089,18.00,12,41.7,false
Legacy3,W4,0.00,20,1.25,SMA20_1.25,-3.09,-0.3403,9.59,5,60.0,false
Legacy3,W4,0.00,10,1.00,SMA10_1.00,-8.93,-0.9213,13.70,10,40.0,false
Legacy3,W4,0.10,0,0.00,none,-7.97,-0.4050,29.61,19,47.4,false
Legacy3,W4,0.10,20,1.00,SMA20_1.00,-9.73,-0.8089,18.00,12,41.7,false
Legacy3,W4,0.10,20,1.25,SMA20_1.25,-3.09,-0.3403,9.59,5,60.0,false
Legacy3,W4,0.10,10,1.00,SMA10_1.00,-8.93,-0.9213,13.70,10,40.0,false
Legacy3,W4,0.20,0,0.00,none,-13.39,-0.8714,27.35,16,43.8,false
Legacy3,W4,0.20,20,1.00,SMA20_1.00,-14.23,-1.3720,18.00,11,36.4,false
Legacy3,W4,0.20,20,1.25,SMA20_1.25,-3.09,-0.3403,9.59,5,60.0,false
Legacy3,W4,0.20,10,1.00,SMA10_1.00,-8.93,-0.9213,13.70,10,40.0,false
Legacy3,W4,0.30,0,0.00,none,-14.47,-0.9870,28.25,14,42.9,false
Legacy3,W4,0.30,20,1.00,SMA20_1.00,-15.30,-1.5751,19.02,9,33.3,false
Legacy3,W4,0.30,20,1.25,SMA20_1.25,-3.09,-0.3403,9.59,5,60.0,false
Legacy3,W4,0.30,10,1.00,SMA10_1.00,-10.07,-1.1322,14.02,8,37.5,false
Legacy3,W4,0.50,0,0.00,none,-19.20,-1.7904,23.82,11,36.4,false
Legacy3,W4,0.50,20,1.00,SMA20_1.00,-10.07,-1.1322,14.02,8,37.5,false
Legacy3,W4,0.50,20,1.25,SMA20_1.25,-3.09,-0.3403,9.59,5,60.0,false
Legacy3,W4,0.50,10,1.00,SMA10_1.00,-10.07,-1.1322,14.02,8,37.5,false
Legacy3,W4,0.75,0,0.00,none,-0.61,-0.0217,7.97,5,60.0,false
Legacy3,W4,0.75,20,1.00,SMA20_1.00,-1.99,-0.2067,7.97,4,50.0,false
Legacy3,W4,0.75,20,1.25,SMA20_1.25,-1.34,-0.1206,7.37,3,66.7,false
Legacy3,W4,0.75,10,1.00,SMA10_1.00,-1.99,-0.2067,7.97,4,50.0,false
Legacy3,W4,1.00,0,0.00,none,-1.34,-0.1206,7.37,3,66.7,false
Legacy3,W4,1.00,20,1.00,SMA20_1.00,-1.34,-0.1206,7.37,3,66.7,false
Legacy3,W4,1.00,20,1.25,SMA20_1.25,-1.34,-0.1206,7.37,3,66.7,false
Legacy3,W4,1.00,10,1.00,SMA10_1.00,-1.34,-0.1206,7.37,3,66.7,false
Legacy3,W4,1.50,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,1.50,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,1.50,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,1.50,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W4,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W5,0.00,0,0.00,none,-60.71,-4.1739,62.69,21,9.5,false
Legacy3,W5,0.00,20,1.00,SMA20_1.00,-53.91,-3.7045,54.65,15,6.7,false
Legacy3,W5,0.00,20,1.25,SMA20_1.25,-48.97,-3.2818,49.78,10,10.0,false
Legacy3,W5,0.00,10,1.00,SMA10_1.00,-51.33,-3.4726,52.10,12,8.3,false
Legacy3,W5,0.10,0,0.00,none,-58.90,-3.9989,60.97,18,11.1,false
Legacy3,W5,0.10,20,1.00,SMA20_1.00,-51.79,-3.5166,52.56,12,8.3,false
Legacy3,W5,0.10,20,1.25,SMA20_1.25,-48.97,-3.2818,49.78,10,10.0,false
Legacy3,W5,0.10,10,1.00,SMA10_1.00,-51.09,-3.4479,51.86,11,9.1,false
Legacy3,W5,0.20,0,0.00,none,-58.25,-4.0506,58.92,16,6.2,false
Legacy3,W5,0.20,20,1.00,SMA20_1.00,-51.79,-3.5166,52.56,12,8.3,false
Legacy3,W5,0.20,20,1.25,SMA20_1.25,-48.97,-3.2818,49.78,10,10.0,false
Legacy3,W5,0.20,10,1.00,SMA10_1.00,-51.09,-3.4479,51.86,11,9.1,false
Legacy3,W5,0.30,0,0.00,none,-56.12,-3.8796,56.81,15,6.7,false
Legacy3,W5,0.30,20,1.00,SMA20_1.00,-51.79,-3.5166,52.56,12,8.3,false
Legacy3,W5,0.30,20,1.25,SMA20_1.25,-48.97,-3.2818,49.78,10,10.0,false
Legacy3,W5,0.30,10,1.00,SMA10_1.00,-51.09,-3.4479,51.86,11,9.1,false
Legacy3,W5,0.50,0,0.00,none,-51.86,-3.5418,52.63,13,7.7,false
Legacy3,W5,0.50,20,1.00,SMA20_1.00,-47.12,-3.1629,47.96,10,10.0,false
Legacy3,W5,0.50,20,1.25,SMA20_1.25,-46.35,-3.0920,47.20,9,11.1,false
Legacy3,W5,0.50,10,1.00,SMA10_1.00,-46.35,-3.0920,47.20,9,11.1,false
Legacy3,W5,0.75,0,0.00,none,-31.91,-2.4194,33.00,7,14.3,false
Legacy3,W5,0.75,20,1.00,SMA20_1.00,-28.10,-2.1085,29.24,5,20.0,false
Legacy3,W5,0.75,20,1.25,SMA20_1.25,-28.10,-2.1085,29.24,5,20.0,false
Legacy3,W5,0.75,10,1.00,SMA10_1.00,-28.10,-2.1085,29.24,5,20.0,false
Legacy3,W5,1.00,0,0.00,none,-30.67,-2.3520,30.67,5,0.0,false
Legacy3,W5,1.00,20,1.00,SMA20_1.00,-29.24,-2.2280,29.24,4,0.0,false
Legacy3,W5,1.00,20,1.25,SMA20_1.25,-29.24,-2.2280,29.24,4,0.0,false
Legacy3,W5,1.00,10,1.00,SMA10_1.00,-29.24,-2.2280,29.24,4,0.0,false
Legacy3,W5,1.50,0,0.00,none,-12.65,-1.2107,12.65,1,0.0,false
Legacy3,W5,1.50,20,1.00,SMA20_1.00,-12.65,-1.2107,12.65,1,0.0,false
Legacy3,W5,1.50,20,1.25,SMA20_1.25,-12.65,-1.2107,12.65,1,0.0,false
Legacy3,W5,1.50,10,1.00,SMA10_1.00,-12.65,-1.2107,12.65,1,0.0,false
Legacy3,W5,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W5,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W5,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W5,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W5,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W5,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W5,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W5,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W6,0.00,0,0.00,none,-60.05,-4.9698,61.74,33,15.2,false
Legacy3,W6,0.00,20,1.00,SMA20_1.00,-43.74,-3.5353,46.53,21,19.0,false
Legacy3,W6,0.00,20,1.25,SMA20_1.25,-40.03,-3.2590,42.56,18,16.7,false
Legacy3,W6,0.00,10,1.00,SMA10_1.00,-39.60,-3.2104,42.15,19,21.1,false
Legacy3,W6,0.10,0,0.00,none,-55.88,-4.6902,58.07,26,15.4,false
Legacy3,W6,0.10,20,1.00,SMA20_1.00,-44.00,-3.6988,46.78,18,16.7,false
Legacy3,W6,0.10,20,1.25,SMA20_1.25,-40.31,-3.4238,42.83,15,13.3,false
Legacy3,W6,0.10,10,1.00,SMA10_1.00,-39.88,-3.3732,42.42,16,18.8,false
Legacy3,W6,0.20,0,0.00,none,-50.36,-4.2056,52.46,21,14.3,false
Legacy3,W6,0.20,20,1.00,SMA20_1.00,-43.26,-3.6371,45.65,16,12.5,false
Legacy3,W6,0.20,20,1.25,SMA20_1.25,-39.05,-3.3006,41.62,14,14.3,false
Legacy3,W6,0.20,10,1.00,SMA10_1.00,-39.88,-3.3732,42.42,16,18.8,false
Legacy3,W6,0.30,0,0.00,none,-47.48,-3.9306,49.70,19,15.8,false
Legacy3,W6,0.30,20,1.00,SMA20_1.00,-39.96,-3.3389,42.49,14,14.3,false
Legacy3,W6,0.30,20,1.25,SMA20_1.25,-36.89,-3.1185,39.56,13,15.4,false
Legacy3,W6,0.30,10,1.00,SMA10_1.00,-36.38,-3.0623,39.07,14,21.4,false
Legacy3,W6,0.50,0,0.00,none,-37.18,-3.4395,38.97,15,13.3,false
Legacy3,W6,0.50,20,1.00,SMA20_1.00,-28.19,-2.7376,30.24,10,10.0,false
Legacy3,W6,0.50,20,1.25,SMA20_1.25,-28.19,-2.7376,30.24,10,10.0,false
Legacy3,W6,0.50,10,1.00,SMA10_1.00,-27.60,-2.6698,29.67,11,18.2,false
Legacy3,W6,0.75,0,0.00,none,-21.22,-2.2148,23.47,9,22.2,false
Legacy3,W6,0.75,20,1.00,SMA20_1.00,-19.40,-2.0506,21.70,7,14.3,false
Legacy3,W6,0.75,20,1.25,SMA20_1.25,-19.40,-2.0506,21.70,7,14.3,false
Legacy3,W6,0.75,10,1.00,SMA10_1.00,-17.67,-1.8522,20.02,7,28.6,false
Legacy3,W6,1.00,0,0.00,none,-9.45,-1.8717,9.95,5,20.0,false
Legacy3,W6,1.00,20,1.00,SMA20_1.00,-9.95,-1.9888,9.95,4,0.0,false
Legacy3,W6,1.00,20,1.25,SMA20_1.25,-9.95,-1.9888,9.95,4,0.0,false
Legacy3,W6,1.00,10,1.00,SMA10_1.00,-8.01,-1.6194,8.52,4,25.0,false
Legacy3,W6,1.50,0,0.00,none,-4.14,-1.6628,4.14,2,0.0,false
Legacy3,W6,1.50,20,1.00,SMA20_1.00,-4.14,-1.6628,4.14,2,0.0,false
Legacy3,W6,1.50,20,1.25,SMA20_1.25,-4.14,-1.6628,4.14,2,0.0,false
Legacy3,W6,1.50,10,1.00,SMA10_1.00,-2.62,-1.2107,2.62,1,0.0,false
Legacy3,W6,2.00,0,0.00,none,-4.14,-1.6628,4.14,2,0.0,false
Legacy3,W6,2.00,20,1.00,SMA20_1.00,-4.14,-1.6628,4.14,2,0.0,false
Legacy3,W6,2.00,20,1.25,SMA20_1.25,-4.14,-1.6628,4.14,2,0.0,false
Legacy3,W6,2.00,10,1.00,SMA10_1.00,-2.62,-1.2107,2.62,1,0.0,false
Legacy3,W6,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
Legacy3,W6,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
Legacy3,W6,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
Legacy3,W6,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W0,0.00,0,0.00,none,-41.01,-2.7388,42.29,20,20.0,false
