cooldown,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
1,Legacy3,0,1.26894761,26.8948,2.073742,6.2433,34,50.0000,true
1,Legacy3,1,1.40393779,40.3938,3.796502,4.7516,56,60.7143,true
1,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
1,Legacy3,3,1.05057887,5.0579,0.503567,8.1814,26,53.8462,true
1,Legacy3,4,0.87764835,-12.2352,-1.012462,25.9335,45,37.7778,false
1,Legacy3,5,1.01032134,1.0321,0.221376,9.3180,34,32.3529,true
1,Legacy3,6,1.03481086,3.4811,0.604477,6.4951,48,47.9167,true
1,LowVolume5,0,1.31488741,31.4887,1.997341,9.0450,46,54.3478,true
1,LowVolume5,1,1.27835508,27.8355,2.268204,12.2804,65,52.3077,true
1,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
1,LowVolume5,3,0.95063787,-4.9362,-0.162014,22.8300,45,42.2222,false
1,LowVolume5,4,0.81925410,-18.0746,-1.352025,30.9725,50,40.0000,false
1,LowVolume5,5,1.13970730,13.9707,1.420880,10.4575,48,39.5833,true
1,LowVolume5,6,0.89362268,-10.6377,-1.681120,12.4572,47,36.1702,false
1,OldGuard4,0,1.20436036,20.4360,1.558759,8.4533,38,50.0000,true
1,OldGuard4,1,1.33474583,33.4746,3.175301,5.1868,59,57.6271,true
1,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
1,OldGuard4,3,1.16126352,16.1264,1.017590,9.1335,40,47.5000,true
1,OldGuard4,4,0.88315494,-11.6845,-0.780191,30.1078,52,36.5385,false
1,OldGuard4,5,0.99166244,-0.8338,-0.084500,10.5729,43,32.5581,false
1,OldGuard4,6,0.95133944,-4.8661,-0.723139,11.9510,57,40.3509,false
2,Base5,0,1.28004412,28.0044,1.505860,11.7856,50,44.0000,true
2,Base5,1,1.60910003,60.9100,3.375060,7.5595,70,55.7143,true
2,Base5,2,1.58643790,58.6438,3.156099,7.3770,58,62.0690,true
2,Base5,3,1.13490094,13.4901,1.119155,13.4928,37,54.0541,true
2,Base5,4,0.83982403,-16.0176,-0.689670,27.8400,61,44.2623,false
2,Base5,5,1.13312934,13.3129,1.309669,7.2838,54,48.1481,true
2,NoDOGE,0,1.28641964,28.6420,1.907385,10.7711,40,47.5000,true
2,NoDOGE,1,1.59915606,59.9156,3.441129,6.2786,65,56.9231,true
2,NoDOGE,2,1.51064709,51.0647,2.906148,10.1735,51,62.7451,true
2,NoDOGE,3,1.08710985,8.7110,0.788250,14.4100,32,53.1250,true
2,NoDOGE,4,0.85206606,-14.7934,-0.756003,27.0463,50,44.0000,false
2,NoDOGE,5,1.09491761,9.4918,1.048765,6.5859,43,46.5116,true
2,Legacy4,0,1.38116449,38.1164,2.264590,6.5485,39,51.2821,true
2,Legacy4,1,1.63725609,63.7256,4.010914,5.7687,61,60.6557,true
2,Legacy4,2,1.42122251,42.1223,2.325901,9.8042,40,55.0000,true
2,Legacy4,3,1.12210682,12.2107,1.056413,8.1814,29,58.6207,true
2,Legacy4,4,0.75620714,-24.3793,-1.669928,34.9412,53,35.8491,false
2,Legacy4,5,1.00286787,0.2868,0.092780,9.2650,38,36.8421,true
2,Legacy4,6,1.06037036,6.0370,0.902697,7.5698,53,49.0566,true
2,Legacy5BNB,0,1.48654158,48.6542,2.472602,6.5485,46,52.1739,true
2,Legacy5BNB,1,1.55182009,55.1820,3.492152,6.0999,67,56.7164,true
2,Legacy5BNB,2,1.61730815,61.7308,2.786811,9.5712,50,58.0000,true
2,Legacy5BNB,3,1.07538977,7.5390,0.600093,13.3995,36,55.5556,true
2,Legacy5BNB,4,0.87039679,-12.9603,-0.730671,30.6763,56,41.0714,false
2,Legacy5BNB,5,1.02614849,2.6148,0.440783,7.1345,42,38.0952,true
2,Legacy5BNB,6,1.13993654,13.9937,1.736948,6.8876,64,53.1250,true
2,OldGuardNoBNB,0,1.32317608,32.3176,1.955633,7.2048,43,51.1628,true
2,OldGuardNoBNB,1,1.55424834,55.4248,3.657760,6.5628,64,57.8125,true
2,OldGuardNoBNB,2,1.31757749,31.7577,1.842668,11.0782,49,46.9388,true
2,OldGuardNoBNB,3,1.24722394,24.7224,1.464333,10.0138,41,53.6585,true
2,OldGuardNoBNB,4,0.75663628,-24.3364,-1.457181,40.9148,59,35.5932,false
2,OldGuardNoBNB,5,0.99379033,-0.6210,-0.038421,10.0243,45,37.7778,false
2,OldGuardNoBNB,6,1.02137946,2.1379,0.347604,10.1424,61,45.9016,true
2,LargeCaps5,0,1.36400647,36.4006,2.246559,7.7461,48,47.9167,true
2,LargeCaps5,1,1.48888046,48.8880,2.875317,7.4193,75,52.0000,true
2,LargeCaps5,2,1.74571839,74.5718,3.533432,9.7088,62,62.9032,true
2,LargeCaps5,3,1.04184984,4.1850,0.422159,13.6918,39,51.2821,true
2,LargeCaps5,4,0.98885775,-1.1142,0.068601,23.1863,54,48.1481,false
2,LargeCaps5,5,1.10349921,10.3499,1.139197,5.8094,46,45.6522,true
2,Legacy3,0,1.21356365,21.3564,1.773060,5.9105,31,51.6129,true
2,Legacy3,1,1.42646869,42.6469,3.749021,4.2859,51,60.7843,true
2,Legacy3,2,1.22135414,22.1354,1.596760,11.1120,32,50.0000,true
2,Legacy3,3,1.10196236,10.1962,0.948306,8.1814,24,58.3333,true
2,Legacy3,4,0.79738897,-20.2611,-1.953312,30.2253,41,31.7073,false
2,Legacy3,5,0.97621833,-2.3782,-0.376314,10.7845,34,29.4118,false
2,Legacy3,6,1.04070215,4.0702,0.763223,5.7142,44,52.2727,true
2,LowVolume5,0,1.24107040,24.1070,1.646314,9.0450,44,54.5455,true
2,LowVolume5,1,1.33207927,33.2079,2.544166,11.0552,58,51.7241,true
2,LowVolume5,2,1.22465959,22.4660,1.624455,9.2122,41,46.3415,true
2,LowVolume5,3,0.99438682,-0.5613,0.087880,22.6614,41,46.3415,false
2,LowVolume5,4,0.76439069,-23.5609,-1.926702,36.3336,45,35.5556,false
2,LowVolume5,5,1.08805341,8.8053,0.943600,11.4234,46,36.9565,true
2,LowVolume5,6,0.89895446,-10.1046,-1.662981,12.1548,44,38.6364,false
2,OldGuard4,0,1.14059907,14.0599,1.185008,10.6166,36,50.0000,true
2,OldGuard4,1,1.35616632,35.6166,3.166860,5.1868,54,57.4074,true
2,OldGuard4,2,1.16911944,16.9119,1.260621,12.6264,42,42.8571,true
2,OldGuard4,3,1.22483334,22.4833,1.387575,8.6531,36,52.7778,true
2,OldGuard4,4,0.78119785,-21.8802,-1.709000,37.1103,48,31.2500,false
2,OldGuard4,5,0.95602125,-4.3979,-0.654457,12.0128,42,30.9524,false
2,OldGuard4,6,0.96435486,-3.5645,-0.568049,10.0983,53,41.5094,false
3,Base5,0,1.30728750,30.7287,1.471458,13.6401,45,44.4444,true
3,Base5,1,1.29752608,29.7526,2.054304,11.3903,64,50.0000,true
3,Base5,2,1.57447904,57.4479,3.307134,5.4769,53,66.0377,true
3,Base5,3,1.16936325,16.9363,1.373672,13.4928,35,57.1429,true
3,Base5,4,0.95087107,-4.9129,-0.111225,19.8519,53,49.0566,false
3,Base5,5,1.09688951,9.6890,1.140868,7.2715,50,48.0000,true
3,NoDOGE,0,1.28229094,28.2291,1.972392,12.6470,35,51.4286,true
3,NoDOGE,1,1.28950758,28.9508,2.063256,8.9544,59,50.8475,true
3,NoDOGE,2,1.45301453,45.3015,2.797365,8.2312,47,63.8298,true
3,NoDOGE,3,1.12012095,12.0121,1.047162,14.4100,30,56.6667,true
3,NoDOGE,4,0.92064609,-7.9354,-0.358713,21.6421,45,46.6667,false
3,NoDOGE,5,1.05198435,5.1984,0.721351,5.8094,41,46.3415,true
3,Legacy4,0,1.40566214,40.5662,2.722625,6.0982,33,54.5455,true
3,Legacy4,1,1.46060184,46.0602,3.344319,5.7687,57,57.8947,true
3,Legacy4,2,1.41158031,41.1580,2.420916,6.2519,38,60.5263,true
3,Legacy4,3,1.19605496,19.6055,1.636494,8.1814,25,68.0000,true
3,Legacy4,4,0.85750340,-14.2497,-1.019531,26.2184,48,37.5000,false
3,Legacy4,5,0.99361804,-0.6382,-0.052949,10.1019,38,31.5789,false
3,Legacy4,6,0.98012128,-1.9879,-0.276898,11.2571,49,40.8163,false
3,Legacy5BNB,0,1.50951335,50.9513,2.973357,6.0982,40,55.0000,true
3,Legacy5BNB,1,1.38438409,38.4384,2.791592,6.0744,63,53.9683,true
3,Legacy5BNB,2,1.58540741,58.5407,2.830783,7.5446,48,62.5000,true
3,Legacy5BNB,3,1.16338655,16.3387,1.152118,13.3995,31,64.5161,true
3,Legacy5BNB,4,0.98839840,-1.1602,0.026859,21.3817,51,43.1373,false
3,Legacy5BNB,5,1.00853477,0.8535,0.180840,8.6261,42,33.3333,true
3,Legacy5BNB,6,1.04262680,4.2627,0.665115,8.1169,57,47.3684,true
3,OldGuardNoBNB,0,1.31183461,31.1835,2.144902,7.4241,38,50.0000,true
3,OldGuardNoBNB,1,1.38655033,38.6550,2.950229,6.0222,60,55.0000,true
3,OldGuardNoBNB,2,1.39482159,39.4822,2.341948,7.7622,46,56.5217,true
3,OldGuardNoBNB,3,1.23201689,23.2017,1.517270,8.8876,36,55.5556,true
3,OldGuardNoBNB,4,0.85799002,-14.2010,-0.846550,31.8838,54,37.0370,false
3,OldGuardNoBNB,5,0.98462423,-1.5376,-0.178059,10.7587,45,33.3333,false
3,OldGuardNoBNB,6,0.94408122,-5.5919,-0.827579,14.7789,57,38.5965,false
3,LargeCaps5,0,1.34860077,34.8601,2.261595,10.0144,43,51.1628,true
3,LargeCaps5,1,1.15383863,15.3839,1.224636,10.8998,69,44.9275,true
3,LargeCaps5,2,1.66973704,66.9737,3.373417,8.3628,58,63.7931,true
3,LargeCaps5,3,1.08952656,8.9527,0.792625,11.6896,36,55.5556,true
3,LargeCaps5,4,1.10541510,10.5415,0.713817,15.2099,49,53.0612,true
3,LargeCaps5,5,1.04947896,4.9479,0.689683,5.8094,45,44.4444,true
3,Legacy3,0,1.15832919,15.8329,1.528658,5.9105,28,50.0000,true
3,Legacy3,1,1.28719771,28.7198,3.035451,3.2080,45,57.7778,true
3,Legacy3,2,1.24522444,24.5224,1.834827,7.6113,30,56.6667,true
3,Legacy3,3,1.16472048,16.4720,1.480776,8.1814,21,66.6667,true
3,Legacy3,4,0.81595169,-18.4048,-1.769170,27.9638,39,30.7692,false
3,Legacy3,5,0.95375976,-4.6240,-0.783871,12.8369,33,27.2727,false
3,Legacy3,6,0.94466394,-5.5336,-1.192908,10.4779,41,39.0244,false
3,LowVolume5,0,1.21037858,21.0379,1.611161,9.0450,39,53.8462,true
3,LowVolume5,1,1.13447655,13.4477,1.293856,12.0897,51,45.0980,true
3,LowVolume5,2,1.25586881,25.5869,1.912193,7.6502,38,52.6316,true
3,LowVolume5,3,0.97401490,-2.5985,-0.062286,19.3057,37,45.9459,false
3,LowVolume5,4,0.75543332,-24.4567,-2.033272,35.9762,44,34.0909,false
3,LowVolume5,5,1.02604936,2.6049,0.382358,12.2044,45,37.7778,true
3,LowVolume5,6,0.82841990,-17.1580,-3.556943,18.1150,43,27.9070,false
3,OldGuard4,0,1.08101106,8.1011,0.808099,10.6166,33,45.4545,true
3,OldGuard4,1,1.22375919,22.3759,2.378846,4.5291,48,54.1667,true
3,OldGuard4,2,1.24795107,24.7951,1.843077,9.1853,38,52.6316,true
3,OldGuard4,3,1.19974027,19.9740,1.377443,8.1814,32,53.1250,true
3,OldGuard4,4,0.79938365,-20.0616,-1.550322,35.0720,46,30.4348,false
3,OldGuard4,5,0.93402733,-6.5973,-1.020313,13.9450,41,29.2683,false
3,OldGuard4,6,0.89421034,-10.5790,-2.090778,14.5678,49,32.6531,false
4,Base5,0,1.28903384,28.9034,1.779438,9.2294,42,47.6190,true
4,Base5,1,1.25574073,25.5741,1.903736,9.4699,60,50.0000,true
4,Base5,2,1.56503885,56.5039,3.358586,6.0513,50,68.0000,true
4,Base5,3,1.20458765,20.4588,1.669675,13.5000,33,54.5455,true
4,Base5,4,0.90085411,-9.9146,-0.394729,22.4704,52,44.2308,false
4,Base5,5,1.02500411,2.5004,0.368585,9.1318,49,44.8980,true
4,NoDOGE,0,1.29722540,29.7225,2.080857,8.1954,35,51.4286,true
4,NoDOGE,1,1.24798046,24.7980,1.921919,8.5430,55,50.9091,true
4,NoDOGE,2,1.44035663,44.0357,2.817596,7.7212,44,65.9091,true
4,NoDOGE,3,1.15386204,15.3862,1.341914,13.4900,28,53.5714,true
4,NoDOGE,4,0.85473132,-14.5269,-0.802863,23.8735,44,40.9091,false
4,NoDOGE,5,1.00685903,0.6859,0.146597,7.4336,40,42.5000,true
4,Legacy4,0,1.35617538,35.6175,2.485071,6.0982,33,54.5455,true
4,Legacy4,1,1.33832263,33.8323,2.882124,5.7687,55,54.5455,true
4,Legacy4,2,1.43496105,43.4961,2.579191,6.2519,36,61.1111,true
4,Legacy4,3,1.16144413,16.1444,1.370560,8.1814,25,64.0000,true
4,Legacy4,4,0.83887455,-16.1125,-1.118440,28.4039,45,35.5556,false
4,Legacy4,5,0.96808413,-3.1916,-0.462079,11.3656,37,29.7297,false
4,Legacy4,6,1.00414294,0.4143,0.111861,10.0676,44,45.4545,true
4,Legacy5BNB,0,1.50879997,50.8800,2.922021,6.0982,38,55.2632,true
4,Legacy5BNB,1,1.34827883,34.8279,2.752846,5.7687,62,53.2258,true
4,Legacy5BNB,2,1.56991916,56.9919,2.908266,7.4291,47,63.8298,true
4,Legacy5BNB,3,1.13527782,13.5278,0.981076,13.3995,30,63.3333,true
4,Legacy5BNB,4,0.86776910,-13.2231,-0.841865,29.9753,50,38.0000,false
4,Legacy5BNB,5,0.96960435,-3.0396,-0.421389,10.8385,41,29.2683,false
4,Legacy5BNB,6,1.05280351,5.2804,0.801565,7.6804,53,49.0566,true
4,OldGuardNoBNB,0,1.26565107,26.5651,1.904183,8.1747,38,50.0000,true
4,OldGuardNoBNB,1,1.27236447,27.2364,2.353552,6.3286,58,51.7241,true
4,OldGuardNoBNB,2,1.41792476,41.7925,2.498636,7.7622,44,56.8182,true
4,OldGuardNoBNB,3,1.21921891,21.9219,1.452188,8.8876,34,55.8824,true
4,OldGuardNoBNB,4,0.82184105,-17.8159,-1.073868,33.3378,52,34.6154,false
4,OldGuardNoBNB,5,0.95932144,-4.0679,-0.562225,12.0132,44,31.8182,false
4,OldGuardNoBNB,6,0.99314129,-0.6859,-0.057437,12.4106,50,44.0000,false
4,LargeCaps5,0,1.39570410,39.5704,2.437353,8.4451,41,51.2195,true
4,LargeCaps5,1,1.17502520,17.5025,1.395273,8.9538,64,46.8750,true
4,LargeCaps5,2,1.63447022,63.4470,3.276063,9.2295,55,65.4545,true
4,LargeCaps5,3,1.12786654,12.7867,1.107466,10.7404,33,54.5455,true
4,LargeCaps5,4,0.99950277,-0.0497,0.117196,18.0026,48,45.8333,false
4,LargeCaps5,5,1.00131172,0.1312,0.072532,7.4336,43,39.5349,true
4,Legacy3,0,1.17142951,17.1430,1.660918,5.9105,27,51.8519,true
4,Legacy3,1,1.29918597,29.9186,3.277199,3.3503,44,59.0909,true
4,Legacy3,2,1.28341385,28.3414,2.104893,6.2673,29,58.6207,true
4,Legacy3,3,1.13101639,13.1016,1.200235,8.1814,21,61.9048,true
4,Legacy3,4,0.82353421,-17.6466,-1.746876,26.0881,37,29.7297,false
4,Legacy3,5,0.97694572,-2.3054,-0.374245,10.8747,31,29.0323,false
4,Legacy3,6,0.97084714,-2.9153,-0.603460,8.8130,36,44.4444,false
4,LowVolume5,0,1.18664671,18.6647,1.438215,9.0450,38,52.6316,true
4,LowVolume5,1,1.19108457,19.1085,1.827664,10.4382,48,52.0833,true
4,LowVolume5,2,1.23462687,23.4627,1.794340,8.9177,38,52.6316,true
4,LowVolume5,3,1.00624576,0.6246,0.150327,17.5411,33,45.4545,true
4,LowVolume5,4,0.77131747,-22.8683,-1.906813,34.2476,42,35.7143,false
4,LowVolume5,5,1.01747128,1.7471,0.278714,10.9326,43,39.5349,true
4,LowVolume5,6,0.87419993,-12.5800,-2.577353,13.5899,36,33.3333,false
4,OldGuard4,0,1.09323694,9.3237,0.923887,10.6166,32,46.8750,true
4,OldGuard4,1,1.23515662,23.5157,2.582429,4.5291,47,55.3191,true
4,OldGuard4,2,1.28622411,28.6224,2.111608,7.8642,37,54.0541,true
4,OldGuard4,3,1.18727757,18.7278,1.309681,8.1814,30,53.3333,true
4,OldGuard4,4,0.80681221,-19.3188,-1.516146,33.3813,44,29.5455,false
4,OldGuard4,5,0.95673360,-4.3266,-0.657260,12.0077,39,30.7692,false
4,OldGuard4,6,0.94580174,-5.4198,-1.036956,11.5495,42,38.0952,false
5,Base5,0,1.31996255,31.9963,1.781634,13.8970,38,50.0000,true
5,Base5,1,1.22701969,22.7020,1.728444,9.7776,58,48.2759,true
5,Base5,2,1.50121198,50.1212,3.098868,5.4337,46,67.3913,true
5,Base5,3,1.23464349,23.4643,1.898211,11.2826,31,58.0645,true
5,Base5,4,0.88136127,-11.8639,-0.511970,24.2250,49,44.8980,false
5,Base5,5,1.07500970,7.5010,1.041991,6.8602,45,44.4444,true
5,NoDOGE,0,1.27064580,27.0646,1.964159,12.9162,31,51.6129,true
5,NoDOGE,1,1.22183383,22.1834,1.754478,8.5430,53,49.0566,true
5,NoDOGE,2,1.42303697,42.3037,2.781806,7.7212,40,67.5000,true
5,NoDOGE,3,1.18265221,18.2652,1.574650,11.2725,26,57.6923,true
5,NoDOGE,4,0.82499039,-17.5010,-1.026259,25.7792,41,41.4634,false
5,NoDOGE,5,1.06444913,6.4449,0.971612,6.2221,36,41.6667,true
5,Legacy4,0,1.30468747,30.4687,2.171134,6.6227,32,53.1250,true
5,Legacy4,1,1.35349856,35.3499,2.959389,5.7687,52,57.6923,true
5,Legacy4,2,1.39723031,39.7230,2.376663,9.2621,35,60.0000,true
5,Legacy4,3,1.11182082,11.1821,0.999871,8.1814,25,60.0000,true
5,Legacy4,4,0.80760335,-19.2397,-1.401011,28.6722,43,34.8837,false
5,Legacy4,5,0.96903907,-3.0961,-0.469254,10.8869,35,31.4286,false
5,Legacy4,6,0.98891564,-1.1084,-0.143857,10.9884,44,43.1818,false
5,Legacy5BNB,0,1.54137022,54.1370,3.072775,6.0982,36,55.5556,true
5,Legacy5BNB,1,1.28719880,28.7199,2.366428,5.9837,59,52.5424,true
5,Legacy5BNB,2,1.43167079,43.1671,2.334618,9.0278,46,58.6957,true
5,Legacy5BNB,3,1.10951897,10.9519,0.826367,13.3995,29,62.0690,true
5,Legacy5BNB,4,0.83458031,-16.5420,-1.126177,30.3079,47,38.2979,false
5,Legacy5BNB,5,0.95916270,-4.0837,-0.595319,11.7987,40,30.0000,false
5,Legacy5BNB,6,1.07822980,7.8230,1.163267,7.6746,51,49.0196,true
5,OldGuardNoBNB,0,1.23237333,23.2373,1.704304,7.2048,36,50.0000,true
5,OldGuardNoBNB,1,1.28679246,28.6792,2.435290,6.1736,55,54.5455,true
5,OldGuardNoBNB,2,1.33922411,33.9224,2.085232,10.7239,43,51.1628,true
5,OldGuardNoBNB,3,1.16712714,16.7127,1.158164,8.8876,34,52.9412,true
5,OldGuardNoBNB,4,0.79120482,-20.8795,-1.313885,35.2215,50,34.0000,false
5,OldGuardNoBNB,5,0.94875852,-5.1241,-0.757074,12.3312,43,32.5581,false
5,OldGuardNoBNB,6,0.99084990,-0.9150,-0.101017,12.1756,49,42.8571,false
5,LargeCaps5,0,1.45173409,45.1734,2.794447,8.4451,36,52.7778,true
5,LargeCaps5,1,1.14593435,14.5934,1.194724,9.5504,63,44.4444,true
5,LargeCaps5,2,1.51057850,51.0578,2.868800,7.8785,50,62.0000,true
5,LargeCaps5,3,1.18020372,18.0204,1.509341,8.4523,30,60.0000,true
5,LargeCaps5,4,0.96359897,-3.6401,-0.110340,21.4772,45,46.6667,false
5,LargeCaps5,5,1.05858453,5.8585,0.886953,6.0442,39,38.4615,true
5,Legacy3,0,1.14689182,14.6892,1.434728,5.9105,27,51.8519,true
5,Legacy3,1,1.22440853,22.4409,2.599075,4.2202,43,53.4884,true
5,Legacy3,2,1.24966788,24.9668,1.873340,9.2770,28,57.1429,true
5,Legacy3,3,1.08269312,8.2693,0.807371,8.1814,21,57.1429,true
5,Legacy3,4,0.79687284,-20.3127,-2.100645,28.4924,35,28.5714,false
5,Legacy3,5,1.00256524,0.2565,0.088297,8.9604,28,35.7143,true
5,Legacy3,6,0.96601535,-3.3985,-0.716947,8.8130,36,44.4444,false
5,LowVolume5,0,1.14565311,14.5653,1.178687,9.0450,36,52.7778,true
5,LowVolume5,1,1.08635214,8.6352,0.973997,11.5729,48,43.7500,true
5,LowVolume5,2,1.22411690,22.4117,1.695306,9.1470,36,50.0000,true
5,LowVolume5,3,0.96250955,-3.7490,-0.150475,17.6048,33,42.4242,false
5,LowVolume5,4,0.76478322,-23.5217,-1.931900,36.3865,39,35.8974,false
5,LowVolume5,5,1.03284007,3.2840,0.485309,10.8084,41,36.5854,true
5,LowVolume5,6,0.87272920,-12.7271,-2.616676,13.7353,36,33.3333,false
5,OldGuard4,0,1.06281204,6.2812,0.651889,11.7516,32,46.8750,true
5,OldGuard4,1,1.16406453,16.4065,1.911234,5.7416,46,50.0000,true
5,OldGuard4,2,1.24094580,24.0946,1.807057,10.8226,36,50.0000,true
5,OldGuard4,3,1.13655051,13.6551,1.005083,8.1814,30,50.0000,true
5,OldGuard4,4,0.78069220,-21.9308,-1.779720,35.5484,42,28.5714,false
5,OldGuard4,5,0.97259955,-2.7400,-0.385118,12.2722,37,35.1351,false
5,OldGuard4,6,0.94109461,-5.8905,-1.140813,11.5495,42,38.0952,false
6,Base5,0,1.39961530,39.9615,2.192530,11.0204,35,51.4286,true
6,Base5,1,1.11875263,11.8753,1.007144,11.5815,56,46.4286,true
6,Base5,2,1.39488850,39.4888,2.700796,5.1684,45,62.2222,true
6,Base5,3,1.31299057,31.2991,2.501228,7.0445,28,64.2857,true
6,Base5,4,0.96577035,-3.4230,-0.045767,20.8834,46,50.0000,false
6,Base5,5,1.03734653,3.7347,0.556479,5.5175,42,40.4762,true
6,NoDOGE,0,1.31203192,31.2032,2.291934,10.0069,29,51.7241,true
6,NoDOGE,1,1.17567892,17.5679,1.442681,9.1986,51,49.0196,true
6,NoDOGE,2,1.30418469,30.4185,2.236904,7.7151,40,60.0000,true
6,NoDOGE,3,1.25770007,25.7700,2.189520,7.0445,23,65.2174,true
6,NoDOGE,4,0.89274913,-10.7251,-0.567042,22.5072,39,46.1538,false
6,NoDOGE,5,1.07079764,7.0798,1.069019,4.3658,33,42.4242,true
6,Legacy4,0,1.36454075,36.4541,2.616100,6.0982,30,56.6667,true
6,Legacy4,1,1.26421918,26.4219,2.417916,5.7687,50,56.0000,true
6,Legacy4,2,1.40814021,40.8140,2.623585,9.3044,34,58.8235,true
6,Legacy4,3,1.13515780,13.5158,1.195013,8.1814,22,68.1818,true
6,Legacy4,4,0.88163677,-11.8363,-0.839214,24.0270,40,40.0000,false
6,Legacy4,5,0.98973279,-1.0267,-0.125359,8.9839,33,33.3333,false
6,Legacy4,6,1.01574341,1.5743,0.325299,8.0218,40,47.5000,true
6,Legacy5BNB,0,1.56149502,56.1495,3.175411,6.0982,35,57.1429,true
6,Legacy5BNB,1,1.19196733,19.1967,1.731350,7.9166,58,50.0000,true
6,Legacy5BNB,2,1.53703674,53.7037,2.996374,9.0702,42,59.5238,true
6,Legacy5BNB,3,1.13280764,13.2808,0.977214,13.3995,26,69.2308,true
6,Legacy5BNB,4,0.96796650,-3.2034,-0.128479,23.8439,43,44.1860,false
6,Legacy5BNB,5,0.97718029,-2.2820,-0.315612,9.8985,38,31.5789,false
6,Legacy5BNB,6,1.04817953,4.8180,0.817893,7.7675,49,48.9796,true
6,OldGuardNoBNB,0,1.28635118,28.6351,2.106025,7.2048,34,52.9412,true
6,OldGuardNoBNB,1,1.20191315,20.1913,1.878195,6.6878,53,52.8302,true
6,OldGuardNoBNB,2,1.35004095,35.0041,2.307754,10.8073,41,51.2195,true
6,OldGuardNoBNB,3,1.19162499,19.1625,1.310457,8.8876,31,58.0645,true
6,OldGuardNoBNB,4,0.88213709,-11.7863,-0.684412,29.7190,46,39.1304,false
6,OldGuardNoBNB,5,0.97980954,-2.0190,-0.265420,10.4591,40,35.0000,false
6,OldGuardNoBNB,6,1.00591045,0.5910,0.144102,10.2735,45,44.4444,true
6,LargeCaps5,0,1.49840963,49.8410,3.116387,4.7065,34,52.9412,true
6,LargeCaps5,1,1.11629700,11.6297,0.986004,11.1780,60,45.0000,true
6,LargeCaps5,2,1.39854380,39.8544,2.484025,6.7146,48,58.3333,true
6,LargeCaps5,3,1.25509620,25.5096,2.079546,5.5609,27,66.6667,true
6,LargeCaps5,4,1.06333119,6.3331,0.498372,18.0154,42,52.3810,true
6,LargeCaps5,5,1.06020997,6.0210,0.908188,4.3658,36,38.8889,true
6,Legacy3,0,1.16233820,16.2338,1.583017,5.9507,26,53.8462,true
6,Legacy3,1,1.12650625,12.6506,1.642349,6.1455,41,48.7805,true
6,Legacy3,2,1.28062923,28.0629,2.203499,9.3193,27,59.2593,true
6,Legacy3,3,1.10791625,10.7916,1.033690,8.1814,18,66.6667,true
6,Legacy3,4,0.87592664,-12.4073,-1.252897,22.4184,32,34.3750,false
6,Legacy3,5,1.01592898,1.5929,0.329268,7.7469,27,37.0370,true
6,Legacy3,6,0.98156931,-1.8431,-0.425510,7.1915,33,48.4848,false
6,LowVolume5,0,1.12813050,12.8131,1.060952,9.0450,36,50.0000,true
6,LowVolume5,1,0.99121795,-0.8782,-0.043186,13.9173,45,40.0000,false
6,LowVolume5,2,1.22574249,22.5742,1.803275,9.1652,34,50.0000,true
6,LowVolume5,3,1.02058083,2.0581,0.245708,17.6048,30,46.6667,true
6,LowVolume5,4,0.86002727,-13.9973,-1.074974,28.4642,37,37.8378,false
6,LowVolume5,5,1.04231481,4.2315,0.628732,9.6195,38,36.8421,true
6,LowVolume5,6,0.88308623,-11.6914,-2.433270,12.7116,35,34.2857,false
6,OldGuard4,0,1.07498837,7.4988,0.765116,11.7893,31,48.3871,true
6,OldGuard4,1,1.07098729,7.0987,0.942298,7.9307,44,45.4545,true
6,OldGuard4,2,1.27203013,27.2030,2.131537,10.8642,34,52.9412,true
6,OldGuard4,3,1.16302834,16.3028,1.178253,8.1814,27,55.5556,true
6,OldGuard4,4,0.85814079,-14.1859,-1.099914,30.0738,39,33.3333,false
6,OldGuard4,5,0.99653848,-0.3462,-0.008883,11.1029,35,37.1429,false
6,OldGuard4,6,0.95624732,-4.3753,-0.915532,9.5536,39,41.0256,false
7,Base5,0,1.39187513,39.1875,2.129537,10.0938,34,50.0000,true
7,Base5,1,1.19679205,19.6792,1.567233,8.6988,50,48.0000,true
7,Base5,2,1.42372414,42.3724,2.934118,5.1684,41,63.4146,true
7,Base5,3,1.25626659,25.6267,2.059698,7.0445,28,64.2857,true
7,Base5,4,1.07657453,7.6575,0.540595,15.3249,44,54.5455,true
7,Base5,5,1.04846090,4.8461,0.697648,5.1419,40,42.5000,true
7,NoDOGE,0,1.31695687,31.6957,2.317601,9.0697,28,53.5714,true
7,NoDOGE,1,1.21748064,21.7481,1.728321,7.6464,46,50.0000,true
7,NoDOGE,2,1.33114527,33.1145,2.467886,7.7151,36,61.1111,true
7,NoDOGE,3,1.20569994,20.5700,1.754992,7.8446,23,65.2174,true
7,NoDOGE,4,0.99517549,-0.4825,0.081008,16.4193,37,51.3514,false
7,NoDOGE,5,1.05733990,5.7340,0.853703,4.5569,33,42.4242,true
7,Legacy4,0,1.38035540,38.0355,2.731266,6.0982,29,58.6207,true
