chand_period,chand_mult,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
45,1.5,Base5,2,50.04,3.0830,36.66,22,40.91,true
45,1.5,Base5,3,294.78,7.9801,28.39,24,58.33,true
45,1.5,Base5,4,-8.66,-0.1960,26.43,13,46.15,false
45,1.5,Base5,5,-13.95,-0.2988,41.14,21,38.10,false
45,1.5,NoDOGE,0,24.92,2.5502,64.36,22,45.45,true
45,1.5,NoDOGE,1,148.21,14.7105,16.25,9,55.56,true
45,1.5,NoDOGE,2,189.14,6.7922,26.59,16,43.75,true
45,1.5,NoDOGE,3,386.88,8.9626,28.39,23,65.22,true
45,1.5,NoDOGE,4,3.77,0.9249,24.57,10,50.00,true
45,1.5,NoDOGE,5,6.14,0.9712,21.95,16,50.00,true
45,1.5,Legacy4,0,79.40,4.6673,35.59,20,55.00,true
45,1.5,Legacy4,1,96.31,5.7272,26.72,13,53.85,true
45,1.5,Legacy4,2,134.92,8.1444,21.74,13,53.85,true
45,1.5,Legacy4,3,-32.93,-0.9090,55.68,18,38.89,false
45,1.5,Legacy4,4,-33.57,-8.6813,33.57,7,14.29,false
45,1.5,Legacy4,5,2.57,0.8846,20.34,15,46.67,true
45,1.5,Legacy5BNB,0,-5.37,0.4890,43.70,21,52.38,false
45,1.5,Legacy5BNB,1,106.94,11.1274,11.59,8,87.50,true
45,1.5,Legacy5BNB,2,76.82,4.9007,25.01,14,50.00,true
45,1.5,Legacy5BNB,3,5.24,1.7855,55.68,15,40.00,true
45,1.5,Legacy5BNB,4,-22.94,-3.7418,27.61,11,36.36,false
45,1.5,Legacy5BNB,5,-28.35,-4.7345,35.23,16,37.50,false
45,1.5,OldGuardNoBNB,0,101.55,4.9836,23.71,26,50.00,true
45,1.5,OldGuardNoBNB,1,7.14,1.1889,34.84,15,53.33,true
45,1.5,OldGuardNoBNB,2,134.92,8.1444,21.74,13,53.85,true
45,1.5,OldGuardNoBNB,3,-32.93,-0.9090,55.68,18,38.89,false
45,1.5,OldGuardNoBNB,4,-33.57,-8.6813,33.57,7,14.29,false
45,1.5,OldGuardNoBNB,5,28.90,4.3638,13.82,17,52.94,true
45,1.5,LargeCaps5,0,-16.38,0.9519,64.36,26,38.46,false
45,1.5,LargeCaps5,1,157.47,15.8429,13.12,9,55.56,true
45,1.5,LargeCaps5,2,106.88,4.8684,26.59,17,41.18,true
45,1.5,LargeCaps5,3,236.31,7.8269,28.58,18,44.44,true
45,1.5,LargeCaps5,4,13.27,1.7995,24.57,11,54.55,true
45,1.5,LargeCaps5,5,1.31,0.5741,21.95,16,43.75,true
45,1.5,Legacy3,0,63.78,4.1587,33.97,18,38.89,true
45,1.5,Legacy3,1,46.08,4.2056,31.26,13,61.54,true
45,1.5,Legacy3,2,123.86,7.3209,24.53,15,53.33,true
45,1.5,Legacy3,3,435.69,13.8561,17.49,14,71.43,true
45,1.5,Legacy3,4,-40.16,-4.9680,44.74,11,18.18,false
45,1.5,Legacy3,5,-14.52,-3.5194,22.72,12,33.33,false
45,1.5,LowVolume5,0,194.68,7.6645,18.56,17,47.06,true
45,1.5,LowVolume5,1,34.00,3.4881,25.35,13,53.85,true
45,1.5,LowVolume5,2,241.98,6.8025,32.39,18,44.44,true
45,1.5,LowVolume5,3,1073.93,16.8201,20.33,18,72.22,true
45,1.5,LowVolume5,4,-40.37,-3.0614,40.61,14,28.57,false
45,1.5,LowVolume5,5,-46.29,-8.3884,46.29,20,25.00,false
45,1.5,OldGuard4,0,96.85,5.2947,29.39,22,59.09,true
45,1.5,OldGuard4,1,52.35,3.5628,35.96,14,50.00,true
45,1.5,OldGuard4,2,124.23,7.1357,22.40,15,53.33,true
45,1.5,OldGuard4,3,435.69,13.8561,17.49,14,71.43,true
45,1.5,OldGuard4,4,-29.92,-2.3495,34.15,14,28.57,false
45,1.5,OldGuard4,5,-1.99,0.3680,19.55,15,40.00,false
45,2,Base5,0,44.77,3.6522,29.70,15,33.33,true
45,2,Base5,1,388.83,4.0499,23.40,14,57.14,true
45,2,Base5,2,29.34,2.7607,33.45,14,35.71,true
45,2,Base5,3,55.15,3.9040,34.09,18,38.89,true
45,2,Base5,4,-16.85,-2.6057,20.40,9,55.56,false
45,2,Base5,5,87.36,4.2277,10.62,12,58.33,true
45,2,NoDOGE,0,64.05,4.4552,29.70,15,40.00,true
45,2,NoDOGE,1,42.42,5.8584,22.04,8,50.00,true
45,2,NoDOGE,2,188.82,7.8112,26.59,9,44.44,true
45,2,NoDOGE,3,91.35,4.9561,32.12,17,47.06,true
45,2,NoDOGE,4,-3.84,-0.5727,15.27,7,57.14,false
45,2,NoDOGE,5,70.77,4.3595,17.85,9,66.67,true
45,2,Legacy4,0,159.87,6.6160,21.86,16,50.00,true
45,2,Legacy4,1,21.83,2.9032,34.15,12,41.67,true
45,2,Legacy4,2,23.95,3.6833,19.75,10,50.00,true
45,2,Legacy4,3,-37.72,-2.2897,40.87,13,30.77,false
45,2,Legacy4,4,-11.83,-3.0338,17.51,6,33.33,false
45,2,Legacy4,5,37.98,3.5159,22.09,10,60.00,true
45,2,Legacy5BNB,0,88.22,5.0903,30.65,15,53.33,true
45,2,Legacy5BNB,1,90.74,11.5683,19.89,8,75.00,true
45,2,Legacy5BNB,2,74.78,4.3806,19.75,12,58.33,true
45,2,Legacy5BNB,3,8.65,2.0917,28.71,11,27.27,true
45,2,Legacy5BNB,4,-11.62,-2.0470,17.31,6,50.00,false
45,2,Legacy5BNB,5,-29.23,-2.3160,36.31,11,36.36,false
45,2,OldGuardNoBNB,0,158.92,6.0506,45.61,23,47.83,true
45,2,OldGuardNoBNB,1,-40.60,-2.9683,53.12,14,42.86,false
45,2,OldGuardNoBNB,2,23.95,3.6833,19.75,10,50.00,true
45,2,OldGuardNoBNB,3,-37.72,-2.2897,40.87,13,30.77,false
45,2,OldGuardNoBNB,4,-11.83,-3.0338,17.51,6,33.33,false
45,2,OldGuardNoBNB,5,88.24,6.3493,8.96,10,70.00,true
45,2,LargeCaps5,0,16.41,2.1931,29.70,17,35.29,true
45,2,LargeCaps5,1,47.73,6.5188,19.13,8,50.00,true
45,2,LargeCaps5,2,106.01,5.8493,26.59,10,40.00,true
45,2,LargeCaps5,3,48.05,4.0928,36.60,14,28.57,true
45,2,LargeCaps5,4,18.99,4.6924,17.20,8,62.50,true
45,2,LargeCaps5,5,63.01,4.0379,17.85,9,55.56,true
45,2,Legacy3,0,34.21,2.8103,45.98,17,29.41,true
45,2,Legacy3,1,39.13,4.3269,39.48,9,55.56,true
45,2,Legacy3,2,133.95,6.7670,28.21,14,57.14,true
45,2,Legacy3,3,183.57,7.6335,24.98,13,53.85,true
45,2,Legacy3,4,-44.62,-5.1582,48.86,10,20.00,false
45,2,Legacy3,5,0.40,0.6935,22.89,9,44.44,true
45,2,LowVolume5,0,160.84,6.0646,21.86,16,43.75,true
45,2,LowVolume5,1,41.16,4.4462,28.77,9,44.44,true
45,2,LowVolume5,2,223.84,7.1230,28.22,17,47.06,true
45,2,LowVolume5,3,317.70,8.7339,40.94,16,50.00,true
45,2,LowVolume5,4,-48.30,-3.0232,58.37,12,25.00,false
45,2,LowVolume5,5,-25.92,-1.6665,27.92,13,30.77,false
45,2,OldGuard4,0,311.24,8.9464,40.87,18,66.67,true
45,2,OldGuard4,1,-0.61,0.8186,41.41,13,30.77,false
45,2,OldGuard4,2,148.70,7.1071,21.66,14,57.14,true
45,2,OldGuard4,3,183.57,7.6335,24.98,13,53.85,true
45,2,OldGuard4,4,-39.26,-3.0284,43.75,12,25.00,false
45,2,OldGuard4,5,22.69,2.5711,15.33,10,50.00,true
45,2.5,Base5,0,24.94,2.9706,39.36,12,41.67,true
45,2.5,Base5,1,408.02,3.8792,22.40,13,53.85,true
45,2.5,Base5,2,14.73,2.1680,30.88,12,41.67,true
45,2.5,Base5,3,49.98,3.7546,36.50,16,43.75,true
45,2.5,Base5,4,-37.95,-9.2894,37.95,8,37.50,false
45,2.5,Base5,5,41.34,2.7302,16.44,11,54.55,true
45,2.5,NoDOGE,0,65.05,4.0829,33.13,12,50.00,true
45,2.5,NoDOGE,1,8.61,2.0786,26.24,8,37.50,true
45,2.5,NoDOGE,2,83.95,5.3673,26.59,10,40.00,true
45,2.5,NoDOGE,3,84.98,4.8423,36.50,15,53.33,true
45,2.5,NoDOGE,4,-23.46,-5.7278,25.70,7,42.86,false
45,2.5,NoDOGE,5,25.60,2.4107,17.85,9,55.56,true
45,2.5,Legacy4,0,192.90,7.1448,21.86,14,50.00,true
45,2.5,Legacy4,1,15.77,2.6354,32.78,12,41.67,true
45,2.5,Legacy4,2,-33.29,-2.1137,42.93,9,33.33,false
45,2.5,Legacy4,3,-21.47,-0.3268,36.12,11,27.27,false
45,2.5,Legacy4,4,-33.54,-14.0347,33.54,6,33.33,false
45,2.5,Legacy4,5,-10.27,-0.2281,30.21,8,37.50,false
45,2.5,Legacy5BNB,0,255.24,14.9487,11.37,11,63.64,true
45,2.5,Legacy5BNB,1,17.80,3.4934,29.73,9,55.56,true
45,2.5,Legacy5BNB,2,-45.31,-3.2518,47.63,9,33.33,false
45,2.5,Legacy5BNB,3,-17.12,0.4390,36.12,10,20.00,false
45,2.5,Legacy5BNB,4,-18.38,-2.2284,24.17,5,40.00,false
45,2.5,Legacy5BNB,5,-19.84,-1.1213,30.20,9,22.22,false
45,2.5,OldGuardNoBNB,0,70.06,3.8751,49.50,20,50.00,true
45,2.5,OldGuardNoBNB,1,-11.28,0.8337,55.18,11,45.45,false
45,2.5,OldGuardNoBNB,2,-33.29,-2.1137,42.93,9,33.33,false
45,2.5,OldGuardNoBNB,3,-21.47,-0.3268,36.12,11,27.27,false
45,2.5,OldGuardNoBNB,4,-33.54,-14.0347,33.54,6,33.33,false
45,2.5,OldGuardNoBNB,5,15.14,2.1496,16.67,8,50.00,true
45,2.5,LargeCaps5,0,80.19,4.5670,33.13,12,41.67,true
45,2.5,LargeCaps5,1,9.56,2.2964,25.59,8,37.50,true
45,2.5,LargeCaps5,2,69.13,4.9047,30.84,11,36.36,true
45,2.5,LargeCaps5,3,33.46,3.5617,40.69,13,30.77,true
45,2.5,LargeCaps5,4,-10.38,-1.4187,24.35,7,57.14,false
45,2.5,LargeCaps5,5,25.60,2.4107,17.85,9,55.56,true
45,2.5,Legacy3,0,0.11,1.6302,51.73,15,33.33,true
45,2.5,Legacy3,1,13.82,2.4919,41.75,9,44.44,true
45,2.5,Legacy3,2,37.10,2.8430,30.65,11,45.45,true
45,2.5,Legacy3,3,254.53,9.8865,24.98,10,60.00,true
45,2.5,Legacy3,4,-42.14,-6.4663,42.14,8,12.50,false
45,2.5,Legacy3,5,-9.89,-0.3888,20.40,6,33.33,false
45,2.5,LowVolume5,0,62.71,3.7749,38.38,15,46.67,true
45,2.5,LowVolume5,1,81.55,7.5249,30.45,9,55.56,true
45,2.5,LowVolume5,2,156.66,5.9228,27.42,16,43.75,true
45,2.5,LowVolume5,3,349.92,9.6762,40.94,14,50.00,true
45,2.5,LowVolume5,4,-57.31,-7.9597,57.31,9,11.11,false
45,2.5,LowVolume5,5,-33.62,-3.8931,36.94,9,22.22,false
45,2.5,OldGuard4,0,249.08,7.6206,38.17,17,58.82,true
45,2.5,OldGuard4,1,-26.55,-1.4520,43.61,13,30.77,false
45,2.5,OldGuard4,2,49.61,3.1924,30.65,11,45.45,true
45,2.5,OldGuard4,3,254.53,9.8865,24.98,10,60.00,true
45,2.5,OldGuard4,4,-47.14,-7.2707,47.14,9,11.11,false
45,2.5,OldGuard4,5,-8.16,-0.2936,20.40,7,42.86,false
45,3,Base5,0,-5.89,0.8820,42.32,11,36.36,false
45,3,Base5,1,173.63,2.5730,31.65,11,54.55,true
45,3,Base5,2,13.70,1.6475,30.61,10,40.00,true
45,3,Base5,3,73.15,4.7679,36.25,11,45.45,true
45,3,Base5,4,-11.51,0.7129,44.27,6,16.67,false
45,3,Base5,5,-8.01,-0.0246,26.44,11,45.45,false
45,3,NoDOGE,0,40.87,4.1043,36.39,10,40.00,true
45,3,NoDOGE,1,2.21,1.4057,23.53,7,42.86,true
45,3,NoDOGE,2,385.62,10.6549,16.93,9,55.56,true
45,3,NoDOGE,3,113.55,5.7963,36.25,10,60.00,true
45,3,NoDOGE,4,9.15,3.7301,31.27,5,20.00,true
45,3,NoDOGE,5,3.11,1.1131,19.77,9,55.56,true
45,3,Legacy4,0,186.00,9.9714,27.91,11,63.64,true
45,3,Legacy4,1,64.18,8.3003,29.16,7,42.86,true
45,3,Legacy4,2,-25.87,-1.1732,36.57,9,44.44,false
45,3,Legacy4,3,88.32,9.3325,26.94,7,42.86,true
45,3,Legacy4,4,-38.09,-13.9170,38.09,5,0.00,false
45,3,Legacy4,5,-40.54,-6.1483,40.54,8,25.00,false
45,3,Legacy5BNB,0,179.43,10.9162,27.91,10,70.00,true
45,3,Legacy5BNB,1,26.28,5.0197,31.73,7,42.86,true
45,3,Legacy5BNB,2,-39.26,-2.2929,41.26,9,33.33,false
45,3,Legacy5BNB,3,82.03,7.9234,27.38,7,42.86,true
45,3,Legacy5BNB,4,-30.77,-5.9518,30.77,5,40.00,false
45,3,Legacy5BNB,5,-36.16,-3.3603,40.33,8,25.00,false
45,3,OldGuardNoBNB,0,32.40,3.2331,30.77,13,61.54,true
45,3,OldGuardNoBNB,1,-16.87,-0.5993,44.39,9,44.44,false
45,3,OldGuardNoBNB,2,-25.87,-1.1732,36.57,9,44.44,false
45,3,OldGuardNoBNB,3,88.32,9.3325,26.94,7,42.86,true
45,3,OldGuardNoBNB,4,-38.09,-13.9170,38.09,5,0.00,false
45,3,OldGuardNoBNB,5,-23.70,-2.8838,31.55,8,37.50,false
45,3,LargeCaps5,0,127.08,6.3387,36.39,10,40.00,true
45,3,LargeCaps5,1,5.82,1.9754,20.84,7,42.86,true
45,3,LargeCaps5,2,346.49,10.2645,26.92,10,50.00,true
45,3,LargeCaps5,3,63.96,4.4368,36.25,10,50.00,true
45,3,LargeCaps5,4,9.15,3.7301,31.27,5,20.00,true
45,3,LargeCaps5,5,3.11,1.1131,19.77,9,55.56,true
45,3,Legacy3,0,33.98,3.6486,33.39,12,50.00,true
45,3,Legacy3,1,23.99,4.6496,38.61,7,42.86,true
45,3,Legacy3,2,43.38,3.4484,30.65,9,44.44,true
45,3,Legacy3,3,295.65,8.9629,31.05,9,55.56,true
45,3,Legacy3,4,-16.46,-2.0507,31.98,5,20.00,false
45,3,Legacy3,5,-16.40,-1.8402,21.60,5,40.00,false
45,3,LowVolume5,0,39.76,3.6681,38.38,12,50.00,true
45,3,LowVolume5,1,62.21,7.0024,38.61,8,50.00,true
45,3,LowVolume5,2,1135.42,14.4565,29.46,10,60.00,true
45,3,LowVolume5,3,396.08,9.1685,37.81,11,45.45,true
45,3,LowVolume5,4,-33.41,-3.6769,33.41,7,28.57,false
45,3,LowVolume5,5,-37.43,-5.1403,37.43,8,25.00,false
45,3,OldGuard4,0,246.80,11.9411,27.91,10,70.00,true
45,3,OldGuard4,1,-29.49,-1.3800,40.57,9,22.22,false
45,3,OldGuard4,2,40.94,3.2956,30.65,9,44.44,true
45,3,OldGuard4,3,295.65,8.9629,31.05,9,55.56,true
45,3,OldGuard4,4,-24.81,-3.7786,31.98,6,16.67,false
45,3,OldGuard4,5,-14.79,-1.5306,21.60,6,50.00,false
45,3.5,Base5,0,81.94,7.0749,43.20,7,57.14,true
45,3.5,Base5,1,144.23,2.3817,35.55,11,54.55,true
45,3.5,Base5,2,535.81,12.0417,22.99,5,60.00,true
45,3.5,Base5,3,119.99,5.9138,36.25,8,50.00,true
45,3.5,Base5,4,32.79,5.7553,46.74,6,33.33,true
45,3.5,Base5,5,2.82,0.6340,32.19,9,55.56,true
45,3.5,NoDOGE,0,113.18,7.8569,43.20,7,57.14,true
45,3.5,NoDOGE,1,27.56,5.7137,18.99,6,66.67,true
45,3.5,NoDOGE,2,898.86,12.6316,17.74,5,80.00,true
45,3.5,NoDOGE,3,171.31,6.9586,36.25,7,71.43,true
45,3.5,NoDOGE,4,55.16,8.0213,35.10,5,40.00,true
45,3.5,NoDOGE,5,4.79,1.5866,20.94,7,71.43,true
45,3.5,Legacy4,0,163.81,9.1128,22.74,8,87.50,true
45,3.5,Legacy4,1,56.50,7.5828,31.08,7,42.86,true
45,3.5,Legacy4,2,157.55,9.2619,30.65,5,60.00,true
45,3.5,Legacy4,3,65.07,6.3659,37.03,7,57.14,true
45,3.5,Legacy4,4,-50.71,-13.0869,50.71,5,0.00,false
45,3.5,Legacy4,5,-51.73,-9.0758,51.73,7,14.29,false
45,3.5,Legacy5BNB,0,167.90,9.5406,22.74,9,66.67,true
45,3.5,Legacy5BNB,1,9.67,3.1740,38.19,7,42.86,true
45,3.5,Legacy5BNB,2,-5.60,0.2187,35.20,7,57.14,false
45,3.5,Legacy5BNB,3,36.98,5.4897,49.94,7,57.14,true
45,3.5,Legacy5BNB,4,-39.78,-8.3732,39.78,5,40.00,false
45,3.5,Legacy5BNB,5,-27.88,-3.1050,43.59,7,28.57,false
45,3.5,OldGuardNoBNB,0,60.46,4.4092,25.80,10,70.00,true
45,3.5,OldGuardNoBNB,1,-23.26,-1.2275,48.72,8,37.50,false
45,3.5,OldGuardNoBNB,2,157.55,9.2619,30.65,5,60.00,true
45,3.5,OldGuardNoBNB,3,65.07,6.3659,37.03,7,57.14,true
45,3.5,OldGuardNoBNB,4,-50.71,-13.0869,50.71,5,0.00,false
45,3.5,OldGuardNoBNB,5,-32.66,-6.7136,32.66,7,14.29,false
45,3.5,LargeCaps5,0,197.83,8.4482,43.20,8,50.00,true
45,3.5,LargeCaps5,1,29.61,6.0713,17.69,6,66.67,true
45,3.5,LargeCaps5,2,873.23,12.5195,17.74,5,80.00,true
45,3.5,LargeCaps5,3,18.10,3.6465,57.36,8,50.00,true
45,3.5,LargeCaps5,4,55.16,8.0213,35.10,5,40.00,true
45,3.5,LargeCaps5,5,4.79,1.5866,20.94,7,71.43,true
45,3.5,Legacy3,0,66.99,5.6581,37.90,7,71.43,true
45,3.5,Legacy3,1,29.55,6.4899,32.31,5,60.00,true
45,3.5,Legacy3,2,72.02,5.6914,30.65,7,42.86,true
45,3.5,Legacy3,3,203.14,13.6020,35.97,7,71.43,true
45,3.5,Legacy3,4,-30.28,-6.7338,37.67,5,20.00,false
45,3.5,Legacy3,5,-23.08,-3.9269,23.08,5,20.00,false
45,3.5,LowVolume5,0,42.82,3.5028,32.93,9,66.67,true
45,3.5,LowVolume5,1,75.34,8.4013,32.31,7,57.14,true
45,3.5,LowVolume5,2,733.83,25.9300,11.37,6,83.33,true
45,3.5,LowVolume5,3,484.86,23.1620,10.32,7,71.43,true
45,3.5,LowVolume5,4,-54.66,-10.6966,54.66,7,14.29,false
45,3.5,LowVolume5,5,-35.59,-5.8276,35.59,6,16.67,false
45,3.5,OldGuard4,0,235.38,10.8723,22.74,8,87.50,true
45,3.5,OldGuard4,1,0.44,1.4127,32.31,7,42.86,true
45,3.5,OldGuard4,2,70.40,4.9754,30.65,7,42.86,true
45,3.5,OldGuard4,3,203.14,13.6020,35.97,7,71.43,true
45,3.5,OldGuard4,4,-35.33,-7.4283,37.67,6,16.67,false
45,3.5,OldGuard4,5,-29.49,-5.9902,29.49,6,16.67,false
45,4,Base5,0,434.84,10.9166,20.02,5,60.00,true
45,4,Base5,1,166.00,8.6145,42.98,10,30.00,true
45,4,Base5,2,513.83,11.7943,25.65,5,60.00,true
45,4,Base5,3,278.01,16.1611,16.13,7,57.14,true
45,4,Base5,4,76.25,10.3710,34.76,5,40.00,true
45,4,Base5,5,-0.56,0.9533,38.21,8,50.00,false
45,4,NoDOGE,0,434.84,10.9166,20.02,5,60.00,true
45,4,NoDOGE,1,8.59,2.5650,22.89,5,60.00,true
45,4,NoDOGE,2,777.36,12.0874,17.74,5,80.00,true
45,4,NoDOGE,3,366.20,20.0888,10.77,6,83.33,true
45,4,NoDOGE,4,126.71,18.4588,12.48,4,50.00,true
45,4,NoDOGE,5,-26.60,-6.0918,34.77,7,42.86,false
45,4,Legacy4,0,263.04,22.9934,0.00,5,100.00,true
45,4,Legacy4,1,-11.76,0.1042,33.43,7,42.86,false
45,4,Legacy4,2,81.00,11.0550,24.99,4,50.00,true
45,4,Legacy4,3,187.15,13.1050,36.29,6,66.67,true
45,4,Legacy4,4,-51.24,-11.0947,51.24,5,20.00,false
45,4,Legacy4,5,-58.04,-9.8734,58.84,7,28.57,false
45,4,Legacy5BNB,0,602.75,31.6686,0.00,5,100.00,true
45,4,Legacy5BNB,1,-35.62,-5.4330,48.95,7,42.86,false
45,4,Legacy5BNB,2,73.48,10.6675,24.99,4,50.00,true
45,4,Legacy5BNB,3,125.70,9.9809,50.19,6,66.67,true
45,4,Legacy5BNB,4,-50.44,-17.8053,50.44,5,20.00,false
45,4,Legacy5BNB,5,-36.12,-4.4142,47.12,7,28.57,false
45,4,OldGuardNoBNB,0,144.62,11.9227,9.33,8,75.00,true
45,4,OldGuardNoBNB,1,-72.92,-8.9593,75.91,8,25.00,false
45,4,OldGuardNoBNB,2,81.00,11.0550,24.99,4,50.00,true
45,4,OldGuardNoBNB,3,187.15,13.1050,36.29,6,66.67,true
45,4,OldGuardNoBNB,4,-51.24,-11.0947,51.24,5,20.00,false
45,4,OldGuardNoBNB,5,-50.06,-21.4912,51.02,6,16.67,false
45,4,LargeCaps5,0,172.52,14.4081,20.02,5,60.00,true
45,4,LargeCaps5,1,3.01,1.6875,26.86,5,60.00,true
45,4,LargeCaps5,2,754.85,11.9795,17.74,5,80.00,true
45,4,LargeCaps5,3,92.22,7.9793,57.58,7,57.14,true
45,4,LargeCaps5,4,126.71,18.4588,12.48,4,50.00,true
45,4,LargeCaps5,5,-26.60,-6.0918,34.77,7,42.86,false
45,4,Legacy3,0,314.95,21.5860,0.00,5,100.00,true
45,4,Legacy3,1,10.88,3.8417,37.84,5,60.00,true
45,4,Legacy3,2,60.43,8.6224,27.42,5,40.00,true
45,4,Legacy3,3,182.76,15.5777,10.77,6,83.33,true
45,4,Legacy3,4,-36.11,-9.4292,37.95,5,20.00,false
45,4,Legacy3,5,-28.66,-4.5456,30.03,5,40.00,false
45,4,LowVolume5,0,45.91,5.3156,38.06,8,62.50,true
45,4,LowVolume5,1,-20.06,-0.2669,37.84,6,50.00,false
45,4,LowVolume5,2,356.37,16.2467,24.28,6,66.67,true
45,4,LowVolume5,3,164.43,15.1605,10.77,6,66.67,true
45,4,LowVolume5,4,-76.42,-7.9112,76.42,8,12.50,false
45,4,LowVolume5,5,-40.57,-5.9301,41.71,6,33.33,false
45,4,OldGuard4,0,303.05,19.3023,2.87,6,83.33,true
45,4,OldGuard4,1,-22.17,-1.2045,37.84,7,42.86,false
45,4,OldGuard4,2,60.43,8.6224,27.42,5,40.00,true
45,4,OldGuard4,3,182.76,15.5777,10.77,6,83.33,true
45,4,OldGuard4,4,-41.86,-9.7089,41.86,6,16.67,false
45,4,OldGuard4,5,-44.22,-17.5214,45.29,5,20.00,false
50,1,Base5,0,21.48,2.2979,63.73,24,54.17,true
50,1,Base5,1,361.29,4.2051,22.40,23,52.17,true
50,1,Base5,2,3.20,1.4903,34.95,27,33.33,true
50,1,Base5,3,245.71,6.7332,40.44,31,51.61,true
50,1,Base5,4,2.81,0.9150,26.21,18,44.44,true
50,1,Base5,5,90.42,4.9723,12.16,23,56.52,true
50,1,NoDOGE,0,37.47,2.7962,63.73,25,56.00,true
50,1,NoDOGE,1,120.48,13.9089,10.27,13,53.85,true
50,1,NoDOGE,2,170.85,6.1047,18.53,23,43.48,true
50,1,NoDOGE,3,326.37,7.6600,40.44,30,56.67,true
50,1,NoDOGE,4,16.44,2.3315,24.33,15,53.33,true
50,1,NoDOGE,5,21.45,2.5236,15.38,19,47.37,true
50,1,Legacy4,0,1.40,0.8342,42.94,27,51.85,true
50,1,Legacy4,1,80.92,6.0224,26.13,20,55.00,true
50,1,Legacy4,2,78.73,4.2748,25.05,22,45.45,true
50,1,Legacy4,3,-41.05,-1.7489,62.57,24,29.17,false
50,1,Legacy4,4,-25.46,-5.1574,32.37,11,27.27,false
50,1,Legacy4,5,-0.42,0.2211,17.33,18,50.00,false
50,1,Legacy5BNB,0,-48.28,-4.6337,59.18,29,37.93,false
50,1,Legacy5BNB,1,95.76,9.1361,16.10,16,68.75,true
50,1,Legacy5BNB,2,81.85,4.4277,25.05,23,47.83,true
50,1,Legacy5BNB,3,30.88,2.7455,52.94,20,50.00,true
50,1,Legacy5BNB,4,3.00,1.2531,20.24,13,46.15,true
50,1,Legacy5BNB,5,-6.10,-0.5084,24.56,19,42.11,false
50,1,OldGuardNoBNB,0,86.80,4.1946,30.26,30,50.00,true
50,1,OldGuardNoBNB,1,45.58,3.1102,36.00,20,55.00,true
50,1,OldGuardNoBNB,2,78.73,4.2748,25.05,22,45.45,true
50,1,OldGuardNoBNB,3,-41.05,-1.7489,62.57,24,29.17,false
50,1,OldGuardNoBNB,4,-25.46,-5.1574,32.37,11,27.27,false
50,1,OldGuardNoBNB,5,26.03,3.6364,9.30,20,55.00,true
50,1,LargeCaps5,0,22.31,2.1684,63.73,30,53.33,true
50,1,LargeCaps5,1,129.96,15.1477,10.27,13,53.85,true
50,1,LargeCaps5,2,115.82,5.1333,33.12,24,37.50,true
50,1,LargeCaps5,3,303.13,8.1634,31.25,25,60.00,true
50,1,LargeCaps5,4,53.45,6.0052,24.33,13,69.23,true
50,1,LargeCaps5,5,8.78,1.3493,15.38,20,40.00,true
50,1,Legacy3,0,35.33,2.3765,30.40,23,56.52,true
50,1,Legacy3,1,38.55,4.8222,25.95,18,61.11,true
50,1,Legacy3,2,166.11,7.6727,15.20,21,52.38,true
50,1,Legacy3,3,214.79,7.5575,14.41,22,54.55,true
50,1,Legacy3,4,-13.81,-2.4154,27.16,12,25.00,false
50,1,Legacy3,5,-6.06,-1.2219,13.86,15,40.00,false
50,1,LowVolume5,0,75.73,4.2874,16.43,22,59.09,true
50,1,LowVolume5,1,34.29,4.4836,22.55,19,57.89,true
50,1,LowVolume5,2,209.82,5.9577,33.72,29,34.48,true
50,1,LowVolume5,3,490.27,9.3579,22.63,27,55.56,true
50,1,LowVolume5,4,-19.79,-1.5786,23.61,17,35.29,false
50,1,LowVolume5,5,-17.79,-2.6121,22.91,23,47.83,false
50,1,OldGuard4,0,80.34,4.6439,32.61,26,57.69,true
50,1,OldGuard4,1,2.90,0.7524,23.61,24,37.50,true
50,1,OldGuard4,2,172.78,7.8014,11.91,22,54.55,true
50,1,OldGuard4,3,214.79,7.5575,14.41,22,54.55,true
50,1,OldGuard4,4,3.09,0.8640,15.92,15,33.33,true
50,1,OldGuard4,5,13.02,2.6879,13.48,18,44.44,true
50,1.5,Base5,0,4.46,1.9182,66.66,22,40.91,true
50,1.5,Base5,1,314.78,3.5212,22.40,20,50.00,true
50,1.5,Base5,2,139.29,4.9736,32.09,20,45.00,true
50,1.5,Base5,3,514.43,9.8552,28.39,23,65.22,true
50,1.5,Base5,4,-15.74,-0.8778,26.43,13,38.46,false
50,1.5,Base5,5,-13.95,-0.2988,41.14,21,38.10,false
50,1.5,NoDOGE,0,18.21,2.3356,66.66,23,43.48,true
50,1.5,NoDOGE,1,110.04,11.7791,16.25,9,44.44,true
50,1.5,NoDOGE,2,271.01,7.9129,26.59,15,46.67,true
50,1.5,NoDOGE,3,657.78,10.8493,28.39,22,72.73,true
50,1.5,NoDOGE,4,-4.27,0.1732,24.57,10,40.00,false
50,1.5,NoDOGE,5,6.14,0.9712,21.95,16,50.00,true
50,1.5,Legacy4,0,28.62,2.3299,36.45,22,50.00,true
50,1.5,Legacy4,1,145.92,9.0886,23.85,13,53.85,true
50,1.5,Legacy4,2,152.94,8.3278,21.74,13,53.85,true
