chand_period,chand_mult,universe,window,step,equity
25,1.5,LowVolume5,0,0,1.000000
25,1.5,LowVolume5,0,10,0.912352
25,1.5,LowVolume5,0,20,0.912352
25,1.5,LowVolume5,0,30,1.252625
25,1.5,LowVolume5,0,40,1.245099
25,1.5,LowVolume5,0,50,1.094012
25,1.5,LowVolume5,0,60,1.340520
25,1.5,LowVolume5,0,70,1.353523
25,1.5,LowVolume5,0,80,1.353523
25,1.5,LowVolume5,0,90,1.353523
25,1.5,LowVolume5,0,100,1.899414
25,1.5,LowVolume5,0,110,2.504478
25,1.5,LowVolume5,0,120,2.411810
25,1.5,LowVolume5,1,0,1.000000
25,1.5,LowVolume5,1,10,0.957916
25,1.5,LowVolume5,1,20,0.957916
25,1.5,LowVolume5,1,30,0.850969
25,1.5,LowVolume5,1,40,0.850969
25,1.5,LowVolume5,1,50,0.850969
25,1.5,LowVolume5,1,60,1.108492
25,1.5,LowVolume5,1,70,1.224317
25,1.5,LowVolume5,1,80,1.224317
25,1.5,LowVolume5,1,90,1.499304
25,1.5,LowVolume5,1,100,1.413309
25,1.5,LowVolume5,1,110,1.413309
25,1.5,LowVolume5,1,120,1.413309
25,1.5,LowVolume5,1,130,1.719946
25,1.5,LowVolume5,1,140,1.697379
25,1.5,LowVolume5,1,150,1.567420
25,1.5,LowVolume5,2,0,1.000000
25,1.5,LowVolume5,2,10,0.902221
25,1.5,LowVolume5,2,20,1.573546
25,1.5,LowVolume5,2,30,1.264863
25,1.5,LowVolume5,2,40,1.089434
25,1.5,LowVolume5,2,50,1.089434
25,1.5,LowVolume5,2,60,1.089434
25,1.5,LowVolume5,2,70,0.953215
25,1.5,LowVolume5,2,80,0.877329
25,1.5,LowVolume5,2,90,1.658872
25,1.5,LowVolume5,2,100,2.345113
25,1.5,LowVolume5,2,110,2.014828
25,1.5,LowVolume5,2,120,2.014828
25,1.5,LowVolume5,2,130,3.420876
25,1.5,LowVolume5,3,0,1.000000
25,1.5,LowVolume5,3,10,2.127992
25,1.5,LowVolume5,3,20,1.781429
25,1.5,LowVolume5,3,30,3.227223
25,1.5,LowVolume5,3,40,3.227223
25,1.5,LowVolume5,3,50,3.227223
25,1.5,LowVolume5,3,60,3.227223
25,1.5,LowVolume5,3,70,3.601954
25,1.5,LowVolume5,3,80,3.601954
25,1.5,LowVolume5,3,90,3.601954
25,1.5,LowVolume5,3,100,3.601954
25,1.5,LowVolume5,3,110,5.512465
25,1.5,LowVolume5,3,120,6.326380
25,1.5,LowVolume5,3,130,6.326380
25,1.5,LowVolume5,4,0,1.000000
25,1.5,LowVolume5,4,10,1.000000
25,1.5,LowVolume5,4,20,0.951161
25,1.5,LowVolume5,4,30,0.869206
25,1.5,LowVolume5,4,40,0.870109
25,1.5,LowVolume5,4,50,0.745295
25,1.5,LowVolume5,4,60,0.745295
25,1.5,LowVolume5,4,70,0.785170
25,1.5,LowVolume5,4,80,0.708907
25,1.5,LowVolume5,4,90,0.708907
25,1.5,LowVolume5,4,100,0.708907
25,1.5,LowVolume5,4,110,0.708907
25,1.5,LowVolume5,4,120,0.747580
25,1.5,LowVolume5,4,130,0.832332
25,1.5,LowVolume5,4,140,0.722453
25,1.5,LowVolume5,4,150,0.722453
25,1.5,LowVolume5,4,160,0.722453
25,1.5,LowVolume5,4,170,0.722453
25,1.5,LowVolume5,4,180,0.722453
25,1.5,LowVolume5,5,0,1.000000
25,1.5,LowVolume5,5,10,0.978656
25,1.5,LowVolume5,5,20,0.900696
25,1.5,LowVolume5,5,30,0.783108
25,1.5,LowVolume5,5,40,0.784565
25,1.5,LowVolume5,5,50,0.741366
25,1.5,LowVolume5,5,60,0.671008
25,1.5,LowVolume5,5,70,0.620977
25,1.5,LowVolume5,5,80,0.610875
25,1.5,LowVolume5,5,90,0.610875
25,1.5,LowVolume5,5,100,0.610875
25,1.5,LowVolume5,5,110,0.610875
25,1.5,LowVolume5,5,120,0.610875
25,1.5,LowVolume5,5,130,0.610875
25,1.5,LowVolume5,5,140,0.610875
25,1.5,LowVolume5,5,150,0.604774
25,1.5,OldGuard4,0,0,1.000000
25,1.5,OldGuard4,0,10,0.922028
25,1.5,OldGuard4,0,20,0.922028
25,1.5,OldGuard4,0,30,0.923289
25,1.5,OldGuard4,0,40,1.130567
25,1.5,OldGuard4,0,50,1.048359
25,1.5,OldGuard4,0,60,0.784393
25,1.5,OldGuard4,0,70,0.653114
25,1.5,OldGuard4,0,80,0.843895
25,1.5,OldGuard4,0,90,0.843895
25,1.5,OldGuard4,0,100,0.948502
25,1.5,OldGuard4,0,110,0.948502
25,1.5,OldGuard4,0,120,1.505797
25,1.5,OldGuard4,0,130,1.505797
25,1.5,OldGuard4,0,140,1.794517
25,1.5,OldGuard4,0,150,1.805504
25,1.5,OldGuard4,1,0,1.000000
25,1.5,OldGuard4,1,10,1.096774
25,1.5,OldGuard4,1,20,1.063405
25,1.5,OldGuard4,1,30,0.944681
25,1.5,OldGuard4,1,40,0.903193
25,1.5,OldGuard4,1,50,0.903193
25,1.5,OldGuard4,1,60,0.869164
25,1.5,OldGuard4,1,70,0.970633
25,1.5,OldGuard4,1,80,1.161151
25,1.5,OldGuard4,1,90,1.418121
25,1.5,OldGuard4,1,100,1.418121
25,1.5,OldGuard4,1,110,1.418121
25,1.5,OldGuard4,1,120,1.418121
25,1.5,OldGuard4,1,130,1.418121
25,1.5,OldGuard4,1,140,1.277976
25,1.5,OldGuard4,1,150,1.422987
25,1.5,OldGuard4,2,0,1.000000
25,1.5,OldGuard4,2,10,0.926232
25,1.5,OldGuard4,2,20,0.999275
25,1.5,OldGuard4,2,30,0.999275
25,1.5,OldGuard4,2,40,1.281302
25,1.5,OldGuard4,2,50,1.121590
25,1.5,OldGuard4,2,60,1.121590
25,1.5,OldGuard4,2,70,1.121590
25,1.5,OldGuard4,2,80,1.009930
25,1.5,OldGuard4,2,90,1.717968
25,1.5,OldGuard4,2,100,1.936163
25,1.5,OldGuard4,2,110,1.936163
25,1.5,OldGuard4,2,120,1.936163
25,1.5,OldGuard4,2,130,1.936163
25,1.5,OldGuard4,2,140,1.936163
25,1.5,OldGuard4,3,0,1.000000
25,1.5,OldGuard4,3,10,1.141504
25,1.5,OldGuard4,3,20,1.129913
25,1.5,OldGuard4,3,30,1.791557
25,1.5,OldGuard4,3,40,2.020266
25,1.5,OldGuard4,3,50,2.020266
25,1.5,OldGuard4,3,60,2.699043
25,1.5,OldGuard4,3,70,2.699043
25,1.5,OldGuard4,3,80,2.699043
25,1.5,OldGuard4,3,90,2.699043
25,1.5,OldGuard4,3,100,2.669430
25,1.5,OldGuard4,3,110,4.492134
25,1.5,OldGuard4,3,120,4.492134
25,1.5,OldGuard4,3,130,3.930052
25,1.5,OldGuard4,3,140,3.930052
25,1.5,OldGuard4,3,150,3.930052
25,1.5,OldGuard4,4,0,1.000000
25,1.5,OldGuard4,4,10,1.000000
25,1.5,OldGuard4,4,20,0.951161
25,1.5,OldGuard4,4,30,0.877701
25,1.5,OldGuard4,4,40,0.878612
25,1.5,OldGuard4,4,50,0.752579
25,1.5,OldGuard4,4,60,0.752579
25,1.5,OldGuard4,4,70,0.758136
25,1.5,OldGuard4,4,80,0.758136
25,1.5,OldGuard4,4,90,0.819550
25,1.5,OldGuard4,4,100,0.819550
25,1.5,OldGuard4,4,110,0.819550
25,1.5,OldGuard4,4,120,0.864258
25,1.5,OldGuard4,4,130,0.864258
25,1.5,OldGuard4,4,140,0.864258
25,1.5,OldGuard4,4,150,0.864258
25,1.5,OldGuard4,4,160,0.837882
25,1.5,OldGuard4,4,170,0.837882
25,1.5,OldGuard4,4,180,0.837882
25,1.5,OldGuard4,4,190,0.837882
25,1.5,OldGuard4,5,0,1.000000
25,1.5,OldGuard4,5,10,0.978656
25,1.5,OldGuard4,5,20,0.900696
25,1.5,OldGuard4,5,30,0.909340
25,1.5,OldGuard4,5,40,0.909340
25,1.5,OldGuard4,5,50,1.035859
25,1.5,OldGuard4,5,60,1.050042
25,1.5,OldGuard4,5,70,0.971751
25,1.5,OldGuard4,5,80,0.971751
25,1.5,OldGuard4,5,90,0.955942
25,1.5,OldGuard4,5,100,0.955942
25,1.5,OldGuard4,5,110,0.955942
25,1.5,OldGuard4,5,120,0.955942
25,1.5,OldGuard4,5,130,0.955942
25,1.5,OldGuard4,5,140,0.955942
25,1.5,OldGuard4,5,150,0.955942
25,1.5,OldGuard4,5,160,1.022072
25,1.5,OldGuard4,5,170,1.022072
25,2,Base5,0,0,1.000000
25,2,Base5,0,10,1.026244
25,2,Base5,0,20,1.026244
25,2,Base5,0,30,1.026244
25,2,Base5,0,40,1.026244
25,2,Base5,0,50,0.846095
25,2,Base5,0,60,0.731124
25,2,Base5,0,70,0.604864
25,2,Base5,0,80,0.680656
25,2,Base5,0,90,0.693323
25,2,Base5,0,100,0.693323
25,2,Base5,0,110,0.693323
25,2,Base5,1,0,1.000000
25,2,Base5,1,10,1.216453
25,2,Base5,1,20,1.216453
25,2,Base5,1,30,1.216453
25,2,Base5,1,40,1.134923
25,2,Base5,1,50,1.030219
25,2,Base5,1,60,1.383686
25,2,Base5,1,70,1.460083
25,2,Base5,1,80,1.272609
25,2,Base5,1,90,1.881249
25,2,Base5,1,100,1.920969
25,2,Base5,1,110,1.920969
25,2,Base5,1,120,1.920969
25,2,Base5,1,130,1.989004
25,2,Base5,2,0,1.000000
25,2,Base5,2,10,0.807603
25,2,Base5,2,20,0.914123
25,2,Base5,2,30,0.914123
25,2,Base5,2,40,0.865245
25,2,Base5,2,50,0.598657
25,2,Base5,2,60,0.598657
25,2,Base5,2,70,1.150193
25,2,Base5,2,80,1.006158
25,2,Base5,2,90,1.006158
25,2,Base5,2,100,1.006158
25,2,Base5,2,110,1.006158
25,2,Base5,2,120,1.320678
25,2,Base5,3,0,1.000000
25,2,Base5,3,10,2.261815
25,2,Base5,3,20,2.644885
25,2,Base5,3,30,2.644885
25,2,Base5,3,40,2.644885
25,2,Base5,3,50,2.644885
25,2,Base5,3,60,4.074530
25,2,Base5,3,70,3.132110
25,2,Base5,3,80,3.132110
25,2,Base5,4,0,1.000000
25,2,Base5,4,10,1.000000
25,2,Base5,4,20,0.982140
25,2,Base5,4,30,1.015323
25,2,Base5,4,40,0.864717
25,2,Base5,4,50,0.913118
25,2,Base5,4,60,0.837450
25,2,Base5,4,70,0.837450
25,2,Base5,4,80,0.837450
25,2,Base5,4,90,0.837450
25,2,Base5,4,100,0.837450
25,2,Base5,4,110,0.902237
25,2,Base5,4,120,0.902237
25,2,Base5,4,130,0.902237
25,2,Base5,5,0,1.000000
25,2,Base5,5,10,1.371234
25,2,Base5,5,20,1.371234
25,2,Base5,5,30,1.444135
25,2,Base5,5,40,1.444135
25,2,Base5,5,50,1.466201
25,2,Base5,5,60,1.367994
25,2,Base5,5,70,1.367994
25,2,Base5,5,80,1.232257
25,2,Base5,5,90,1.627203
25,2,Base5,5,100,1.204426
25,2,Base5,5,110,1.204426
25,2,NoDOGE,0,0,1.000000
25,2,NoDOGE,0,10,1.026244
25,2,NoDOGE,0,20,1.026244
25,2,NoDOGE,0,30,1.026244
25,2,NoDOGE,0,40,1.026244
25,2,NoDOGE,0,50,0.846095
25,2,NoDOGE,0,60,0.875740
25,2,NoDOGE,0,70,0.799040
25,2,NoDOGE,0,80,0.820652
25,2,NoDOGE,0,90,0.915896
25,2,NoDOGE,0,100,0.915896
25,2,NoDOGE,0,110,0.915896
25,2,NoDOGE,1,0,1.000000
25,2,NoDOGE,1,10,1.216453
25,2,NoDOGE,1,20,1.216453
25,2,NoDOGE,1,30,1.216453
25,2,NoDOGE,1,40,1.216453
25,2,NoDOGE,1,50,1.104227
25,2,NoDOGE,1,60,1.104227
25,2,NoDOGE,1,70,1.104227
25,2,NoDOGE,1,80,1.218944
25,2,NoDOGE,1,90,1.218944
25,2,NoDOGE,1,100,1.027798
25,2,NoDOGE,1,110,1.027798
25,2,NoDOGE,1,120,1.027798
25,2,NoDOGE,1,130,1.027798
25,2,NoDOGE,1,140,1.027798
25,2,NoDOGE,1,150,1.027798
25,2,NoDOGE,1,160,1.510746
25,2,NoDOGE,2,0,1.000000
25,2,NoDOGE,2,10,0.881410
25,2,NoDOGE,2,20,0.881410
25,2,NoDOGE,2,30,0.881410
25,2,NoDOGE,2,40,0.952844
25,2,NoDOGE,2,50,0.883382
25,2,NoDOGE,2,60,0.883382
25,2,NoDOGE,2,70,2.051603
25,2,NoDOGE,2,80,2.042967
25,2,NoDOGE,2,90,2.042967
25,2,NoDOGE,2,100,2.042967
25,2,NoDOGE,2,110,2.042967
25,2,NoDOGE,2,120,2.042967
25,2,NoDOGE,3,0,1.000000
25,2,NoDOGE,3,10,2.261815
25,2,NoDOGE,3,20,2.644885
25,2,NoDOGE,3,30,2.644885
25,2,NoDOGE,3,40,2.644885
25,2,NoDOGE,3,50,2.644885
25,2,NoDOGE,3,60,4.074530
25,2,NoDOGE,3,70,3.862841
25,2,NoDOGE,3,80,3.862841
25,2,NoDOGE,4,0,1.000000
25,2,NoDOGE,4,10,1.000000
25,2,NoDOGE,4,20,0.982140
25,2,NoDOGE,4,30,1.015323
25,2,NoDOGE,4,40,0.864717
25,2,NoDOGE,4,50,0.913118
25,2,NoDOGE,4,60,0.896871
25,2,NoDOGE,4,70,0.896871
25,2,NoDOGE,4,80,0.896871
25,2,NoDOGE,4,90,0.896871
25,2,NoDOGE,4,100,0.966255
25,2,NoDOGE,4,110,0.966255
25,2,NoDOGE,4,120,0.966255
25,2,NoDOGE,4,130,0.966255
25,2,NoDOGE,4,140,0.966255
25,2,NoDOGE,5,0,1.000000
25,2,NoDOGE,5,10,1.371234
25,2,NoDOGE,5,20,1.371234
25,2,NoDOGE,5,30,1.444135
25,2,NoDOGE,5,40,1.444135
25,2,NoDOGE,5,50,1.660646
25,2,NoDOGE,5,60,1.646481
25,2,NoDOGE,5,70,1.646481
25,2,NoDOGE,5,80,1.646481
25,2,NoDOGE,5,90,1.483112
25,2,NoDOGE,5,100,1.483112
25,2,NoDOGE,5,110,1.361250
25,2,NoDOGE,5,120,1.361250
25,2,Legacy4,0,0,1.000000
25,2,Legacy4,0,10,1.296484
25,2,Legacy4,0,20,1.296484
25,2,Legacy4,0,30,1.467372
25,2,Legacy4,0,40,1.458556
25,2,Legacy4,0,50,1.039792
25,2,Legacy4,0,60,1.015736
25,2,Legacy4,0,70,1.312443
25,2,Legacy4,0,80,1.312443
25,2,Legacy4,0,90,1.962490
25,2,Legacy4,0,100,1.962490
25,2,Legacy4,0,110,2.655545
25,2,Legacy4,1,0,1.000000
25,2,Legacy4,1,10,1.190485
25,2,Legacy4,1,20,1.101493
25,2,Legacy4,1,30,0.865137
25,2,Legacy4,1,40,0.865137
25,2,Legacy4,1,50,0.865137
25,2,Legacy4,1,60,1.083652
25,2,Legacy4,1,70,1.157677
25,2,Legacy4,1,80,1.157677
25,2,Legacy4,1,90,1.157677
25,2,Legacy4,1,100,1.157677
25,2,Legacy4,1,110,1.157677
25,2,Legacy4,1,120,1.161534
25,2,Legacy4,1,130,1.251174
25,2,Legacy4,2,0,1.000000
25,2,Legacy4,2,10,1.000000
25,2,Legacy4,2,20,1.000000
25,2,Legacy4,2,30,1.000000
25,2,Legacy4,2,40,1.240025
25,2,Legacy4,2,50,1.087238
25,2,Legacy4,2,60,1.021824
25,2,Legacy4,2,70,0.975896
25,2,Legacy4,2,80,0.956332
25,2,Legacy4,2,90,0.956332
25,2,Legacy4,2,100,0.956332
25,2,Legacy4,2,110,0.956332
25,2,Legacy4,2,120,0.956332
25,2,Legacy4,2,130,0.956332
25,2,Legacy4,3,0,1.000000
25,2,Legacy4,3,10,0.802539
25,2,Legacy4,3,20,0.688548
25,2,Legacy4,3,30,0.795727
25,2,Legacy4,3,40,0.795727
25,2,Legacy4,3,50,0.795727
25,2,Legacy4,3,60,0.795727
25,2,Legacy4,3,70,1.249198
25,2,Legacy4,3,80,1.249198
25,2,Legacy4,3,90,1.092891
25,2,Legacy4,3,100,1.092891
25,2,Legacy4,3,110,1.092891
25,2,Legacy4,4,0,1.000000
25,2,Legacy4,4,10,1.000000
25,2,Legacy4,4,20,0.983555
25,2,Legacy4,4,30,1.068840
25,2,Legacy4,4,40,0.878532
25,2,Legacy4,4,50,0.878532
25,2,Legacy4,4,60,0.927707
25,2,Legacy4,4,70,0.850875
25,2,Legacy4,4,80,0.850875
25,2,Legacy4,4,90,0.846098
25,2,Legacy4,4,100,0.846098
25,2,Legacy4,4,110,0.846098
25,2,Legacy4,4,120,0.846098
25,2,Legacy4,4,130,0.846098
25,2,Legacy4,4,140,0.846098
25,2,Legacy4,4,150,0.846098
25,2,Legacy4,4,160,0.846098
25,2,Legacy4,4,170,0.846098
25,2,Legacy4,5,0,1.000000
25,2,Legacy4,5,10,0.837831
25,2,Legacy4,5,20,0.822818
25,2,Legacy4,5,30,0.822818
25,2,Legacy4,5,40,0.754306
25,2,Legacy4,5,50,0.908936
25,2,Legacy4,5,60,0.854846
25,2,Legacy4,5,70,0.854846
25,2,Legacy4,5,80,0.854846
25,2,Legacy4,5,90,0.854846
25,2,Legacy4,5,100,0.854846
25,2,Legacy4,5,110,0.875713
25,2,Legacy4,5,120,0.875713
25,2,Legacy5BNB,0,0,1.000000
25,2,Legacy5BNB,0,10,1.296484
25,2,Legacy5BNB,0,20,1.296484
25,2,Legacy5BNB,0,30,1.467372
25,2,Legacy5BNB,0,40,1.458556
25,2,Legacy5BNB,0,50,1.039792
25,2,Legacy5BNB,0,60,0.922809
25,2,Legacy5BNB,0,70,0.719840
25,2,Legacy5BNB,0,80,0.949950
25,2,Legacy5BNB,0,90,0.978471
25,2,Legacy5BNB,0,100,0.978471
25,2,Legacy5BNB,0,110,1.272550
25,2,Legacy5BNB,1,0,1.000000
25,2,Legacy5BNB,1,10,1.216453
25,2,Legacy5BNB,1,20,1.216453
25,2,Legacy5BNB,1,30,1.216453
25,2,Legacy5BNB,1,40,1.216453
25,2,Legacy5BNB,1,50,1.075504
25,2,Legacy5BNB,1,60,1.075504
25,2,Legacy5BNB,1,70,1.075504
25,2,Legacy5BNB,1,80,1.145258
25,2,Legacy5BNB,1,90,1.404114
25,2,Legacy5BNB,1,100,1.404114
25,2,Legacy5BNB,1,110,1.404114
25,2,Legacy5BNB,1,120,1.404114
25,2,Legacy5BNB,1,130,1.404114
25,2,Legacy5BNB,1,140,1.460991
25,2,Legacy5BNB,2,0,1.000000
25,2,Legacy5BNB,2,10,1.000000
25,2,Legacy5BNB,2,20,1.000000
25,2,Legacy5BNB,2,30,1.000000
25,2,Legacy5BNB,2,40,1.044354
25,2,Legacy5BNB,2,50,0.860584
25,2,Legacy5BNB,2,60,0.860584
25,2,Legacy5BNB,2,70,0.754342
25,2,Legacy5BNB,2,80,0.689253
25,2,Legacy5BNB,2,90,0.689253
25,2,Legacy5BNB,2,100,0.689253
25,2,Legacy5BNB,2,110,0.689253
25,2,Legacy5BNB,3,0,1.000000
25,2,Legacy5BNB,3,10,0.802539
25,2,Legacy5BNB,3,20,0.688548
25,2,Legacy5BNB,3,30,0.795727
25,2,Legacy5BNB,3,40,0.795727
25,2,Legacy5BNB,3,50,0.795727
25,2,Legacy5BNB,3,60,0.795727
25,2,Legacy5BNB,3,70,1.410097
25,2,Legacy5BNB,3,80,1.324767
25,2,Legacy5BNB,3,90,1.324767
25,2,Legacy5BNB,3,100,1.324767
25,2,Legacy5BNB,3,110,1.324767
25,2,Legacy5BNB,3,120,1.324767
25,2,Legacy5BNB,4,0,1.000000
25,2,Legacy5BNB,4,10,1.000000
25,2,Legacy5BNB,4,20,0.983555
25,2,Legacy5BNB,4,30,1.068840
25,2,Legacy5BNB,4,40,0.878532
25,2,Legacy5BNB,4,50,0.989841
25,2,Legacy5BNB,4,60,0.989841
25,2,Legacy5BNB,4,70,0.989841
25,2,Legacy5BNB,4,80,0.989841
25,2,Legacy5BNB,4,90,0.989841
25,2,Legacy5BNB,4,100,0.989841
25,2,Legacy5BNB,4,110,0.989841
25,2,Legacy5BNB,4,120,0.989841
25,2,Legacy5BNB,4,130,0.989841
25,2,Legacy5BNB,4,140,0.848118
25,2,Legacy5BNB,4,150,0.848118
25,2,Legacy5BNB,5,0,1.000000
25,2,Legacy5BNB,5,10,1.028648
25,2,Legacy5BNB,5,20,1.028648
25,2,Legacy5BNB,5,30,0.866260
25,2,Legacy5BNB,5,40,0.866260
25,2,Legacy5BNB,5,50,0.866260
25,2,Legacy5BNB,5,60,0.791724
25,2,Legacy5BNB,5,70,0.932858
25,2,Legacy5BNB,5,80,0.891920
25,2,Legacy5BNB,5,90,0.877345
25,2,Legacy5BNB,5,100,0.877345
25,2,Legacy5BNB,5,110,0.803904
25,2,Legacy5BNB,5,120,0.803904
25,2,Legacy5BNB,5,130,0.703636
25,2,Legacy5BNB,5,140,0.703636
25,2,OldGuardNoBNB,0,0,1.000000
25,2,OldGuardNoBNB,0,10,1.000000
25,2,OldGuardNoBNB,0,20,1.015102
25,2,OldGuardNoBNB,0,30,1.015102
25,2,OldGuardNoBNB,0,40,1.148901
25,2,OldGuardNoBNB,0,50,0.942502
25,2,OldGuardNoBNB,0,60,0.733074
25,2,OldGuardNoBNB,0,70,0.858857
25,2,OldGuardNoBNB,0,80,1.135032
25,2,OldGuardNoBNB,0,90,1.267433
25,2,OldGuardNoBNB,0,100,1.543103
25,2,OldGuardNoBNB,0,110,2.076072
25,2,OldGuardNoBNB,1,0,1.000000
25,2,OldGuardNoBNB,1,10,1.162366
25,2,OldGuardNoBNB,1,20,0.988806
25,2,OldGuardNoBNB,1,30,0.988806
25,2,OldGuardNoBNB,1,40,0.874234
25,2,OldGuardNoBNB,1,50,0.874234
25,2,OldGuardNoBNB,1,60,0.874234
25,2,OldGuardNoBNB,1,70,0.874234
25,2,OldGuardNoBNB,1,80,0.930934
25,2,OldGuardNoBNB,1,90,0.993798
25,2,OldGuardNoBNB,1,100,0.887486
25,2,OldGuardNoBNB,1,110,0.887486
25,2,OldGuardNoBNB,1,120,0.887486
25,2,OldGuardNoBNB,1,130,0.887486
25,2,OldGuardNoBNB,1,140,0.793730
25,2,OldGuardNoBNB,2,0,1.000000
25,2,OldGuardNoBNB,2,10,1.000000
25,2,OldGuardNoBNB,2,20,1.000000
25,2,OldGuardNoBNB,2,30,1.000000
25,2,OldGuardNoBNB,2,40,1.240025
25,2,OldGuardNoBNB,2,50,1.087238
25,2,OldGuardNoBNB,2,60,1.021824
25,2,OldGuardNoBNB,2,70,0.975896
25,2,OldGuardNoBNB,2,80,0.956332
25,2,OldGuardNoBNB,2,90,0.956332
25,2,OldGuardNoBNB,2,100,0.956332
25,2,OldGuardNoBNB,2,110,0.956332
25,2,OldGuardNoBNB,2,120,0.956332
25,2,OldGuardNoBNB,2,130,0.956332
25,2,OldGuardNoBNB,3,0,1.000000
25,2,OldGuardNoBNB,3,10,0.802539
25,2,OldGuardNoBNB,3,20,0.688548
25,2,OldGuardNoBNB,3,30,0.795727
25,2,OldGuardNoBNB,3,40,0.795727
25,2,OldGuardNoBNB,3,50,0.795727
25,2,OldGuardNoBNB,3,60,0.795727
25,2,OldGuardNoBNB,3,70,1.249198
25,2,OldGuardNoBNB,3,80,1.249198
25,2,OldGuardNoBNB,3,90,1.092891
25,2,OldGuardNoBNB,3,100,1.092891
25,2,OldGuardNoBNB,3,110,1.092891
25,2,OldGuardNoBNB,4,0,1.000000
25,2,OldGuardNoBNB,4,10,1.000000
25,2,OldGuardNoBNB,4,20,0.983555
25,2,OldGuardNoBNB,4,30,1.068840
25,2,OldGuardNoBNB,4,40,0.878532
25,2,OldGuardNoBNB,4,50,0.878532
25,2,OldGuardNoBNB,4,60,0.927707
25,2,OldGuardNoBNB,4,70,0.850875
25,2,OldGuardNoBNB,4,80,0.850875
25,2,OldGuardNoBNB,4,90,0.846098
25,2,OldGuardNoBNB,4,100,0.846098
25,2,OldGuardNoBNB,4,110,0.846098
25,2,OldGuardNoBNB,4,120,0.846098
25,2,OldGuardNoBNB,4,130,0.846098
25,2,OldGuardNoBNB,4,140,0.846098
25,2,OldGuardNoBNB,4,150,0.846098
25,2,OldGuardNoBNB,4,160,0.846098
25,2,OldGuardNoBNB,4,170,0.846098
25,2,OldGuardNoBNB,5,0,1.000000
25,2,OldGuardNoBNB,5,10,0.837831
25,2,OldGuardNoBNB,5,20,0.822818
25,2,OldGuardNoBNB,5,30,0.822818
25,2,OldGuardNoBNB,5,40,1.005497
25,2,OldGuardNoBNB,5,50,1.211619
25,2,OldGuardNoBNB,5,60,1.139518
25,2,OldGuardNoBNB,5,70,1.139518
25,2,OldGuardNoBNB,5,80,1.139518
25,2,OldGuardNoBNB,5,90,1.139518
25,2,OldGuardNoBNB,5,100,1.139518
25,2,OldGuardNoBNB,5,110,1.167333
25,2,OldGuardNoBNB,5,120,1.167333
25,2,LargeCaps5,0,0,1.000000
25,2,LargeCaps5,0,10,1.026244
25,2,LargeCaps5,0,20,1.026244
25,2,LargeCaps5,0,30,1.026244
25,2,LargeCaps5,0,40,1.026244
25,2,LargeCaps5,0,50,0.846095
25,2,LargeCaps5,0,60,0.875740
25,2,LargeCaps5,0,70,1.051861
25,2,LargeCaps5,0,80,0.906092
25,2,LargeCaps5,1,0,1.000000
25,2,LargeCaps5,1,10,1.216453
25,2,LargeCaps5,1,20,1.216453
25,2,LargeCaps5,1,30,1.216453
25,2,LargeCaps5,1,40,1.216453
25,2,LargeCaps5,1,50,1.056834
25,2,LargeCaps5,1,60,1.056834
25,2,LargeCaps5,1,70,1.056834
25,2,LargeCaps5,1,80,1.166628
25,2,LargeCaps5,1,90,1.166628
25,2,LargeCaps5,1,100,0.983685
25,2,LargeCaps5,1,110,0.983685
25,2,LargeCaps5,1,120,0.983685
25,2,LargeCaps5,1,130,0.983685
25,2,LargeCaps5,1,140,0.983685
25,2,LargeCaps5,1,150,0.896608
25,2,LargeCaps5,2,0,1.000000
25,2,LargeCaps5,2,10,0.881410
25,2,LargeCaps5,2,20,0.881410
25,2,LargeCaps5,2,30,0.881410
25,2,LargeCaps5,2,40,0.833932
25,2,LargeCaps5,2,50,0.773139
25,2,LargeCaps5,2,60,0.773139
25,2,LargeCaps5,2,70,0.773139
25,2,LargeCaps5,2,80,1.788012
25,2,LargeCaps5,2,90,1.788012
25,2,LargeCaps5,2,100,1.788012
25,2,LargeCaps5,2,110,1.788012
25,2,LargeCaps5,2,120,1.788012
25,2,LargeCaps5,2,130,2.806504
25,2,LargeCaps5,3,0,1.000000
25,2,LargeCaps5,3,10,2.261815
25,2,LargeCaps5,3,20,2.441142
25,2,LargeCaps5,3,30,2.441142
25,2,LargeCaps5,3,40,2.441142
25,2,LargeCaps5,3,50,4.325918
25,2,LargeCaps5,3,60,4.325918
25,2,LargeCaps5,3,70,4.064141
25,2,LargeCaps5,3,80,4.064141
25,2,LargeCaps5,3,90,3.591640
25,2,LargeCaps5,4,0,1.000000
25,2,LargeCaps5,4,10,1.000000
25,2,LargeCaps5,4,20,1.105673
25,2,LargeCaps5,4,30,0.941665
25,2,LargeCaps5,4,40,0.941665
25,2,LargeCaps5,4,50,0.994373
25,2,LargeCaps5,4,60,1.103880
25,2,LargeCaps5,4,70,1.103880
25,2,LargeCaps5,4,80,1.103880
25,2,LargeCaps5,4,90,1.103880
25,2,LargeCaps5,4,100,1.189279
25,2,LargeCaps5,4,110,1.189279
25,2,LargeCaps5,4,120,1.189279
25,2,LargeCaps5,4,130,1.189279
25,2,LargeCaps5,4,140,1.189279
25,2,LargeCaps5,5,0,1.000000
25,2,LargeCaps5,5,10,1.308898
25,2,LargeCaps5,5,20,1.308898
25,2,LargeCaps5,5,30,1.169931
25,2,LargeCaps5,5,40,1.378484
25,2,LargeCaps5,5,50,1.585154
