ap,universe,window,equity,sharpe,dd,trades
66,LargeCaps5,2,1.733843,6.8966,24.74,12
67,LargeCaps5,2,1.733843,6.8966,24.74,12
68,LargeCaps5,2,1.896998,8.3720,22.10,11
69,LargeCaps5,2,1.896998,8.3720,22.10,11
70,LargeCaps5,2,1.896998,8.3720,22.10,11
71,LargeCaps5,2,1.882781,7.8644,22.10,12
72,LargeCaps5,2,1.882781,7.8644,22.10,12
73,LargeCaps5,2,1.896998,8.3720,22.10,11
74,LargeCaps5,2,1.896998,8.3720,22.10,11
75,LargeCaps5,2,1.896998,8.3720,22.10,11
76,LargeCaps5,2,1.584440,6.2299,31.23,11
77,LargeCaps5,2,1.742787,7.3495,24.36,11
78,LargeCaps5,2,1.917221,9.1350,20.30,10
79,LargeCaps5,2,1.794594,7.8428,22.10,11
80,LargeCaps5,2,1.794594,7.8428,22.10,11
1,LargeCaps5,3,2.372323,6.6270,45.87,13
2,LargeCaps5,3,2.372323,6.6270,45.87,13
3,LargeCaps5,3,1.215081,3.7307,54.68,12
4,LargeCaps5,3,1.134344,3.2549,54.68,12
5,LargeCaps5,3,1.661349,5.8195,54.68,12
6,LargeCaps5,3,1.661349,5.8195,54.68,12
7,LargeCaps5,3,2.372323,6.6270,45.87,13
8,LargeCaps5,3,1.094513,3.0660,54.68,12
9,LargeCaps5,3,2.372323,6.6270,45.87,13
10,LargeCaps5,3,3.399988,8.4836,45.87,13
11,LargeCaps5,3,1.777281,6.2282,45.87,12
12,LargeCaps5,3,1.240088,3.6468,45.87,12
13,LargeCaps5,3,1.240088,3.6468,45.87,12
14,LargeCaps5,3,1.450832,5.0585,36.67,11
15,LargeCaps5,3,3.032931,14.0607,10.47,10
16,LargeCaps5,3,2.678904,8.1194,46.98,11
17,LargeCaps5,3,5.802080,13.6969,10.47,11
18,LargeCaps5,3,5.802080,13.6969,10.47,11
19,LargeCaps5,3,2.678904,8.1194,46.98,11
20,LargeCaps5,3,2.678904,8.1194,46.98,11
21,LargeCaps5,3,2.678904,8.1194,46.98,11
22,LargeCaps5,3,2.678904,8.1194,46.98,11
23,LargeCaps5,3,2.678904,8.1194,46.98,11
24,LargeCaps5,3,5.416556,13.2037,10.47,11
25,LargeCaps5,3,4.629763,11.1252,14.53,12
26,LargeCaps5,3,2.289774,6.8667,54.68,12
27,LargeCaps5,3,2.289774,6.8667,54.68,12
28,LargeCaps5,3,2.289774,6.8667,54.68,12
29,LargeCaps5,3,3.055298,8.2826,54.68,12
30,LargeCaps5,3,3.055298,8.2826,54.68,12
31,LargeCaps5,3,3.055298,8.2826,54.68,12
32,LargeCaps5,3,2.267004,7.1463,55.51,11
33,LargeCaps5,3,2.267004,7.1463,55.51,11
34,LargeCaps5,3,3.297043,9.2889,54.68,11
35,LargeCaps5,3,2.740036,8.2329,54.68,11
36,LargeCaps5,3,2.214692,6.2825,45.87,13
37,LargeCaps5,3,4.629763,11.1252,14.53,12
38,LargeCaps5,3,4.629763,11.1252,14.53,12
39,LargeCaps5,3,2.289774,6.8667,54.68,12
40,LargeCaps5,3,2.289774,6.8667,54.68,12
41,LargeCaps5,3,3.055298,8.2826,54.68,12
42,LargeCaps5,3,3.055298,8.2826,54.68,12
43,LargeCaps5,3,3.055298,8.2826,54.68,12
44,LargeCaps5,3,2.534508,7.7743,54.68,11
45,LargeCaps5,3,2.526196,7.7559,54.68,11
46,LargeCaps5,3,2.526196,7.7559,54.68,11
47,LargeCaps5,3,2.941331,8.6430,54.68,11
48,LargeCaps5,3,2.984266,8.7271,54.68,11
49,LargeCaps5,3,2.289774,6.8667,54.68,12
50,LargeCaps5,3,3.165215,9.0503,54.68,11
51,LargeCaps5,3,3.055298,8.2826,54.68,12
52,LargeCaps5,3,3.055298,8.2826,54.68,12
53,LargeCaps5,3,2.431893,7.1374,54.68,12
54,LargeCaps5,3,4.586537,11.2806,16.96,11
55,LargeCaps5,3,4.224148,11.4408,21.76,11
56,LargeCaps5,3,4.399038,11.7960,18.31,11
57,LargeCaps5,3,2.267004,7.1463,55.51,11
58,LargeCaps5,3,2.890631,8.8092,19.80,11
59,LargeCaps5,3,3.587330,10.9800,18.31,10
60,LargeCaps5,3,3.526669,10.7875,18.31,10
61,LargeCaps5,3,1.801822,6.0839,46.97,10
62,LargeCaps5,3,2.000463,6.7622,46.97,10
63,LargeCaps5,3,2.643451,8.0240,54.68,11
64,LargeCaps5,3,2.643451,8.0240,54.68,11
65,LargeCaps5,3,2.302891,6.7712,45.87,12
66,LargeCaps5,3,2.311055,7.1338,45.87,11
67,LargeCaps5,3,3.699137,10.7650,15.23,10
68,LargeCaps5,3,4.091024,11.4538,15.23,10
69,LargeCaps5,3,3.850642,11.7798,15.23,9
70,LargeCaps5,3,3.850642,11.7798,15.23,9
71,LargeCaps5,3,4.194953,11.6539,15.23,10
72,LargeCaps5,3,5.098040,14.3805,14.53,9
73,LargeCaps5,3,4.755295,14.8409,14.53,8
74,LargeCaps5,3,4.755295,14.8409,14.53,8
75,LargeCaps5,3,4.738498,13.5102,14.83,9
76,LargeCaps5,3,3.850642,11.7798,15.23,9
77,LargeCaps5,3,4.360932,11.9597,15.23,10
78,LargeCaps5,3,2.430083,7.3906,46.06,11
79,LargeCaps5,3,2.118765,6.6371,45.87,11
80,LargeCaps5,3,2.852984,8.3361,45.87,11
1,LargeCaps5,4,1.188067,3.7878,16.43,10
2,LargeCaps5,4,1.196992,3.9011,16.43,10
3,LargeCaps5,4,1.196992,3.9011,16.43,10
4,LargeCaps5,4,1.196992,3.9011,16.43,10
5,LargeCaps5,4,1.046744,1.8312,21.09,10
6,LargeCaps5,4,1.134144,3.2863,16.43,9
7,LargeCaps5,4,1.056191,2.0831,20.38,9
8,LargeCaps5,4,1.056191,2.0831,20.38,9
9,LargeCaps5,4,1.238407,5.2990,21.97,8
10,LargeCaps5,4,0.854372,-0.5467,29.43,9
11,LargeCaps5,4,1.210646,4.7949,23.72,8
12,LargeCaps5,4,1.210646,4.7949,23.72,8
13,LargeCaps5,4,1.210646,4.7949,23.72,8
14,LargeCaps5,4,1.263785,5.7698,20.38,8
15,LargeCaps5,4,1.432261,7.7649,12.61,9
16,LargeCaps5,4,1.252482,5.2487,21.09,9
17,LargeCaps5,4,1.432261,7.7649,12.61,9
18,LargeCaps5,4,1.196992,3.9011,16.43,10
19,LargeCaps5,4,1.046744,1.8312,21.09,10
20,LargeCaps5,4,1.196992,3.9011,16.43,10
21,LargeCaps5,4,1.196992,3.9011,16.43,10
22,LargeCaps5,4,1.298191,5.5629,16.43,9
23,LargeCaps5,4,1.288511,5.4382,16.43,9
24,LargeCaps5,4,1.288511,5.4382,16.43,9
25,LargeCaps5,4,1.298191,5.5629,16.43,9
26,LargeCaps5,4,1.298191,5.5629,16.43,9
27,LargeCaps5,4,1.298191,5.5629,16.43,9
28,LargeCaps5,4,1.298191,5.5629,16.43,9
29,LargeCaps5,4,1.298191,5.5629,16.43,9
30,LargeCaps5,4,1.298191,5.5629,16.43,9
31,LargeCaps5,4,1.298191,5.5629,16.43,9
32,LargeCaps5,4,1.298191,5.5629,16.43,9
33,LargeCaps5,4,1.298191,5.5629,16.43,9
34,LargeCaps5,4,1.298191,5.5629,16.43,9
35,LargeCaps5,4,1.298191,5.5629,16.43,9
36,LargeCaps5,4,1.298191,5.5629,16.43,9
37,LargeCaps5,4,1.298191,5.5629,16.43,9
38,LargeCaps5,4,1.298191,5.5629,16.43,9
39,LargeCaps5,4,1.298191,5.5629,16.43,9
40,LargeCaps5,4,1.298191,5.5629,16.43,9
41,LargeCaps5,4,1.298191,5.5629,16.43,9
42,LargeCaps5,4,1.239697,4.7595,16.43,9
43,LargeCaps5,4,1.298191,5.5629,16.43,9
44,LargeCaps5,4,1.298191,5.5629,16.43,9
45,LargeCaps5,4,1.298191,5.5629,16.43,9
46,LargeCaps5,4,1.172784,3.6125,16.43,10
47,LargeCaps5,4,1.187238,4.5635,17.18,9
48,LargeCaps5,4,1.287612,7.0033,17.18,8
49,LargeCaps5,4,1.174053,4.5681,24.48,8
50,LargeCaps5,4,1.196992,3.9011,16.43,10
51,LargeCaps5,4,1.391823,7.5757,16.14,9
52,LargeCaps5,4,1.391823,7.5757,16.14,9
53,LargeCaps5,4,1.659709,15.1417,7.80,8
54,LargeCaps5,4,1.763623,24.0179,2.10,7
55,LargeCaps5,4,1.800027,23.9885,2.10,7
56,LargeCaps5,4,1.432000,8.9436,16.43,7
57,LargeCaps5,4,1.432000,8.9436,16.43,7
58,LargeCaps5,4,1.432000,8.9436,16.43,7
59,LargeCaps5,4,1.800027,23.9885,2.10,7
60,LargeCaps5,4,1.320371,6.3917,16.43,8
61,LargeCaps5,4,1.800027,23.9885,2.10,7
62,LargeCaps5,4,1.800027,23.9885,2.10,7
63,LargeCaps5,4,1.320371,6.3917,16.43,8
64,LargeCaps5,4,1.293667,6.0718,16.43,8
65,LargeCaps5,4,1.168426,3.9229,16.43,9
66,LargeCaps5,4,1.369769,6.6743,16.43,9
67,LargeCaps5,4,1.432261,7.7649,12.61,9
68,LargeCaps5,4,1.777565,18.1780,2.10,7
69,LargeCaps5,4,1.611673,13.5215,5.94,7
70,LargeCaps5,4,1.455530,8.7810,16.43,8
71,LargeCaps5,4,1.485575,9.0834,16.43,8
72,LargeCaps5,4,1.370666,8.3642,16.43,8
73,LargeCaps5,4,1.793848,17.8999,2.10,7
74,LargeCaps5,4,1.398560,18.0600,2.10,6
75,LargeCaps5,4,1.340494,7.6196,16.14,8
76,LargeCaps5,4,0.828768,-4.0300,31.15,7
77,LargeCaps5,4,1.235510,7.5189,12.71,6
78,LargeCaps5,4,1.461675,12.7573,7.80,7
79,LargeCaps5,4,1.029023,1.8036,27.30,7
80,LargeCaps5,4,1.191233,4.4508,24.95,8
1,LargeCaps5,5,1.117038,2.6270,32.83,12
2,LargeCaps5,5,1.117038,2.6270,32.83,12
3,LargeCaps5,5,1.102558,2.4498,33.70,12
4,LargeCaps5,5,1.102558,2.4498,33.70,12
5,LargeCaps5,5,1.102558,2.4498,33.70,12
6,LargeCaps5,5,1.102558,2.4498,33.70,12
7,LargeCaps5,5,1.102558,2.4498,33.70,12
8,LargeCaps5,5,0.967001,0.5818,33.70,12
9,LargeCaps5,5,0.992326,0.9488,33.70,12
10,LargeCaps5,5,0.992326,0.9488,33.70,12
11,LargeCaps5,5,1.079987,2.1757,35.01,12
12,LargeCaps5,5,1.229201,4.1819,26.09,11
13,LargeCaps5,5,1.229201,4.1819,26.09,11
14,LargeCaps5,5,1.256511,4.3521,26.09,11
15,LargeCaps5,5,1.031934,1.6110,33.70,11
16,LargeCaps5,5,1.200678,3.5028,33.70,11
17,LargeCaps5,5,1.370407,5.2042,26.09,11
18,LargeCaps5,5,1.370407,5.2042,26.09,11
19,LargeCaps5,5,1.307172,4.7714,26.09,11
20,LargeCaps5,5,1.043804,1.8227,35.04,11
21,LargeCaps5,5,1.019424,1.4973,28.35,10
22,LargeCaps5,5,0.899473,-0.5564,26.09,11
23,LargeCaps5,5,1.000740,1.0779,32.83,12
24,LargeCaps5,5,0.841441,-1.3866,32.83,12
25,LargeCaps5,5,0.699415,-3.9781,40.14,12
26,LargeCaps5,5,0.768316,-2.3778,45.01,12
27,LargeCaps5,5,0.655622,-5.3978,45.01,12
28,LargeCaps5,5,0.786410,-1.5125,50.39,11
29,LargeCaps5,5,0.830534,-1.5453,33.70,12
30,LargeCaps5,5,1.017283,1.4112,33.70,11
31,LargeCaps5,5,0.807717,-1.8843,40.92,12
32,LargeCaps5,5,0.643613,-4.4459,51.64,12
33,LargeCaps5,5,0.727419,-2.9425,46.79,12
34,LargeCaps5,5,0.669494,-4.6312,46.08,10
35,LargeCaps5,5,0.845705,-1.5809,33.70,10
36,LargeCaps5,5,0.800124,-2.4462,35.01,10
37,LargeCaps5,5,1.069758,2.1263,26.09,11
38,LargeCaps5,5,0.904402,-0.4231,33.70,11
39,LargeCaps5,5,0.762161,-2.7900,42.08,11
40,LargeCaps5,5,0.640840,-5.4817,42.08,11
41,LargeCaps5,5,0.653293,-5.4506,40.96,11
42,LargeCaps5,5,0.921694,0.1048,29.55,10
43,LargeCaps5,5,1.214041,4.7746,13.95,10
44,LargeCaps5,5,0.808755,-1.7031,40.92,11
45,LargeCaps5,5,0.807953,-2.3556,34.20,10
46,LargeCaps5,5,0.881553,-0.9744,30.89,9
47,LargeCaps5,5,0.573710,-6.5492,52.00,11
48,LargeCaps5,5,0.603792,-4.3691,52.59,11
49,LargeCaps5,5,0.983027,0.4279,17.71,8
50,LargeCaps5,5,1.100376,3.0410,17.71,9
51,LargeCaps5,5,1.100376,3.0410,17.71,9
52,LargeCaps5,5,1.253409,6.1760,5.60,9
53,LargeCaps5,5,1.364169,9.1753,5.60,8
54,LargeCaps5,5,0.734558,-4.1678,31.34,9
55,LargeCaps5,5,0.685032,-5.4638,31.86,9
56,LargeCaps5,5,0.595184,-6.9076,40.77,10
57,LargeCaps5,5,0.864362,-1.8939,26.09,10
58,LargeCaps5,5,0.688114,-6.4998,34.63,10
59,LargeCaps5,5,0.772182,-4.6984,26.64,9
60,LargeCaps5,5,0.511130,-12.4040,50.80,8
61,LargeCaps5,5,0.894233,-1.4277,22.96,8
62,LargeCaps5,5,0.706981,-5.8318,29.49,9
63,LargeCaps5,5,1.079157,4.9997,7.99,7
64,LargeCaps5,5,1.126368,6.0788,6.35,7
65,LargeCaps5,5,0.714858,-7.0428,33.48,9
66,LargeCaps5,5,0.762578,-3.1504,31.85,10
67,LargeCaps5,5,0.673167,-5.6648,33.19,9
68,LargeCaps5,5,0.716895,-5.2534,32.25,7
69,LargeCaps5,5,0.640568,-6.8132,39.47,8
70,LargeCaps5,5,0.941048,-0.5709,17.71,6
71,LargeCaps5,5,0.579384,-8.8300,42.34,7
72,LargeCaps5,5,0.875082,-1.6675,23.53,7
73,LargeCaps5,5,0.660005,-6.2366,39.27,9
74,LargeCaps5,5,0.721786,-4.2914,39.63,9
75,LargeCaps5,5,0.775261,-3.9576,32.25,7
76,LargeCaps5,5,0.907268,-1.4233,22.96,6
77,LargeCaps5,5,0.907268,-1.4233,22.96,6
78,LargeCaps5,5,1.127834,7.2178,6.35,5
79,LargeCaps5,5,1.054528,2.1810,17.71,8
80,LargeCaps5,5,1.126009,4.1333,17.71,7
1,LargeCaps5,6,1.558409,10.3451,8.41,10
2,LargeCaps5,6,1.558409,10.3451,8.41,10
3,LargeCaps5,6,1.657323,12.4331,11.04,10
4,LargeCaps5,6,1.558409,10.3451,8.41,10
5,LargeCaps5,6,1.338626,6.7325,8.43,10
6,LargeCaps5,6,1.338626,6.7325,8.43,10
7,LargeCaps5,6,1.518017,9.5154,8.41,10
8,LargeCaps5,6,1.558409,10.3451,8.41,10
9,LargeCaps5,6,1.558409,10.3451,8.41,10
10,LargeCaps5,6,1.558409,10.3451,8.41,10
11,LargeCaps5,6,1.338626,6.7325,8.43,10
12,LargeCaps5,6,1.338626,6.7325,8.43,10
13,LargeCaps5,6,1.518017,9.5154,8.41,10
14,LargeCaps5,6,1.577104,10.7278,8.41,10
15,LargeCaps5,6,1.722008,15.2236,7.67,9
16,LargeCaps5,6,1.798715,19.5620,7.67,8
17,LargeCaps5,6,1.701596,14.6244,7.67,9
18,LargeCaps5,6,1.701596,14.6244,7.67,9
19,LargeCaps5,6,1.701596,14.6244,7.67,9
20,LargeCaps5,6,1.657492,13.3522,7.85,9
21,LargeCaps5,6,1.701596,14.6244,7.67,9
22,LargeCaps5,6,1.701596,14.6244,7.67,9
23,LargeCaps5,6,1.701596,14.6244,7.67,9
24,LargeCaps5,6,1.701596,14.6244,7.67,9
25,LargeCaps5,6,1.701596,14.6244,7.67,9
26,LargeCaps5,6,1.657492,13.3522,7.85,9
27,LargeCaps5,6,1.722008,15.2236,7.67,9
28,LargeCaps5,6,1.577104,10.7278,8.41,10
29,LargeCaps5,6,1.798715,19.5620,7.67,8
30,LargeCaps5,6,1.701596,14.6244,7.67,9
31,LargeCaps5,6,1.701596,14.6244,7.67,9
32,LargeCaps5,6,1.701596,14.6244,7.67,9
33,LargeCaps5,6,1.701596,14.6244,7.67,9
34,LargeCaps5,6,1.558409,10.3451,8.41,10
35,LargeCaps5,6,1.701596,14.6244,7.67,9
36,LargeCaps5,6,1.701596,14.6244,7.67,9
37,LargeCaps5,6,1.701596,14.6244,7.67,9
38,LargeCaps5,6,1.701596,14.6244,7.67,9
39,LargeCaps5,6,1.585866,12.7488,7.67,9
40,LargeCaps5,6,1.701596,14.6244,7.67,9
41,LargeCaps5,6,1.452417,8.9039,8.41,10
42,LargeCaps5,6,1.558409,10.3451,8.41,10
43,LargeCaps5,6,1.452417,8.9039,8.41,10
44,LargeCaps5,6,1.585866,12.7488,7.67,9
45,LargeCaps5,6,1.452417,8.9039,8.41,10
46,LargeCaps5,6,1.483748,9.2085,8.41,10
47,LargeCaps5,6,1.558409,10.3451,8.41,10
48,LargeCaps5,6,1.558409,10.3451,8.41,10
49,LargeCaps5,6,1.452417,8.9039,8.41,10
50,LargeCaps5,6,1.558409,10.3451,8.41,10
51,LargeCaps5,6,1.558409,10.3451,8.41,10
52,LargeCaps5,6,1.558409,10.3451,8.41,10
53,LargeCaps5,6,1.452417,8.9039,8.41,10
54,LargeCaps5,6,1.431538,9.7452,11.24,8
55,LargeCaps5,6,1.167789,4.4677,19.63,8
56,LargeCaps5,6,1.208358,4.7358,17.34,9
57,LargeCaps5,6,1.536006,11.4794,11.24,8
58,LargeCaps5,6,1.319382,7.2516,17.34,8
59,LargeCaps5,6,1.536006,11.4794,11.24,8
60,LargeCaps5,6,1.319382,7.2516,17.34,8
61,LargeCaps5,6,1.319382,7.2516,17.34,8
62,LargeCaps5,6,1.413572,9.2768,11.44,8
63,LargeCaps5,6,1.413572,9.2768,11.44,8
64,LargeCaps5,6,1.413572,9.2768,11.44,8
65,LargeCaps5,6,1.319382,7.2516,17.34,8
66,LargeCaps5,6,1.413572,9.2768,11.44,8
67,LargeCaps5,6,1.406192,9.3289,11.90,8
68,LargeCaps5,6,1.506580,11.8627,7.67,8
69,LargeCaps5,6,1.406192,9.3289,11.90,8
70,LargeCaps5,6,1.506580,11.8627,7.67,8
71,LargeCaps5,6,1.413572,9.2768,11.44,8
72,LargeCaps5,6,1.413572,9.2768,11.44,8
73,LargeCaps5,6,1.506580,11.8627,7.67,8
74,LargeCaps5,6,1.319382,7.2516,17.34,8
75,LargeCaps5,6,1.423061,9.7425,10.84,8
76,LargeCaps5,6,1.396356,8.4441,8.41,9
77,LargeCaps5,6,1.458556,10.4960,8.41,8
78,LargeCaps5,6,1.406753,8.0428,11.24,9
79,LargeCaps5,6,1.406753,8.0428,11.24,9
80,LargeCaps5,6,1.361122,7.7071,8.41,9
1,Legacy3,0,1.564354,5.8095,20.58,13
2,Legacy3,0,1.721999,7.2258,20.58,12
3,Legacy3,0,1.679146,6.2584,20.58,13
4,Legacy3,0,2.207151,10.1621,20.30,13
5,Legacy3,0,2.324659,11.5955,23.75,12
6,Legacy3,0,2.111842,9.5025,23.75,13
7,Legacy3,0,2.207151,10.1621,20.30,13
8,Legacy3,0,1.712497,6.9319,28.92,13
9,Legacy3,0,1.971936,8.1948,23.75,13
10,Legacy3,0,2.258890,10.1542,28.92,12
11,Legacy3,0,2.270626,10.1876,28.92,12
12,Legacy3,0,2.270626,10.1876,28.92,12
13,Legacy3,0,2.557344,12.1580,28.92,12
14,Legacy3,0,2.166953,10.3164,28.92,12
15,Legacy3,0,2.166953,10.3164,28.92,12
16,Legacy3,0,2.429572,12.4148,20.30,12
17,Legacy3,0,2.429572,12.4148,20.30,12
18,Legacy3,0,1.705837,8.5321,20.30,11
19,Legacy3,0,2.013155,10.5611,20.30,11
20,Legacy3,0,2.358647,12.6848,20.30,11
21,Legacy3,0,2.429572,12.4148,20.30,12
22,Legacy3,0,2.429572,12.4148,20.30,12
23,Legacy3,0,2.429572,12.4148,20.30,12
24,Legacy3,0,1.705837,8.5321,20.30,11
25,Legacy3,0,1.705837,8.5321,20.30,11
26,Legacy3,0,1.705837,8.5321,20.30,11
27,Legacy3,0,1.660506,8.0738,20.30,11
28,Legacy3,0,1.705837,8.5321,20.30,11
29,Legacy3,0,1.705837,8.5321,20.30,11
30,Legacy3,0,1.705837,8.5321,20.30,11
31,Legacy3,0,1.895817,10.9093,11.45,11
32,Legacy3,0,2.086864,14.2979,2.53,10
33,Legacy3,0,2.031408,13.4973,5.12,10
34,Legacy3,0,2.031408,13.4973,5.12,10
35,Legacy3,0,2.076368,14.1480,3.02,10
36,Legacy3,0,2.005444,13.1174,6.33,10
37,Legacy3,0,2.005444,13.1174,6.33,10
38,Legacy3,0,2.005444,13.1174,6.33,10
39,Legacy3,0,2.661639,18.4307,2.50,10
40,Legacy3,0,2.086864,14.2979,2.53,10
41,Legacy3,0,2.031408,13.4973,5.12,10
42,Legacy3,0,2.076368,14.1480,3.02,10
43,Legacy3,0,2.031408,13.4973,5.12,10
44,Legacy3,0,2.462827,17.0453,2.53,10
45,Legacy3,0,2.394626,17.4195,2.53,9
46,Legacy3,0,1.915289,10.1437,20.30,10
47,Legacy3,0,2.343102,16.4910,5.12,9
48,Legacy3,0,1.972106,13.8317,5.12,9
49,Legacy3,0,1.946900,13.4234,6.33,9
50,Legacy3,0,2.301198,16.0280,6.33,9
51,Legacy3,0,3.054166,22.9207,2.50,9
52,Legacy3,0,3.054166,22.9207,2.50,9
53,Legacy3,0,2.774564,17.0281,9.15,10
54,Legacy3,0,2.279756,11.2417,20.30,11
55,Legacy3,0,2.279756,11.2417,20.30,11
56,Legacy3,0,1.938872,9.6128,20.30,11
57,Legacy3,0,1.543410,7.2973,20.30,10
58,Legacy3,0,1.543410,7.2973,20.30,10
59,Legacy3,0,1.543410,7.2973,20.30,10
60,Legacy3,0,1.543410,7.2973,20.30,10
61,Legacy3,0,1.543410,7.2973,20.30,10
62,Legacy3,0,1.543410,7.2973,20.30,10
63,Legacy3,0,1.824282,9.3105,20.30,10
64,Legacy3,0,1.787449,8.4424,20.30,11
65,Legacy3,0,1.464453,6.1381,20.30,11
66,Legacy3,0,1.464453,6.1381,20.30,11
67,Legacy3,0,1.543410,7.2973,20.30,10
68,Legacy3,0,1.543410,7.2973,20.30,10
69,Legacy3,0,1.445736,5.9491,20.30,11
70,Legacy3,0,1.543410,7.2973,20.30,10
71,Legacy3,0,1.918790,9.3701,20.30,11
72,Legacy3,0,1.918790,9.3701,20.30,11
73,Legacy3,0,1.918790,9.3701,20.30,11
74,Legacy3,0,1.918790,9.3701,20.30,11
75,Legacy3,0,1.631880,7.7032,20.30,11
76,Legacy3,0,1.543410,7.2973,20.30,10
77,Legacy3,0,1.543410,7.2973,20.30,10
78,Legacy3,0,1.543410,7.2973,20.30,10
79,Legacy3,0,1.543410,7.2973,20.30,10
80,Legacy3,0,1.912283,9.3487,20.30,11
1,Legacy3,1,2.702991,12.2928,17.51,13
2,Legacy3,1,1.752966,6.6817,21.56,13
3,Legacy3,1,2.702991,12.2928,17.51,13
4,Legacy3,1,2.702991,12.2928,17.51,13
5,Legacy3,1,2.702991,12.2928,17.51,13
6,Legacy3,1,2.702991,12.2928,17.51,13
7,Legacy3,1,2.702991,12.2928,17.51,13
8,Legacy3,1,1.828468,7.2557,21.56,13
9,Legacy3,1,2.702991,12.2928,17.51,13
10,Legacy3,1,1.861923,7.5364,21.56,12
11,Legacy3,1,2.272874,10.0705,18.18,13
12,Legacy3,1,2.272874,10.0705,18.18,13
13,Legacy3,1,2.517240,11.4174,17.51,12
14,Legacy3,1,2.517240,11.4174,17.51,12
15,Legacy3,1,1.861923,7.5364,21.56,12
16,Legacy3,1,1.861923,7.5364,21.56,12
17,Legacy3,1,1.745688,7.0065,21.56,12
18,Legacy3,1,1.394343,4.6892,34.20,12
19,Legacy3,1,1.368958,4.3769,31.49,12
20,Legacy3,1,1.192545,3.2531,45.22,12
21,Legacy3,1,1.192545,3.2531,45.22,12
22,Legacy3,1,1.192545,3.2531,45.22,12
23,Legacy3,1,1.188266,3.2194,45.22,12
24,Legacy3,1,1.192545,3.2531,45.22,12
25,Legacy3,1,1.188266,3.2194,45.22,12
26,Legacy3,1,2.012715,8.2473,30.00,12
27,Legacy3,1,2.019962,8.4775,30.00,12
28,Legacy3,1,2.019962,8.4775,30.00,12
29,Legacy3,1,2.161236,8.8764,30.00,13
30,Legacy3,1,2.402892,10.6677,18.17,13
31,Legacy3,1,2.402892,10.6677,18.17,13
32,Legacy3,1,2.402892,10.6677,18.17,13
33,Legacy3,1,2.442009,11.6023,17.51,12
34,Legacy3,1,2.161236,8.8764,30.00,13
35,Legacy3,1,1.999317,8.1746,21.56,13
36,Legacy3,1,1.999317,8.1746,21.56,13
37,Legacy3,1,1.599471,5.7795,34.20,13
38,Legacy3,1,1.438786,4.8311,34.20,13
39,Legacy3,1,1.451621,5.1542,31.49,12
40,Legacy3,1,1.435475,4.8255,31.49,13
41,Legacy3,1,1.451621,5.1542,31.49,12
42,Legacy3,1,1.275148,3.8688,32.44,12
43,Legacy3,1,1.275148,3.8688,32.44,12
44,Legacy3,1,1.558434,5.7437,32.42,12
45,Legacy3,1,1.558027,5.8014,32.44,12
46,Legacy3,1,1.641779,6.3168,30.08,12
47,Legacy3,1,1.601849,6.0742,30.54,12
48,Legacy3,1,1.263301,3.7675,45.22,12
49,Legacy3,1,2.006907,8.5335,21.56,12
50,Legacy3,1,1.579971,5.9424,31.49,12
51,Legacy3,1,1.311851,4.1054,43.11,12
52,Legacy3,1,1.204598,3.1860,43.11,13
53,Legacy3,1,1.365399,4.5384,32.29,12
54,Legacy3,1,1.365399,4.5384,32.29,12
55,Legacy3,1,1.318034,4.4040,35.95,11
56,Legacy3,1,1.273673,4.0494,38.10,11
57,Legacy3,1,1.318034,4.4040,35.95,11
58,Legacy3,1,1.127231,2.7449,45.22,12
59,Legacy3,1,1.253271,3.7059,39.09,12
60,Legacy3,1,1.127231,2.7449,45.22,12
61,Legacy3,1,1.127231,2.7449,45.22,12
62,Legacy3,1,1.127231,2.7449,45.22,12
63,Legacy3,1,1.409792,4.8659,31.49,12
64,Legacy3,1,1.407304,4.8448,31.61,12
65,Legacy3,1,1.595791,5.8155,31.49,13
66,Legacy3,1,2.239191,11.2440,17.51,12
67,Legacy3,1,1.963661,9.9878,17.51,12
68,Legacy3,1,1.389244,9.3732,17.51,11
69,Legacy3,1,1.254391,6.5355,17.51,11
70,Legacy3,1,1.386508,8.3518,17.51,12
71,Legacy3,1,1.367251,7.9947,17.51,12
72,Legacy3,1,1.369949,8.9596,17.51,11
73,Legacy3,1,1.369949,8.9596,17.51,11
74,Legacy3,1,1.139768,3.6848,23.99,11
75,Legacy3,1,1.472448,9.4819,18.17,12
76,Legacy3,1,1.002976,0.9791,30.00,11
77,Legacy3,1,1.271761,6.7964,18.17,11
78,Legacy3,1,0.895343,-1.1558,30.00,11
79,Legacy3,1,1.119777,3.5022,17.51,11
80,Legacy3,1,1.052325,1.8925,18.17,11
1,Legacy3,2,5.298749,9.8839,35.43,14
2,Legacy3,2,5.298749,9.8839,35.43,14
3,Legacy3,2,5.298749,9.8839,35.43,14
4,Legacy3,2,3.670575,8.6630,35.43,13
5,Legacy3,2,5.298749,9.8839,35.43,14
6,Legacy3,2,5.298749,9.8839,35.43,14
7,Legacy3,2,5.096636,10.5317,35.43,13
8,Legacy3,2,5.298749,9.8839,35.43,14
9,Legacy3,2,5.298749,9.8839,35.43,14
10,Legacy3,2,5.298749,9.8839,35.43,14
11,Legacy3,2,5.298749,9.8839,35.43,14
12,Legacy3,2,3.817782,8.8604,35.43,13
13,Legacy3,2,5.511253,10.0725,35.43,14
14,Legacy3,2,6.067481,11.6671,35.43,12
15,Legacy3,2,7.568389,12.6849,35.43,12
