step,vl_2,vl_7,vl_8,vl_9
3465,188680350.49218601,11626317.63515931,12783516.77238441,7602803.03612479
3466,188680350.49218601,11626317.63515931,12783516.77238441,7602803.03612479
3467,188680350.49218601,11626317.63515931,12783516.77238441,7602803.03612479
3468,188680350.49218601,11626317.63515931,12783516.77238441,7602803.03612479
3469,188680350.49218601,11626317.63515931,12783516.77238441,7602803.03612479
3470,188680350.49218601,11626317.63515931,12783516.77238441,7602803.03612479
3471,188680350.49218601,11851352.68934805,12783516.77238441,7602803.03612479
3472,188680350.49218601,11851352.68934805,12783516.77238441,7602803.03612479
3473,188680350.49218601,11851352.68934805,12783516.77238441,7602803.03612479
3474,188680350.49218601,11851352.68934805,12783516.77238441,7602803.03612479
3475,188680350.49218601,10081094.79577861,12783516.77238441,7602803.03612479
3476,188680350.49218601,10133305.17702311,12783516.77238441,7602803.03612479
3477,188680350.49218601,8842977.72331171,12783516.77238441,7602803.03612479
3478,188680350.49218601,8842977.72331171,12783516.77238441,7602803.03612479
3479,188680350.49218601,8842977.72331171,12783516.77238441,7602803.03612479
3480,188680350.49218601,8842977.72331171,12783516.77238441,7602803.03612479
3481,188680350.49218601,8135242.20698017,12783516.77238441,7602803.03612479
3482,176989453.21505037,8135242.20698017,12783516.77238441,7602803.03612479
3483,157611311.80521154,7113952.09869967,12783516.77238441,7602803.03612479
3484,157611311.80521154,7113952.09869967,12783516.77238441,7602803.03612479
3485,157611311.80521154,7113952.09869967,13030950.17992323,7602803.03612479
3486,157611311.80521154,6916695.51666723,13030950.17992323,7602803.03612479
3487,190105272.86460048,6916695.51666723,13030950.17992323,7602803.03612479
3488,190105272.86460048,6916695.51666723,13030950.17992323,7602803.03612479
3489,173916612.62011617,6610152.31921132,11084493.68492307,7602803.03612479
3490,173916612.62011617,6610152.31921132,11141900.70796132,9632190.82472626
3491,143576974.47140869,6610152.31921132,9723143.43983842,9632190.82472626
3492,129275914.88401985,6610152.31921132,9723143.43983842,9632190.82472626
3493,129275914.88401985,6610152.31921132,9723143.43983842,9632190.82472626
3494,129275914.88401985,6610152.31921132,9723143.43983842,9632190.82472626
3495,129275914.88401985,6610152.31921132,8944965.07525665,9632190.82472626
3496,129275914.88401985,6610152.31921132,8944965.07525665,9632190.82472626
3497,129275914.88401985,6610152.31921132,7822023.17410025,11151199.42841835
3498,110731758.90126035,6610152.31921132,7822023.17410025,11438980.43467103
3499,110731758.90126035,7028046.18597798,7822023.17410025,11438980.43467103
3500,110731758.90126035,7028046.18597798,7605133.10589419,11438980.43467103
3501,110731758.90126035,9623363.31384403,7605133.10589419,11438980.43467103
3502,110731758.90126035,9923090.60465303,7605133.10589419,14008226.58817225
3503,110731758.90126035,9923090.60465303,7268078.82704950,14008226.58817225
3504,110731758.90126035,9923090.60465303,7268078.82704950,14008226.58817225
3505,110731758.90126035,8691631.88286058,7268078.82704950,14008226.58817225
3506,110731758.90126035,8710154.27366050,7268078.82704950,14008226.58817225
3507,110731758.90126035,8710154.27366050,7268078.82704950,14008226.58817225
3508,117564013.06359491,8710154.27366050,7268078.82704950,14008226.58817225
3509,117564013.06359491,8710154.27366050,7268078.82704950,14008226.58817225
3510,117564013.06359491,8710154.27366050,7268078.82704950,14008226.58817225
3511,117564013.06359491,8710154.27366050,7268078.82704950,14008226.58817225
3512,117564013.06359491,8710154.27366050,7268078.82704950,14008226.58817225
3513,117564013.06359491,8710154.27366050,7727566.81133895,14008226.58817225
3514,117564013.06359491,8710154.27366050,7727566.81133895,14008226.58817225
3515,117564013.06359491,8710154.27366050,10581202.93886056,14008226.58817225
3516,117564013.06359491,8710154.27366050,10910762.90526050,14008226.58817225
3517,117564013.06359491,8710154.27366050,10910762.90526050,14008226.58817225
3518,117564013.06359491,8710154.27366050,10910762.90526050,14008226.58817225
3519,117564013.06359491,8710154.27366050,9556733.73467203,14008226.58817225
3520,117564013.06359491,8710154.27366050,9577099.70959941,14008226.58817225
3521,117564013.06359491,8710154.27366050,9577099.70959941,14008226.58817225
3522,92335054.55213100,8710154.27366050,9577099.70959941,14008226.58817225
3523,80916521.08843234,8710154.27366050,9577099.70959941,14008226.58817225
3524,80916521.08843234,8710154.27366050,9577099.70959941,14008226.58817225
3525,80916521.08843234,8710154.27366050,9577099.70959941,14008226.58817225
3526,80916521.08843234,8710154.27366050,9577099.70959941,14008226.58817225
3527,80916521.08843234,8710154.27366050,9577099.70959941,14279365.06281915
3528,80916521.08843234,8710154.27366050,9577099.70959941,14279365.06281915
3529,80916521.08843234,7827364.02002511,9577099.70959941,14279365.06281915
3530,80916521.08843234,7412916.15737911,9577099.70959941,14279365.06281915
3531,80916521.08843234,7412916.15737911,9577099.70959941,12146430.58856836
3532,80916521.08843234,7412916.15737911,9577099.70959941,12209337.42404961
3533,80916521.08843234,7412916.15737911,9577099.70959941,10654657.78155755
3534,80916521.08843234,7412916.15737911,9577099.70959941,10654657.78155755
3535,80916521.08843234,6782606.35458512,9577099.70959941,10654657.78155755
3536,80916521.08843234,6782606.35458512,9577099.70959941,10654657.78155755
3537,80916521.08843234,6782606.35458512,9577099.70959941,9801926.95238359
3538,80916521.08843234,6782606.35458512,9577099.70959941,9801926.95238359
3539,80916521.08843234,7961426.11887619,9577099.70959941,8571402.92078585
3540,80916521.08843234,15214333.33608161,9577099.70959941,8571402.92078585
3541,67831195.63252829,15214333.33608161,9577099.70959941,8571402.92078585
3542,67831195.63252829,15214333.33608161,9577099.70959941,8333733.95423684
3543,67831195.63252829,15214333.33608161,8606442.93176308,8333733.95423684
3544,67831195.63252829,15214333.33608161,8150743.94179295,8333733.95423684
3545,67831195.63252829,16865386.30873124,8150743.94179295,8333733.95423684
3546,67831195.63252829,16865386.30873124,8150743.94179295,8333733.95423684
3547,67450400.53866738,16865386.30873124,8150743.94179295,10715167.00360196
3548,67450400.53866738,16865386.30873124,8150743.94179295,10715167.00360196
3549,67450400.53866738,16865386.30873124,7457697.68341031,10715167.00360196
3550,67450400.53866738,16865386.30873124,7457697.68341031,10715167.00360196
3551,67450400.53866738,16865386.30873124,7457697.68341031,10715167.00360196
3552,67450400.53866738,16865386.30873124,7457697.68341031,10715167.00360196
3553,67450400.53866738,16865386.30873124,8753848.59733867,11392579.92178416
3554,67450400.53866738,16865386.30873124,16728657.47227467,11392579.92178416
3555,83846036.36191268,16865386.30873124,16728657.47227467,11392579.92178416
3556,83846036.36191268,16865386.30873124,16728657.47227467,11392579.92178416
3557,83846036.36191268,16865386.30873124,16728657.47227467,11392579.92178416
3558,83846036.36191268,16865386.30873124,16728657.47227467,13919330.03137327
3559,83846036.36191268,16865386.30873124,18544044.25511414,13919330.03137327
3560,83846036.36191268,16865386.30873124,18544044.25511414,13919330.03137327
3561,83846036.36191268,16865386.30873124,18544044.25511414,13919330.03137327
3562,83846036.36191268,16865386.30873124,18544044.25511414,13919330.03137327
3563,83846036.36191268,27971146.58279821,18544044.25511414,13919330.03137327
3564,83846036.36191268,40133454.74406594,18544044.25511414,13919330.03137327
3565,83846036.36191268,40133454.74406594,18544044.25511414,13919330.03137327
3566,83846036.36191268,40133454.74406594,18544044.25511414,13459939.80474251
3567,83846036.36191268,40133454.74406594,18544044.25511414,13459939.80474251
3568,83846036.36191268,40133454.74406594,18544044.25511414,13459939.80474251
3569,83846036.36191268,40133454.74406594,18544044.25511414,13459939.80474251
3570,83846036.36191268,37865308.51827150,18544044.25511414,13459939.80474251
3571,83846036.36191268,63902898.86046552,18544044.25511414,13459939.80474251
3572,83846036.36191268,63902898.86046552,18544044.25511414,13459939.80474251
3573,83846036.36191268,79226366.27988829,18544044.25511414,11830164.83104028
3574,69602384.21763344,79226366.27988829,18544044.25511414,11830164.83104028
3575,69602384.21763344,148450503.97980592,18544044.25511414,11830164.83104028
3576,69602384.21763344,108637026.83211343,18544044.25511414,11830164.83104028
3577,69602384.21763344,108637026.83211343,30755191.17099404,11830164.83104028
3578,69602384.21763344,108637026.83211343,44128047.06994982,11830164.83104028
3579,69602384.21763344,108637026.83211343,44128047.06994982,11830164.83104028
3580,69602384.21763344,108637026.83211343,44128047.06994982,11830164.83104028
3581,69602384.21763344,108637026.83211343,44128047.06994982,11830164.83104028
3582,69602384.21763344,108637026.83211343,44128047.06994982,11830164.83104028
3583,69602384.21763344,98358401.88036701,44128047.06994982,11830164.83104028
3584,69602384.21763344,98358401.88036701,41634146.05764823,11830164.83104028
3585,69602384.21763344,96072257.04706040,70263328.85627824,11830164.83104028
3586,69602384.21763344,96072257.04706040,70263328.85627824,11830164.83104028
3587,69602384.21763344,79569781.37017760,87111982.82517463,11830164.83104028
3588,69602384.21763344,79569781.37017760,87111982.82517463,11830164.83104028
3589,69602384.21763344,79569781.37017760,163226187.95101967,11830164.83104028
3590,69602384.21763344,79569781.37017760,119449966.72123589,11830164.83104028
3591,69602384.21763344,79569781.37017760,119449966.72123589,11830164.83104028
3592,66720511.00788300,79569781.37017760,119449966.72123589,11830164.83104028
3593,66720511.00788300,79569781.37017760,119449966.72123589,11830164.83104028
3594,67862426.84420374,79569781.37017760,119449966.72123589,10631155.73388528
3595,67862426.84420374,79569781.37017760,119449966.72123589,10068251.06251784
3596,51934666.23657539,79569781.37017760,119449966.72123589,10068251.06251784
3597,51934666.23657539,79569781.37017760,108148282.16461068,10068251.06251784
3598,51934666.23657539,79569781.37017760,108148282.16461068,10068251.06251784
3599,51934666.23657539,79569781.37017760,105634591.09425017,10068251.06251784
3600,51934666.23657539,79569781.37017760,105634591.09425017,9212161.87885982
3601,51934666.23657539,79569781.37017760,87489578.95701671,9212161.87885982
3602,51934666.23657539,79569781.37017760,87489578.95701671,9212161.87885982
3603,51934666.23657539,79569781.37017760,87489578.95701671,9212161.87885982
3604,51934666.23657539,79569781.37017760,87489578.95701671,10813239.38902782
3605,51934666.23657539,79569781.37017760,87489578.95701671,20664165.69733103
3606,51934666.23657539,79569781.37017760,87489578.95701671,20664165.69733103
3607,51934666.23657539,79569781.37017760,87489578.95701671,20664165.69733103
3608,51934666.23657539,79569781.37017760,87489578.95701671,20664165.69733103
3609,51934666.23657539,79569781.37017760,87489578.95701671,20664165.69733103
3610,51934666.23657539,79569781.37017760,87489578.95701671,22906632.15631094
3611,51934666.23657539,79569781.37017760,87489578.95701671,22906632.15631094
3612,51934666.23657539,79569781.37017760,87489578.95701671,22906632.15631094
3613,51934666.23657539,98208395.50005306,87489578.95701671,22906632.15631094
3614,51934666.23657539,98208395.50005306,87489578.95701671,22906632.15631094
3615,47797522.00584903,98208395.50005306,87489578.95701671,22906632.15631094
3616,47797522.00584903,98208395.50005306,87489578.95701671,22906632.15631094
3617,47797522.00584903,98208395.50005306,87489578.95701671,22906632.15631094
3618,47490717.90631963,98208395.50005306,87489578.95701671,22906632.15631094
3619,39491882.16236956,98208395.50005306,87489578.95701671,22906632.15631094
3620,39491882.16236956,98208395.50005306,87489578.95701671,22906632.15631094
3621,39491882.16236956,98208395.50005306,87489578.95701671,22906632.15631094
3622,39491882.16236956,98208395.50005306,87489578.95701671,22906632.15631094
3623,38316706.74548328,98208395.50005306,87489578.95701671,22906632.15631094
3624,30102354.55531411,114078293.17605454,87489578.95701671,22906632.15631094
3625,30102354.55531411,128167329.28527929,87489578.95701671,22906632.15631094
3626,35085514.59994381,128167329.28527929,87489578.95701671,22906632.15631094
3627,35085514.59994381,235116859.26331094,107983345.23970601,22906632.15631094
3628,35085514.59994381,234697468.59777540,107983345.23970601,37990518.21485453
3629,35085514.59994381,234697468.59777540,107983345.23970601,54509411.65268986
3630,35085514.59994381,234697468.59777540,107983345.23970601,54509411.65268986
3631,32300089.35355074,234697468.59777540,107983345.23970601,54509411.65268986
3632,32300089.35355074,234697468.59777540,107983345.23970601,54509411.65268986
3633,32300089.35355074,234697468.59777540,107983345.23970601,54509411.65268986
3634,32300089.35355074,234697468.59777540,107983345.23970601,54509411.65268986
3635,32300089.35355074,234697468.59777540,107983345.23970601,51428806.77830873
3636,32300089.35355074,234697468.59777540,107983345.23970601,86793161.51571418
3637,32300089.35355074,234697468.59777540,107983345.23970601,86793161.51571418
3638,31960374.48866274,234697468.59777540,125432817.16052108,107605553.54222915
3639,31960374.48866274,234697468.59777540,140924173.50058344,142612306.24805528
3640,25617527.65590088,234697468.59777540,140924173.50058344,107437530.44019823
3641,25617527.65590088,234697468.59777540,258518682.19852710,107437530.44019823
3642,25617527.65590088,234697468.59777540,258057548.43500066,107437530.44019823
3643,21678531.63232114,234697468.59777540,258057548.43500066,107437530.44019823
3644,21678531.63232114,234697468.59777540,258057548.43500066,107437530.44019823
3645,21678531.63232114,220155286.59830967,258057548.43500066,107437530.44019823
3646,21678531.63232114,196051023.89604566,258057548.43500066,107437530.44019823
3647,16325744.29141832,196051023.89604566,258057548.43500066,97272395.09602846
3648,16325744.29141832,196051023.89604566,258057548.43500066,97272395.09602846
3649,16325744.29141832,196051023.89604566,258057548.43500066,95011492.32391325
3650,16325744.29141832,196051023.89604566,258057548.43500066,95011492.32391325
3651,16325744.29141832,196051023.89604566,258057548.43500066,78691225.79440226
3652,16325744.29141832,196051023.89604566,258057548.43500066,78691225.79440226
3653,16325744.29141832,196051023.89604566,258057548.43500066,78691225.79440226
3654,16325744.29141832,196051023.89604566,258057548.43500066,78691225.79440226
3655,16325744.29141832,196051023.89604566,258057548.43500066,78691225.79440226
3656,16325744.29141832,196051023.89604566,258057548.43500066,78691225.79440226
3657,16325744.29141832,176220724.47874460,258057548.43500066,78691225.79440226
3658,16325744.29141832,176220724.47874460,258057548.43500066,78691225.79440226
3659,15046498.17403089,176220724.47874460,242067943.35703051,78691225.79440226
3660,15046498.17403089,176220724.47874460,215564517.57684112,78691225.79440226
3661,15046498.17403089,176220724.47874460,215564517.57684112,78691225.79440226
3662,15046498.17403089,218803551.80987376,215564517.57684112,78691225.79440226
3663,15046498.17403089,218803551.80987376,215564517.57684112,78691225.79440226
3664,15046498.17403089,218803551.80987376,215564517.57684112,78691225.79440226
3665,15046498.17403089,218803551.80987376,215564517.57684112,78691225.79440226
3666,15046498.17403089,218803551.80987376,215564517.57684112,78691225.79440226
3667,15046498.17403089,218803551.80987376,215564517.57684112,78691225.79440226
3668,15046498.17403089,218803551.80987376,215564517.57684112,78691225.79440226
