step,cap_3,cap_1,cap_2,cap_4
620,941.456751,49.598298,344.604407,1119.867589
621,941.456751,49.598298,344.604407,1119.867589
622,941.456751,49.598298,344.604407,1119.867589
623,941.456751,49.598298,344.604407,1119.867589
624,941.456751,46.904620,344.604407,1119.867589
625,941.456751,46.904620,344.604407,1119.867589
626,941.456751,46.904620,344.604407,1119.867589
627,941.456751,46.904620,344.604407,1119.867589
628,941.456751,46.904620,344.604407,1119.867589
629,941.456751,46.904620,344.604407,1119.867589
630,941.456751,46.904620,344.604407,1119.867589
631,941.456751,46.904620,344.604407,1119.867589
632,941.456751,46.904620,344.604407,1119.867589
633,941.456751,46.904620,344.604407,1119.867589
634,1115.111488,46.904620,344.604407,1119.867589
635,888.552375,46.904620,308.016148,1119.867589
636,888.552375,46.904620,308.016148,1119.867589
637,888.552375,46.904620,308.016148,1119.867589
638,888.552375,46.904620,308.016148,1119.867589
639,888.552375,46.904620,308.016148,1119.867589
640,888.552375,46.904620,308.016148,1119.867589
641,888.552375,46.904620,308.016148,1119.867589
642,888.552375,46.904620,308.016148,1027.804200
643,1128.802612,46.904620,308.016148,769.936286
644,1886.457544,46.904620,308.016148,813.005784
645,4028.931263,46.904620,308.016148,751.537659
646,4028.931263,46.904620,308.016148,862.882039
647,4028.931263,46.904620,308.016148,862.882039
648,4028.931263,46.904620,308.016148,862.882039
649,4028.931263,46.904620,308.016148,862.882039
650,4028.931263,46.904620,308.016148,862.882039
651,4028.931263,46.904620,308.016148,862.882039
652,4126.758547,46.904620,308.016148,862.882039
653,5072.332745,46.904620,308.016148,862.882039
654,5072.332745,46.904620,308.016148,862.882039
655,5072.332745,46.904620,308.016148,862.882039
656,5072.332745,49.764645,308.016148,862.882039
657,5072.332745,49.764645,308.016148,862.882039
658,5072.332745,49.764645,308.016148,862.882039
659,5072.332745,49.764645,308.016148,862.882039
660,6338.119719,49.764645,308.016148,862.882039
661,5704.490049,49.764645,308.016148,862.882039
662,5704.490049,49.764645,308.016148,862.882039
663,5704.490049,49.764645,308.016148,862.882039
664,5704.490049,49.764645,308.016148,862.882039
665,5704.490049,49.764645,308.016148,862.882039
666,5704.490049,49.764645,308.016148,862.882039
667,5704.490049,49.764645,308.016148,862.882039
668,5704.490049,49.764645,308.016148,862.882039
669,5704.490049,49.764645,330.781874,862.882039
670,5704.490049,49.764645,330.781874,862.882039
671,5227.168453,49.764645,330.781874,862.882039
672,5227.168453,49.764645,330.781874,862.882039
673,5227.168453,49.764645,330.781874,862.882039
674,5227.168453,49.764645,330.781874,862.882039
675,5227.168453,49.764645,330.781874,862.882039
676,5227.168453,49.764645,330.781874,862.882039
677,5227.168453,49.764645,332.323484,862.882039
678,7358.654732,49.764645,292.796893,862.882039
679,7358.654732,49.764645,292.796893,862.882039
680,7358.654732,49.764645,292.796893,862.882039
681,7358.654732,49.764645,292.796893,862.882039
682,7358.654732,49.764645,292.796893,862.882039
683,7358.654732,49.764645,292.796893,862.882039
684,7358.654732,49.764645,292.796893,862.882039
685,7358.654732,49.764645,292.796893,862.882039
686,7358.654732,49.764645,292.796893,862.882039
687,7358.654732,49.764645,292.796893,862.882039
688,7358.654732,49.764645,292.796893,862.882039
689,7358.654732,49.764645,292.796893,1110.011659
690,7358.654732,49.764645,292.796893,1110.011659
691,7358.654732,49.764645,292.796893,1110.011659
692,7358.654732,49.764645,292.796893,1110.011659
693,7358.654732,49.764645,292.796893,1110.011659
694,7358.654732,49.764645,226.036891,1110.011659
695,7358.654732,49.764645,226.036891,1110.011659
696,7358.654732,49.764645,226.036891,1110.011659
697,7358.654732,49.764645,226.036891,1110.011659
698,7358.654732,49.764645,226.036891,1110.011659
699,7358.654732,49.764645,226.036891,1166.567227
700,7358.654732,49.764645,226.036891,1101.871921
701,7358.654732,49.764645,226.036891,1101.871921
702,7358.654732,49.764645,226.036891,1101.871921
703,7358.654732,49.764645,226.036891,1101.871921
704,7358.654732,49.764645,226.036891,1101.871921
705,7358.654732,49.764645,226.036891,1101.871921
706,7358.654732,49.764645,217.279412,1101.871921
707,7358.654732,49.764645,217.279412,1101.871921
708,7358.654732,44.480900,217.279412,1101.871921
709,7358.654732,44.480900,217.279412,1027.672150
710,7358.654732,44.480900,217.279412,1027.672150
711,7358.654732,44.480900,209.830239,1321.337923
712,7358.654732,44.480900,164.524087,1354.204734
713,7358.654732,44.480900,164.524087,1532.115729
714,7358.654732,44.480900,164.524087,1590.922211
715,7358.654732,44.480900,164.524087,1590.922211
716,7358.654732,44.480900,164.524087,1590.922211
717,6878.450167,44.480900,164.524087,1590.922211
718,6878.450167,44.480900,164.524087,1590.922211
719,6878.450167,44.480900,164.524087,1590.922211
720,6878.450167,44.480900,164.524087,1535.308250
721,6878.450167,44.480900,164.524087,1535.308250
722,6878.450167,44.480900,164.524087,1535.308250
723,6878.450167,44.480900,164.524087,1535.308250
724,6878.450167,44.480900,164.524087,1535.308250
725,6878.450167,44.480900,164.524087,1535.308250
726,6878.450167,44.480900,160.835093,1535.308250
727,6878.450167,44.480900,160.835093,1535.308250
728,6878.450167,44.480900,210.649733,1535.308250
729,6878.450167,44.480900,210.649733,1535.308250
730,6878.450167,44.480900,210.649733,1535.308250
731,6878.450167,44.480900,210.649733,1535.308250
732,6878.450167,44.480900,210.649733,1535.308250
733,6878.450167,44.480900,210.649733,1535.308250
734,6878.450167,44.480900,210.649733,1535.308250
735,6878.450167,44.480900,210.649733,1535.308250
736,6878.450167,44.480900,210.649733,1535.308250
737,6878.450167,44.480900,210.649733,1535.308250
738,6878.450167,44.480900,210.649733,1535.308250
739,6878.450167,44.480900,210.649733,1535.308250
740,6878.450167,44.480900,210.649733,1535.308250
741,6878.450167,44.480900,210.649733,1535.308250
742,6878.450167,47.768520,123.243095,1535.308250
743,6878.450167,47.768520,123.243095,1535.308250
744,6878.450167,47.768520,123.243095,1535.308250
745,6878.450167,47.768520,123.243095,1535.308250
746,6312.978466,47.768520,123.243095,1535.308250
747,4729.102290,47.768520,123.243095,1535.308250
748,4729.102290,47.768520,123.243095,1535.308250
749,4729.102290,47.768520,123.243095,1535.308250
750,4729.102290,47.991145,123.243095,1535.308250
751,4729.102290,47.991145,123.243095,1535.308250
752,4729.102290,42.397008,123.243095,2433.747893
753,4729.102290,42.397008,123.243095,2320.217513
754,4729.102290,42.397008,123.243095,2320.217513
755,4729.102290,42.397008,123.243095,2320.217513
756,4729.102290,42.397008,123.243095,2566.049445
757,4729.102290,42.397008,123.243095,2566.049445
758,4729.102290,42.397008,123.243095,2049.126308
759,4729.102290,42.397008,123.243095,2049.126308
760,5035.731000,42.397008,123.243095,2049.126308
761,5035.731000,42.397008,123.243095,2049.126308
762,5035.731000,42.397008,123.243095,2049.126308
763,5035.731000,42.397008,123.243095,2049.126308
764,5035.731000,42.397008,123.243095,2049.126308
765,5035.731000,42.397008,123.243095,2049.126308
766,4883.014569,42.397008,123.243095,2049.126308
767,4883.014569,42.397008,123.243095,2049.126308
768,4883.014569,37.778161,123.243095,2049.126308
769,4883.014569,37.778161,123.243095,2049.126308
770,4883.014569,37.778161,123.243095,2049.126308
771,4883.014569,37.778161,123.243095,2049.126308
772,4883.014569,37.778161,123.243095,2049.126308
773,4883.014569,37.778161,123.243095,2049.126308
774,4883.014569,37.778161,123.243095,1859.948203
775,4883.014569,37.778161,123.243095,1859.948203
776,4883.014569,37.778161,123.243095,1859.948203
777,4883.014569,37.778161,123.243095,1859.948203
778,4883.014569,37.778161,123.243095,1859.948203
779,4883.014569,36.314499,123.243095,1859.948203
780,4883.014569,36.314499,123.243095,1859.948203
781,4883.014569,36.314499,123.243095,1859.948203
782,4883.014569,36.314499,123.243095,1730.447893
783,4883.014569,36.314499,123.243095,1887.298805
784,4883.014569,36.314499,123.243095,2151.944002
785,4883.014569,36.314499,123.243095,2472.552335
786,4883.014569,36.314499,123.243095,5011.837635
787,4883.014569,36.314499,123.243095,5011.837635
788,4883.014569,32.425701,123.243095,5011.837635
789,4883.014569,32.425701,123.243095,5011.837635
790,4883.014569,32.425701,123.243095,5011.837635
791,4883.014569,32.425701,123.243095,5206.798335
792,4883.014569,32.425701,123.243095,7335.442707
793,4883.014569,32.425701,123.243095,8759.012112
794,4883.014569,32.425701,123.243095,8759.012112
795,4883.014569,32.425701,123.243095,8759.012112
796,4883.014569,32.425701,123.243095,8759.012112
797,4883.014569,32.425701,123.243095,8759.012112
798,4883.014569,32.425701,123.243095,8759.012112
799,4883.014569,32.425701,123.243095,8759.012112
800,4883.014569,32.425701,123.243095,8759.012112
801,4883.014569,32.425701,123.243095,8759.012112
802,4883.014569,32.425701,156.566041,10308.076952
803,4883.014569,32.425701,261.653532,10403.236920
804,4883.014569,32.425701,558.816761,8616.257312
805,4883.014569,32.425701,558.816761,8616.257312
806,4883.014569,32.425701,558.816761,8616.257312
807,5476.995085,32.425701,558.816761,8616.257312
808,5476.995085,32.425701,558.816761,8616.257312
809,5476.995085,32.425701,558.816761,8616.257312
810,5476.995085,32.425701,558.816761,8616.257312
811,5476.995085,32.425701,572.385502,8616.257312
812,5476.995085,32.425701,703.537581,8616.257312
813,5476.995085,32.425701,703.537581,8616.257312
814,5476.995085,32.425701,703.537581,8616.257312
815,5476.995085,32.425701,703.537581,8616.257312
816,5756.050322,32.425701,703.537581,8616.257312
817,5436.832168,32.425701,703.537581,8616.257312
818,5436.832168,37.493780,703.537581,8616.257312
819,5436.832168,37.493780,879.103489,8616.257312
820,5436.832168,37.493780,791.218426,8616.257312
821,5436.832168,37.493780,791.218426,10650.088940
822,5436.832168,37.493780,791.218426,11642.217478
823,5436.832168,37.493780,791.218426,16144.358545
824,5436.832168,37.493780,791.218426,15647.040688
825,5436.832168,37.493780,791.218426,15647.040688
826,5436.832168,37.493780,791.218426,15647.040688
827,5436.832168,37.493780,791.218426,15647.040688
828,5436.832168,37.493780,791.218426,15647.040688
829,5436.832168,37.493780,791.218426,15647.040688
830,5436.832168,37.493780,725.013447,15647.040688
831,4696.238042,21.936175,725.013447,15647.040688
832,4696.238042,21.936175,725.013447,27183.702630
833,4696.238042,21.936175,725.013447,27183.702630
834,4696.238042,21.936175,725.013447,27183.702630
835,4696.238042,21.936175,725.013447,28539.411585
836,4696.238042,21.936175,725.013447,28539.411585
837,4696.238042,21.936175,1020.652707,28539.411585
838,4696.238042,21.936175,1020.652707,28539.411585
839,4696.238042,21.936175,1020.652707,28539.411585
840,4576.759975,21.936175,1020.652707,28539.411585
841,4576.759975,21.936175,1020.652707,28539.411585
842,4576.759975,21.936175,1020.652707,28539.411585
843,5178.039753,21.936175,1020.652707,28539.411585
844,5376.786032,21.936175,1020.652707,28539.411585
845,5376.786032,21.936175,1020.652707,28539.411585
846,5376.786032,21.936175,1020.652707,28539.411585
847,5376.786032,21.936175,1020.652707,28539.411585
848,5376.786032,21.936175,1020.652707,28539.411585
849,5376.786032,21.936175,1020.652707,28539.411585
850,5376.786032,21.936175,1020.652707,28539.411585
851,5376.786032,21.936175,1020.652707,28539.411585
852,5376.786032,21.936175,1020.652707,28539.411585
853,4824.940495,21.936175,1020.652707,28539.411585
854,4824.940495,21.936175,1020.652707,28539.411585
855,4824.940495,21.936175,1020.652707,28539.411585
856,4824.940495,21.936175,1020.652707,35953.572408
857,4824.940495,21.936175,1020.652707,34212.039725
858,4824.940495,21.936175,1020.652707,34212.039725
859,4824.940495,21.936175,1020.652707,35779.947091
860,4824.940495,21.936175,1020.652707,32096.128762
861,4824.940495,21.936175,1020.652707,32096.128762
862,4824.940495,21.936175,1020.652707,32096.128762
863,4824.940495,21.936175,1020.652707,32096.128762
864,4824.940495,21.936175,1020.652707,32096.128762
865,4824.940495,21.936175,1020.652707,32096.128762
866,4824.940495,21.936175,1020.652707,32096.128762
867,4824.940495,21.936175,1020.652707,32096.128762
868,4824.940495,21.936175,1020.652707,32096.128762
869,4824.940495,21.936175,1020.652707,21952.832550
870,4824.940495,21.936175,1020.652707,21952.832550
871,4824.940495,21.936175,1020.652707,25142.225395
872,4824.940495,21.936175,1020.652707,25142.225395
873,4824.940495,21.936175,1020.652707,27152.890109
874,4824.940495,21.936175,1020.652707,27152.890109
875,4824.940495,21.936175,1020.652707,28893.196465
876,4824.940495,21.936175,954.047858,28893.196465
877,4824.940495,21.936175,954.047858,28893.196465
878,4824.940495,21.936175,954.047858,28893.196465
879,4824.940495,21.936175,954.047858,28893.196465
880,4824.940495,21.936175,954.047858,28893.196465
881,4824.940495,21.936175,954.047858,28893.196465
882,7648.424193,21.936175,954.047858,28893.196465
883,7291.637647,21.936175,954.047858,28893.196465
884,7291.637647,21.936175,954.047858,28893.196465
885,7291.637647,21.936175,954.047858,28893.196465
886,8064.202011,21.936175,954.047858,28893.196465
887,8064.202011,21.936175,954.047858,28893.196465
888,6439.692162,21.936175,954.047858,28893.196465
889,6439.692162,21.936175,954.047858,28893.196465
890,6439.692162,21.936175,954.047858,28893.196465
891,6439.692162,27.867364,954.047858,28893.196465
892,6439.692162,46.572003,954.047858,28893.196465
893,6439.692162,99.464416,954.047858,28893.196465
894,6439.692162,99.464416,954.047858,28893.196465
895,6439.692162,99.464416,954.047858,28893.196465
896,6439.692162,99.464416,954.047858,28893.196465
897,6439.692162,99.464416,954.047858,28893.196465
898,6439.692162,99.464416,954.047858,28893.196465
899,6439.692162,99.464416,954.047858,28893.196465
900,6439.692162,99.464416,954.047858,28893.196465
901,6439.692162,99.464416,954.047858,28893.196465
902,6439.692162,99.464416,954.047858,28893.196465
903,6439.692162,99.464416,954.047858,28893.196465
904,6439.692162,99.464416,954.047858,29185.866138
905,6439.692162,99.464416,954.047858,29185.866138
906,6439.692162,99.464416,954.047858,29185.866138
907,6439.692162,99.464416,954.047858,29185.866138
908,6439.692162,99.464416,954.047858,29185.866138
909,6439.692162,99.464416,954.047858,29185.866138
910,6439.692162,99.464416,954.047858,33859.120649
911,6439.692162,99.464416,1053.163659,25534.023328
912,6439.692162,99.464416,1053.163659,21999.420771
913,6439.692162,99.464416,1053.163659,21999.420771
914,6439.692162,99.464416,1053.163659,21999.420771
915,6439.692162,99.464416,1053.163659,21999.420771
916,6439.692162,99.464416,1053.163659,21999.420771
917,6439.692162,90.586334,1053.163659,21999.420771
918,6439.692162,90.586334,1053.163659,21999.420771
919,6439.692162,90.586334,1053.163659,21999.420771
920,6439.692162,90.586334,1053.163659,21999.420771
921,6439.692162,113.191910,1053.163659,21999.420771
922,6439.692162,101.875975,1053.163659,21999.420771
923,6439.692162,101.875975,1053.163659,21999.420771
924,6439.692162,101.875975,1053.163659,21999.420771
925,6439.692162,101.875975,1053.163659,21999.420771
926,6439.692162,101.875975,1053.163659,21999.420771
927,7369.075657,101.875975,1053.163659,21999.420771
928,8756.251784,101.875975,1053.163659,21999.420771
929,11197.397220,101.875975,1053.163659,21999.420771
930,12865.646420,101.875975,1053.163659,21999.420771
931,12865.646420,101.875975,1053.163659,21999.420771
932,12865.646420,93.351531,1121.449392,21999.420771
933,12865.646420,93.351531,1121.449392,21999.420771
934,12865.646420,93.351531,1121.449392,21999.420771
935,12525.399561,93.351531,1121.449392,21999.420771
936,13012.638143,93.351531,1121.449392,21999.420771
937,18332.467561,93.351531,1121.449392,21582.187723
938,21890.199655,93.351531,1121.449392,21582.187723
939,21890.199655,93.351531,1121.449392,18876.114521
940,21890.199655,93.351531,1121.449392,18876.114521
941,21890.199655,93.351531,1121.449392,18876.114521
942,21890.199655,93.351531,1121.449392,18876.114521
943,21890.199655,93.351531,1121.449392,19621.519632
944,21890.199655,117.117078,1121.449392,19621.519632
945,21890.199655,117.117078,1121.449392,19621.519632
946,21890.199655,117.117078,1121.449392,20015.104540
947,25761.565304,117.117078,1121.449392,19765.531319
948,25999.385583,117.117078,1121.449392,19765.531319
949,25999.385583,117.117078,1121.449392,19765.531319
950,25999.385583,117.117078,1121.449392,19765.531319
951,25999.385583,117.117078,1121.449392,19765.531319
952,25999.385583,117.117078,1121.449392,19765.531319
953,23971.552078,117.117078,1121.449392,19765.531319
954,23971.552078,117.117078,1121.449392,15614.596208
955,23971.552078,117.117078,1121.449392,15614.596208
956,23971.552078,117.117078,1121.449392,15614.596208
957,23971.552078,117.117078,1121.449392,15614.596208
958,23971.552078,117.117078,1121.449392,19918.779161
959,23971.552078,117.117078,1121.449392,19918.779161
960,23971.552078,117.117078,1121.449392,19918.779161
961,23971.552078,117.117078,1121.449392,19918.779161
962,23971.552078,117.117078,1121.449392,19918.779161
963,23971.552078,117.117078,1121.449392,19918.779161
964,23971.552078,117.117078,1121.449392,19918.779161
